 year,         CAI,         LAI,         GPP,       Rauto,          Rh,        rain,   SiolWater,      Transp,        Evap,      Runoff,      plantC,       soilC,      plantN,       soilN,        totN,         NSC,       SeedC,       leafC,       rootC,    SapwoodC,       WoodC,         NSN,       SeedN,       leafN,       rootN,    SapwoodN,       WoodN,       McrbC,     fastSOM,     SlowSOM,       McrbN,   fastSoilN,   slowSoilN,    mineralN,      N_fxed,      N_uptk,     N_yrMin,       N_P2S,      N_loss,       seedC,       seedN,  Seedling-C,  Seedling-N,
   11,   0.1472,   0.4324,   0.2371,   0.0928,   0.4493, 824.5189, 798.6103,  66.1290, 105.1499, 654.5806,   0.5762,  17.1052, 119.4970, 435.4514, 554.9484,   0.2389,   0.0069,   0.0605,   0.0414,   0.1422,   0.0862, 116.3609,   0.3462,   1.1027,   1.0346,   0.4064,   0.2463,    0.042,    0.120,   16.943,    4.224,    7.076,  423.578,    0.5734,    0.0000,   12.9120,   12.8599,    1.4127,    0.0000,    3.2242,    0.1612,    3.2242,    0.1612,
   12,   0.1639,   0.4828,   0.2529,   0.1025,   0.4354,1075.2305, 799.9982,  65.5104, 104.4282, 903.9108,   0.6488,  16.7461, 128.2950, 426.6433, 554.9383,   0.2648,   0.0071,   0.0676,   0.0444,   0.1650,   0.1000, 124.8431,   0.3527,   1.2312,   1.1110,   0.4713,   0.2857,    0.042,    0.129,   16.576,    4.191,    7.522,  414.389,    0.5402,    0.0000,   12.7364,   12.7033,    1.5486,    0.0000,    4.0196,    0.2010,    4.0196,    0.2010,
   13,   0.1834,   0.5412,   0.2888,   0.1127,   0.4127,1327.3278, 798.0953,  70.4985, 101.8576,1156.8783,   0.7400,  16.4171, 136.1993, 418.7336, 554.9329,   0.3044,   0.0061,   0.0758,   0.0485,   0.1900,   0.1151, 132.4284,   0.3058,   1.3801,   1.2134,   0.5428,   0.3289,    0.042,    0.140,   16.235,    4.177,    8.180,  405.884,    0.4918,    0.0000,   12.1500,   12.1016,    1.6796,    0.0000,    5.5483,    0.2774,    5.5483,    0.2774,
   14,   0.2054,   0.6095,   0.3332,   0.1275,   0.4136,1175.1230, 799.3751,  88.0216, 104.0345, 981.7930,   0.8516,  16.0953, 143.8650, 411.0514, 554.9164,   0.3534,   0.0076,   0.0853,   0.0530,   0.2193,   0.1330, 139.5979,   0.3813,   1.5541,   1.3252,   0.6266,   0.3799,    0.042,    0.153,   15.901,    4.174,    8.908,  397.524,    0.4454,    0.0000,   12.2359,   12.1895,    1.8463,    0.0000,    3.9312,    0.1966,    3.9312,    0.1966,
   15,   0.2308,   0.6871,   0.3617,   0.1441,   0.4242,1483.9203, 799.9955,  95.2361, 103.3455,1284.7240,   0.9650,  15.7745, 151.4459, 403.4513, 554.8972,   0.3959,   0.0091,   0.0962,   0.0575,   0.2529,   0.1533, 146.6404,   0.4544,   1.7521,   1.4382,   0.7226,   0.4381,    0.042,    0.165,   15.568,    4.182,    9.660,  389.192,    0.4173,    0.0000,   12.4855,   12.4574,    2.0272,    0.0000,    4.7570,    0.2379,    4.7570,    0.2379,
   16,   0.2612,   0.7813,   0.4331,   0.1657,   0.4192,1144.0876, 799.1466, 112.8763, 115.0669, 916.9949,   1.1166,  15.4703, 158.6081, 396.2852, 554.8934,   0.4656,   0.0100,   0.1094,   0.0636,   0.2914,   0.1767, 153.1889,   0.4985,   1.9924,   1.5910,   0.8325,   0.5047,    0.042,    0.180,   15.248,    4.200,   10.515,  381.203,    0.3670,    0.0000,   12.4303,   12.3801,    2.2395,    0.0000,    6.2260,    0.3113,    6.2260,    0.3113,
   17,   0.2976,   0.8944,   0.4889,   0.1885,   0.4254, 716.6377, 799.7579, 162.6487, 112.4014, 440.9776,   1.2868,  15.1749, 165.4720, 389.4496, 554.9216,   0.5379,   0.0118,   0.1252,   0.0707,   0.3369,   0.2043, 159.2898,   0.5879,   2.2808,   1.7672,   0.9627,   0.5837,    0.042,    0.198,   14.935,    4.230,   11.505,  373.374,    0.3411,    0.0000,   12.5389,   12.5130,    2.5031,    0.0000,    6.6451,    0.3323,    6.6451,    0.3323,
   18,   0.3372,   1.0153,   0.5083,   0.2052,   0.4086,1101.7085, 799.9572, 120.3744,  92.1936, 888.9544,   1.4440,  14.9119, 171.2874, 383.6364, 554.9238,   0.5885,   0.0144,   0.1421,   0.0773,   0.3870,   0.2347, 164.2697,   0.7210,   2.5891,   1.9313,   1.1058,   0.6704,    0.043,    0.220,   14.649,    4.286,   12.813,  366.220,    0.3168,    0.0000,   11.9030,   11.8788,    2.7784,    0.0000,    6.7078,    0.3354,    6.7078,    0.3354,
   19,   0.3830,   1.1568,   0.6005,   0.2299,   0.3994,1226.4808, 799.7975, 162.4830, 109.6673, 954.4990,   1.6529,  14.6737, 176.3442, 378.5697, 554.9139,   0.6782,   0.0157,   0.1620,   0.0851,   0.4432,   0.2687, 168.4455,   0.7870,   2.9499,   2.1280,   1.2663,   0.7676,    0.044,    0.247,   14.383,    4.362,   14.332,  359.585,    0.2909,    0.0000,   11.5493,   11.5234,    3.0674,    0.0000,    9.1915,    0.4596,    9.1915,    0.4596,
   20,   0.4368,   1.3252,   0.7157,   0.2666,   0.4091,1326.1034, 798.1126, 151.1065,  94.1480,1082.5461,   1.9204,  14.4454, 181.0151, 373.9040, 554.9191,   0.8044,   0.0187,   0.1855,   0.0952,   0.5083,   0.3082, 171.9865,   0.9373,   3.3793,   2.3791,   1.4523,   0.8806,    0.045,    0.274,   14.126,    4.468,   16.001,  353.161,    0.2741,    0.0000,   11.6198,   11.6030,    3.4220,    0.0000,    9.1808,    0.4590,    9.1808,    0.4590,
   21,   0.5020,   1.5289,   0.7907,   0.3048,   0.4179,1077.3901, 799.0936, 191.0456,  88.2399, 797.1331,   2.2006,  14.2323, 185.2201, 369.6919, 554.9120,   0.9175,   0.0208,   0.2141,   0.1055,   0.5868,   0.3559, 174.9488,   1.0405,   3.8988,   2.6387,   1.6764,   1.0169,    0.046,    0.306,   13.880,    4.591,   17.823,  347.008,    0.2707,    0.0000,   11.6754,   11.6719,    3.8501,    0.0000,   12.1224,    0.6061,   12.1224,    0.6061,
   22,   0.5751,   1.7569,   0.9018,   0.3443,   0.4120,1469.5847, 799.7010, 204.6132,  88.3455,1176.0278,   2.5260,  14.0517, 188.6074, 366.3083, 554.9156,   1.0480,   0.0269,   0.2460,   0.1175,   0.6770,   0.4107, 176.7371,   1.3462,   4.4802,   2.9363,   1.9342,   1.1734,    0.047,    0.345,   13.659,    4.746,   19.844,  341.478,    0.2401,    0.0000,   11.4087,   11.3782,    4.3173,    0.0000,    8.8327,    0.4416,    8.8327,    0.4416,
   23,   0.6655,   2.0380,   1.0361,   0.3915,   0.4129, 932.6990, 799.9235, 284.9789, 100.8044, 546.6968,   2.9079,  13.9011, 191.1573, 363.7592, 554.9166,   1.2056,   0.0258,   0.2853,   0.1315,   0.7837,   0.4759, 177.7850,   1.2886,   5.1968,   3.2880,   2.2391,   1.3598,    0.049,    0.391,   13.461,    4.939,   22.086,  336.513,    0.2209,    0.0000,   11.1828,   11.1636,    4.8608,    0.0000,   16.5755,    0.8288,   16.5755,    0.8288,
   24,   0.7736,   2.3753,   1.2822,   0.4820,   0.4775, 954.8821, 799.9465, 317.9920,  94.7863, 542.0850,   3.4092,  13.7215, 194.6926, 360.2400, 554.9326,   1.4257,   0.0301,   0.3325,   0.1484,   0.9147,   0.5578, 179.2141,   1.5037,   6.0569,   3.7109,   2.6134,   1.5936,    0.052,    0.426,   13.243,    5.161,   23.795,  331.082,    0.2018,    0.0000,   12.8595,   12.8404,    5.5012,    0.0000,   12.4619,    0.6231,   12.4619,    0.6231,
   25,   0.9101,   2.8028,   1.5226,   0.5818,   0.4776,1027.1952, 797.2696, 423.9110,  95.7953, 510.1696,   4.0055,  13.5876, 196.8609, 358.0435, 554.9044,   1.6769,   0.0274,   0.3924,   0.1692,   1.0811,   0.6585, 179.1441,   1.3691,   7.1472,   4.2303,   3.0889,   1.8814,    0.054,    0.478,   13.056,    5.401,   26.063,  326.397,    0.1826,    0.0000,   12.3660,   12.3468,    6.3040,    0.0000,   21.0106,    1.0505,   21.0106,    1.0505,
   26,   1.0692,   3.2924,   1.6680,   0.6540,   0.4634,1082.7830, 799.9232, 383.7642,  88.8767, 607.4905,   4.6207,  13.5217, 197.0303, 357.8858, 554.9161,   1.8628,   0.0352,   0.4609,   0.1917,   1.2854,   0.7847, 176.1701,   1.7586,   8.3957,   4.7912,   3.6727,   2.2420,    0.057,    0.552,   12.913,    5.700,   29.219,  322.802,    0.1652,    0.0000,   11.3597,   11.3423,    7.2530,    0.0000,   12.0096,    0.6005,   12.0096,    0.6005,
   27,   1.3627,   3.5693,   1.9671,   0.8521,   0.5335, 824.5189, 737.9791, 550.6406,  96.4428, 239.3832,   5.2917,  13.4309, 197.7473, 357.1711, 554.9184,   1.8670,   0.0384,   0.4997,   0.2058,   1.6630,   1.0180, 174.1128,   1.9194,   9.1017,   5.1439,   4.6321,   2.8374,    0.061,    0.606,   12.764,    6.078,   31.826,  319.106,    0.1617,    0.0000,   12.6407,   12.6371,    7.9832,    0.0000,   16.6147,    0.8307,   16.6147,    0.8307,
   28,   1.6112,   3.3287,   1.8363,   0.8517,   0.5509,1075.2305, 799.9962, 482.2318,  97.9748, 433.0078,   5.7911,  13.3647, 197.5495, 357.3600, 554.9095,   1.7047,   0.0376,   0.4660,   0.1858,   2.0233,   1.3737, 173.2527,   1.8802,   8.4882,   4.6457,   5.5180,   3.7646,    0.064,    0.652,   12.648,    6.442,   34.530,  316.205,    0.1823,    0.0000,   12.6185,   12.6392,    7.6416,    0.0000,   19.0590,    0.9529,   19.0590,    0.9529,
   29,   1.7263,   2.9469,   1.7229,   0.8174,   0.5651,1327.3278, 795.7554, 419.7033,  97.2809, 814.5871,   6.0709,  13.4250, 192.8859, 362.0433, 554.9292,   1.3932,   0.0331,   0.4126,   0.1707,   2.3445,   1.7168, 168.2599,   1.6561,   7.5146,   4.2680,   6.4893,   4.6980,    0.069,    0.734,   12.622,    6.942,   39.334,  315.547,    0.2194,    0.0000,   11.3015,   11.3386,    6.9425,    0.0000,   18.9084,    0.9454,   18.9084,    0.9454,
   30,   1.7455,   2.6605,   1.6137,   0.6675,   0.5902,1175.1230, 799.1577, 421.4184, 100.4805, 649.8225,   6.3827,  13.4693, 189.6323, 365.3018, 554.9341,   1.3842,   0.0322,   0.3725,   0.1589,   2.5080,   1.9269, 165.0038,   1.6083,   6.7843,   3.9731,   6.9986,   5.2642,    0.073,    0.767,   12.628,    7.344,   41.999,  315.708,    0.2515,    0.0000,   11.6082,   11.6403,    6.3557,    0.0000,   15.8062,    0.7903,   15.8062,    0.7903,
   31,   1.7298,   2.4775,   1.4391,   0.6145,   0.6161,1483.9203, 799.9937, 371.8020,  99.8133,1011.4695,   6.5714,  13.4890, 187.0510, 367.8815, 554.9325,   1.3475,   0.0314,   0.3468,   0.1561,   2.6362,   2.0534, 162.1580,   1.5678,   6.3175,   3.9024,   7.4957,   5.6096,    0.076,    0.770,   12.644,    7.586,   44.125,  315.937,    0.2342,    0.0000,   13.5405,   13.5232,    6.0532,    0.0000,   17.1012,    0.8551,   17.1012,    0.8551,
   32,   1.7032,   2.4020,   1.4349,   0.5832,   0.6081,1144.0876, 798.7357, 366.9210, 112.2142, 666.2119,   6.8114,  13.4916, 186.3693, 368.5446, 554.9139,   1.4080,   0.0307,   0.3363,   0.1490,   2.7495,   2.1379, 161.2687,   1.5364,   6.1251,   3.7245,   7.8490,   5.8656,    0.077,    0.755,   12.660,    7.656,   44.578,  316.076,    0.2347,    0.0000,   14.3470,   14.3475,    5.7819,    0.0000,   17.7526,    0.8876,   17.7526,    0.8876,
   33,   1.6769,   2.3661,   1.3617,   0.5724,   0.4800, 716.6377, 799.7271, 432.0781, 103.8853, 179.6892,   6.9954,  13.6154, 181.1359, 373.7785, 554.9144,   1.4140,   0.0299,   0.3313,   0.1442,   2.8562,   2.2199, 155.7289,   1.4929,   6.0336,   3.6049,   8.1605,   6.1151,    0.077,    0.799,   12.739,    7.745,   49.147,  316.602,    0.2839,    0.0000,   12.6545,   12.7036,    5.6269,    0.0000,   18.0723,    0.9036,   18.0723,    0.9036,
   34,   1.6493,   2.4771,   1.2869,   0.5614,   0.6032,1101.7085, 799.9438, 294.1520,  89.8775, 717.4658,   7.1195,  13.6125, 180.3711, 374.5225, 554.8936,   1.3547,   0.0281,   0.3468,   0.1448,   2.9343,   2.3108, 154.2573,   1.4062,   6.3166,   3.6188,   8.3839,   6.3883,    0.078,    0.774,   12.760,    7.812,   49.650,  316.762,    0.2980,    0.0000,   17.1026,   17.1169,    5.6090,    0.0000,   17.7677,    0.8884,   17.7677,    0.8884,
   35,   1.6306,   2.7268,   1.4417,   0.6047,   0.5787,1226.4808, 799.7800, 382.3009, 106.9757, 737.3707,   7.3542,  13.6349, 180.8762, 374.0337, 554.9099,   1.3477,   0.0293,   0.3817,   0.1465,   3.0448,   2.4041, 153.4275,   1.4672,   6.9533,   3.6619,   8.6994,   6.6668,    0.078,    0.763,   12.794,    7.776,   48.875,  317.089,    0.2935,    0.0000,   18.0467,   18.0420,    5.7472,    0.0000,   16.0201,    0.8010,   16.0201,    0.8010,
   36,   1.6295,   3.1090,   1.6876,   0.7007,   0.5831,1326.1034, 797.4765, 348.6954,  92.2770, 887.4391,   7.7243,  13.6679, 181.1954, 373.7067, 554.9020,   1.3667,   0.0311,   0.4353,   0.1555,   3.2223,   2.5134, 151.6273,   1.5560,   7.9279,   3.8879,   9.2066,   6.9896,    0.077,    0.756,   12.835,    7.729,   48.199,  317.506,    0.2714,    0.0000,   19.3704,   19.3483,    6.1037,    0.0000,   16.4038,    0.8202,   16.4038,    0.8202,
   37,   1.6473,   3.5565,   1.8168,   0.7859,   0.5805,1077.3901, 798.8569, 434.9521,  83.6480, 557.4119,   8.1072,  13.7349, 180.5350, 374.3751, 554.9101,   1.3230,   0.0236,   0.4979,   0.1678,   3.4231,   2.6718, 148.8582,   1.1820,   9.0692,   4.1940,   9.7802,   7.4514,    0.077,    0.765,   12.893,    7.703,   48.234,  318.147,    0.2912,    0.0000,   18.5440,   18.5637,    6.7223,    0.0000,   26.9868,    1.3493,   26.9868,    1.3493,
   38,   1.6657,   3.9505,   1.9920,   0.8524,   0.5746,1469.5847, 799.6321, 456.4628,  84.6113, 927.7418,   8.5646,  13.8414, 178.7453, 376.1653, 554.9106,   1.3055,   0.0262,   0.5531,   0.1774,   3.6366,   2.8658, 144.5230,   1.3093,  10.0737,   4.4345,  10.3904,   8.0144,    0.077,    0.785,   12.979,    7.741,   49.113,  319.057,    0.2531,    0.0000,   17.6646,   17.6264,    7.3317,    0.0000,   17.0822,    0.8541,   17.0822,    0.8541,
   39,   1.6807,   4.0616,   2.0611,   0.8522,   0.5393, 932.6990, 764.9130, 568.6100,  92.4745, 306.3365,   9.0723,  14.0018, 175.6509, 379.2363, 554.8871,   1.3737,   0.0280,   0.5686,   0.1790,   3.8551,   3.0680, 139.8042,   1.4008,  10.3571,   4.4740,  11.0145,   8.6002,    0.078,    0.818,   13.105,    7.838,   50.902,  320.228,    0.2678,    0.0000,   15.9774,   15.9920,    7.5987,    0.0000,   16.9036,    0.8452,   16.9036,    0.8452,
   40,   1.7063,   4.1426,   2.2413,   0.9335,   0.5797, 954.8821, 707.4534, 562.7822,  89.0546, 360.5080,   9.6568,  14.1444, 173.2175, 381.6817, 554.8992,   1.4790,   0.0218,   0.5800,   0.1803,   4.0969,   3.2989, 136.0828,   1.0912,  10.5636,   4.5063,  11.7054,   9.2682,    0.080,    0.834,   13.230,    7.957,   52.049,  321.414,    0.2610,    0.0000,   16.1024,   16.0956,    7.7003,    0.0000,   24.5028,    1.2251,   24.5028,    1.2251,
   41,   1.7248,   3.9273,   2.1535,   0.9231,   0.4761,1027.1952, 796.8944, 576.5184,  89.0091, 272.2294,  10.1462,  14.4086, 168.0730, 386.8142, 554.8871,   1.5318,   0.0229,   0.5498,   0.1731,   4.3301,   3.5384, 130.2516,   1.1463,  10.0147,   4.3285,  12.3718,   9.9602,    0.082,    0.901,   13.426,    8.160,   55.421,  322.947,    0.2860,    0.0000,   12.8744,   12.8994,    7.5738,    0.0000,   15.9782,    0.7989,   15.9782,    0.7989,
   42,   1.7299,   4.0909,   2.0617,   0.8709,   0.6268,1082.7830, 799.9162, 478.9996,  87.6188, 513.1458,  10.5811,  14.5366, 167.6241, 387.2867, 554.9108,   1.5514,   0.0251,   0.5727,   0.1771,   4.5124,   3.7424, 128.0674,   1.2536,  10.4317,   4.4283,  12.8925,  10.5506,    0.083,    0.884,   13.569,    8.349,   54.497,  324.144,    0.2973,    0.0000,   16.7883,   16.7995,    7.4767,    0.0000,   15.5712,    0.7786,   15.5712,    0.7786,
   43,   1.7416,   4.3954,   2.2462,   0.9525,   0.6630, 824.5189, 658.8517, 635.3203,  93.9928, 236.2707,  11.0943,  14.6535, 168.1375, 386.7696, 554.9070,   1.6036,   0.0200,   0.6154,   0.1790,   4.7297,   3.9467, 126.8010,   0.9989,  11.2082,   4.4746,  13.5133,  11.1415,    0.084,    0.856,   13.714,    8.388,   52.769,  325.339,    0.2731,    0.0000,   17.5547,   17.5304,    7.6284,    0.0000,   21.9418,    1.0971,   21.9418,    1.0971,
   44,   1.7328,   4.4608,   2.2604,   0.8926,   0.6498,1075.2305, 799.9952, 601.5661,  94.9320, 237.5919,  11.6458,  14.8185, 166.9268, 387.9991, 554.9259,   1.8473,   0.0233,   0.6245,   0.1793,   4.8639,   4.1075, 124.4010,   1.1641,  11.3749,   4.4824,  13.8968,  11.6076,    0.084,    0.852,   13.883,    8.367,   52.613,  326.741,    0.2782,    0.0000,   17.2888,   17.2939,    7.8623,    0.0000,   13.7863,    0.6893,   13.7863,    0.6893,
   45,   1.7112,   4.3927,   2.3208,   0.8135,   0.6383,1327.3278, 794.5041, 585.3998,  94.3413, 653.0795,  12.3200,  15.0122, 165.2385, 389.6410, 554.8795,   2.3861,   0.0191,   0.6150,   0.1765,   4.9357,   4.1876, 122.7240,   0.9554,  11.2014,   4.4131,  14.1021,  11.8426,    0.084,    0.858,   14.071,    8.390,   52.815,  328.173,    0.2628,    0.0000,   16.6902,   16.6747,    7.9255,    0.0000,   20.5159,    1.0258,   20.5159,    1.0258,
   46,   1.7000,   4.3916,   2.3939,   0.8925,   0.6718,1175.1230, 798.9925, 660.3024,  97.4231, 412.9088,  12.9687,  15.1921, 164.1269, 390.7620, 554.8889,   2.7538,   0.0228,   0.6148,   0.1814,   5.0360,   4.3598, 120.5228,   1.1402,  11.1986,   4.5360,  14.3886,  12.3406,    0.084,    0.861,   14.247,    8.425,   52.475,  329.597,    0.2654,    0.0000,   17.0872,   17.0897,    8.0794,    0.0000,   13.8515,    0.6926,   13.8515,    0.6926,
   47,   1.6992,   4.4224,   2.3022,   0.9293,   0.6983,1483.9203, 799.9919, 628.9189,  96.3838, 757.6197,  13.4851,  15.3495, 164.4136, 390.4691, 554.8827,   2.9361,   0.0201,   0.6191,   0.1782,   5.2655,   4.4660, 119.9844,   1.0028,  11.2773,   4.4549,  15.0444,  12.6498,    0.084,    0.854,   14.411,    8.449,   50.831,  330.933,    0.2559,    0.0000,   16.5903,   16.5808,    7.9865,    0.0000,   20.2312,    1.0116,   20.2312,    1.0116,
   48,   1.7001,   4.4304,   2.4316,   0.9710,   0.6959,1144.0876, 798.2780, 658.4868, 108.4108, 378.9068,  14.0828,  15.5153, 163.7750, 391.1088, 554.8838,   3.1461,   0.0237,   0.6203,   0.1745,   5.5100,   4.6082, 118.1249,   1.1856,  11.2975,   4.3627,  15.7429,  13.0613,    0.085,    0.850,   14.581,    8.450,   50.105,  332.319,    0.2337,    0.0000,   16.0839,   16.0617,    7.8697,    0.0000,   14.6179,    0.7309,   14.6179,    0.7309,
   49,   1.7053,   4.4178,   2.1037,   0.9747,   0.4143, 716.6377, 722.4327, 640.0329,  93.9367,  58.5155,  14.3335,  15.9799, 155.7772, 399.1374, 554.9146,   3.0027,   0.0190,   0.6185,   0.1742,   5.7201,   4.7992, 109.2530,   0.9492,  11.2654,   4.3545,  16.3430,  13.6120,    0.086,    0.985,   14.909,    8.627,   55.692,  334.568,    0.2510,    0.0000,    9.1005,    9.1177,    7.8466,    0.0000,   21.4502,    1.0725,   21.4502,    1.0725,
   50,   1.7024,   4.4070,   2.1833,   0.9431,   0.7305,1101.7085, 799.9326, 537.0562,  86.2108, 400.9416,  14.6865,  16.1363, 155.1550, 399.7591, 554.9141,   2.9828,   0.0208,   0.6170,   0.1729,   5.9154,   4.9776, 107.5255,   1.0417,  11.2378,   4.3223,  16.9012,  14.1265,    0.089,    0.945,   15.102,    8.908,   54.540,  336.054,    0.2574,    0.0000,   15.9276,   15.9340,    7.8246,    0.0000,   13.9548,    0.6977,   13.9548,    0.6977,
   51,   1.7005,   4.4029,   2.2819,   0.9408,   0.6954,1226.4808, 799.7336, 638.8645, 102.1218, 485.6931,  15.1325,  16.3351, 154.3160, 400.5936, 554.9096,   3.0687,   0.0184,   0.6164,   0.1720,   6.1084,   5.1486, 105.7968,   0.9192,  11.2273,   4.3005,  17.4526,  14.6196,    0.090,    0.928,   15.318,    8.955,   53.747,  337.632,    0.2599,    0.0000,   15.4030,   15.4053,    7.7760,    0.0000,   18.7876,    0.9394,   18.7876,    0.9394,
   52,   1.6950,   4.3894,   2.3607,   0.9600,   0.7142,1326.1034, 797.0853, 521.3718,  90.2438, 717.1385,  15.6237,  16.5298, 153.8823, 401.0361, 554.9184,   3.1914,   0.0224,   0.6145,   0.1707,   6.3063,   5.3184, 104.1724,   1.1212,  11.1930,   4.2686,  18.0179,  15.1092,    0.089,    0.908,   15.532,    8.939,   52.642,  339.203,    0.2525,    0.0000,   15.5965,   15.5891,    7.7319,    0.0000,   13.1190,    0.6560,   13.1190,    0.6560,
