 year,         CAI,         LAI,         GPP,       Rauto,          Rh,        rain,   SiolWater,      Transp,        Evap,      Runoff,      plantC,       soilC,      plantN,       soilN,        totN,         NSC,       SeedC,       leafC,       rootC,    SapwoodC,       WoodC,         NSN,       SeedN,       leafN,       rootN,    SapwoodN,       WoodN,       McrbC,     fastSOM,     SlowSOM,       McrbN,   fastSoilN,   slowSoilN,    mineralN,      N_fxed,      N_uptk,     N_yrMin,       N_P2S,      N_loss,       seedC,       seedN,  Seedling-C,  Seedling-N,
   11,   0.1470,   0.4318,   0.2368,   0.0930,   0.1243, 824.5189, 798.6104,  66.0271, 105.1515, 654.6808,   0.5756,   3.3707,  28.7168,  88.7229, 117.4398,   0.2357,   0.0065,   0.0604,   0.0414,   0.1442,   0.0874,  25.5931,   0.3273,   1.1010,   1.0340,   0.4119,   0.2496,    0.014,    0.120,    3.237,    1.394,    6.255,   80.925,    0.1493,    0.0000,    3.1602,    3.1519,    1.4108,    0.0000,    1.9527,    0.0976,    1.9527,    0.0976,
   12,   0.1639,   0.4826,   0.2525,   0.1031,   0.1234,1075.2305, 799.9982,  65.4028, 104.4298, 904.0173,   0.6473,   3.3250,  29.6954,  87.7488, 117.4442,   0.2589,   0.0057,   0.0676,   0.0444,   0.1686,   0.1022,  26.2983,   0.2825,   1.2306,   1.1105,   0.4816,   0.2919,    0.014,    0.128,    3.182,    1.424,    6.628,   79.558,    0.1391,    0.0000,    3.0999,    3.0897,    1.5470,    0.0000,    3.6489,    0.1824,    3.6489,    0.1824,
   13,   0.1835,   0.5407,   0.2881,   0.1140,   0.1209,1327.3278, 798.0959,  70.3179, 101.8599,1157.0566,   0.7367,   3.2890,  30.3630,  87.0876, 117.4506,   0.2926,   0.0046,   0.0757,   0.0485,   0.1963,   0.1190,  26.6382,   0.2324,   1.3789,   1.2128,   0.5608,   0.3399,    0.015,    0.140,    3.135,    1.469,    7.126,   78.365,    0.1281,    0.0000,    2.9377,    2.9268,    1.6762,    0.0000,    3.8944,    0.1947,    3.8944,    0.1947,
   14,   0.2108,   0.6003,   0.3319,   0.1326,   0.1254,1175.1230, 799.3757,  87.4871, 104.0404, 982.3212,   0.8423,   3.2572,  30.8783,  86.5652, 117.4436,   0.3228,   0.0059,   0.0840,   0.0527,   0.2347,   0.1422,  26.6634,   0.2935,   1.5309,   1.3173,   0.6686,   0.4047,    0.015,    0.152,    3.090,    1.524,    7.674,   77.250,    0.1167,    0.0000,    2.9603,    2.9489,    1.8378,    0.0000,    2.1192,    0.1060,    2.1192,    0.1060,
   15,   0.2412,   0.6579,   0.3530,   0.1481,   0.1332,1483.9203, 799.9955,  92.5576, 103.3821,1287.3633,   0.9448,   3.2266,  31.3387,  86.0988, 117.4375,   0.3407,   0.0069,   0.0921,   0.0566,   0.2794,   0.1693,  26.6386,   0.3428,   1.6776,   1.4139,   0.7868,   0.4789,    0.016,    0.163,    3.047,    1.589,    8.216,   76.183,    0.1110,    0.0000,    3.0709,    3.0652,    1.9931,    0.0000,    2.6800,    0.1340,    2.6800,    0.1340,
   16,   0.2842,   0.6813,   0.4042,   0.1937,   0.1360,1144.0876, 799.1687, 104.0601, 115.1640, 925.6934,   1.0451,   3.2009,  31.6669,  85.7751, 117.4421,   0.2872,   0.0059,   0.0954,   0.0599,   0.3714,   0.2252,  26.6074,   0.2969,   1.7373,   1.4985,   0.9156,   0.6112,    0.017,    0.175,    3.009,    1.656,    8.790,   75.220,    0.1089,    0.0000,    3.0828,    3.0807,    2.1277,    0.0000,    4.7612,    0.2381,    4.7612,    0.2381,
   17,   0.3236,   0.7127,   0.4163,   0.1749,   0.1416, 716.6377, 799.7592, 135.3774, 113.0530, 467.6209,   1.1686,   3.1773,  31.9467,  85.4964, 117.4431,   0.3067,   0.0060,   0.0998,   0.0643,   0.4305,   0.2613,  26.4774,   0.2991,   1.8174,   1.6087,   1.0450,   0.6991,    0.017,    0.186,    2.974,    1.719,    9.329,   74.346,    0.1028,    0.0000,    3.1723,    3.1662,    2.2591,    0.0000,    4.0928,    0.2046,    4.0928,    0.2046,
   18,   0.3609,   0.7412,   0.4005,   0.1740,   0.1400,1101.7085, 799.9583,  91.1540,  92.5813, 917.7855,   1.2693,   3.1633,  31.9433,  85.4949, 117.4382,   0.3108,   0.0061,   0.1038,   0.0680,   0.4858,   0.2948,  26.1176,   0.3042,   1.8901,   1.7006,   1.1497,   0.7810,    0.018,    0.200,    2.945,    1.790,    9.971,   73.636,    0.0984,    0.0000,    3.0259,    3.0215,    2.3905,    0.0000,    3.6274,    0.1814,    3.6274,    0.1814,
   19,   0.4023,   0.7693,   0.4293,   0.1810,   0.1402,1226.4808, 799.8062, 111.3013, 110.2899,1005.0463,   1.3844,   3.1563,  31.7612,  85.6806, 117.4417,   0.3265,   0.0065,   0.1077,   0.0723,   0.5419,   0.3294,  25.5362,   0.3264,   1.9616,   1.8070,   1.2616,   0.8683,    0.019,    0.216,    2.922,    1.864,   10.673,   73.046,    0.0972,    0.0000,    2.9749,    2.9737,    2.5182,    0.0000,    2.9339,    0.1467,    2.9339,    0.1467,
   20,   0.4562,   0.8119,   0.4764,   0.2020,   0.1475,1326.1034, 798.2747,  94.9367,  94.6400,1138.0685,   1.5161,   3.1513,  31.4795,  85.9602, 117.4397,   0.3397,   0.0058,   0.1137,   0.0778,   0.6086,   0.3706,  24.7932,   0.2914,   2.0704,   1.9446,   1.4048,   0.9751,    0.020,    0.231,    2.901,    1.953,   11.386,   72.527,    0.0941,    0.0000,    3.0408,    3.0378,    2.6872,    0.0000,    3.9983,    0.1999,    3.9983,    0.1999,
   21,   0.5020,   0.8449,   0.4701,   0.2035,   0.1536,1077.3901, 799.1783, 106.6745,  89.7640, 880.0563,   1.6312,   3.1493,  31.1452,  86.2989, 117.4441,   0.3446,   0.0074,   0.1183,   0.0817,   0.6710,   0.4083,  23.9662,   0.3680,   2.1546,   2.0429,   1.5395,   1.0739,    0.020,    0.245,    2.883,    2.041,   12.080,   72.082,    0.0967,    0.0000,    3.1320,    3.1346,    2.8367,    0.0000,    2.1074,    0.1054,    2.1074,    0.1054,
   22,   0.5009,   0.8530,   0.4862,   0.2116,   0.1562,1469.5847, 799.7220, 103.5007,  89.9395,1275.6129,   1.6636,   3.2354,  30.0917,  87.3461, 117.4378,   0.3410,   0.0083,   0.1194,   0.0838,   0.6917,   0.4194,  22.6471,   0.4125,   2.1751,   2.0959,   1.6361,   1.1251,    0.021,    0.262,    2.952,    2.136,   12.845,   72.283,    0.0819,    0.0000,    2.6757,    2.6609,    2.9480,    0.0000,    2.6677,    0.1334,    2.6677,    0.1334,
   23,   0.5610,   0.8587,   0.4842,   0.2164,   0.1574, 932.6990, 799.9341, 126.4866, 104.1366, 701.8705,   1.7701,   3.2395,  29.1960,  88.2435, 117.4395,   0.3216,   0.0074,   0.1202,   0.0843,   0.7691,   0.4674,  21.4625,   0.3719,   2.1897,   2.1073,   1.8093,   1.2553,    0.022,    0.277,    2.940,    2.231,   13.559,   72.366,    0.0872,    0.0000,    2.7088,    2.7141,    3.0028,    0.0000,    4.5127,    0.2256,    4.5127,    0.2256,
   24,   0.5490,   0.8026,   0.5038,   0.2448,   0.1891, 954.8821, 799.9551, 118.1183,  98.6783, 738.0739,   1.5350,   3.5443,  28.3121,  89.1290, 117.4411,   0.2480,   0.0076,   0.1124,   0.0813,   0.6751,   0.4106,  21.0223,   0.3820,   2.0465,   2.0332,   1.6980,   1.1301,    0.023,    0.274,    3.247,    2.302,   13.714,   73.022,    0.0916,    0.0000,    3.2492,    3.2536,    2.8942,    0.0000,    2.9851,    0.1493,    2.9851,    0.1493,
   25,   0.5884,   0.7943,   0.4949,   0.2128,   0.1944,1027.1952, 797.9444, 131.2558, 104.0079, 793.9513,   1.6646,   3.5024,  28.4626,  88.9762, 117.4388,   0.2675,   0.0079,   0.1112,   0.0833,   0.7420,   0.4527,  20.8752,   0.3965,   2.0254,   2.0836,   1.8457,   1.2362,    0.023,    0.266,    3.214,    2.313,   13.567,   73.001,    0.0954,    0.0000,    3.5775,    3.5814,    2.8608,    0.0000,    2.7886,    0.1394,    2.7886,    0.1394,
   26,   0.5913,   0.7839,   0.4526,   0.1990,   0.1698,1082.7830, 799.9423,  99.0094,  92.2747, 889.5076,   1.6973,   3.5534,  27.9014,  89.5386, 117.4401,   0.2653,   0.0073,   0.1097,   0.0849,   0.7639,   0.4661,  20.2714,   0.3663,   1.9989,   2.1223,   1.8743,   1.2683,    0.023,    0.277,    3.254,    2.328,   13.926,   73.188,    0.0970,    0.0000,    3.1133,    3.1149,    2.9432,    0.0000,    3.0947,    0.1547,    3.0947,    0.1547,
   27,   0.5200,   0.7693,   0.4559,   0.1967,   0.1939, 824.5189, 798.5607, 122.2784, 104.1481, 599.4813,   1.6624,   3.6538,  27.5747,  89.8641, 117.4388,   0.2781,   0.0079,   0.1077,   0.0882,   0.7345,   0.4460,  19.9330,   0.3967,   1.9618,   2.2044,   1.8508,   1.2281,    0.024,    0.275,    3.355,    2.354,   13.971,   73.448,    0.0917,    0.0000,    3.4860,    3.4807,    2.9504,    0.0000,    1.8388,    0.0919,    1.8388,    0.0919,
   28,   0.5523,   0.7813,   0.4399,   0.1966,   0.1897,1075.2305, 799.9980, 108.6905, 103.8222, 861.2891,   1.7421,   3.6278,  27.3969,  90.0456, 117.4425,   0.2753,   0.0084,   0.1094,   0.0908,   0.7825,   0.4758,  19.4619,   0.4203,   1.9922,   2.2694,   1.9465,   1.3065,    0.024,    0.280,    3.324,    2.368,   14.136,   73.449,    0.0920,    0.0000,    3.4525,    3.4528,    3.0789,    0.0000,    2.5059,    0.1253,    2.5059,    0.1253,
   29,   0.5141,   0.7725,   0.4456,   0.1938,   0.1871,1327.3278, 797.8741, 103.7619, 101.4447,1124.2484,   1.7112,   3.7235,  26.6642,  90.7724, 117.4366,   0.2809,   0.0078,   0.1082,   0.0930,   0.7594,   0.4619,  18.8372,   0.3891,   1.9700,   2.3255,   1.8782,   1.2644,    0.024,    0.289,    3.410,    2.407,   14.501,   73.777,    0.0871,    0.0000,    3.2997,    3.2948,    3.1154,    0.0000,    2.7640,    0.1382,    2.7640,    0.1382,
   30,   0.5522,   0.7806,   0.4634,   0.2004,   0.1906,1175.1230, 799.3552, 115.5724, 103.7406, 954.3342,   1.8046,   3.7024,  26.2907,  91.1483, 117.4390,   0.2876,   0.0091,   0.1093,   0.0954,   0.8105,   0.4928,  18.1088,   0.4525,   1.9906,   2.3839,   2.0052,   1.3496,    0.024,    0.297,    3.381,    2.449,   14.818,   73.793,    0.0882,    0.0000,    3.3618,    3.3630,    3.2021,    0.0000,    1.8883,    0.0944,    1.8883,    0.0944,
   31,   0.5859,   0.7832,   0.4474,   0.2014,   0.1983,1483.9203, 799.9954, 112.1901, 103.1182,1267.9750,   1.8771,   3.6776,  26.0273,  91.4124, 117.4397,   0.2824,   0.0096,   0.1096,   0.0968,   0.8564,   0.5222,  17.5693,   0.4799,   1.9971,   2.4207,   2.1285,   1.4318,    0.025,    0.301,    3.352,    2.490,   15.032,   73.800,    0.0895,    0.0000,    3.5153,    3.5166,    3.2530,    0.0000,    2.6620,    0.1331,    2.6620,    0.1331,
   32,   0.4949,   0.7727,   0.4687,   0.2012,   0.2118,1144.0876, 799.1448, 117.7162, 115.0091, 912.2171,   1.4735,   4.1367,  24.6283,  92.8152, 117.4435,   0.2982,   0.0091,   0.1082,   0.0996,   0.5948,   0.3638,  16.9769,   0.4536,   1.9703,   2.4888,   1.6994,   1.0394,    0.025,    0.307,    3.804,    2.533,   15.321,   74.878,    0.0826,    0.0000,    3.5488,    3.5419,    3.3078,    0.0000,    3.3873,    0.1694,    3.3873,    0.1694,
   33,   0.5386,   0.7538,   0.4717,   0.2387,   0.2155, 716.6377, 799.7587, 150.8738, 112.6805, 452.4738,   1.5363,   4.0915,  24.4467,  92.9978, 117.4445,   0.2037,   0.0100,   0.1055,   0.0983,   0.6940,   0.4247,  16.3716,   0.5004,   1.9222,   2.4577,   1.9827,   1.2121,    0.026,    0.310,    3.756,    2.565,   15.489,   74.857,    0.0878,    0.0000,    3.6530,    3.6583,    3.3421,    0.0000,    2.3622,    0.1181,    2.3622,    0.1181,
   34,   0.5677,   0.7316,   0.4240,   0.1898,   0.2062,1101.7085, 799.9572,  93.4855,  92.5426, 915.4965,   1.6034,   4.0525,  24.2756,  93.1668, 117.4424,   0.1989,   0.0089,   0.1024,   0.0967,   0.7418,   0.4546,  16.1331,   0.4445,   1.8655,   2.4180,   2.1172,   1.2973,    0.026,    0.312,    3.715,    2.589,   15.639,   74.848,    0.0903,    0.0000,    3.5553,    3.5578,    3.2374,    0.0000,    3.8985,    0.1949,    3.8985,    0.1949,
   35,   0.5972,   0.7248,   0.4320,   0.1883,   0.1997,1226.4808, 799.8098, 109.6504, 110.3087,1006.6752,   1.6791,   4.0208,  24.0635,  93.3777, 117.4412,   0.2038,   0.0074,   0.1015,   0.0973,   0.7871,   0.4819,  15.8000,   0.3711,   1.8483,   2.4316,   2.2372,   1.3753,    0.026,    0.317,    3.678,    2.606,   15.832,   74.849,    0.0905,    0.0000,    3.5022,    3.5025,    3.2289,    0.0000,    3.9000,    0.1950,    3.9000,    0.1950,
   36,   0.6316,   0.7130,   0.4548,   0.1944,   0.2026,1326.1034, 798.2972,  88.2091,  94.7000,1144.7158,   1.7712,   3.9864,  23.9464,  93.4915, 117.4379,   0.2144,   0.0085,   0.0998,   0.0976,   0.8379,   0.5129,  15.4313,   0.4274,   1.8183,   2.4406,   2.3657,   1.4631,    0.026,    0.318,    3.643,    2.627,   15.932,   74.842,    0.0906,    0.0000,    3.5650,    3.5651,    3.2009,    0.0000,    1.2116,    0.0606,    1.2116,    0.0606,
   37,   0.6603,   0.7081,   0.4261,   0.1899,   0.2034,1077.3901, 799.1954,  94.7496,  89.9829, 891.7700,   1.8361,   3.9542,  23.8560,  93.5826, 117.4386,   0.2085,   0.0092,   0.0991,   0.0978,   0.8814,   0.5401,  15.1279,   0.4588,   1.8057,   2.4438,   2.4799,   1.5399,    0.026,    0.319,    3.609,    2.638,   16.008,   74.836,    0.1004,    0.0000,    3.6217,    3.6315,    3.2330,    0.0000,    1.7383,    0.0869,    1.7383,    0.0869,
   38,   0.4449,   0.6816,   0.4039,   0.1747,   0.2064,1469.5847, 799.7261,  84.6806,  90.2431,1294.1394,   1.5691,   4.2440,  22.6141,  94.8232, 117.4374,   0.2103,   0.0069,   0.0954,   0.0969,   0.7215,   0.4382,  14.7974,   0.3445,   1.7380,   2.4223,   2.0613,   1.2506,    0.027,    0.326,    3.891,    2.670,   16.314,   75.743,    0.0951,    0.0000,    3.5256,    3.5203,    3.1809,    0.0000,    2.1478,    0.1074,    2.1478,    0.1074,
   39,   0.4739,   0.6780,   0.3913,   0.1720,   0.2013, 932.6990, 799.9358, 101.2876, 104.6625, 726.5469,   1.6231,   4.2079,  22.4332,  95.0032, 117.4364,   0.2043,   0.0076,   0.0949,   0.0971,   0.7584,   0.4607,  14.4137,   0.3814,   1.7289,   2.4272,   2.1670,   1.3150,    0.027,    0.330,    3.851,    2.695,   16.479,   75.731,    0.0984,    0.0000,    3.4643,    3.4676,    3.1929,    0.0000,    1.7204,    0.0860,    1.7204,    0.0860,
   40,   0.4966,   0.6922,   0.4199,   0.1821,   0.2248, 954.8821, 799.9558,  97.6890,  99.0649, 758.1154,   1.6925,   4.1515,  22.7211,  94.7228, 117.4439,   0.2141,   0.0091,   0.0969,   0.1007,   0.7906,   0.4811,  14.3508,   0.4554,   1.7650,   2.5178,   2.2588,   1.3732,    0.027,    0.322,    3.803,    2.695,   16.255,   75.680,    0.0930,    0.0000,    3.9784,    3.9729,    3.2419,    0.0000,    1.1274,    0.0564,    1.1274,    0.0564,
   41,   0.5219,   0.7186,   0.4378,   0.1929,   0.2310,1027.1952, 797.9683, 116.1187, 104.3549, 808.7170,   1.7621,   4.0959,  23.0505,  94.3891, 117.4397,   0.2226,   0.0085,   0.1006,   0.1055,   0.8235,   0.5014,  14.3729,   0.4246,   1.8324,   2.6365,   2.3530,   1.4313,    0.027,    0.316,    3.753,    2.673,   16.012,   75.611,    0.0918,    0.0000,    4.1603,    4.1592,    3.3764,    0.0000,    3.3508,    0.1675,    3.3508,    0.1675,
   42,   0.5468,   0.7125,   0.4123,   0.1838,   0.2002,1082.7830, 799.9429,  90.2053,  92.3703, 898.2393,   1.8101,   4.0763,  22.6540,  94.7864, 117.4404,   0.2153,   0.0099,   0.0998,   0.1043,   0.8582,   0.5227,  13.7907,   0.4950,   1.8170,   2.6074,   2.4519,   1.4921,    0.027,    0.330,    3.720,    2.682,   16.390,   75.620,    0.0943,    0.0000,    3.5287,    3.5311,    3.4641,    0.0000,    1.2571,    0.0629,    1.2571,    0.0629,
   43,   0.5699,   0.7178,   0.4285,   0.1892,   0.2236, 824.5189, 798.5709, 115.0529, 104.2784, 606.5668,   1.8697,   4.0326,  22.7028,  94.7385, 117.4413,   0.2214,   0.0102,   0.1005,   0.1066,   0.8884,   0.5426,  13.6090,   0.5106,   1.8303,   2.6656,   2.5382,   1.5492,    0.027,    0.326,    3.679,    2.703,   16.360,   75.585,    0.0898,    0.0000,    3.9252,    3.9208,    3.4235,    0.0000,    2.3555,    0.1178,    2.3555,    0.1178,
   44,   0.5896,   0.7263,   0.4148,   0.1887,   0.2181,1075.2305, 799.9980, 102.9326, 103.8987, 866.9778,   1.9108,   3.9995,  22.6070,  94.8321, 117.4391,   0.2140,   0.0107,   0.1017,   0.1072,   0.9160,   0.5612,  13.3198,   0.5347,   1.8522,   2.6808,   2.6171,   1.6024,    0.027,    0.330,    3.642,    2.710,   16.469,   75.562,    0.0913,    0.0000,    3.8817,    3.8832,    3.5235,    0.0000,    2.2599,    0.1130,    2.2599,    0.1130,
   45,   0.5110,   0.7105,   0.4150,   0.1819,   0.2244,1327.3278, 797.9227,  97.2765, 101.5230,1130.6077,   1.4348,   4.4839,  20.7957,  96.6403, 117.4359,   0.2173,   0.0104,   0.0995,   0.1069,   0.6192,   0.3814,  12.9327,   0.5187,   1.8118,   2.6734,   1.7693,   1.0898,    0.027,    0.336,    4.120,    2.746,   16.740,   77.067,    0.0880,    0.0000,    3.7035,    3.7002,    3.4563,    0.0000,    2.4022,    0.1201,    2.4022,    0.1201,
   46,   0.5362,   0.7173,   0.4338,   0.1885,   0.2261,1175.1230, 799.3613, 108.6264, 103.8158, 961.2472,   1.5043,   4.4333,  20.6434,  96.7971, 117.4405,   0.2221,   0.0118,   0.1004,   0.1081,   0.6574,   0.4044,  12.4868,   0.5904,   1.8292,   2.7033,   1.8783,   1.1555,    0.028,    0.340,    4.066,    2.773,   16.905,   77.030,    0.0903,    0.0000,    3.7768,    3.7791,    3.5131,    0.0000,    1.3190,    0.0660,    1.3190,    0.0660,
   47,   0.5590,   0.7241,   0.4192,   0.1900,   0.2328,1483.9203, 799.9954, 105.3767, 103.2118,1274.6989,   1.5549,   4.3784,  20.6156,  96.8217, 117.4373,   0.2153,   0.0117,   0.1014,   0.1091,   0.6918,   0.4256,  12.2641,   0.5839,   1.8464,   2.7286,   1.9766,   1.2159,    0.028,    0.340,    4.011,    2.793,   16.960,   76.978,    0.0912,    0.0000,    3.9328,    3.9337,    3.5477,    0.0000,    2.8795,    0.1440,    2.8795,    0.1440,
   48,   0.5814,   0.7321,   0.4512,   0.1966,   0.2300,1144.0876, 799.1530, 111.9243, 115.0790, 917.9305,   1.6278,   4.3294,  20.5457,  96.8896, 117.4353,   0.2258,   0.0131,   0.1025,   0.1111,   0.7278,   0.4475,  11.8896,   0.6529,   1.8669,   2.7784,   2.0794,   1.2785,    0.028,    0.342,    3.959,    2.807,   17.062,   76.937,    0.0838,    0.0000,    3.9399,    3.9324,    3.5975,    0.0000,    1.4323,    0.0716,    1.4323,    0.0716,
   49,   0.6072,   0.7498,   0.4580,   0.2036,   0.2332, 716.6377, 799.7587, 145.2351, 112.8311, 457.9684,   1.6950,   4.2834,  20.4541,  96.9801, 117.4342,   0.2260,   0.0126,   0.1050,   0.1137,   0.7667,   0.4710,  11.5338,   0.6288,   1.9120,   2.8433,   2.1905,   1.3458,    0.028,    0.346,    3.910,    2.818,   17.176,   76.899,    0.0862,    0.0000,    4.0138,    4.0162,    3.6945,    0.0000,    3.4287,    0.1714,    3.4287,    0.1714,
   50,   0.6340,   0.7160,   0.4207,   0.2152,   0.2240,1101.7085, 799.9569,  91.8676,  92.5630, 917.0918,   1.7158,   4.2440,  20.2814,  97.1485, 117.4299,   0.1416,   0.0136,   0.1002,   0.1091,   0.8366,   0.5147,  11.1856,   0.6824,   1.8258,   2.7281,   2.3898,   1.4698,    0.028,    0.349,    3.867,    2.842,   17.338,   76.879,    0.0889,    0.0000,    3.8355,    3.8381,    3.5990,    0.0000,    1.5323,    0.0766,    1.5323,    0.0766,
   51,   0.6512,   0.7038,   0.4227,   0.1865,   0.2164,1226.4808, 799.8116, 106.0661, 110.3547,1010.2113,   1.7645,   4.2151,  20.1362,  97.2941, 117.4304,   0.1432,   0.0124,   0.0985,   0.1082,   0.8660,   0.5360,  11.0088,   0.6215,   1.7948,   2.7059,   2.4744,   1.5308,    0.029,    0.351,    3.835,    2.852,   17.465,   76.887,    0.0901,    0.0000,    3.7858,    3.7870,    3.5045,    0.0000,    3.7555,    0.1878,    3.7555,    0.1878,
   52,   0.6754,   0.6926,   0.4451,   0.1912,   0.2186,1326.1034, 798.3030,  85.0876,  94.7278,1147.8060,   1.8391,   4.1759,  20.1473,  97.2832, 117.4305,   0.1537,   0.0138,   0.0970,   0.1079,   0.9062,   0.5606,  10.8047,   0.6892,   1.7662,   2.6984,   2.5878,   1.6009,    0.029,    0.350,    3.798,    2.862,   17.463,   76.868,    0.0906,    0.0000,    3.8547,    3.8552,    3.4410,    0.0000,    1.2279,    0.0614,    1.2279,    0.0614,
