 year,         CAI,         LAI,         GPP,       Rauto,          Rh,        rain,   SiolWater,      Transp,        Evap,      Runoff,      plantC,       soilC,      plantN,       soilN,        totN,         NSC,       SeedC,       leafC,       rootC,    SapwoodC,       WoodC,         NSN,       SeedN,       leafN,       rootN,    SapwoodN,       WoodN,       McrbC,     fastSOM,     SlowSOM,       McrbN,   fastSoilN,   slowSoilN,    mineralN,      N_fxed,      N_uptk,     N_yrMin,       N_P2S,      N_loss,       seedC,       seedN,  Seedling-C,  Seedling-N,
   11,   0.1013,   0.2506,   0.1134,   0.0485,   0.2431, 824.5189, 798.6448,  46.2526, 105.5481, 674.0291,   0.2928,   9.1720,  70.9391, 234.0036, 304.9427,   0.1025,   0.0042,   0.0351,   0.0210,   0.0810,   0.0491,  69.1953,   0.2088,   0.6389,   0.5244,   0.2314,   0.1402,    0.023,    0.068,    9.081,    2.317,    4.093,  227.023,    0.5706,    0.0000,    7.2421,    7.2112,    0.7459,    0.0000,    1.2041,    0.0602,    1.2041,    0.0602,
   12,   0.1074,   0.2676,   0.1161,   0.0512,   0.2343,1075.2305, 799.9984,  43.5221, 104.8099, 925.5523,   0.3181,   8.9765,  75.8694, 229.0661, 304.9355,   0.1099,   0.0050,   0.0375,   0.0215,   0.0898,   0.0544,  73.9867,   0.2515,   0.6824,   0.5368,   0.2566,   0.1555,    0.023,    0.069,    8.885,    2.277,    4.132,  222.113,    0.5441,    0.0000,    7.1315,    7.1050,    0.7824,    0.0000,    0.8734,    0.0437,    0.8734,    0.0437,
   13,   0.1146,   0.2891,   0.1284,   0.0542,   0.2207,1327.3278, 798.2476,  45.5923, 102.2079,1181.2810,   0.3508,   8.7965,  80.3334, 224.5996, 304.9330,   0.1244,   0.0042,   0.0405,   0.0225,   0.0992,   0.0601,  78.3711,   0.2076,   0.7371,   0.5624,   0.2834,   0.1717,    0.022,    0.072,    8.702,    2.248,    4.276,  217.555,    0.5209,    0.0000,    6.7930,    6.7698,    0.8116,    0.0000,    2.6769,    0.1338,    2.6769,    0.1338,
   14,   0.1227,   0.3152,   0.1429,   0.0597,   0.2198,1175.1230, 799.3988,  54.8253, 104.4136,1014.7403,   0.3895,   8.6201,  84.7038, 220.2332, 304.9371,   0.1401,   0.0046,   0.0441,   0.0240,   0.1100,   0.0666,  82.5659,   0.2296,   0.8037,   0.6000,   0.3142,   0.1904,    0.022,    0.075,    8.523,    2.224,    4.451,  213.071,    0.4872,    0.0000,    6.8439,    6.8102,    0.8669,    0.0000,    1.6654,    0.0833,    1.6654,    0.0833,
   15,   0.1323,   0.3438,   0.1507,   0.0656,   0.2240,1483.9203, 799.9957,  57.5633, 103.9030,1321.8600,   0.4265,   8.4435,  89.0560, 215.8796, 304.9356,   0.1528,   0.0042,   0.0481,   0.0253,   0.1220,   0.0740,  86.7781,   0.2077,   0.8766,   0.6336,   0.3487,   0.2113,    0.022,    0.078,    8.343,    2.205,    4.643,  208.579,    0.4525,    0.0000,    6.9766,    6.9418,    0.9304,    0.0000,    2.7620,    0.1381,    2.7620,    0.1381,
   16,   0.1425,   0.3759,   0.1754,   0.0726,   0.2198,1144.0876, 799.2241,  66.1399, 115.6377, 963.0835,   0.4778,   8.2742,  93.2059, 211.7300, 304.9359,   0.1759,   0.0047,   0.0526,   0.0272,   0.1354,   0.0820,  90.7129,   0.2339,   0.9586,   0.6792,   0.3868,   0.2344,    0.022,    0.082,    8.170,    2.190,    4.874,  204.247,    0.4187,    0.0000,    6.9208,    6.8871,    0.9900,    0.0000,    2.0797,    0.1040,    2.0797,    0.1040,
   17,   0.1542,   0.4125,   0.1840,   0.0788,   0.2213, 716.6377, 799.7601,  90.7468, 114.1064, 511.2529,   0.5271,   8.1072,  97.2557, 207.6724, 304.9280,   0.1937,   0.0052,   0.0578,   0.0289,   0.1505,   0.0912,  94.5328,   0.2580,   1.0520,   0.7224,   0.4299,   0.2605,    0.022,    0.087,    7.998,    2.180,    5.140,  199.958,    0.3950,    0.0000,    6.9807,    6.9570,    1.0668,    0.0000,    2.4307,    0.1215,    2.4307,    0.1215,
   18,   0.1661,   0.4477,   0.1842,   0.0818,   0.2104,1101.7085, 799.9603,  64.2691,  92.9684, 944.2817,   0.5695,   7.9561, 100.8535, 204.0788, 304.9323,   0.2036,   0.0062,   0.0627,   0.0302,   0.1661,   0.1006,  97.8841,   0.3095,   1.1417,   0.7561,   0.4746,   0.2876,    0.022,    0.093,    7.841,    2.179,    5.507,  196.024,    0.3687,    0.0000,    6.6789,    6.6526,    1.1361,    0.0000,    2.0553,    0.1028,    2.0553,    0.1028,
   19,   0.1795,   0.4891,   0.2080,   0.0880,   0.2033,1226.4808, 799.8069,  83.2284, 110.6516,1032.7592,   0.6256,   7.8167, 104.1229, 200.8172, 304.9400,   0.2251,   0.0064,   0.0685,   0.0322,   0.1827,   0.1107, 100.9137,   0.3192,   1.2471,   0.8044,   0.5221,   0.3164,    0.022,    0.101,    7.694,    2.183,    5.926,  192.356,    0.3517,    0.0000,    6.4916,    6.4744,    1.2053,    0.0000,    3.0859,    0.1543,    3.0859,    0.1543,
   20,   0.1947,   0.5386,   0.2410,   0.0984,   0.2054,1326.1034, 798.3002,  75.8686,  94.8186,1156.9329,   0.6989,   7.6801, 107.2877, 197.6508, 304.9385,   0.2581,   0.0072,   0.0754,   0.0349,   0.2014,   0.1220, 103.7607,   0.3580,   1.3735,   0.8714,   0.5754,   0.3487,    0.022,    0.108,    7.550,    2.196,    6.367,  188.759,    0.3284,    0.0000,    6.5451,    6.5218,    1.2978,    0.0000,    2.9116,    0.1456,    2.9116,    0.1456,
   21,   0.2123,   0.5942,   0.2524,   0.1078,   0.2068,1077.3901, 799.1938,  89.7719,  90.1028, 896.6303,   0.7676,   7.5490, 110.2923, 194.6451, 304.9374,   0.2807,   0.0084,   0.0832,   0.0373,   0.2230,   0.1351, 106.4039,   0.4182,   1.5151,   0.9319,   0.6371,   0.3861,    0.022,    0.116,    7.411,    2.213,    6.840,  185.273,    0.3196,    0.0000,    6.5650,    6.5562,    1.4146,    0.0000,    3.0517,    0.1526,    3.0517,    0.1526,
   22,   0.2255,   0.6562,   0.2795,   0.1171,   0.2007,1469.5847, 799.7229,  93.7664,  90.1271,1285.1713,   0.8395,   7.4389, 112.6962, 192.2489, 304.9450,   0.3111,   0.0077,   0.0919,   0.0402,   0.2420,   0.1466, 108.5245,   0.3837,   1.6734,   1.0040,   0.6915,   0.4190,    0.022,    0.127,    7.290,    2.241,    7.465,  182.247,    0.2959,    0.0000,   13.4612,   13.4375,    1.5299,    0.0000,    5.1074,    0.2554,    5.1074,    0.2554,
   23,   0.2472,   0.7231,   0.3044,   0.1257,   0.1971, 932.6990, 799.9346, 123.4745, 104.2273, 704.7924,   0.9288,   7.3307, 114.9879, 189.9483, 304.9362,   0.3447,   0.0093,   0.1012,   0.0431,   0.2678,   0.1627, 110.3727,   0.4643,   1.8440,   1.0769,   0.7652,   0.4648,    0.023,    0.138,    7.170,    2.277,    8.144,  179.246,    0.2809,    0.0000,    6.1973,    6.1823,    1.6518,    0.0000,    3.5260,    0.1763,    3.5260,    0.1763,
   24,   0.2712,   0.7983,   0.3573,   0.1470,   0.2232, 954.8821, 799.9547, 130.3485,  98.4808, 726.0419,   1.0418,   7.2046, 117.8445, 187.0929, 304.9375,   0.3931,   0.0123,   0.1118,   0.0466,   0.2974,   0.1806, 112.6654,   0.6132,   2.0358,   1.1643,   0.8499,   0.5160,    0.023,    0.145,    7.037,    2.313,    8.601,  175.920,    0.2587,    0.0000,    6.9458,    6.9236,    1.7895,    0.0000,    2.8539,    0.1427,    2.8539,    0.1427,
   25,   0.3016,   0.8942,   0.4044,   0.1686,   0.2332,1027.1952, 797.8508, 167.3233, 103.2442, 758.7423,   1.1701,   7.0790, 120.7643, 184.1848, 304.9491,   0.4485,   0.0118,   0.1252,   0.0510,   0.3320,   0.2016, 115.0942,   0.5907,   2.2801,   1.2744,   0.9487,   0.5761,    0.023,    0.152,    6.904,    2.344,    9.007,  172.592,    0.2418,    0.0000,    7.2440,    7.2271,    1.9672,    0.0000,    7.1587,    0.3579,    7.1587,    0.3579,
   26,   0.3341,   0.9954,   0.4208,   0.1767,   0.2039,1082.7830, 799.9406, 142.4968,  91.7977, 846.4080,   1.2956,   6.9937, 122.3935, 182.5436, 304.9371,   0.4909,   0.0141,   0.1394,   0.0551,   0.3709,   0.2252, 116.0682,   0.7069,   2.5384,   1.3767,   1.0597,   0.6435,    0.024,    0.170,    6.800,    2.387,    9.930,  170.000,    0.2258,    0.0000,    6.2043,    6.1884,    2.1599,    0.0000,    5.2531,    0.2627,    5.2531,    0.2627,
   27,   0.3707,   1.1088,   0.4880,   0.2015,   0.2302, 824.5189, 798.4612, 201.7561, 102.7937, 521.4576,   1.4522,   6.8935, 124.3533, 180.5941, 304.9475,   0.5590,   0.0144,   0.1552,   0.0601,   0.4129,   0.2507, 117.4080,   0.7201,   2.8273,   1.5020,   1.1797,   0.7162,    0.025,    0.181,    6.688,    2.452,   10.736,  167.192,    0.2140,    0.0000,    6.7594,    6.7476,    2.3516,    0.0000,    7.9506,    0.3975,    7.9506,    0.3975,
   28,   0.4099,   1.2308,   0.5193,   0.2206,   0.2289,1075.2305, 799.9976, 197.4835, 102.6431, 773.5743,   1.6079,   6.8078, 125.9824, 178.9513, 304.9337,   0.6090,   0.0203,   0.1723,   0.0648,   0.4614,   0.2800, 118.0889,   1.0159,   3.1385,   1.6210,   1.3181,   0.8000,    0.025,    0.197,    6.586,    2.516,   11.599,  164.640,    0.1968,    0.0000,    6.6923,    6.6751,    2.5762,    0.0000,    3.5607,    0.1780,    3.5607,    0.1780,
   29,   0.4572,   1.3785,   0.5974,   0.2432,   0.2241,1327.3278, 796.8672, 214.9169, 100.1192,1015.4266,   1.8046,   6.7411, 126.9546, 177.9759, 304.9305,   0.6962,   0.0180,   0.1930,   0.0711,   0.5136,   0.3127, 118.4004,   0.9001,   3.5153,   1.7780,   1.4675,   0.8933,    0.026,    0.217,    6.498,    2.601,   12.735,  162.452,    0.1877,    0.0000,    6.3180,    6.3089,    2.8260,    0.0000,   12.4863,    0.6243,   12.4863,    0.6243,
   30,   0.5086,   1.5416,   0.6837,   0.2745,   0.2322,1175.1230, 799.2492, 266.3853, 102.1369, 804.2234,   2.0394,   6.6832, 127.7840, 177.1450, 304.9290,   0.7939,   0.0251,   0.2158,   0.0781,   0.5756,   0.3509, 117.9990,   1.2556,   3.9311,   1.9513,   1.6444,   1.0026,    0.027,    0.239,    6.418,    2.702,   13.831,  160.440,    0.1716,    0.0000,    6.4833,    6.4672,    3.1152,    0.0000,    4.4112,    0.2206,    4.4112,    0.2206,
   31,   0.5736,   1.7449,   0.7453,   0.3145,   0.2469,1483.9203, 799.9944, 288.4318, 100.8537,1093.8914,   2.2754,   6.6306, 128.5262, 176.4119, 304.9381,   0.8778,   0.0229,   0.2443,   0.0860,   0.6490,   0.3954, 117.7958,   1.1461,   4.4495,   2.1509,   1.8543,   1.1296,    0.028,    0.260,    6.342,    2.823,   14.882,  158.546,    0.1616,    0.0000,    6.7587,    6.7487,    3.4610,    0.0000,   14.1213,    0.7061,   14.1213,    0.7061,
   32,   0.6509,   1.9881,   0.9044,   0.3657,   0.2531,1144.0876, 798.7333, 345.1749, 112.4562, 687.7183,   2.5966,   6.5947, 128.8000, 176.1404, 304.9404,   1.0156,   0.0219,   0.2783,   0.0962,   0.7360,   0.4486, 116.8448,   1.0970,   5.0696,   2.4042,   2.1028,   1.2817,    0.030,    0.287,    6.278,    2.956,   16.086,  156.950,    0.1472,    0.0000,    6.7086,    6.6943,    3.8643,    0.0000,   13.2805,    0.6640,   13.2805,    0.6640,
   33,   0.7418,   2.2722,   0.9495,   0.4162,   0.2053, 716.6377, 799.7344, 449.1060, 103.2440, 163.2912,   2.8842,   6.6352, 126.7187, 178.2322, 304.9509,   1.0824,   0.0224,   0.3181,   0.1071,   0.8415,   0.5126, 113.2566,   1.1221,   5.7941,   2.6769,   2.4043,   1.4646,    0.031,    0.344,    6.260,    3.128,   18.473,  156.498,    0.1331,    0.0000,    4.8381,    4.8240,    4.3436,    0.0000,   11.9713,    0.5986,   11.9713,    0.5986,
   34,   0.8946,   2.5056,   1.0316,   0.4963,   0.2770,1101.7085, 799.9445, 363.2258,  88.9142, 649.3609,   3.1460,   6.6318, 125.8713, 179.0686, 304.9399,   1.0119,   0.0248,   0.3508,   0.1153,   1.0217,   0.6215, 110.6682,   1.2392,   6.3893,   2.8825,   2.9192,   1.7730,    0.034,    0.372,    6.226,    3.380,   19.929,  155.636,    0.1239,    0.0000,    6.5170,    6.5078,    4.8299,    0.0000,    9.1902,    0.4595,    9.1902,    0.4595,
   35,   1.0592,   2.6069,   1.1573,   0.5376,   0.2786,1226.4808, 799.7755, 462.1448, 105.8853, 658.6235,   3.4746,   6.6438, 124.6753, 180.2442, 304.9195,   0.9701,   0.0239,   0.3650,   0.1212,   1.2397,   0.7547, 108.1092,   1.1948,   6.6476,   3.0306,   3.5421,   2.1510,    0.036,    0.402,    6.206,    3.584,   21.396,  155.139,    0.1254,    0.0000,    6.4227,    6.4242,    5.1011,    0.0000,   11.4593,    0.5730,   11.4593,    0.5730,
   36,   1.2247,   2.6319,   1.2523,   0.5439,   0.2917,1326.1034, 797.3549, 391.0351,  91.8480, 845.6452,   3.8808,   6.6540, 123.6131, 181.3095, 304.9226,   1.0306,   0.0273,   0.3685,   0.1235,   1.4449,   0.8861, 105.8057,   1.3648,   6.7113,   3.0879,   4.1198,   2.5235,    0.038,    0.422,    6.194,    3.770,   22.563,  154.847,    0.1284,    0.0000,    6.6348,    6.6378,    5.2034,    0.0000,    6.9355,    0.3468,    6.9355,    0.3468,
   37,   1.3427,   2.4882,   1.1346,   0.5102,   0.3041,1077.3901, 798.9819, 399.0697,  84.4752, 592.2225,   4.1766,   6.6784, 122.0931, 182.8309, 304.9240,   1.0437,   0.0265,   0.3483,   0.1146,   1.5966,   1.0469, 104.0335,   1.3248,   6.3448,   2.8643,   4.5441,   2.9814,    0.040,    0.443,    6.196,    3.952,   23.839,  154.879,    0.1604,    0.0000,    6.7285,    6.7605,    4.9663,    0.0000,   10.5524,    0.5276,   10.5524,    0.5276,
   38,   1.3717,   2.3912,   1.0945,   0.4840,   0.3140,1469.5847, 799.6748, 360.9464,  86.1157,1021.8354,   4.3814,   6.7698, 118.9076, 186.0083, 304.9160,   1.0253,   0.0274,   0.3348,   0.1115,   1.7202,   1.1623, 100.5118,   1.3704,   6.0975,   2.7863,   4.8331,   3.3085,    0.042,    0.487,    6.241,    4.206,   26.030,  155.620,    0.1533,    0.0000,    6.3099,    6.3028,    4.7435,    0.0000,    8.1141,    0.4057,    8.1141,    0.4057,
   39,   1.4224,   2.1822,   1.0209,   0.5521,   0.3165, 932.6990, 799.9234, 403.5023,  98.1633, 430.7884,   4.4556,   6.8474, 116.7015, 188.2535, 304.9550,   0.7196,   0.0201,   0.3055,   0.1012,   1.9698,   1.3394,  98.3429,   1.0072,   5.5646,   2.5288,   5.4748,   3.7832,    0.044,    0.504,    6.299,    4.407,   27.275,  156.390,    0.1803,    0.0000,    6.5455,    6.5726,    4.4848,    0.0000,   15.8470,    0.7923,   15.8470,    0.7923,
   40,   1.4101,   2.0836,   0.9983,   0.4433,   0.3567, 954.8821, 799.9486, 351.9967,  94.2156, 508.6469,   4.6246,   6.8765, 115.4358, 189.5157, 304.9514,   0.7326,   0.0225,   0.2917,   0.1018,   2.0457,   1.4303,  96.6839,   1.1260,   5.3133,   2.5454,   5.7375,   4.0297,    0.045,    0.485,    6.347,    4.489,   27.884,  156.949,    0.1933,    0.0000,    8.5910,    8.6039,    4.1631,    0.0000,    7.1973,    0.3599,    7.1973,    0.3599,
   41,   1.3849,   2.1323,   0.9874,   0.4463,   0.3568,1027.1952, 797.4203, 390.7866,  96.9907, 541.9482,   4.7734,   6.9116, 115.2207, 189.7243, 304.9450,   0.7481,   0.0230,   0.2985,   0.1040,   2.1229,   1.4769,  95.8894,   1.1507,   5.4374,   2.5993,   5.9811,   4.1628,    0.045,    0.466,    6.401,    4.461,   27.577,  157.485,    0.2010,    0.0000,    9.2049,    9.2127,    4.2203,    0.0000,   10.1956,    0.5098,   10.1956,    0.5098,
   42,   1.2796,   2.1480,   0.9440,   0.4270,   0.3191,1082.7830, 799.9317, 314.4716,  89.8413, 675.9608,   4.7761,   7.1065, 113.9022, 191.0402, 304.9424,   0.7387,   0.0213,   0.3007,   0.1050,   2.1455,   1.4648,  94.5145,   1.0658,   5.4774,   2.6253,   6.0814,   4.1378,    0.044,    0.472,    6.590,    4.436,   27.941,  158.454,    0.2098,    0.0000,    8.2506,    8.2594,    4.3271,    0.0000,   12.4301,    0.6215,   12.4301,    0.6215,
   43,   0.9080,   2.2448,   1.0108,   0.4563,   0.3782, 824.5189, 798.2194, 411.2894,  99.2624, 315.6795,   4.1725,   7.8864, 111.4276, 193.5077, 304.9354,   0.7346,   0.0206,   0.3143,   0.1133,   1.8077,   1.1820,  93.3324,   1.0290,   5.7242,   2.8326,   5.1650,   3.3445,    0.044,    0.468,    7.374,    4.440,   27.679,  161.201,    0.1871,    0.0000,    9.1568,    9.1342,    4.5620,    0.0000,    9.3748,    0.4687,    9.3748,    0.4687,
   44,   0.9602,   2.3343,   1.0290,   0.4603,   0.3592,1075.2305, 799.9967, 385.4653, 100.0404, 587.9505,   4.4428,   7.8254, 112.7886, 192.1415, 304.9301,   0.7774,   0.0170,   0.3268,   0.1181,   1.9503,   1.2533,  93.9124,   0.8514,   5.9524,   2.9514,   5.5722,   3.5488,    0.043,    0.450,    7.332,    4.348,   26.122,  161.498,    0.1740,    0.0000,    8.4316,    8.4186,    4.8421,    0.0000,   16.8956,    0.8448,   16.8956,    0.8448,
   45,   1.0089,   2.4170,   1.0959,   0.4698,   0.3404,1327.3278, 795.4899, 388.1707,  97.8941, 845.7726,   4.7539,   7.7998, 111.3149, 193.6236, 304.9385,   0.8573,   0.0202,   0.3384,   0.1228,   2.0930,   1.3221,  91.3445,   1.0111,   6.1634,   3.0697,   5.9800,   3.7462,    0.043,    0.449,    7.308,    4.292,   27.251,  161.907,    0.1735,    0.0000,    8.8718,    8.8713,    4.9973,    0.0000,   10.2010,    0.5101,   10.2010,    0.5101,
   46,   1.0724,   2.4638,   1.1700,   0.4999,   0.3432,1175.1230, 799.1304, 445.8449, 100.2258, 625.4150,   5.0974,   7.7826, 111.9459, 192.9898, 304.9358,   0.9423,   0.0204,   0.3449,   0.1271,   2.2607,   1.4020,  91.0331,   1.0182,   6.2827,   3.1779,   6.4591,   3.9750,    0.043,    0.454,    7.286,    4.271,   26.226,  162.334,    0.1592,    0.0000,    8.0752,    8.0610,    5.2181,    0.0000,   14.2336,    0.7117,   14.2336,    0.7117,
   47,   1.1462,   2.4457,   1.1205,   0.5029,   0.3550,1483.9203, 799.9938, 426.2858,  99.1280, 957.6423,   5.3796,   7.7624, 112.1983, 192.7316, 304.9299,   0.9800,   0.0223,   0.3424,   0.1290,   2.4163,   1.4896,  90.4911,   1.1173,   6.2364,   3.2245,   6.9037,   4.2253,    0.043,    0.455,    7.265,    4.276,   25.560,  162.745,    0.1500,    0.0000,    7.7581,    7.7489,    5.2669,    0.0000,   13.0762,    0.6538,   13.0762,    0.6538,
   48,   1.1888,   2.3461,   1.1596,   0.5004,   0.3605,1144.0876, 798.6158, 435.8198, 111.3965, 598.2484,   5.6612,   7.7789, 111.0424, 193.8859, 304.9283,   1.0487,   0.0224,   0.3285,   0.1269,   2.5512,   1.5836,  88.9865,   1.1179,   5.9826,   3.1717,   7.2892,   4.4944,    0.044,    0.474,    7.261,    4.356,   26.121,  163.270,    0.1390,    0.0000,    7.4985,    7.4876,    5.1788,    0.0000,   15.1384,    0.7569,   15.1384,    0.7569,
   49,   1.2016,   2.2213,   1.0154,   0.4674,   0.2790, 716.6377, 799.7254, 473.8539, 102.0700, 139.6086,   5.8093,   7.8995, 107.6897, 197.2485, 304.9382,   1.0330,   0.0228,   0.3110,   0.1203,   2.6583,   1.6638,  85.5741,   1.1383,   5.6644,   3.0084,   7.5802,   4.7243,    0.045,    0.539,    7.315,    4.528,   28.494,  164.075,    0.1514,    0.0000,    5.3688,    5.3812,    4.9789,    0.0000,   14.3707,    0.7185,   14.3707,    0.7185,
   50,   1.2046,   2.1182,   0.9275,   0.4341,   0.3813,1101.7085, 799.9436, 317.8645,  89.5050, 694.1213,   5.9033,   7.9175, 106.5750, 198.3541, 304.9291,   0.9909,   0.0194,   0.2965,   0.1165,   2.7458,   1.7342,  84.5472,   0.9701,   5.4013,   2.9130,   7.8182,   4.9252,    0.047,    0.536,    7.334,    4.735,   28.840,  164.616,    0.1634,    0.0000,    7.3731,    7.3850,    4.7709,    0.0000,   16.2006,    0.8100,   16.2006,    0.8100,
   51,   1.1989,   2.0462,   0.9229,   0.4125,   0.3690,1226.4808, 799.7783, 362.9574, 107.2585, 756.4341,   6.0208,   7.9410, 105.8012, 199.1152, 304.9164,   0.9930,   0.0199,   0.2865,   0.1150,   2.8190,   1.7875,  83.6525,   0.9944,   5.2178,   2.8744,   7.9852,   5.0768,    0.048,    0.533,    7.360,    4.814,   28.987,  165.144,    0.1704,    0.0000,    7.4894,    7.4964,    4.6408,    0.0000,   11.8237,    0.5912,   11.8237,    0.5912,
   52,   1.1935,   2.0480,   0.9735,   0.4232,   0.3724,1326.1034, 797.6125, 301.0882,  92.7618, 934.4225,   6.1801,   7.9595, 105.4063, 199.5146, 304.9209,   1.0312,   0.0197,   0.2867,   0.1173,   2.8746,   1.8506,  82.9560,   0.9833,   5.2224,   2.9319,   8.0600,   5.2527,    0.048,    0.526,    7.385,    4.839,   28.847,  165.661,    0.1677,    0.0000,    7.7242,    7.7215,    4.6869,    0.0000,   13.1291,    0.6565,   13.1291,    0.6565,
