 year,         CAI,         LAI,         GPP,       Rauto,          Rh,        rain,   SiolWater,      Transp,        Evap,      Runoff,      plantC,       soilC,      plantN,       soilN,        totN,         NSC,       SeedC,       leafC,       rootC,    SapwoodC,       WoodC,         NSN,       SeedN,       leafN,       rootN,    SapwoodN,       WoodN,       McrbC,     fastSOM,     SlowSOM,       McrbN,   fastSoilN,   slowSoilN,    mineralN,      N_fxed,      N_uptk,     N_yrMin,       N_P2S,      N_loss,       seedC,       seedN,  Seedling-C,  Seedling-N,
   11,   0.1013,   0.2506,   0.1134,   0.0485,   0.1966, 824.5189, 798.6448,  46.2526, 105.5481, 674.0291,   0.2928,   7.2086,  57.9378, 184.5077, 242.4455,   0.1025,   0.0042,   0.0351,   0.0210,   0.0810,   0.0491,  56.1940,   0.2088,   0.6389,   0.5244,   0.2314,   0.1402,    0.019,    0.068,    7.122,    1.912,    4.093,  178.038,    0.4652,    0.0000,    5.8273,    5.8027,    0.7459,    0.0000,    1.2041,    0.0602,    1.2041,    0.0602,
   12,   0.1074,   0.2676,   0.1161,   0.0512,   0.1897,1075.2305, 799.9984,  43.5221, 104.8099, 925.5523,   0.3181,   7.0584,  61.7253, 180.7123, 242.4376,   0.1099,   0.0050,   0.0375,   0.0215,   0.0898,   0.0544,  59.8425,   0.2515,   0.6824,   0.5368,   0.2566,   0.1555,    0.019,    0.069,    6.970,    1.882,    4.132,  174.258,    0.4406,    0.0000,    5.7286,    5.7042,    0.7824,    0.0000,    0.8734,    0.0437,    0.8734,    0.0437,
   13,   0.1146,   0.2891,   0.1284,   0.0542,   0.1790,1327.3278, 798.2476,  45.5923, 102.2079,1181.2810,   0.3508,   6.9206,  65.1171, 177.3154, 242.4326,   0.1244,   0.0042,   0.0405,   0.0225,   0.0992,   0.0601,  63.1548,   0.2076,   0.7371,   0.5624,   0.2834,   0.1717,    0.019,    0.072,    6.830,    1.861,    4.276,  170.755,    0.4233,    0.0000,    5.4379,    5.4206,    0.8116,    0.0000,    2.6769,    0.1338,    2.6769,    0.1338,
   14,   0.1227,   0.3152,   0.1429,   0.0597,   0.1787,1175.1230, 799.3988,  54.8253, 104.4136,1014.7403,   0.3895,   6.7864,  68.4188, 174.0135, 242.4323,   0.1401,   0.0046,   0.0441,   0.0240,   0.1100,   0.0666,  66.2809,   0.2296,   0.8037,   0.6000,   0.3142,   0.1904,    0.018,    0.075,    6.693,    1.846,    4.451,  167.324,    0.3926,    0.0000,    5.4709,    5.4402,    0.8669,    0.0000,    1.6654,    0.0833,    1.6654,    0.0833,
   15,   0.1323,   0.3438,   0.1507,   0.0656,   0.1825,1483.9203, 799.9957,  57.5633, 103.9030,1321.8600,   0.4265,   6.6522,  71.6976, 170.7368, 242.4344,   0.1528,   0.0042,   0.0481,   0.0253,   0.1220,   0.0740,  69.4197,   0.2077,   0.8766,   0.6336,   0.3487,   0.2113,    0.018,    0.078,    6.556,    1.836,    4.643,  163.888,    0.3703,    0.0000,    5.5775,    5.5553,    0.9304,    0.0000,    2.7620,    0.1381,    2.7620,    0.1381,
   16,   0.1425,   0.3759,   0.1754,   0.0726,   0.1796,1144.0876, 799.2241,  66.1399, 115.6377, 963.0835,   0.4778,   6.5238,  74.8067, 167.6254, 242.4321,   0.1759,   0.0047,   0.0526,   0.0272,   0.1354,   0.0820,  72.3137,   0.2339,   0.9586,   0.6792,   0.3868,   0.2344,    0.018,    0.082,    6.423,    1.829,    4.874,  160.578,    0.3440,    0.0000,    5.5330,    5.5067,    0.9900,    0.0000,    2.0797,    0.1040,    2.0797,    0.1040,
   17,   0.1542,   0.4125,   0.1840,   0.0788,   0.1813, 716.6377, 799.7601,  90.7468, 114.1064, 511.2529,   0.5271,   6.3984,  77.8239, 164.6158, 242.4397,   0.1937,   0.0052,   0.0578,   0.0289,   0.1505,   0.0912,  75.1011,   0.2580,   1.0520,   0.7224,   0.4299,   0.2605,    0.018,    0.087,    6.293,    1.827,    5.140,  157.326,    0.3229,    0.0000,    5.5800,    5.5588,    1.0668,    0.0000,    2.4307,    0.1215,    2.4307,    0.1215,
   18,   0.1661,   0.4477,   0.1842,   0.0818,   0.1731,1101.7085, 799.9603,  64.2691,  92.9684, 944.2817,   0.5695,   6.2854,  80.4549, 161.9847, 242.4397,   0.2036,   0.0062,   0.0627,   0.0302,   0.1661,   0.1006,  77.4856,   0.3095,   1.1417,   0.7561,   0.4746,   0.2876,    0.018,    0.093,    6.174,    1.834,    5.507,  154.342,    0.3013,    0.0000,    5.3235,    5.3019,    1.1361,    0.0000,    2.0553,    0.1028,    2.0553,    0.1028,
   19,   0.1795,   0.4891,   0.2080,   0.0880,   0.1678,1226.4808, 799.8069,  83.2284, 110.6516,1032.7592,   0.6256,   6.1818,  82.8028, 159.6320, 242.4348,   0.2251,   0.0064,   0.0685,   0.0322,   0.1827,   0.1107,  79.5936,   0.3192,   1.2471,   0.8044,   0.5221,   0.3164,    0.018,    0.101,    6.063,    1.846,    5.926,  151.569,    0.2912,    0.0000,    5.1620,    5.1519,    1.2053,    0.0000,    3.0859,    0.1543,    3.0859,    0.1543,
   20,   0.1947,   0.5386,   0.2410,   0.0984,   0.1703,1326.1034, 798.3002,  75.8686,  94.8186,1156.9329,   0.6989,   6.0805,  85.0761, 157.3621, 242.4382,   0.2581,   0.0072,   0.0754,   0.0349,   0.2014,   0.1220,  81.5491,   0.3580,   1.3735,   0.8714,   0.5754,   0.3487,    0.019,    0.108,    5.954,    1.866,    6.367,  148.853,    0.2755,    0.0000,    5.2270,    5.2114,    1.2978,    0.0000,    2.9116,    0.1456,    2.9116,    0.1456,
   21,   0.2123,   0.5942,   0.2524,   0.1078,   0.1722,1077.3901, 799.1938,  89.7719,  90.1028, 896.6303,   0.7676,   5.9841,  87.2095, 155.2274, 242.4369,   0.2807,   0.0084,   0.0832,   0.0373,   0.2230,   0.1351,  83.3210,   0.4182,   1.5151,   0.9319,   0.6371,   0.3861,    0.019,    0.116,    5.849,    1.890,    6.840,  146.230,    0.2675,    0.0000,    5.2495,    5.2414,    1.4146,    0.0000,    3.0517,    0.1526,    3.0517,    0.1526,
   22,   0.2255,   0.6562,   0.2795,   0.1171,   0.1680,1469.5847, 799.7229,  93.7664,  90.1271,1285.1713,   0.8395,   5.9067,  88.7852, 153.6600, 242.4452,   0.3111,   0.0077,   0.0919,   0.0402,   0.2420,   0.1466,  84.6136,   0.3837,   1.6734,   1.0040,   0.6915,   0.4190,    0.019,    0.127,    5.761,    1.925,    7.465,  144.020,    0.2501,    0.0000,   10.9086,   10.8910,    1.5299,    0.0000,    5.1074,    0.2554,    5.1074,    0.2554,
   23,   0.2472,   0.7231,   0.3044,   0.1257,   0.1658, 932.6990, 799.9346, 123.4745, 104.2273, 704.7924,   0.9288,   5.8299,  90.2854, 152.1512, 242.4366,   0.3447,   0.0093,   0.1012,   0.0431,   0.2678,   0.1627,  85.6703,   0.4643,   1.8440,   1.0769,   0.7652,   0.4648,    0.020,    0.138,    5.672,    1.968,    8.144,  141.802,    0.2369,    0.0000,    4.9280,    4.9148,    1.6518,    0.0000,    3.5260,    0.1763,    3.5260,    0.1763,
   24,   0.2712,   0.7983,   0.3573,   0.1470,   0.1886, 954.8821, 799.9547, 130.3485,  98.4808, 726.0419,   1.0418,   5.7384,  92.2642, 150.1715, 242.4357,   0.3931,   0.0123,   0.1118,   0.0466,   0.2974,   0.1806,  87.0850,   0.6132,   2.0358,   1.1643,   0.8499,   0.5160,    0.020,    0.145,    5.574,    2.011,    8.601,  139.340,    0.2195,    0.0000,    5.5739,    5.5565,    1.7895,    0.0000,    2.8539,    0.1427,    2.8539,    0.1427,
   25,   0.3016,   0.8942,   0.4044,   0.1686,   0.1980,1027.1952, 797.8508, 167.3233, 103.2442, 758.7423,   1.1701,   5.6481,  94.2903, 148.1565, 242.4468,   0.4485,   0.0118,   0.1252,   0.0510,   0.3320,   0.2016,  88.6203,   0.5907,   2.2801,   1.2744,   0.9487,   0.5761,    0.020,    0.152,    5.476,    2.049,    9.007,  136.893,    0.2074,    0.0000,    5.8386,    5.8266,    1.9672,    0.0000,    7.1587,    0.3579,    7.1587,    0.3579,
   26,   0.3341,   0.9954,   0.4208,   0.1767,   0.1741,1082.7830, 799.9406, 142.4968,  91.7977, 846.4080,   1.2956,   5.5926,  95.1707, 147.2686, 242.4393,   0.4909,   0.0141,   0.1394,   0.0551,   0.3709,   0.2252,  88.8454,   0.7069,   2.5384,   1.3767,   1.0597,   0.6435,    0.021,    0.170,    5.402,    2.098,    9.930,  135.044,    0.1958,    0.0000,    4.9262,    4.9145,    2.1599,    0.0000,    5.2531,    0.2627,    5.2531,    0.2627,
   27,   0.3708,   1.1090,   0.4880,   0.2015,   0.1978, 824.5189, 798.4612, 201.7600, 102.7937, 521.4538,   1.4522,   5.5246,  96.5016, 145.9467, 242.4483,   0.5589,   0.0144,   0.1553,   0.0601,   0.4129,   0.2507,  89.5578,   0.7176,   2.8278,   1.5021,   1.1798,   0.7163,    0.022,    0.181,    5.322,    2.170,   10.553,  133.041,    0.1826,    0.0000,    5.5859,    5.5727,    2.3517,    0.0000,    7.9506,    0.3975,    7.9506,    0.3975,
   28,   0.4107,   1.2331,   0.5197,   0.2211,   0.1978,1075.2305, 799.9976, 197.6439, 102.6410, 773.4156,   1.6077,   5.4699,  97.4796, 144.9570, 242.4366,   0.6081,   0.0197,   0.1726,   0.0649,   0.4620,   0.2804,  89.6062,   0.9853,   3.1445,   1.6226,   1.3199,   0.8011,    0.022,    0.197,    5.251,    2.240,   11.290,  131.262,    0.1655,    0.0000,    5.4857,    5.4686,    2.5777,    0.0000,    3.5607,    0.1780,    3.5607,    0.1780,
   29,   0.4604,   1.3880,   0.5997,   0.2453,   0.1951,1327.3278, 796.8552, 215.7581, 100.1094,1014.6058,   1.8043,   5.4325,  97.9210, 144.5185, 242.4395,   0.6919,   0.0159,   0.1943,   0.0714,   0.5164,   0.3143,  89.4262,   0.7971,   3.5395,   1.7846,   1.4755,   0.8981,    0.023,    0.217,    5.192,    2.331,   12.233,  129.801,    0.1534,    0.0000,    5.2240,    5.2119,    2.8331,    0.0000,   12.3548,    0.6177,   12.3548,    0.6177,
   30,   0.5170,   1.5668,   0.6917,   0.2809,   0.2036,1175.1230, 799.2463, 269.4601, 102.1044, 801.1718,   2.0396,   5.4043,  98.1109, 144.3207, 242.4317,   0.7815,   0.0206,   0.2194,   0.0788,   0.5837,   0.3558,  88.4313,   1.0312,   3.9954,   1.9690,   1.6676,   1.0165,    0.024,    0.239,    5.141,    2.439,   13.226,  128.517,    0.1376,    0.0000,    5.2875,    5.2718,    3.1392,    0.0000,    4.4112,    0.2206,    4.4112,    0.2206,
   31,   0.5874,   1.7863,   0.7597,   0.3256,   0.2182,1483.9203, 799.9944, 294.0288, 100.7844,1088.3613,   2.2770,   5.3824,  98.1285, 144.3045, 242.4330,   0.8489,   0.0191,   0.2501,   0.0872,   0.6661,   0.4057,  87.3738,   0.9575,   4.5550,   2.1802,   1.9030,   1.1590,    0.026,    0.262,    5.095,    2.567,   14.237,  127.372,    0.1277,    0.0000,    5.4841,    5.4742,    3.5043,    0.0000,   10.4966,    0.5248,   10.4966,    0.5248,
   32,   0.6689,   2.0403,   0.9262,   0.3811,   0.2254,1144.0876, 798.7173, 353.4504, 112.3641, 679.5516,   2.6017,   5.3770,  97.6486, 144.7773, 242.4260,   0.9649,   0.0216,   0.2856,   0.0976,   0.7653,   0.4665,  85.4034,   1.0823,   5.2027,   2.4407,   2.1867,   1.3328,    0.027,    0.289,    5.061,    2.709,   15.422,  126.529,    0.1170,    0.0000,    5.4072,    5.3965,    3.9246,    0.0000,    6.9104,    0.3455,    6.9104,    0.3455,
   33,   0.8390,   2.1434,   0.9496,   0.4828,   0.1842, 716.6377, 799.7357, 444.8318, 103.3452, 167.4461,   2.8266,   5.4349,  95.2448, 147.1706, 242.4154,   0.8278,   0.0231,   0.3001,   0.0996,   0.9798,   0.5962,  81.8474,   1.1574,   5.4658,   2.4894,   2.6279,   1.6570,    0.029,    0.341,    5.065,    2.883,   17.562,  126.610,    0.1159,    0.0000,    3.8013,    3.8002,    4.2521,    0.0000,    7.5649,    0.3782,    7.5649,    0.3782,
   34,   0.9860,   2.1097,   0.9399,   0.4711,   0.2461,1101.7085, 799.9453, 321.8955,  89.4553, 690.1504,   3.0484,   5.4359,  94.4023, 148.0174, 242.4197,   0.7031,   0.0248,   0.2954,   0.0988,   1.1972,   0.7291,  80.0848,   1.2417,   5.3798,   2.4707,   3.2322,   1.9931,    0.031,    0.352,    5.053,    3.094,   18.500,  126.301,    0.1231,    0.0000,    5.3242,    5.3315,    4.2617,    0.0000,    6.8768,    0.3438,    6.8768,    0.3438,
   35,   1.1126,   2.0625,   0.9645,   0.4583,   0.2425,1226.4808, 799.7888, 375.7045, 107.0958, 743.8403,   3.3027,   5.4450,  93.5825, 148.8368, 242.4193,   0.6407,   0.0237,   0.2887,   0.1026,   1.3917,   0.8552,  78.4264,   1.1849,   5.2593,   2.5660,   3.8066,   2.3393,    0.032,    0.364,    5.049,    3.222,   19.289,  126.200,    0.1260,    0.0000,    5.3524,    5.3552,    4.2841,    0.0000,    9.6610,    0.4831,    9.6610,    0.4831,
   36,   1.2396,   1.9147,   0.9733,   0.4217,   0.2487,1326.1034, 797.6666, 296.0026,  92.8124, 939.4155,   3.6057,   5.4446,  93.1589, 149.2607, 242.4195,   0.6963,   0.0249,   0.2681,   0.0972,   1.5459,   0.9734,  77.7741,   1.2465,   4.8825,   2.4290,   4.1746,   2.6521,    0.033,    0.365,    5.047,    3.310,   19.652,  126.159,    0.1387,    0.0000,    5.5460,    5.5587,    4.0980,    0.0000,    6.9358,    0.3468,    6.9358,    0.3468,
   37,   1.2821,   1.7676,   0.8398,   0.3789,   0.2608,1077.3901, 799.0795, 283.4178,  86.6820, 705.8823,   3.7644,   5.4861,  91.5259, 150.8929, 242.4188,   0.6867,   0.0242,   0.2475,   0.0914,   1.6388,   1.0758,  76.2121,   1.2094,   4.5073,   2.2857,   4.3840,   2.9275,    0.034,    0.385,    5.067,    3.437,   20.682,  126.618,    0.1551,    0.0000,    5.3306,    5.3469,    3.8240,    0.0000,    8.9314,    0.4466,    8.9314,    0.4466,
   38,   1.2906,   1.6364,   0.7938,   0.3494,   0.2591,1469.5847, 799.6976, 250.4747,  87.7510,1130.7451,   3.8935,   5.5418,  90.0138, 152.4101, 242.4238,   0.6911,   0.0240,   0.2291,   0.0869,   1.7161,   1.1463,  74.8633,   1.1998,   4.1729,   2.1723,   4.4911,   3.1144,    0.036,    0.398,    5.109,    3.554,   21.582,  127.115,    0.1594,    0.0000,    5.4359,    5.4402,    3.5927,    0.0000,    8.1153,    0.4058,    8.1153,    0.4058,
   39,   1.2808,   1.5240,   0.7031,   0.3112,   0.2574, 932.6990, 799.9294, 269.1785, 101.1996, 562.0934,   3.9721,   5.5975,  88.9157, 153.4981, 242.4138,   0.6925,   0.0229,   0.2134,   0.0826,   1.7700,   1.1907,  74.0120,   1.1440,   3.8863,   2.0654,   4.5746,   3.2334,    0.036,    0.405,    5.156,    3.642,   22.111,  127.568,    0.1768,    0.0000,    5.4902,    5.5076,    3.3778,    0.0000,    8.8119,    0.4406,    8.8119,    0.4406,
   40,   0.9476,   1.5711,   0.7489,   0.3398,   0.3074, 954.8821, 799.9514, 263.6383,  95.9851, 595.2458,   3.5796,   6.0913,  86.6803, 155.7514, 242.4318,   0.6773,   0.0230,   0.2200,   0.0935,   1.5546,   1.0113,  72.0900,   1.1519,   4.0063,   2.3379,   4.2660,   2.8283,    0.037,    0.406,    5.648,    3.713,   22.927,  128.946,    0.1657,    0.0000,    6.8901,    6.8790,    3.6554,    0.0000,    7.2009,    0.3600,    7.2009,    0.3600,
   41,   0.9843,   1.6316,   0.7751,   0.3366,   0.3077,1027.1952, 797.6057, 309.2693,  99.8002, 620.4780,   3.7779,   6.0231,  88.1474, 154.2973, 242.4447,   0.7553,   0.0236,   0.2284,   0.0984,   1.6295,   1.0426,  72.9771,   1.1813,   4.1606,   2.4599,   4.4517,   2.9167,    0.036,    0.378,    5.609,    3.637,   21.441,  129.062,    0.1571,    0.0000,    7.0411,    7.0326,    3.8406,    0.0000,    9.5316,    0.4766,    9.5316,    0.4766,
   42,   1.0220,   1.7066,   0.7555,   0.3318,   0.2619,1082.7830, 799.9350, 250.4016,  90.6179, 739.4363,   3.9483,   6.0142,  88.1532, 154.2939, 242.4471,   0.8012,   0.0241,   0.2389,   0.1036,   1.7053,   1.0752,  72.3590,   1.2042,   4.3518,   2.5906,   4.6386,   3.0090,    0.036,    0.384,    5.595,    3.581,   21.250,  129.312,    0.1512,    0.0000,    5.8183,    5.8123,    4.0495,    0.0000,    9.3023,    0.4651,    9.3023,    0.4651,
   43,   0.6803,   1.7582,   0.7921,   0.3414,   0.3255, 824.5189, 798.3279, 323.9963, 100.7462, 401.3879,   2.9970,   7.0905,  85.0214, 157.4237, 242.4451,   0.8736,   0.0131,   0.2461,   0.1103,   1.0787,   0.6752,  72.1568,   0.6546,   4.4833,   2.7575,   3.0538,   1.9154,    0.036,    0.386,    6.669,    3.594,   21.146,  132.550,    0.1344,    0.0000,    6.2684,    6.2516,    4.2242,    0.0000,   14.2777,    0.7139,   14.2777,    0.7139,
   44,   0.7314,   1.8957,   0.8152,   0.3636,   0.3175,1075.2305, 799.9971, 306.4758, 101.1866, 665.9030,   3.1904,   7.0310,  84.7994, 157.6425, 242.4419,   0.9087,   0.0142,   0.2654,   0.1180,   1.1644,   0.7197,  70.9764,   0.7085,   4.8341,   2.9489,   3.2886,   2.0430,    0.036,    0.394,    6.601,    3.602,   21.178,  132.735,    0.1283,    0.0000,    6.0065,    6.0004,    4.5282,    0.0000,    8.1781,    0.4089,    8.1781,    0.4089,
   45,   0.6656,   2.0186,   0.8863,   0.3790,   0.3123,1327.3278, 796.0654, 316.3813,  98.8554, 916.0239,   3.2702,   7.1459,  80.9762, 161.4675, 242.4437,   0.9754,   0.0158,   0.2826,   0.1260,   1.1620,   0.7083,  66.5461,   0.7904,   5.1475,   3.1491,   3.3201,   2.0229,    0.037,    0.413,    6.696,    3.667,   24.218,  133.439,    0.1428,    0.0000,    7.3608,    7.3754,    4.8071,    0.0000,    6.6678,    0.3334,    6.6678,    0.3334,
   46,   0.7416,   2.1883,   0.9886,   0.4232,   0.3209,1175.1230, 799.1702, 381.4095, 100.9053, 689.7078,   3.5423,   7.1182,  80.8082, 161.6315, 242.4397,   1.0439,   0.0158,   0.3064,   0.1359,   1.2681,   0.7722,  65.2214,   0.7881,   5.5801,   3.3981,   3.6179,   2.2025,    0.038,    0.436,    6.644,    3.766,   23.956,  133.782,    0.1277,    0.0000,    6.6543,    6.6391,    5.2025,    0.0000,    8.6687,    0.4334,    8.6687,    0.4334,
   47,   0.8370,   2.3500,   1.0341,   0.4714,   0.3388,1483.9203, 799.9939, 395.1205,  99.5174, 988.4598,   3.7894,   7.0947,  80.0294, 162.3988, 242.4282,   1.0485,   0.0176,   0.3290,   0.1454,   1.3978,   0.8511,  63.1339,   0.8798,   5.9926,   3.6352,   3.9674,   2.4205,    0.039,    0.458,    6.598,    3.895,   24.209,  134.178,    0.1172,    0.0000,    6.4222,    6.4116,    5.5848,    0.0000,    6.5446,    0.3272,    6.5446,    0.3272,
   48,   0.9547,   2.5035,   1.1875,   0.5313,   0.3442,1144.0876, 798.5685, 446.1165, 111.3006, 588.0957,   4.1087,   7.0874,  78.6789, 163.7496, 242.4285,   1.0726,   0.0185,   0.3505,   0.1552,   1.5615,   0.9503,  60.4134,   0.9273,   6.3840,   3.8797,   4.3810,   2.6936,    0.040,    0.484,    6.563,    4.039,   24.937,  134.673,    0.1014,    0.0000,    6.2104,    6.1946,    5.9604,    0.0000,    7.2418,    0.3621,    7.2418,    0.3621,
   49,   1.1092,   2.5020,   1.1366,   0.6099,   0.2480, 716.6377, 799.7306, 527.0024,  99.7739,  88.7016,   4.2870,   7.1874,  75.1452, 167.2841, 242.4293,   0.8226,   0.0154,   0.3503,   0.1486,   1.8335,   1.1166,  56.3278,   0.7715,   6.3800,   3.7150,   4.8155,   3.1354,    0.042,    0.559,    6.586,    4.233,   27.481,  135.462,    0.1077,    0.0000,    4.1064,    4.1127,    6.0666,    0.0000,   10.7513,    0.5376,   10.7513,    0.5376,
   50,   1.2456,   2.3082,   1.0436,   0.5493,   0.3641,1101.7085, 799.9420, 352.5379,  89.0200, 659.9426,   4.4464,   7.1579,  74.1831, 168.2503, 242.4334,   0.6223,   0.0156,   0.3231,   0.1378,   2.0693,   1.2782,  55.0993,   0.7786,   5.8859,   3.4452,   5.4061,   3.5680,    0.045,    0.543,    6.570,    4.459,   27.662,  136.005,    0.1243,    0.0000,    6.2030,    6.2196,    5.6622,    0.0000,    6.4628,    0.3231,    6.4628,    0.3231,
   51,   1.2927,   2.2353,   1.0101,   0.5048,   0.3562,1226.4808, 799.7853, 386.8730, 106.9836, 732.7842,   4.5748,   7.1785,  72.7589, 169.6784, 242.4373,   0.4741,   0.0180,   0.3129,   0.1363,   2.2137,   1.4197,  53.0974,   0.8984,   5.7000,   3.4086,   5.7044,   3.9501,    0.046,    0.551,    6.582,    4.587,   28.292,  136.668,    0.1313,    0.0000,    6.4073,    6.4143,    5.3751,    0.0000,    4.1565,    0.2078,    4.1565,    0.2078,
   52,   1.2978,   2.1050,   1.0041,   0.4464,   0.3619,1326.1034, 797.5870, 298.2067,  92.8045, 937.2936,   4.7454,   7.2039,  71.9362, 170.5008, 242.4370,   0.4922,   0.0128,   0.2947,   0.1316,   2.3104,   1.5036,  52.6225,   0.6413,   5.3678,   3.2907,   5.8594,   4.1545,    0.047,    0.544,    6.614,    4.654,   28.378,  137.331,    0.1377,    0.0000,    6.7487,    6.7550,    5.0604,    0.0000,   10.9335,    0.5467,   10.9335,    0.5467,
