 year,         CAI,         LAI,         GPP,       Rauto,          Rh,        rain,   SiolWater,      Transp,        Evap,      Runoff,      plantC,       soilC,      plantN,       soilN,        totN,         NSC,       SeedC,       leafC,       rootC,    SapwoodC,       WoodC,         NSN,       SeedN,       leafN,       rootN,    SapwoodN,       WoodN,       McrbC,     fastSOM,     SlowSOM,       McrbN,   fastSoilN,   slowSoilN,    mineralN,      N_fxed,      N_uptk,     N_yrMin,       N_P2S,      N_loss,       seedC,       seedN,  Seedling-C,  Seedling-N,
   11,   0.1013,   0.2506,   0.1134,   0.0485,   0.2896, 824.5189, 798.6448,  46.2526, 105.5481, 674.0291,   0.2928,  11.1364,  83.9217, 283.5183, 367.4400,   0.1025,   0.0042,   0.0351,   0.0210,   0.0810,   0.0491,  82.1779,   0.2088,   0.6389,   0.5244,   0.2314,   0.1402,    0.027,    0.068,   11.041,    2.721,    4.093,  276.031,    0.6730,    0.0000,    8.6533,    8.6210,    0.7459,    0.0000,    1.2041,    0.0602,    1.2041,    0.0602,
   12,   0.1074,   0.2676,   0.1161,   0.0512,   0.2789,1075.2305, 799.9984,  43.5221, 104.8099, 925.5523,   0.3181,  10.8967,  89.9767, 277.4623, 367.4390,   0.1099,   0.0050,   0.0375,   0.0215,   0.0898,   0.0544,  88.0939,   0.2515,   0.6824,   0.5368,   0.2566,   0.1555,    0.027,    0.069,   10.801,    2.673,    4.132,  270.017,    0.6400,    0.0000,    8.5159,    8.4830,    0.7824,    0.0000,    0.8734,    0.0437,    0.8734,    0.0437,
   13,   0.1146,   0.2891,   0.1284,   0.0542,   0.2624,1327.3278, 798.2476,  45.5923, 102.2079,1181.2810,   0.3508,  10.6749,  95.4813, 271.9431, 367.4245,   0.1244,   0.0042,   0.0405,   0.0225,   0.0992,   0.0601,  93.5190,   0.2076,   0.7371,   0.5624,   0.2834,   0.1717,    0.026,    0.072,   10.577,    2.635,    4.276,  264.418,    0.6134,    0.0000,    8.1158,    8.0893,    0.8116,    0.0000,    2.6769,    0.1338,    2.6769,    0.1338,
   14,   0.1227,   0.3152,   0.1429,   0.0597,   0.2610,1175.1230, 799.3988,  54.8253, 104.4136,1014.7403,   0.3895,  10.4574, 100.8934, 266.5306, 367.4240,   0.1401,   0.0046,   0.0441,   0.0240,   0.1100,   0.0666,  98.7555,   0.2296,   0.8037,   0.6000,   0.3142,   0.1904,    0.026,    0.075,   10.356,    2.603,    4.451,  258.908,    0.5686,    0.0000,    8.1885,    8.1437,    0.8669,    0.0000,    1.6654,    0.0833,    1.6654,    0.0833,
   15,   0.1323,   0.3438,   0.1507,   0.0656,   0.2656,1483.9203, 799.9957,  57.5633, 103.9030,1321.8600,   0.4265,  10.2394, 106.2954, 261.1267, 367.4221,   0.1528,   0.0042,   0.0481,   0.0253,   0.1220,   0.0740, 104.0175,   0.2077,   0.8766,   0.6336,   0.3487,   0.2113,    0.026,    0.078,   10.135,    2.575,    4.643,  253.383,    0.5252,    0.0000,    8.3504,    8.3070,    0.9304,    0.0000,    2.7620,    0.1381,    2.7620,    0.1381,
   16,   0.1425,   0.3759,   0.1754,   0.0726,   0.2602,1144.0876, 799.2241,  66.1399, 115.6377, 963.0835,   0.4778,  10.0298, 111.4485, 255.9620, 367.4105,   0.1759,   0.0047,   0.0526,   0.0272,   0.1354,   0.0820, 108.9555,   0.2339,   0.9586,   0.6792,   0.3868,   0.2344,    0.026,    0.082,    9.922,    2.552,    4.874,  248.046,    0.4896,    0.0000,    8.2691,    8.2335,    0.9900,    0.0000,    2.0797,    0.1040,    2.0797,    0.1040,
   17,   0.1542,   0.4125,   0.1840,   0.0788,   0.2614, 716.6377, 799.7601,  90.7468, 114.1064, 511.2529,   0.5271,   9.8232, 116.5236, 250.9014, 367.4250,   0.1937,   0.0052,   0.0578,   0.0289,   0.1505,   0.0912, 113.8008,   0.2580,   1.0520,   0.7224,   0.4299,   0.2605,    0.025,    0.087,    9.711,    2.533,    5.140,  242.770,    0.4581,    0.0000,    8.3707,    8.3391,    1.0668,    0.0000,    2.4307,    0.1215,    2.4307,    0.1215,
   18,   0.1661,   0.4477,   0.1842,   0.0818,   0.2479,1101.7085, 799.9603,  64.2691,  92.9684, 944.2817,   0.5695,   9.6349, 121.0608, 246.3723, 367.4330,   0.2036,   0.0062,   0.0627,   0.0302,   0.1661,   0.1006, 118.0914,   0.3095,   1.1417,   0.7561,   0.4746,   0.2876,    0.025,    0.093,    9.516,    2.525,    5.507,  237.908,    0.4321,    0.0000,    8.0037,    7.9777,    1.1361,    0.0000,    2.0553,    0.1028,    2.0553,    0.1028,
   19,   0.1795,   0.4891,   0.2080,   0.0880,   0.2390,1226.4808, 799.8069,  83.2284, 110.6516,1032.7592,   0.6256,   9.4595, 125.2383, 242.2012, 367.4395,   0.2251,   0.0064,   0.0685,   0.0322,   0.1827,   0.1107, 122.0291,   0.3192,   1.2471,   0.8044,   0.5221,   0.3164,    0.025,    0.101,    9.334,    2.522,    5.926,  233.342,    0.4118,    0.0000,    7.8046,    7.7843,    1.2053,    0.0000,    3.0859,    0.1543,    3.0859,    0.1543,
   20,   0.1947,   0.5386,   0.2410,   0.0984,   0.2407,1326.1034, 798.3002,  75.8686,  94.8186,1156.9329,   0.6989,   9.2874, 129.2990, 238.1389, 367.4379,   0.2581,   0.0072,   0.0754,   0.0349,   0.2014,   0.1220, 125.7720,   0.3580,   1.3735,   0.8714,   0.5754,   0.3487,    0.025,    0.108,    9.154,    2.528,    6.367,  228.859,    0.3853,    0.0000,    7.8631,    7.8367,    1.2978,    0.0000,    2.9116,    0.1456,    2.9116,    0.1456,
   21,   0.2123,   0.5942,   0.2524,   0.1078,   0.2416,1077.3901, 799.1938,  89.7719,  90.1028, 896.6303,   0.7676,   9.1213, 133.1902, 234.2444, 367.4346,   0.2807,   0.0084,   0.0832,   0.0373,   0.2230,   0.1351, 129.3017,   0.4182,   1.5151,   0.9319,   0.6371,   0.3861,    0.025,    0.116,    8.980,    2.537,    6.840,  224.497,    0.3703,    0.0000,    7.8916,    7.8764,    1.4146,    0.0000,    3.0517,    0.1526,    3.0517,    0.1526,
   22,   0.2255,   0.6562,   0.2795,   0.1171,   0.2336,1469.5847, 799.7229,  93.7664,  90.1271,1285.1713,   0.8395,   8.9774, 136.4427, 230.9977, 367.4404,   0.3111,   0.0077,   0.0919,   0.0402,   0.2420,   0.1466, 132.2711,   0.3837,   1.6734,   1.0040,   0.6915,   0.4190,    0.026,    0.127,    8.825,    2.558,    7.465,  220.629,    0.3455,    0.0000,   16.0269,   16.0021,    1.5299,    0.0000,    5.1074,    0.2554,    5.1074,    0.2554,
   23,   0.2472,   0.7231,   0.3044,   0.1257,   0.2286, 932.6990, 799.9346, 123.4745, 104.2273, 704.7924,   0.9288,   8.8373, 139.5439, 227.8926, 367.4366,   0.3447,   0.0093,   0.1012,   0.0431,   0.2678,   0.1627, 134.9288,   0.4643,   1.8440,   1.0769,   0.7652,   0.4648,    0.026,    0.138,    8.673,    2.588,    8.144,  216.833,    0.3272,    0.0000,    7.4822,    7.4638,    1.6518,    0.0000,    3.5260,    0.1763,    3.5260,    0.1763,
   24,   0.2712,   0.7983,   0.3573,   0.1470,   0.2579, 954.8821, 799.9547, 130.3485,  98.4808, 726.0419,   1.0418,   8.6764, 143.2842, 224.1542, 367.4384,   0.3931,   0.0123,   0.1118,   0.0466,   0.2974,   0.1806, 138.1050,   0.6132,   2.0358,   1.1643,   0.8499,   0.5160,    0.026,    0.145,    8.506,    2.617,    8.601,  212.638,    0.2988,    0.0000,    8.3206,    8.2922,    1.7895,    0.0000,    2.8539,    0.1427,    2.8539,    0.1427,
   25,   0.3016,   0.8942,   0.4044,   0.1686,   0.2686,1027.1952, 797.8508, 167.3233, 103.2442, 758.7423,   1.1701,   8.5150, 147.1027, 220.3448, 367.4475,   0.4485,   0.0118,   0.1252,   0.0510,   0.3320,   0.2016, 141.4327,   0.5907,   2.2801,   1.2744,   0.9487,   0.5761,    0.026,    0.152,    8.337,    2.640,    9.007,  208.418,    0.2799,    0.0000,    8.6515,    8.6326,    1.9672,    0.0000,    7.1587,    0.3579,    7.1587,    0.3579,
   26,   0.3341,   0.9954,   0.4208,   0.1767,   0.2339,1082.7830, 799.9406, 142.4968,  91.7977, 846.4080,   1.2956,   8.3989, 149.5078, 217.9322, 367.4399,   0.4909,   0.0141,   0.1394,   0.0551,   0.3709,   0.2252, 143.1825,   0.7069,   2.5384,   1.3767,   1.0597,   0.6435,    0.027,    0.170,    8.202,    2.677,    9.930,  205.059,    0.2661,    0.0000,    7.5070,    7.4932,    2.1599,    0.0000,    5.2531,    0.2627,    5.2531,    0.2627,
   27,   0.3707,   1.1088,   0.4880,   0.2015,   0.2627, 824.5189, 798.4612, 201.7561, 102.7937, 521.4576,   1.4522,   8.2651, 152.3195, 215.1297, 367.4493,   0.5590,   0.0144,   0.1552,   0.0601,   0.4129,   0.2507, 145.3742,   0.7201,   2.8273,   1.5020,   1.1797,   0.7162,    0.027,    0.181,    8.056,    2.735,   10.736,  201.411,    0.2479,    0.0000,    8.1534,    8.1352,    2.3516,    0.0000,    7.9506,    0.3975,    7.9506,    0.3975,
   28,   0.4099,   1.2308,   0.5193,   0.2206,   0.2600,1075.2305, 799.9976, 197.4835, 102.6431, 773.5743,   1.6079,   8.1469, 154.7686, 212.6661, 367.4347,   0.6090,   0.0203,   0.1723,   0.0648,   0.4614,   0.2800, 146.8751,   1.0159,   3.1385,   1.6210,   1.3181,   0.8000,    0.028,    0.197,    7.922,    2.792,   11.599,  198.048,    0.2269,    0.0000,    8.0718,    8.0508,    2.5762,    0.0000,    3.5607,    0.1780,    3.5607,    0.1780,
   29,   0.4572,   1.3785,   0.5974,   0.2432,   0.2532,1327.3278, 796.8672, 214.9168, 100.1192,1015.4266,   1.8046,   8.0508, 156.4530, 210.9780, 367.4310,   0.6962,   0.0180,   0.1930,   0.0711,   0.5136,   0.3127, 147.8987,   0.9003,   3.5152,   1.7780,   1.4674,   0.8933,    0.029,    0.217,    7.805,    2.871,   12.768,  195.127,    0.2121,    0.0000,    7.6055,    7.5908,    2.8260,    0.0000,   12.4863,    0.6243,   12.4863,    0.6243,
   30,   0.5078,   1.5393,   0.6834,   0.2741,   0.2610,1175.1230, 799.2495, 266.2787, 102.1380, 804.3293,   2.0396,   7.9639, 157.8295, 209.5973, 367.4269,   0.7949,   0.0257,   0.2155,   0.0780,   0.5750,   0.3506, 148.0274,   1.2829,   3.9252,   1.9497,   1.6428,   1.0016,    0.030,    0.239,    7.696,    2.967,   14.042,  192.392,    0.1972,    0.0000,    7.6195,    7.6046,    3.1142,    0.0000,    4.4112,    0.2206,    4.4112,    0.2206,
   31,   0.5723,   1.7416,   0.7452,   0.3134,   0.2759,1483.9203, 799.9944, 288.4446, 100.8534,1093.8783,   2.2767,   7.8823, 159.0517, 208.3849, 367.4366,   0.8860,   0.0209,   0.2438,   0.0860,   0.6463,   0.3937, 148.4477,   1.0426,   4.4411,   2.1489,   1.8465,   1.1249,    0.031,    0.261,    7.591,    3.081,   15.343,  189.773,    0.1883,    0.0000,    7.8428,    7.8339,    3.4640,    0.0000,   18.3512,    0.9176,   18.3512,    0.9176,
   32,   0.6421,   1.9618,   0.8960,   0.3584,   0.2812,1144.0876, 798.7413, 342.0136, 112.4898, 690.8392,   2.5979,   7.8171, 159.9148, 207.5193, 367.4341,   1.0300,   0.0266,   0.2746,   0.0954,   0.7280,   0.4432, 147.8486,   1.3318,   5.0025,   2.3856,   2.0800,   1.2662,    0.032,    0.287,    7.499,    3.208,   16.676,  187.461,    0.1738,    0.0000,    7.8810,    7.8665,    3.8372,    0.0000,    8.8514,    0.4426,    8.8514,    0.4426,
   33,   0.7262,   2.2256,   0.9349,   0.4041,   0.2278, 716.6377, 799.7351, 443.2126, 103.4838, 168.9508,   2.8854,   7.8328, 158.2751, 209.1519, 367.4270,   1.1126,   0.0290,   0.3116,   0.1058,   0.8243,   0.5023, 144.7178,   1.4481,   5.6752,   2.6438,   2.3550,   1.4351,    0.034,    0.342,    7.457,    3.374,   19.192,  186.429,    0.1570,    0.0000,    5.8503,    5.8335,    4.2916,    0.0000,   12.6372,    0.6319,   12.6372,    0.6319,
   34,   0.8167,   2.5058,   1.0042,   0.4378,   0.3025,1101.7085, 799.9453, 354.9359,  89.0287, 657.5366,   3.1810,   7.8012, 158.1584, 209.2831, 367.4415,   1.1810,   0.0344,   0.3508,   0.1161,   0.9315,   0.5671, 142.8621,   1.7217,   6.3899,   2.9030,   2.6614,   1.6203,    0.036,    0.370,    7.395,    3.615,   20.656,  184.869,    0.1439,    0.0000,    7.8222,    7.8090,    4.7734,    0.0000,    9.2127,    0.4606,    9.2127,    0.4606,
   35,   0.9273,   2.8503,   1.1833,   0.4954,   0.3046,1226.4808, 799.7588, 479.0670, 105.6495, 641.9552,   3.5675,   7.7976, 157.3307, 210.1144, 367.4451,   1.3129,   0.0271,   0.3990,   0.1291,   1.0564,   0.6429, 140.6250,   1.3546,   7.2683,   3.2277,   3.0183,   1.8368,    0.038,    0.408,    7.351,    3.829,   22.387,  183.761,    0.1369,    0.0000,    7.6508,    7.6438,    5.3153,    0.0000,   21.8214,    1.0911,   21.8214,    1.0911,
   36,   1.1051,   3.1481,   1.4135,   0.6114,   0.3231,1326.1034, 797.1347, 448.4707,  91.2078, 789.0530,   4.0348,   7.8089, 156.0387, 211.3923, 367.4310,   1.3865,   0.0324,   0.4407,   0.1409,   1.2651,   0.7691, 137.0631,   1.6216,   8.0276,   3.5236,   3.6145,   2.1883,    0.041,    0.448,    7.321,    4.070,   24.190,  183.004,    0.1277,    0.0000,    7.7359,    7.7267,    5.8814,    0.0000,    9.5006,    0.4750,    9.5006,    0.4750,
   37,   1.3482,   3.1916,   1.4013,   0.6772,   0.3295,1077.3901, 798.8815, 494.5765,  82.2977, 498.7719,   4.4039,   7.8343, 154.4112, 213.0202, 367.4314,   1.2741,   0.0313,   0.4468,   0.1405,   1.5497,   0.9616, 134.0741,   1.5661,   8.1387,   3.5113,   4.4069,   2.7141,    0.043,    0.485,    7.307,    4.304,   25.942,  182.624,    0.1491,    0.0000,    7.6069,    7.6283,    6.1133,    0.0000,   14.9966,    0.7498,   14.9966,    0.7498,
   38,   1.4586,   3.0315,   1.3534,   0.5968,   0.3485,1469.5847, 799.6547, 456.7450,  84.7473, 927.3254,   4.7516,   7.8943, 151.3940, 216.0424, 367.4364,   1.2980,   0.0315,   0.4244,   0.1302,   1.7058,   1.1617, 130.7542,   1.5774,   7.7303,   3.2552,   4.7957,   3.2812,    0.046,    0.526,    7.323,    4.600,   28.230,  183.058,    0.1543,    0.0000,    7.3480,    7.3532,    5.7799,    0.0000,   10.6784,    0.5339,   10.6784,    0.5339,
   39,   1.5096,   2.7892,   1.2415,   0.5952,   0.3603, 932.6990, 799.9186, 492.9262,  95.6414, 343.8716,   4.9211,   8.0109, 147.3909, 220.0372, 367.4281,   1.1361,   0.0282,   0.3905,   0.1196,   1.9121,   1.3346, 126.8890,   1.4097,   7.1125,   2.9889,   5.2529,   3.7379,    0.049,    0.572,    7.390,    4.926,   30.915,  184.015,    0.1803,    0.0000,    7.3230,    7.3490,    5.3091,    0.0000,   11.6853,    0.5843,   11.6853,    0.5843,
   40,   1.5568,   2.9624,   1.3482,   0.7278,   0.4019, 954.8821, 754.0161, 484.1620,  91.2436, 425.3809,   5.0568,   8.0936, 144.0597, 223.3717, 367.4314,   0.7624,   0.0305,   0.4147,   0.1238,   2.1662,   1.5592, 121.4857,   1.5273,   7.5542,   3.0946,   6.0294,   4.3685,    0.052,    0.581,    7.461,    5.164,   33.082,  184.933,    0.1923,    0.0000,    9.4635,    9.4756,    5.3445,    0.0000,    7.1875,    0.3594,    7.1875,    0.3594,
   41,   1.5467,   2.9297,   1.2990,   0.6033,   0.3588,1027.1952, 797.1270, 503.3755,  92.3498, 388.3624,   5.2623,   8.2246, 139.8217, 227.6163, 367.4381,   0.7365,   0.0304,   0.4102,   0.1232,   2.2738,   1.6882, 116.6828,   1.5199,   7.4708,   3.0796,   6.3509,   4.7178,    0.053,    0.603,    7.568,    5.321,   36.063,  186.005,    0.2266,    0.0000,    9.6405,    9.6749,    5.2817,    0.0000,    9.5168,    0.4758,    9.5168,    0.4758,
   42,   1.5238,   3.0571,   1.2833,   0.5580,   0.3905,1082.7830, 799.9243, 432.2781,  88.2771, 559.4326,   5.4904,   8.3307, 137.8583, 229.5894, 367.4477,   0.7964,   0.0225,   0.4280,   0.1270,   2.3622,   1.7543, 114.2537,   1.1272,   7.7956,   3.1756,   6.6063,   4.8999,    0.054,    0.601,    7.675,    5.416,   36.885,  187.042,    0.2461,    0.0000,   11.1694,   11.1890,    5.4121,    0.0000,   18.1091,    0.9055,   18.1091,    0.9055,
   43,   1.2232,   3.0955,   1.3834,   0.5647,   0.4433, 824.5189, 721.5196, 571.0447,  95.8512, 236.0315,   5.3125,   8.8832, 135.8120, 231.6281, 367.4401,   0.9861,   0.0206,   0.4334,   0.1322,   2.1600,   1.5802, 112.9959,   1.0300,   7.8934,   3.3052,   6.1465,   4.4410,    0.055,    0.589,    8.239,    5.465,   36.590,  189.344,    0.2289,    0.0000,   12.5230,   12.5057,    5.7332,    0.0000,    9.2888,    0.4644,    9.2888,    0.4644,
   44,   1.2187,   3.1203,   1.3461,   0.5342,   0.4325,1075.2305, 799.9960, 515.6352,  97.5092, 383.6125,   5.6935,   8.8806, 136.7563, 230.6769, 367.4333,   1.2281,   0.0220,   0.4368,   0.1328,   2.2522,   1.6216, 113.4070,   1.1001,   7.9567,   3.3188,   6.4127,   4.5610,    0.054,    0.572,    8.254,    5.408,   34.943,  190.103,    0.2222,    0.0000,   11.8313,   11.8247,    5.8047,    0.0000,   10.8888,    0.5444,   10.8888,    0.5444,
   45,   1.0966,   3.2407,   1.4370,   0.5854,   0.4192,1327.3278, 794.5333, 518.8798,  95.9133, 718.0013,   5.8418,   9.1640, 135.7784, 231.6631, 367.4415,   1.4079,   0.0229,   0.4537,   0.1397,   2.3132,   1.5043, 111.9988,   1.1472,   8.2638,   3.4919,   6.6093,   4.2674,    0.054,    0.577,    8.533,    5.389,   34.414,  191.666,    0.1941,    0.0000,   10.7323,   10.7042,    6.0337,    0.0000,   10.7306,    0.5365,   10.7306,    0.5365,
   46,   1.1446,   3.3250,   1.5074,   0.6162,   0.4210,1175.1230, 799.0336, 592.6224,  98.5231, 479.4788,   6.3243,   9.1510, 136.2751, 231.1583, 367.4334,   1.6031,   0.0185,   0.4655,   0.1418,   2.4956,   1.5999, 111.6564,   0.9235,   8.4789,   3.5451,   7.1303,   4.5409,    0.054,    0.572,    8.525,    5.357,   33.211,  192.403,    0.1873,    0.0000,   10.1320,   10.1251,    6.1998,    0.0000,   18.9840,    0.9492,   18.9840,    0.9492,
   47,   1.1827,   3.3938,   1.4830,   0.6520,   0.4355,1483.9203, 799.9929, 578.1436,  97.1542, 807.6645,   6.7156,   9.1548, 135.8592, 231.5729, 367.4322,   1.6731,   0.0219,   0.4751,   0.1432,   2.6859,   1.7164, 109.9825,   1.0950,   8.6542,   3.5791,   7.6739,   4.8746,    0.054,    0.572,    8.530,    5.354,   32.824,  193.213,    0.1825,    0.0000,   10.1458,   10.1410,    6.2617,    0.0000,   11.7443,    0.5872,   11.7443,    0.5872,
   48,   1.2163,   3.4828,   1.6266,   0.6905,   0.4336,1144.0876, 798.2891, 626.2606, 108.9935, 410.5384,   7.1900,   9.1819, 134.9574, 232.4611, 367.4185,   1.8084,   0.0247,   0.4876,   0.1469,   2.8719,   1.8505, 107.7026,   1.2370,   8.8811,   3.6730,   8.2053,   5.2584,    0.054,    0.577,    8.551,    5.366,   32.837,  194.095,    0.1630,    0.0000,    9.9421,    9.9226,    6.3995,    0.0000,   12.8398,    0.6420,   12.8398,    0.6420,
   49,   1.2489,   3.5714,   1.4191,   0.7066,   0.2650, 716.6377, 735.6473, 626.6327,  94.7173,  57.9330,   7.4173,   9.4007, 129.7383, 237.6810, 367.4193,   1.6991,   0.0197,   0.5000,   0.1501,   3.0600,   1.9884, 101.4969,   0.9860,   9.1070,   3.7529,   8.7426,   5.6529,    0.055,    0.675,    8.671,    5.506,   36.477,  195.531,    0.1680,    0.0000,    5.6588,    5.6638,    6.5847,    0.0000,   21.0755,    1.0538,   21.0755,    1.0538,
   50,   1.3526,   3.1916,   1.4293,   0.9541,   0.4576,1101.7085, 799.9376, 502.1438,  86.7379, 448.5412,   7.4098,   9.4237, 128.5451, 238.8758, 367.4208,   0.7954,   0.0184,   0.4468,   0.1354,   3.6410,   2.3727,  99.0136,   0.9208,   8.1385,   3.3860,  10.4029,   6.6834,    0.057,    0.648,    8.718,    5.731,   36.437,  196.516,    0.1924,    0.0000,   10.0420,   10.0664,    6.2851,    0.0000,   14.6326,    0.7316,   14.6326,    0.7316,
   51,   1.3662,   3.1968,   1.3444,   0.6150,   0.4316,1226.4808, 799.7726, 539.3172, 104.7025, 582.6288,   7.6786,   9.4513, 128.4371, 239.0001, 367.4372,   0.7857,   0.0183,   0.4476,   0.1270,   3.7166,   2.5835,  98.2906,   0.9130,   8.1519,   3.1752,  10.6187,   7.2877,    0.057,    0.609,    8.785,    5.704,   35.614,  197.470,    0.2124,    0.0000,   10.4504,   10.4702,    5.5880,    0.0000,   11.9116,    0.5956,   11.9116,    0.5956,
   52,   1.3722,   3.4271,   1.4708,   0.6636,   0.4312,1326.1034, 797.0323, 462.8538,  91.0611, 774.9326,   7.9776,   9.5272, 126.5497, 240.8753, 367.4249,   0.7857,   0.0142,   0.4798,   0.1335,   3.8150,   2.7495,  95.0983,   0.7106,   8.7392,   3.3376,  10.9000,   7.7639,    0.056,    0.590,    8.881,    5.623,   36.503,  198.530,    0.2189,    0.0000,   11.8264,   11.8329,    5.7128,    0.0000,   15.9122,    0.7956,   15.9122,    0.7956,
