 year,         CAI,         LAI,         GPP,       Rauto,          Rh,        rain,   SiolWater,      Transp,        Evap,      Runoff,      plantC,       soilC,      plantN,       soilN,        totN,         NSC,       SeedC,       leafC,       rootC,    SapwoodC,       WoodC,         NSN,       SeedN,       leafN,       rootN,    SapwoodN,       WoodN,       McrbC,     fastSOM,     SlowSOM,       McrbN,   fastSoilN,   slowSoilN,    mineralN,      N_fxed,      N_uptk,     N_yrMin,       N_P2S,      N_loss,       seedC,       seedN,  Seedling-C,  Seedling-N,
   11,   0.1013,   0.2506,   0.1134,   0.0485,   0.4288, 824.5189, 798.6448,  46.2526, 105.5481, 674.0291,   0.2928,  17.0189, 123.1330, 431.8001, 554.9330,   0.1025,   0.0042,   0.0351,   0.0210,   0.0810,   0.0491, 121.3892,   0.2088,   0.6389,   0.5244,   0.2314,   0.1402,    0.039,    0.068,   16.912,    3.934,    4.093,  422.791,    0.9825,    0.0000,   12.8760,   12.8277,    0.7459,    0.0000,    1.2041,    0.0602,    1.2041,    0.0602,
   12,   0.1074,   0.2676,   0.1161,   0.0512,   0.4125,1075.2305, 799.9984,  43.5221, 104.8099, 925.5523,   0.3181,  16.6453, 132.5725, 422.3659, 554.9384,   0.1099,   0.0050,   0.0375,   0.0215,   0.0898,   0.0544, 130.6898,   0.2515,   0.6824,   0.5368,   0.2566,   0.1555,    0.039,    0.069,   16.537,    3.858,    4.132,  413.437,    0.9386,    0.0000,   12.6846,   12.6408,    0.7824,    0.0000,    0.8734,    0.0437,    0.8734,    0.0437,
   13,   0.1146,   0.2891,   0.1284,   0.0542,   0.3874,1327.3278, 798.2476,  45.5923, 102.2079,1181.2810,   0.3508,  16.2979, 141.2539, 413.6707, 554.9245,   0.1244,   0.0042,   0.0405,   0.0225,   0.0992,   0.0601, 139.2915,   0.2076,   0.7371,   0.5624,   0.2834,   0.1717,    0.038,    0.072,   16.188,    3.795,    4.276,  404.704,    0.8959,    0.0000,   12.1445,   12.1018,    0.8116,    0.0000,    2.6769,    0.1338,    2.6769,    0.1338,
   14,   0.1227,   0.3152,   0.1429,   0.0597,   0.3844,1175.1230, 799.3988,  54.8253, 104.4136,1014.7403,   0.3895,  15.9557, 149.8079, 405.0994, 554.9073,   0.1401,   0.0046,   0.0441,   0.0240,   0.1100,   0.0666, 147.6699,   0.2296,   0.8037,   0.6000,   0.3142,   0.1904,    0.037,    0.075,   15.843,    3.737,    4.451,  396.082,    0.8292,    0.0000,   12.2460,   12.1793,    0.8669,    0.0000,    1.6654,    0.0833,    1.6654,    0.0833,
   15,   0.1323,   0.3438,   0.1507,   0.0656,   0.3900,1483.9203, 799.9957,  57.5633, 103.9030,1321.8600,   0.4265,  15.6128, 158.3779, 396.5395, 554.9174,   0.1528,   0.0042,   0.0481,   0.0253,   0.1220,   0.0740, 156.1000,   0.2077,   0.8766,   0.6336,   0.3487,   0.2113,    0.037,    0.078,   15.498,    3.684,    4.643,  387.441,    0.7715,    0.0000,   12.4966,   12.4389,    0.9304,    0.0000,    2.7620,    0.1381,    2.7620,    0.1381,
   16,   0.1425,   0.3759,   0.1754,   0.0726,   0.3809,1144.0876, 799.2241,  66.1399, 115.6377, 963.0835,   0.4778,  15.2824, 166.6188, 388.3050, 554.9238,   0.1759,   0.0047,   0.0526,   0.0272,   0.1354,   0.0820, 164.1258,   0.2339,   0.9586,   0.6792,   0.3868,   0.2344,    0.036,    0.082,   15.164,    3.636,    4.874,  379.091,    0.7048,    0.0000,   12.3985,   12.3318,    0.9900,    0.0000,    2.0797,    0.1040,    2.0797,    0.1040,
   17,   0.1542,   0.4125,   0.1840,   0.0788,   0.3814, 716.6377, 799.7601,  90.7468, 114.1064, 511.2529,   0.5271,  14.9562, 174.7016, 380.2205, 554.9221,   0.1937,   0.0052,   0.0578,   0.0289,   0.1505,   0.0912, 171.9787,   0.2580,   1.0520,   0.7224,   0.4299,   0.2605,    0.036,    0.087,   14.833,    3.592,    5.140,  370.830,    0.6590,    0.0000,   12.4815,   12.4357,    1.0668,    0.0000,    2.4307,    0.1215,    2.4307,    0.1215,
   18,   0.1661,   0.4477,   0.1842,   0.0818,   0.3602,1101.7085, 799.9603,  64.2691,  92.9684, 944.2817,   0.5695,  14.6558, 182.0701, 372.8576, 554.9277,   0.2036,   0.0062,   0.0627,   0.0302,   0.1661,   0.1006, 179.1007,   0.3095,   1.1417,   0.7561,   0.4746,   0.2876,    0.036,    0.093,   14.527,    3.560,    5.507,  363.173,    0.6179,    0.0000,   11.9985,   11.9574,    1.1361,    0.0000,    2.0553,    0.1028,    2.0553,    0.1028,
   19,   0.1795,   0.4891,   0.2080,   0.0880,   0.3457,1226.4808, 799.8069,  83.2284, 110.6516,1032.7592,   0.6256,  14.3740, 188.9245, 365.9953, 554.9199,   0.2251,   0.0064,   0.0685,   0.0322,   0.1827,   0.1107, 185.7153,   0.3192,   1.2471,   0.8044,   0.5221,   0.3164,    0.035,    0.101,   14.238,    3.535,    5.926,  355.953,    0.5813,    0.0000,   11.7009,   11.6643,    1.2053,    0.0000,    3.0859,    0.1543,    3.0859,    0.1543,
   20,   0.1947,   0.5386,   0.2410,   0.0984,   0.3464,1326.1034, 798.3002,  75.8686,  94.8186,1156.9329,   0.6989,  14.0964, 195.6426, 359.2656, 554.9081,   0.2581,   0.0072,   0.0754,   0.0349,   0.2014,   0.1220, 192.1156,   0.3580,   1.3735,   0.8714,   0.5754,   0.3487,    0.035,    0.108,   13.954,    3.519,    6.367,  348.837,    0.5427,    0.0000,   11.7941,   11.7555,    1.2978,    0.0000,    2.9116,    0.1456,    2.9116,    0.1456,
   21,   0.2123,   0.5942,   0.2524,   0.1078,   0.3458,1077.3901, 799.1938,  89.7719,  90.1028, 896.6303,   0.7676,  13.8264, 202.1624, 352.7393, 554.9017,   0.2807,   0.0084,   0.0832,   0.0373,   0.2230,   0.1351, 198.2739,   0.4182,   1.5151,   0.9319,   0.6371,   0.3861,    0.035,    0.116,   13.675,    3.507,    6.840,  341.882,    0.5098,    0.0000,   11.8473,   11.8145,    1.4146,    0.0000,    3.0517,    0.1526,    3.0517,    0.1526,
   22,   0.2255,   0.6562,   0.2795,   0.1171,   0.3322,1469.5847, 799.7229,  93.7664,  90.1271,1285.1713,   0.8395,  13.5843, 207.8825, 347.0179, 554.9004,   0.3111,   0.0077,   0.0919,   0.0402,   0.2420,   0.1466, 203.7109,   0.3837,   1.6734,   1.0040,   0.6915,   0.4190,    0.035,    0.127,   13.423,    3.508,    7.465,  335.565,    0.4794,    0.0000,   23.6667,   23.6361,    1.5299,    0.0000,    5.1074,    0.2554,    5.1074,    0.2554,
   23,   0.2472,   0.7231,   0.3044,   0.1257,   0.3227, 932.6990, 799.9346, 123.4745, 104.2273, 704.7924,   0.9288,  13.3509, 213.3739, 341.5494, 554.9233,   0.3447,   0.0093,   0.1012,   0.0431,   0.2678,   0.1627, 208.7588,   0.4643,   1.8440,   1.0769,   0.7652,   0.4648,    0.035,    0.138,   13.178,    3.519,    8.144,  329.440,    0.4466,    0.0000,   11.3011,   11.2683,    1.6518,    0.0000,    3.5260,    0.1763,    3.5260,    0.1763,
   24,   0.2712,   0.7983,   0.3573,   0.1470,   0.3619, 954.8821, 799.9547, 130.3485,  98.4808, 726.0419,   1.0418,  13.0860, 219.7207, 335.1858, 554.9066,   0.3931,   0.0123,   0.1118,   0.0466,   0.2974,   0.1806, 214.5416,   0.6132,   2.0358,   1.1643,   0.8499,   0.5160,    0.035,    0.145,   12.906,    3.526,    8.601,  322.652,    0.4068,    0.0000,   12.4039,   12.3640,    1.7895,    0.0000,    2.8539,    0.1427,    2.8539,    0.1427,
   25,   0.3016,   0.8942,   0.4044,   0.1686,   0.3746,1027.1952, 797.8508, 167.3233, 103.2442, 758.7423,   1.1701,  12.8189, 226.1956, 328.7089, 554.9044,   0.4485,   0.0118,   0.1252,   0.0510,   0.3320,   0.2016, 220.5255,   0.5907,   2.2801,   1.2744,   0.9487,   0.5761,    0.035,    0.152,   12.632,    3.527,    9.007,  315.794,    0.3806,    0.0000,   12.8364,   12.8101,    1.9672,    0.0000,    7.1587,    0.3579,    7.1587,    0.3579,
   26,   0.3341,   0.9954,   0.4208,   0.1767,   0.3236,1082.7830, 799.9406, 142.4968,  91.7977, 846.4080,   1.2956,  12.6135, 230.8817, 324.0353, 554.9171,   0.4909,   0.0141,   0.1394,   0.0551,   0.3709,   0.2252, 224.5565,   0.7069,   2.5384,   1.3767,   1.0597,   0.6435,    0.035,    0.170,   12.408,    3.546,    9.930,  310.204,    0.3549,    0.0000,   11.3696,   11.3440,    2.1599,    0.0000,    5.2531,    0.2627,    5.2531,    0.2627,
   27,   0.3707,   1.1088,   0.4880,   0.2015,   0.3601, 824.5189, 798.4612, 201.7561, 102.7937, 521.4576,   1.4522,  12.3828, 236.1140, 318.7868, 554.9009,   0.5590,   0.0144,   0.1552,   0.0601,   0.4129,   0.2507, 229.1687,   0.7201,   2.8273,   1.5020,   1.1797,   0.7162,    0.036,    0.181,   12.166,    3.584,   10.736,  304.141,    0.3260,    0.0000,   12.2015,   12.1726,    2.3516,    0.0000,    7.9506,    0.3975,    7.9506,    0.3975,
   28,   0.4099,   1.2308,   0.5193,   0.2206,   0.3536,1075.2305, 799.9976, 197.4835, 102.6431, 773.5743,   1.6079,  12.1719, 240.9156, 313.9916, 554.9072,   0.6090,   0.0203,   0.1723,   0.0648,   0.4614,   0.2800, 233.0220,   1.0159,   3.1385,   1.6210,   1.3181,   0.8000,    0.036,    0.197,   11.939,    3.622,   11.599,  298.467,    0.3035,    0.0000,   12.0995,   12.0772,    2.5762,    0.0000,    3.5607,    0.1780,    3.5607,    0.1780,
   29,   0.4572,   1.3785,   0.5974,   0.2432,   0.3407,1327.3278, 796.8672, 214.9168, 100.1192,1015.4266,   1.8046,  11.9881, 244.8164, 310.0945, 554.9109,   0.6962,   0.0180,   0.1930,   0.0711,   0.5136,   0.3127, 236.2620,   0.9003,   3.5152,   1.7780,   1.4674,   0.8933,    0.037,    0.217,   11.734,    3.683,   12.768,  293.356,    0.2878,    0.0000,   11.5454,   11.5298,    2.8260,    0.0000,   12.4863,    0.6243,   12.4863,    0.6243,
   30,   0.5078,   1.5393,   0.6834,   0.2741,   0.3473,1175.1230, 799.2495, 266.2787, 102.1380, 804.3293,   2.0396,  11.8138, 248.4095, 306.5107, 554.9202,   0.7949,   0.0257,   0.2155,   0.0780,   0.5750,   0.3506, 238.6073,   1.2829,   3.9252,   1.9497,   1.6428,   1.0016,    0.038,    0.239,   11.538,    3.761,   14.042,  288.442,    0.2668,    0.0000,   11.6036,   11.5826,    3.1142,    0.0000,    4.4112,    0.2206,    4.4112,    0.2206,
   31,   0.5722,   1.7411,   0.7452,   0.3133,   0.3630,1483.9203, 799.9944, 288.4253, 100.8537,1093.8978,   2.2767,  11.6449, 251.8103, 303.1193, 554.9296,   0.8862,   0.0210,   0.2438,   0.0859,   0.6462,   0.3937, 241.2030,   1.0479,   4.4398,   2.1485,   1.8462,   1.1247,    0.039,    0.261,   11.346,    3.857,   15.369,  283.642,    0.2511,    0.0000,   11.8327,   11.8170,    3.4638,    0.0000,   18.3512,    0.9176,   18.3512,    0.9176,
   32,   0.6403,   1.9564,   0.8950,   0.3573,   0.3657,1144.0876, 798.7429, 341.6353, 112.4935, 691.2116,   2.5981,  11.4949, 254.6631, 300.2768, 554.9400,   1.0320,   0.0278,   0.2739,   0.0953,   0.7267,   0.4424, 242.5640,   1.3878,   4.9889,   2.3820,   2.0764,   1.2640,    0.040,    0.286,   11.169,    3.967,   16.864,  279.219,    0.2269,    0.0000,   11.7232,   11.6989,    3.8342,    0.0000,    8.8514,    0.4426,    8.8514,    0.4426,
   33,   0.7179,   2.2008,   0.9295,   0.3979,   0.2924, 716.6377, 799.7355, 441.0254, 103.5667, 171.0577,   2.8873,  11.4446, 254.2765, 300.6717, 554.9482,   1.1254,   0.0327,   0.3081,   0.1051,   0.8182,   0.4979, 240.6445,   1.6334,   5.6119,   2.6265,   2.3376,   1.4225,    0.041,    0.341,   11.062,    4.118,   19.781,  276.560,    0.2125,    0.0000,    8.9785,    8.9640,    4.2720,    0.0000,   12.6372,    0.6319,   12.6372,    0.6319,
   34,   0.7996,   2.4548,   0.9895,   0.4251,   0.3812,1101.7085, 799.9457, 349.8544,  89.0938, 662.5536,   3.1829,  11.3319, 255.4734, 299.4589, 554.9323,   1.2156,   0.0375,   0.3437,   0.1147,   0.9145,   0.5570, 240.2679,   1.8744,   6.2597,   2.8671,   2.6128,   1.5914,    0.043,    0.369,   10.920,    4.341,   21.925,  272.988,    0.2049,    0.0000,   11.0096,   11.0020,    4.7274,    0.0000,   13.9984,    0.6999,   13.9984,    0.6999,
   35,   0.8960,   2.7567,   1.1519,   0.4719,   0.3791,1226.4808, 799.7606, 466.3860, 105.8314, 654.4522,   3.5662,  11.2491, 256.2688, 298.6418, 554.9105,   1.3769,   0.0333,   0.3859,   0.1265,   1.0216,   0.6220, 239.7145,   1.6674,   7.0297,   3.1613,   2.9187,   1.7770,    0.045,    0.406,   10.798,    4.536,   23.968,  269.942,    0.1952,    0.0000,   11.1198,   11.1100,    5.2150,    0.0000,   24.3119,    1.2156,   24.3119,    1.2156,
   36,   1.0050,   3.1001,   1.3640,   0.5408,   0.3964,1326.1034, 797.1680, 434.8636,  91.3652, 802.4742,   4.0596,  11.1815, 256.5974, 298.3494, 554.9468,   1.6035,   0.0381,   0.4340,   0.1402,   1.1462,   0.6975, 238.0123,   1.9072,   7.9052,   3.5049,   3.2749,   1.9928,    0.048,    0.445,   10.689,    4.757,   26.177,  267.228,    0.1880,    0.0000,   11.2309,   11.2238,    5.7767,    0.0000,   17.1349,    0.8567,   17.1349,    0.8567,
   37,   1.1369,   3.5135,   1.4556,   0.6133,   0.3969,1077.3901, 798.8385, 518.1072,  81.7197, 475.8942,   4.5315,  11.1542, 255.9097, 299.0197, 554.9294,   1.7484,   0.0462,   0.4919,   0.1556,   1.2992,   0.7903, 234.7796,   2.3119,   8.9594,   3.8890,   3.7120,   2.2579,    0.050,    0.497,   10.607,    4.998,   28.694,  265.145,    0.1838,    0.0000,   10.8973,   10.8931,    6.4528,    0.0000,   15.3394,    0.7670,   15.3394,    0.7670,
   38,   1.3082,   3.8696,   1.5852,   0.6760,   0.4168,1469.5847, 799.6343, 544.4103,  83.5056, 840.8776,   5.0323,  11.1451, 254.7228, 300.2164, 554.9391,   1.8884,   0.0488,   0.5417,   0.1679,   1.4683,   0.9172, 231.4039,   2.4380,   9.8676,   4.1976,   4.1952,   2.6205,    0.053,    0.550,   10.542,    5.291,   31.202,  263.555,    0.1688,    0.0000,   11.0094,   10.9944,    7.0782,    0.0000,   21.1600,    1.0580,   21.1600,    1.0580,
   39,   1.4147,   4.0594,   1.6218,   0.7040,   0.3795, 932.6990, 709.1754, 654.7716,  89.5036, 278.8849,   5.4365,  11.2788, 248.5169, 306.4245, 554.9413,   1.9558,   0.0429,   0.5683,   0.1722,   1.6363,   1.0610, 224.0098,   2.1439,  10.3516,   4.3050,   4.6751,   3.0315,    0.057,    0.662,   10.560,    5.716,   36.562,  263.976,    0.1712,    0.0000,    8.6099,    8.6123,    7.3724,    0.0000,   28.3696,    1.4185,   28.3696,    1.4185,
   40,   1.4938,   4.1288,   1.7778,   0.7831,   0.4510, 954.8821, 665.1519, 655.5551,  86.8186, 256.5345,   5.8547,  11.4035, 242.4234, 312.4943, 554.9177,   2.0154,   0.0433,   0.5780,   0.1724,   1.8233,   1.2223, 216.7222,   2.1641,  10.5284,   4.3102,   5.2094,   3.4890,    0.063,    0.747,   10.594,    6.278,   41.190,  264.829,    0.1968,    0.0000,    9.8536,    9.8793,    7.4748,    0.0000,   21.0538,    1.0527,   21.0538,    1.0527,
   41,   1.6068,   3.9724,   1.6788,   0.8605,   0.3715,1027.1952, 796.7429, 630.8834,  86.3416, 178.3815,   6.0729,  11.6315, 234.3739, 320.5599, 554.9338,   1.7569,   0.0435,   0.5561,   0.1597,   2.0941,   1.4626, 208.1164,   2.1730,  10.1297,   3.9927,   5.8380,   4.1241,    0.068,    0.863,   10.701,    6.809,   47.162,  266.373,    0.2155,    0.0000,    7.8918,    7.9105,    7.2270,    0.0000,   19.3335,    0.9667,   19.3335,    0.9667,
   42,   1.7245,   4.1614,   1.7174,   0.9244,   0.5512,1082.7830, 799.9154, 588.2182,  86.1972, 405.1963,   6.2509,  11.6948, 229.5801, 325.3539, 554.9340,   1.2788,   0.0413,   0.5826,   0.1653,   2.3825,   1.8003, 200.8911,   2.0664,  10.6116,   4.1326,   6.8071,   5.0713,    0.074,    0.858,   10.763,    7.357,   50.194,  267.541,    0.2632,    0.0000,   13.7183,   13.7661,    7.2051,    0.0000,   21.6316,    1.0816,   21.6316,    1.0816,
   43,   1.7103,   4.3255,   1.7764,   0.7756,   0.5382, 824.5189, 580.1328, 724.1349,  90.3837, 229.7841,   6.6135,  11.7936, 225.0066, 329.9149, 554.9215,   1.3891,   0.0426,   0.6056,   0.1669,   2.4429,   1.9664, 195.1423,   2.1307,  11.0301,   4.1729,   6.9798,   5.5509,    0.076,    0.848,   10.870,    7.595,   53.192,  268.879,    0.2489,    0.0000,   16.0180,   16.0037,    7.2458,    0.0000,   18.7268,    0.9363,   18.7268,    0.9363,
   44,   1.6622,   4.3278,   1.7993,   0.7170,   0.5425,1075.2305, 799.9949, 689.5284,  92.9473,  72.8916,   7.0209,  11.9249, 222.9068, 332.0053, 554.9122,   1.7045,   0.0444,   0.6059,   0.1661,   2.4857,   2.0143, 192.7055,   2.2177,  11.0358,   4.1531,   7.1021,   5.6927,    0.077,    0.848,   11.000,    7.713,   53.643,  270.353,    0.2966,    0.0000,   20.3842,   20.4318,    7.5070,    0.0000,   19.4445,    0.9722,   19.4445,    0.9722,
   45,   1.6375,   4.3148,   1.8416,   0.7257,   0.5421,1327.3278, 793.3253, 674.3552,  92.7318, 566.9137,   7.4615,  12.0569, 221.0584, 333.8640, 554.9224,   2.0263,   0.0323,   0.6041,   0.1654,   2.5761,   2.0574, 191.1263,   1.6132,  11.0027,   4.1358,   7.3601,   5.8203,    0.078,    0.851,   11.127,    7.806,   53.945,  271.832,    0.2814,    0.0000,   19.6535,   19.6382,    7.4931,    0.0000,   33.4623,    1.6731,   33.4623,    1.6731,
   46,   1.6261,   4.3143,   1.8920,   0.7637,   0.5904,1175.1230, 798.9243, 758.8141,  95.6741, 315.0378,   7.9147,  12.1409, 220.4691, 334.4748, 554.9439,   2.2713,   0.0368,   0.6040,   0.1643,   2.6985,   2.1398, 189.7500,   1.8411,  11.0014,   4.1066,   7.7100,   6.0599,    0.078,    0.834,   11.228,    7.836,   53.173,  273.172,    0.2941,    0.0000,   20.2407,   20.2532,    7.4606,    0.0000,   21.2831,    1.0642,   21.2831,    1.0642,
   47,   1.6285,   4.3262,   1.8330,   0.8002,   0.6054,1483.9203, 799.9919, 727.3389,  94.9013, 660.6120,   8.2710,  12.2121, 220.4625, 334.4687, 554.9313,   2.3627,   0.0458,   0.6057,   0.1643,   2.8383,   2.2543, 188.5326,   2.2907,  11.0319,   4.1074,   8.1095,   6.3906,    0.078,    0.815,   11.320,    7.800,   51.965,  274.414,    0.2897,    0.0000,   20.0324,   20.0279,    7.4493,    0.0000,   22.4151,    1.1208,   22.4151,    1.1208,
   48,   1.6448,   4.3651,   1.9674,   0.8374,   0.5975,1144.0876, 798.0627, 771.7335, 106.4600, 267.8243,   8.7188,  12.2958, 220.1577, 334.7674, 554.9251,   2.5273,   0.0431,   0.6111,   0.1657,   2.9854,   2.3862, 187.4280,   2.1567,  11.1310,   4.1414,   8.5296,   6.7709,    0.077,    0.804,   11.415,    7.739,   51.084,  275.684,    0.2600,    0.0000,   19.1922,   19.1625,    7.5080,    0.0000,   37.9985,    1.8999,   37.9985,    1.8999,
   49,   1.6567,   4.3828,   1.6009,   0.8309,   0.3369, 716.6377, 680.7167, 688.6478,  91.2275,  54.1096,   8.7891,  12.6580, 211.1010, 343.8171, 554.9182,   2.3275,   0.0409,   0.6136,   0.1662,   3.1244,   2.5166, 177.6504,   2.0473,  11.1762,   4.1538,   8.9268,   7.1466,    0.079,    0.940,   11.639,    7.887,   57.926,  277.715,    0.2890,    0.0000,   10.2497,   10.2787,    7.5508,    0.0000,   35.8630,    1.7932,   35.8630,    1.7932,
   50,   1.6602,   4.3811,   1.7271,   0.7941,   0.6248,1101.7085, 799.9296, 625.5262,  84.5327, 272.4372,   9.0217,  12.7335, 210.8336, 344.0751, 554.9088,   2.3273,   0.0373,   0.6134,   0.1659,   3.2471,   2.6308, 176.8956,   1.8662,  11.1719,   4.1466,   9.2774,   7.4760,    0.081,    0.898,   11.754,    8.140,   56.548,  279.094,    0.2927,    0.0000,   18.2576,   18.2612,    7.5760,    0.0000,   34.7671,    1.7384,   34.7671,    1.7384,
   51,   1.6608,   4.4014,   1.8000,   0.7953,   0.5707,1226.4808, 799.7222, 743.0375,  99.2624, 384.3867,   9.3248,  12.8640, 209.5839, 345.3250, 554.9089,   2.3914,   0.0397,   0.6162,   0.1627,   3.3756,   2.7392, 174.8767,   1.9843,  11.2236,   4.0664,   9.6446,   7.7882,    0.082,    0.888,   11.894,    8.189,   56.216,  280.619,    0.3001,    0.0000,   16.9483,   16.9554,    7.4877,    0.0000,   31.4910,    1.5746,   31.4910,    1.5746,
   52,   1.6641,   4.3952,   1.9010,   0.8183,   0.6086,1326.1034, 796.6153, 627.4792,  88.8282, 612.9033,   9.6993,  12.9632, 209.2551, 345.6518, 554.9069,   2.5147,   0.0425,   0.6153,   0.1629,   3.5092,   2.8547, 173.7037,   2.1229,  11.2077,   4.0736,  10.0264,   8.1208,    0.082,    0.862,   12.019,    8.165,   55.139,  282.054,    0.2933,    0.0000,   19.6275,   19.6204,    7.4697,    0.0000,   34.3309,    1.7165,   34.3309,    1.7165,
