 year,         CAI,         LAI,         GPP,       Rauto,          Rh,        rain,   SiolWater,      Transp,        Evap,      Runoff,      plantC,       soilC,      plantN,       soilN,        totN,         NSC,       SeedC,       leafC,       rootC,    SapwoodC,       WoodC,         NSN,       SeedN,       leafN,       rootN,    SapwoodN,       WoodN,       McrbC,     fastSOM,     SlowSOM,       McrbN,   fastSoilN,   slowSoilN,    mineralN,      N_fxed,      N_uptk,     N_yrMin,       N_P2S,      N_loss,       seedC,       seedN,  Seedling-C,  Seedling-N,
   11,   0.1013,   0.2506,   0.1134,   0.0485,   0.3359, 824.5189, 798.6448,  46.2526, 105.5481, 674.0291,   0.2928,  13.0956,  97.0210, 332.9058, 429.9268,   0.1025,   0.0042,   0.0351,   0.0210,   0.0810,   0.0491,  95.2772,   0.2088,   0.6389,   0.5244,   0.2314,   0.1402,    0.031,    0.068,   12.996,    3.125,    4.093,  324.911,    0.7774,    0.0000,   10.0486,   10.0160,    0.7459,    0.0000,    1.2041,    0.0602,    1.2041,    0.0602,
   12,   0.1074,   0.2676,   0.1161,   0.0512,   0.3234,1075.2305, 799.9984,  43.5221, 104.8099, 925.5523,   0.3181,  12.8111, 104.2178, 325.7205, 429.9383,   0.1099,   0.0050,   0.0375,   0.0215,   0.0898,   0.0544, 102.3351,   0.2515,   0.6824,   0.5368,   0.2566,   0.1555,    0.031,    0.069,   12.711,    3.068,    4.132,  317.779,    0.7422,    0.0000,    9.9194,    9.8842,    0.7824,    0.0000,    0.8734,    0.0437,    0.8734,    0.0437,
   13,   0.1146,   0.2891,   0.1284,   0.0542,   0.3041,1327.3278, 798.2476,  45.5923, 102.2079,1181.2810,   0.3508,  12.5480, 110.7767, 319.1411, 429.9178,   0.1244,   0.0042,   0.0405,   0.0225,   0.0992,   0.0601, 108.8144,   0.2076,   0.7371,   0.5624,   0.2834,   0.1717,    0.030,    0.072,   12.446,    3.021,    4.276,  311.149,    0.6946,    0.0000,    9.4551,    9.4074,    0.8116,    0.0000,    2.6769,    0.1338,    2.6769,    0.1338,
   14,   0.1227,   0.3152,   0.1429,   0.0597,   0.3021,1175.1230, 799.3988,  54.8253, 104.4136,1014.7403,   0.3895,  12.2897, 117.2046, 312.7032, 429.9078,   0.1401,   0.0046,   0.0441,   0.0240,   0.1100,   0.0666, 115.0666,   0.2296,   0.8037,   0.6000,   0.3142,   0.1904,    0.030,    0.075,   12.185,    2.981,    4.451,  304.621,    0.6500,    0.0000,    9.5102,    9.4656,    0.8669,    0.0000,    1.6654,    0.0833,    1.6654,    0.0833,
   15,   0.1323,   0.3438,   0.1507,   0.0656,   0.3070,1483.9203, 799.9957,  57.5633, 103.9030,1321.8600,   0.4265,  12.0306, 123.6543, 306.2648, 429.9191,   0.1528,   0.0042,   0.0481,   0.0253,   0.1220,   0.0740, 121.3764,   0.2077,   0.8766,   0.6336,   0.3487,   0.2113,    0.029,    0.078,   11.923,    2.945,    4.643,  298.071,    0.6058,    0.0000,    9.7242,    9.6800,    0.9304,    0.0000,    2.7620,    0.1381,    2.7620,    0.1381,
   16,   0.1425,   0.3759,   0.1754,   0.0726,   0.3004,1144.0876, 799.2241,  66.1399, 115.6377, 963.0835,   0.4778,  11.7811, 129.8382, 300.0865, 429.9246,   0.1759,   0.0047,   0.0526,   0.0272,   0.1354,   0.0820, 127.3452,   0.2339,   0.9586,   0.6792,   0.3868,   0.2344,    0.029,    0.082,   11.670,    2.913,    4.874,  291.739,    0.5602,    0.0000,    9.6468,    9.6011,    0.9900,    0.0000,    2.0797,    0.1040,    2.0797,    0.1040,
   17,   0.1542,   0.4125,   0.1840,   0.0788,   0.3014, 716.6377, 799.7601,  90.7468, 114.1064, 511.2529,   0.5271,  11.5346, 135.9041, 294.0137, 429.9178,   0.1937,   0.0052,   0.0578,   0.0289,   0.1505,   0.0912, 133.1812,   0.2580,   1.0520,   0.7224,   0.4299,   0.2605,    0.029,    0.087,   11.419,    2.886,    5.140,  285.465,    0.5221,    0.0000,    9.7293,    9.6911,    1.0668,    0.0000,    2.4307,    0.1215,    2.4307,    0.1215,
   18,   0.1661,   0.4477,   0.1842,   0.0818,   0.2854,1101.7085, 799.9603,  64.2691,  92.9684, 944.2817,   0.5695,  11.3091, 141.3749, 288.5412, 429.9161,   0.2036,   0.0062,   0.0627,   0.0302,   0.1661,   0.1006, 138.4055,   0.3095,   1.1417,   0.7561,   0.4746,   0.2876,    0.029,    0.093,   11.187,    2.870,    5.507,  279.677,    0.4868,    0.0000,    9.3249,    9.2897,    1.1361,    0.0000,    2.0553,    0.1028,    2.0553,    0.1028,
   19,   0.1795,   0.4891,   0.2080,   0.0880,   0.2746,1226.4808, 799.8069,  83.2284, 110.6516,1032.7592,   0.6256,  11.0989, 146.4200, 283.4925, 429.9125,   0.2251,   0.0064,   0.0685,   0.0322,   0.1827,   0.1107, 143.2108,   0.3192,   1.2471,   0.8044,   0.5221,   0.3164,    0.029,    0.101,   10.970,    2.860,    5.926,  274.242,    0.4648,    0.0000,    9.0781,    9.0561,    1.2053,    0.0000,    3.0859,    0.1543,    3.0859,    0.1543,
   20,   0.1947,   0.5386,   0.2410,   0.0984,   0.2760,1326.1034, 798.3002,  75.8686,  94.8186,1156.9329,   0.6989,  10.8917, 151.3663, 278.5431, 429.9094,   0.2581,   0.0072,   0.0754,   0.0349,   0.2014,   0.1220, 147.8393,   0.3580,   1.3735,   0.8714,   0.5754,   0.3487,    0.029,    0.108,   10.755,    2.858,    6.367,  268.884,    0.4337,    0.0000,    9.1724,    9.1414,    1.2978,    0.0000,    2.9116,    0.1456,    2.9116,    0.1456,
   21,   0.2123,   0.5942,   0.2524,   0.1078,   0.2764,1077.3901, 799.1938,  89.7719,  90.1028, 896.6303,   0.7676,  10.6911, 156.1253, 273.7798, 429.9051,   0.2807,   0.0084,   0.0832,   0.0373,   0.2230,   0.1351, 152.2369,   0.4182,   1.5151,   0.9319,   0.6371,   0.3861,    0.029,    0.116,   10.546,    2.861,    6.840,  263.662,    0.4172,    0.0000,    9.2008,    9.1842,    1.4146,    0.0000,    3.0517,    0.1526,    3.0517,    0.1526,
   22,   0.2255,   0.6562,   0.2795,   0.1171,   0.2665,1469.5847, 799.7229,  93.7664,  90.1271,1285.1713,   0.8395,  10.5143, 160.2109, 269.7010, 429.9119,   0.3111,   0.0077,   0.0919,   0.0402,   0.2420,   0.1466, 156.0392,   0.3837,   1.6734,   1.0040,   0.6915,   0.4190,    0.029,    0.127,   10.359,    2.875,    7.465,  258.974,    0.3864,    0.0000,   18.5895,   18.5585,    1.5299,    0.0000,    5.1074,    0.2554,    5.1074,    0.2554,
   23,   0.2472,   0.7231,   0.3044,   0.1257,   0.2600, 932.6990, 799.9346, 123.4745, 104.2273, 704.7924,   0.9288,  10.3435, 164.1145, 265.8121, 429.9266,   0.3447,   0.0093,   0.1012,   0.0431,   0.2678,   0.1627, 159.4993,   0.4643,   1.8440,   1.0769,   0.7652,   0.4648,    0.029,    0.138,   10.176,    2.899,    8.144,  254.410,    0.3595,    0.0000,    8.7597,    8.7328,    1.6518,    0.0000,    3.5260,    0.1763,    3.5260,    0.1763,
   24,   0.2712,   0.7983,   0.3573,   0.1470,   0.2926, 954.8821, 799.9547, 130.3485,  98.4808, 726.0419,   1.0418,  10.1480, 168.7049, 261.2083, 429.9132,   0.3931,   0.0123,   0.1118,   0.0466,   0.2974,   0.1806, 163.5257,   0.6132,   2.0358,   1.1643,   0.8499,   0.5160,    0.029,    0.145,    9.974,    2.920,    8.601,  249.351,    0.3360,    0.0000,    9.6621,    9.6385,    1.7895,    0.0000,    2.8539,    0.1427,    2.8539,    0.1427,
   25,   0.3016,   0.8942,   0.4044,   0.1686,   0.3040,1027.1952, 797.8508, 167.3233, 103.2442, 758.7423,   1.1701,   9.9511, 173.4395, 256.5053, 429.9448,   0.4485,   0.0118,   0.1252,   0.0510,   0.3320,   0.2016, 167.7695,   0.5907,   2.2801,   1.2744,   0.9487,   0.5761,    0.029,    0.152,    9.770,    2.936,    9.007,  244.248,    0.3140,    0.0000,   10.0763,   10.0543,    1.9672,    0.0000,    7.1587,    0.3579,    7.1587,    0.3579,
   26,   0.3341,   0.9954,   0.4208,   0.1767,   0.2638,1082.7830, 799.9406, 142.4968,  91.7977, 846.4080,   1.2956,   9.8052, 176.5970, 253.3348, 429.9318,   0.4909,   0.0141,   0.1394,   0.0551,   0.3709,   0.2252, 170.2718,   0.7069,   2.5384,   1.3767,   1.0597,   0.6435,    0.030,    0.170,    9.606,    2.967,    9.930,  240.141,    0.2962,    0.0000,    8.7866,    8.7687,    2.1599,    0.0000,    5.2531,    0.2627,    5.2531,    0.2627,
   27,   0.3707,   1.1088,   0.4880,   0.2015,   0.2952, 824.5189, 798.4612, 201.7561, 102.7937, 521.4576,   1.4522,   9.6391, 180.2270, 249.7197, 429.9467,   0.5590,   0.0144,   0.1552,   0.0601,   0.4129,   0.2507, 173.2817,   0.7201,   2.8273,   1.5020,   1.1797,   0.7162,    0.030,    0.181,    9.428,    3.018,   10.736,  235.690,    0.2752,    0.0000,    9.5135,    9.4925,    2.3516,    0.0000,    7.9506,    0.3975,    7.9506,    0.3975,
   28,   0.4099,   1.2308,   0.5193,   0.2206,   0.2912,1075.2305, 799.9976, 197.4835, 102.6431, 773.5743,   1.6079,   9.4902, 183.4569, 246.4845, 429.9413,   0.6090,   0.0203,   0.1723,   0.0648,   0.4614,   0.2800, 175.5634,   1.0159,   3.1385,   1.6210,   1.3181,   0.8000,    0.031,    0.197,    9.262,    3.069,   11.599,  231.561,    0.2554,    0.0000,    9.4107,    9.3909,    2.5762,    0.0000,    3.5607,    0.1780,    3.5607,    0.1780,
   29,   0.4572,   1.3785,   0.5974,   0.2432,   0.2824,1327.3278, 796.8672, 214.9168, 100.1192,1015.4266,   1.8046,   9.3640, 185.8945, 244.0385, 429.9331,   0.6962,   0.0180,   0.1930,   0.0711,   0.5136,   0.3127, 177.3402,   0.9003,   3.5152,   1.7780,   1.4674,   0.8933,    0.031,    0.217,    9.116,    3.142,   12.768,  227.889,    0.2395,    0.0000,    8.9329,    8.9170,    2.8260,    0.0000,   12.4863,    0.6243,   12.4863,    0.6243,
   30,   0.5078,   1.5393,   0.6834,   0.2741,   0.2897,1175.1230, 799.2495, 266.2787, 102.1380, 804.3293,   2.0396,   9.2470, 188.0290, 241.8977, 429.9266,   0.7949,   0.0257,   0.2155,   0.0780,   0.5750,   0.3506, 178.2269,   1.2829,   3.9252,   1.9497,   1.6428,   1.0016,    0.032,    0.239,    8.976,    3.232,   14.042,  224.402,    0.2226,    0.0000,    8.9666,    8.9497,    3.1142,    0.0000,    4.4112,    0.2206,    4.4112,    0.2206,
   31,   0.5722,   1.7411,   0.7452,   0.3133,   0.3049,1483.9203, 799.9944, 288.4253, 100.8537,1093.8978,   2.2767,   9.1358, 189.9648, 239.9647, 429.9296,   0.8862,   0.0210,   0.2438,   0.0859,   0.6462,   0.3937, 179.3576,   1.0479,   4.4398,   2.1485,   1.8462,   1.1247,    0.033,    0.261,    8.842,    3.340,   15.369,  221.044,    0.2119,    0.0000,    9.1602,    9.1495,    3.4638,    0.0000,   18.3512,    0.9176,   18.3512,    0.9176,
   32,   0.6403,   1.9565,   0.8950,   0.3574,   0.3093,1144.0876, 798.7429, 341.6360, 112.4935, 691.2111,   2.5981,   9.0419, 191.3897, 238.5377, 429.9273,   1.0320,   0.0277,   0.2739,   0.0953,   0.7268,   0.4424, 179.2913,   1.3866,   4.9892,   2.3821,   2.0765,   1.2640,    0.035,    0.286,    8.721,    3.461,   16.864,  218.019,    0.1937,    0.0000,    9.0584,    9.0403,    3.8342,    0.0000,    8.8514,    0.4426,    8.8514,    0.4426,
   33,   0.7194,   2.2051,   0.9300,   0.3988,   0.2496, 716.6377, 799.7354, 441.2212, 103.5605, 170.8663,   2.8869,   9.0338, 190.0109, 239.9120, 429.9229,   1.1235,   0.0318,   0.3087,   0.1052,   0.8192,   0.4985, 176.4047,   1.5889,   5.6231,   2.6294,   2.3405,   1.4243,    0.036,    0.341,    8.657,    3.621,   19.698,  216.413,    0.1796,    0.0000,    6.7227,    6.7086,    4.2739,    0.0000,   12.6372,    0.6319,   12.6372,    0.6319,
   34,   0.8058,   2.4733,   0.9941,   0.4294,   0.3286,1101.7085, 799.9456, 351.4281,  89.0744, 660.9987,   3.1822,   8.9742, 190.4639, 239.4680, 429.9319,   1.2074,   0.0344,   0.3463,   0.1152,   0.9191,   0.5598, 175.3302,   1.7214,   6.3069,   2.8800,   2.6260,   1.5993,    0.039,    0.369,    8.566,    3.855,   21.288,  214.158,    0.1675,    0.0000,    8.9956,    8.9835,    4.7426,    0.0000,   13.9983,    0.6999,   13.9983,    0.6999,
   35,   0.9073,   2.7901,   1.1615,   0.4804,   0.3291,1226.4808, 799.7599, 470.2365, 105.7773, 650.6559,   3.5653,   8.9427, 190.2633, 239.6815, 429.9448,   1.3506,   0.0334,   0.3906,   0.1274,   1.0339,   0.6294, 173.5413,   1.6704,   7.1148,   3.1847,   2.9539,   1.7982,    0.041,    0.406,    8.496,    4.061,   23.078,  212.381,    0.1608,    0.0000,    8.8503,    8.8435,    5.2417,    0.0000,   17.7837,    0.8892,   17.7837,    0.8892,
   36,   1.0262,   3.1628,   1.3855,   0.5582,   0.3471,1326.1034, 797.1401, 441.5912,  91.2892, 795.8495,   4.0599,   8.9273, 189.6032, 240.3268, 429.9300,   1.5508,   0.0386,   0.4428,   0.1420,   1.1724,   0.7133, 170.6700,   1.9307,   8.0653,   3.5493,   3.3498,   2.0381,    0.043,    0.446,    8.438,    4.294,   24.937,  210.950,    0.1458,    0.0000,    8.9842,    8.9692,    5.8389,    0.0000,   12.7326,    0.6366,   12.7326,    0.6366,
   37,   1.1743,   3.6228,   1.4858,   0.6433,   0.3487,1077.3901, 798.8251, 528.8735,  81.4361, 465.3998,   4.5258,   8.9543, 187.7957, 242.1371, 429.9328,   1.6561,   0.0378,   0.5072,   0.1591,   1.3456,   0.8201, 166.5041,   1.8890,   9.2381,   3.9768,   3.8446,   2.3431,    0.046,    0.502,    8.407,    4.550,   27.308,  210.129,    0.1496,    0.0000,    8.5764,    8.5802,    6.5917,    0.0000,   19.8414,    0.9921,   19.8414,    0.9921,
   38,   1.4439,   3.6722,   1.5868,   0.7562,   0.3737,1469.5847, 799.6391, 540.3644,  83.5705, 844.8428,   4.9436,   8.9927, 185.2977, 244.6335, 429.9312,   1.5495,   0.0341,   0.5141,   0.1587,   1.6471,   1.0401, 162.6802,   1.7054,   9.3642,   3.9676,   4.6559,   2.9244,    0.049,    0.552,    8.392,    4.870,   29.830,  209.793,    0.1416,    0.0000,    8.7197,    8.7116,    6.9423,    0.0000,   20.7339,    1.0367,   20.7339,    1.0367,
   39,   1.5864,   3.4054,   1.4792,   0.7020,   0.3703, 932.6990, 758.7747, 592.9285,  91.9422, 288.6967,   5.2370,   9.1059, 180.3954, 249.5439, 429.9394,   1.4130,   0.0303,   0.4768,   0.1423,   1.8791,   1.2955, 157.7248,   1.5145,   8.6838,   3.5576,   5.2835,   3.6312,    0.053,    0.620,    8.433,    5.261,   33.304,  210.807,    0.1721,    0.0000,    7.4471,    7.4776,    6.4396,    0.0000,   17.6649,    0.8832,   17.6649,    0.8832,
   40,   1.6144,   3.1952,   1.4815,   0.6594,   0.4350, 954.8821, 729.5540, 537.4845,  89.9476, 356.6752,   5.5156,   9.2127, 176.1374, 253.7873, 429.9247,   1.4139,   0.0276,   0.4473,   0.1326,   2.0154,   1.4788, 153.4102,   1.3811,   8.1478,   3.3158,   5.7300,   4.1527,    0.057,    0.653,    8.503,    5.666,   36.085,  211.845,    0.1916,    0.0000,    9.3181,    9.3376,    5.8912,    0.0000,   13.7108,    0.6855,   13.7108,    0.6855,
   41,   1.6013,   3.0785,   1.3808,   0.6331,   0.3816,1027.1952, 797.1006, 531.7491,  90.8984, 337.0032,   5.7107,   9.3819, 169.1807, 260.7431, 429.9238,   1.3922,   0.0286,   0.4310,   0.1309,   2.1306,   1.5975, 146.0481,   1.4294,   7.8501,   3.2734,   6.0874,   4.4923,    0.060,    0.702,    8.620,    5.974,   41.469,  213.056,    0.2438,    0.0000,    9.8789,    9.9312,    5.6604,    0.0000,    9.4923,    0.4746,    9.4923,    0.4746,
   42,   1.5811,   3.1339,   1.3415,   0.5952,   0.4506,1082.7830, 799.9238, 455.0898,  87.9451, 536.9274,   5.9141,   9.4728, 166.5166, 263.4196, 429.9363,   1.3931,   0.0253,   0.4387,   0.1335,   2.2372,   1.6863, 142.7819,   1.2643,   7.9915,   3.3369,   6.3920,   4.7501,    0.062,    0.696,    8.715,    6.193,   42.864,  214.087,    0.2762,    0.0000,   12.8459,   12.8783,    5.7045,    0.0000,   14.7828,    0.7391,   14.7828,    0.7391,
   43,   1.5563,   3.2903,   1.4307,   0.6237,   0.4872, 824.5189, 705.6884, 587.6206,  95.4116, 235.7241,   6.1804,   9.5256, 166.2482, 263.7036, 429.9518,   1.4618,   0.0257,   0.4606,   0.1370,   2.3362,   1.7589, 141.5104,   1.2871,   8.3904,   3.4239,   6.6750,   4.9614,    0.062,    0.667,    8.796,    6.246,   42.151,  215.045,    0.2620,    0.0000,   14.5943,   14.5801,    5.8334,    0.0000,   12.6318,    0.6316,   12.6318,    0.6316,
   44,   1.5407,   3.4742,   1.4476,   0.6464,   0.4785,1075.2305, 799.9958, 552.8456,  96.6317, 331.4456,   6.4330,   9.5949, 166.1976, 263.7393, 429.9369,   1.4945,   0.0257,   0.4864,   0.1414,   2.4497,   1.8353, 140.3350,   1.2861,   8.8593,   3.5346,   6.9991,   5.1834,    0.062,    0.652,    8.881,    6.190,   41.245,  216.046,    0.2589,    0.0000,   14.4849,   14.4817,    6.0904,    0.0000,   15.6296,    0.7815,   15.6296,    0.7815,
   45,   1.5296,   3.6019,   1.5467,   0.6590,   0.4553,1327.3278, 794.1025, 560.8809,  95.1749, 677.1661,   6.7655,   9.6946, 165.4035, 264.5390, 429.9425,   1.6039,   0.0276,   0.5043,   0.1446,   2.5682,   1.9170, 138.4646,   1.3799,   9.1848,   3.6157,   7.3376,   5.4207,    0.062,    0.652,    8.981,    6.155,   40.952,  217.196,    0.2362,    0.0000,   13.4896,   13.4668,    6.2949,    0.0000,   14.7094,    0.7355,   14.7094,    0.7355,
   46,   1.5295,   3.6939,   1.6421,   0.6938,   0.4663,1175.1230, 798.9916, 649.8971,  97.7159, 422.6220,   7.1465,   9.7952, 164.7202, 265.2106, 429.9308,   1.7305,   0.0295,   0.5171,   0.1472,   2.6865,   2.0356, 136.7053,   1.4764,   9.4195,   3.6798,   7.6758,   5.7635,    0.061,    0.654,    9.080,    6.142,   40.472,  218.361,    0.2357,    0.0000,   13.3466,   13.3460,    6.5021,    0.0000,   16.5124,    0.8256,   16.5124,    0.8256,
   47,   1.5302,   3.7795,   1.6211,   0.7114,   0.4846,1483.9203, 799.9924, 636.4943,  96.3349, 750.0905,   7.4759,   9.8904, 164.2218, 265.7029, 429.9247,   1.8115,   0.0276,   0.5291,   0.1496,   2.8232,   2.1348, 135.3477,   1.3787,   9.6377,   3.7408,   8.0664,   6.0505,    0.061,    0.653,    9.176,    6.147,   39.791,  219.537,    0.2269,    0.0000,   13.3009,   13.2920,    6.6348,    0.0000,   20.5145,    1.0257,   20.5145,    1.0257,
   48,   1.5343,   3.8493,   1.7658,   0.7464,   0.4848,1144.0876, 798.1945, 685.4761, 108.1059, 352.3053,   7.9017,   9.9986, 163.3348, 266.5967, 429.9315,   1.9665,   0.0278,   0.5389,   0.1519,   2.9718,   2.2447, 133.4705,   1.3908,   9.8158,   3.7986,   8.4910,   6.3681,    0.062,    0.658,    9.279,    6.167,   39.454,  220.774,    0.2015,    0.0000,   12.8042,   12.7788,    6.7562,    0.0000,   18.9660,    0.9483,   18.9660,    0.9483,
   49,   1.5370,   3.8403,   1.4790,   0.7362,   0.2898, 716.6377, 718.7791, 645.9361,  93.6138,  56.5044,   8.0398,  10.3124, 156.9583, 272.9648, 429.9232,   1.8557,   0.0249,   0.5376,   0.1486,   3.1156,   2.3573, 126.6082,   1.2464,   9.7927,   3.7158,   8.9018,   6.6935,    0.063,    0.770,    9.479,    6.330,   43.849,  222.570,    0.2166,    0.0000,    7.0630,    7.0782,    6.7709,    0.0000,   19.4293,    0.9715,   19.4293,    0.9715,
   50,   1.5286,   3.8748,   1.5597,   0.7090,   0.5151,1101.7085, 799.9329, 560.1271,  85.8056, 374.6269,   8.2860,  10.4001, 155.3208, 274.5961, 429.9169,   1.8666,   0.0278,   0.5425,   0.1494,   3.2440,   2.4557, 124.0710,   1.3881,   9.8808,   3.7345,   9.2686,   6.9778,    0.066,    0.742,    9.592,    6.585,   43.908,  223.874,    0.2299,    0.0000,   13.0962,   13.1094,    6.7655,    0.0000,   11.4841,    0.5742,   11.4841,    0.5742,
   51,   1.5245,   3.9290,   1.6461,   0.7137,   0.4849,1226.4808, 799.7356, 677.4624, 101.3097, 447.9068,   8.6108,  10.5218, 153.8107, 276.1218, 429.9325,   1.9629,   0.0229,   0.5501,   0.1509,   3.3757,   2.5484, 121.9832,   1.1449,  10.0190,   3.7731,   9.6448,   7.2457,    0.067,    0.735,    9.720,    6.652,   43.961,  225.274,    0.2341,    0.0000,   12.8135,   12.8177,    6.8276,    0.0000,   20.1982,    1.0099,   20.1982,    1.0099,
   52,   1.5174,   3.9690,   1.7519,   0.7389,   0.5042,1326.1034, 796.7847, 572.5302,  89.6197, 666.9036,   9.0066,  10.6343, 152.9555, 276.9828, 429.9384,   2.1076,   0.0286,   0.5557,   0.1517,   3.5166,   2.6465, 120.0341,   1.4313,  10.1211,   3.7928,  10.0473,   7.5289,    0.067,    0.724,    9.843,    6.675,   43.435,  226.644,    0.2282,    0.0000,   13.2667,   13.2608,    6.8811,    0.0000,   11.0773,    0.5539,   11.0773,    0.5539,
