 year,         CAI,         LAI,         GPP,       Rauto,          Rh,        rain,   SiolWater,      Transp,        Evap,      Runoff,      plantC,       soilC,      plantN,       soilN,        totN,         NSC,       SeedC,       leafC,       rootC,    SapwoodC,       WoodC,         NSN,       SeedN,       leafN,       rootN,    SapwoodN,       WoodN,       McrbC,     fastSOM,     SlowSOM,       McrbN,   fastSoilN,   slowSoilN,    mineralN,      N_fxed,      N_uptk,     N_yrMin,       N_P2S,      N_loss,       seedC,       seedN,  Seedling-C,  Seedling-N,
   11,   0.1013,   0.2506,   0.1134,   0.0485,   0.1038, 824.5189, 798.6448,  46.2526, 105.5481, 674.0291,   0.2928,   3.2855,  31.8595,  85.5844, 117.4439,   0.1025,   0.0042,   0.0351,   0.0210,   0.0810,   0.0491,  30.1157,   0.2088,   0.6389,   0.5244,   0.2314,   0.1402,    0.011,    0.068,    3.207,    1.104,    4.059,   80.163,    0.2586,    0.0000,    3.0325,    3.0233,    0.7459,    0.0000,    1.2041,    0.0602,    1.2041,    0.0602,
   12,   0.1074,   0.2676,   0.1161,   0.0512,   0.1005,1075.2305, 799.9984,  43.5221, 104.8099, 925.5523,   0.3181,   3.2245,  33.3819,  84.0663, 117.4482,   0.1099,   0.0050,   0.0375,   0.0215,   0.0898,   0.0544,  31.4992,   0.2515,   0.6824,   0.5368,   0.2566,   0.1555,    0.011,    0.069,    3.144,    1.092,    4.118,   78.609,    0.2482,    0.0000,    2.9419,    2.9315,    0.7824,    0.0000,    0.8734,    0.0437,    0.8734,    0.0437,
   13,   0.1146,   0.2891,   0.1284,   0.0542,   0.0957,1327.3278, 798.2476,  45.5923, 102.2079,1181.2810,   0.3508,   3.1703,  34.6787,  82.7696, 117.4483,   0.1244,   0.0042,   0.0405,   0.0225,   0.0992,   0.0601,  32.7164,   0.2076,   0.7371,   0.5624,   0.2834,   0.1717,    0.011,    0.072,    3.088,    1.088,    4.255,   77.191,    0.2363,    0.0000,    2.7760,    2.7640,    0.8116,    0.0000,    2.6769,    0.1338,    2.6769,    0.1338,
   14,   0.1227,   0.3152,   0.1429,   0.0597,   0.0964,1175.1230, 799.3988,  54.8253, 104.4136,1014.7403,   0.3895,   3.1185,  35.9025,  81.5402, 117.4427,   0.1401,   0.0046,   0.0441,   0.0240,   0.1100,   0.0666,  33.7645,   0.2296,   0.8037,   0.6000,   0.3142,   0.1904,    0.011,    0.075,    3.033,    1.089,    4.414,   75.815,    0.2217,    0.0000,    2.7842,    2.7697,    0.8669,    0.0000,    1.6654,    0.0833,    1.6654,    0.0833,
   15,   0.1323,   0.3438,   0.1507,   0.0656,   0.0996,1483.9203, 799.9957,  57.5633, 103.9030,1321.8600,   0.4265,   3.0672,  37.1172,  80.3264, 117.4436,   0.1528,   0.0042,   0.0481,   0.0253,   0.1220,   0.0740,  34.8393,   0.2077,   0.8766,   0.6336,   0.3487,   0.2113,    0.011,    0.078,    2.978,    1.096,    4.573,   74.449,    0.2075,    0.0000,    2.8632,    2.8490,    0.9304,    0.0000,    2.7620,    0.1381,    2.7620,    0.1381,
   16,   0.1425,   0.3760,   0.1754,   0.0726,   0.0991,1144.0876, 799.2241,  66.1402, 115.6377, 963.0832,   0.4778,   3.0199,  38.2063,  79.2339, 117.4402,   0.1759,   0.0047,   0.0526,   0.0272,   0.1354,   0.0820,  35.7134,   0.2336,   0.9587,   0.6793,   0.3868,   0.2344,    0.011,    0.082,    2.926,    1.107,    4.773,   73.160,    0.1939,    0.0000,    2.8214,    2.8078,    0.9900,    0.0000,    2.0797,    0.1040,    2.0797,    0.1040,
   17,   0.1543,   0.4129,   0.1841,   0.0789,   0.1013, 716.6377, 799.7601,  90.7762, 114.1059, 511.2242,   0.5271,   2.9746,  39.2424,  78.2001, 117.4425,   0.1936,   0.0051,   0.0578,   0.0289,   0.1505,   0.0912,  36.5216,   0.2547,   1.0528,   0.7227,   0.4301,   0.2606,    0.011,    0.087,    2.876,    1.121,    4.990,   71.907,    0.1818,    0.0000,    2.8672,    2.8551,    1.0670,    0.0000,    2.4307,    0.1215,    2.4307,    0.1215,
   18,   0.1664,   0.4487,   0.1845,   0.0820,   0.0982,1101.7085, 799.9603,  64.3658,  92.9673, 944.1858,   0.5695,   2.9365,  40.0428,  77.4012, 117.4440,   0.2033,   0.0060,   0.0628,   0.0303,   0.1663,   0.1008,  37.0802,   0.2983,   1.1443,   0.7568,   0.4752,   0.2880,    0.011,    0.093,    2.832,    1.144,    5.293,   70.793,    0.1722,    0.0000,    2.7221,    2.7125,    1.1370,    0.0000,    2.0553,    0.1028,    2.0553,    0.1028,
   19,   0.1804,   0.4918,   0.2088,   0.0885,   0.0967,1226.4808, 799.8069,  83.5457, 110.6479,1032.4476,   0.6257,   2.9039,  40.6868,  76.7635, 117.4503,   0.2241,   0.0059,   0.0689,   0.0323,   0.1834,   0.1111,  37.4894,   0.2953,   1.2541,   0.8063,   0.5240,   0.3176,    0.012,    0.101,    2.792,    1.170,    5.641,   69.788,    0.1639,    0.0000,    2.6527,    2.6444,    1.2079,    0.0000,    3.0859,    0.1543,    3.0859,    0.1543,
   20,   0.1969,   0.5452,   0.2432,   0.0999,   0.0999,1326.1034, 798.2974,  76.5440,  94.8125,1156.2646,   0.6994,   2.8737,  41.2413,  76.1991, 117.4404,   0.2556,   0.0063,   0.0763,   0.0350,   0.2031,   0.1231,  37.7276,   0.3155,   1.3902,   0.8761,   0.5803,   0.3516,    0.012,    0.108,    2.754,    1.205,    5.996,   68.843,    0.1546,    0.0000,    2.6725,    2.6632,    1.3044,    0.0000,    2.9116,    0.1456,    2.9116,    0.1456,
   21,   0.2166,   0.6073,   0.2567,   0.1108,   0.1028,1077.3901, 799.1923,  91.3411,  90.0735, 895.0882,   0.7688,   2.8474,  41.7062,  75.7360, 117.4422,   0.2752,   0.0070,   0.0850,   0.0377,   0.2266,   0.1373,  37.8278,   0.3487,   1.5486,   0.9413,   0.6475,   0.3924,    0.012,    0.116,    2.719,    1.244,    6.383,   67.963,    0.1456,    0.0000,    2.7183,    2.7093,    1.4287,    0.0000,    3.0517,    0.1526,    3.0517,    0.1526,
   22,   0.2301,   0.6704,   0.2856,   0.1195,   0.1025,1469.5847, 799.7225,  95.8444,  90.0939,1283.1262,   0.8435,   2.8363,  41.0965,  76.3450, 117.4415,   0.3060,   0.0067,   0.0939,   0.0406,   0.2466,   0.1498,  36.9064,   0.3340,   1.7096,   1.0142,   0.7045,   0.4279,    0.013,    0.127,    2.696,    1.294,    7.492,   67.404,    0.1554,    0.0000,    5.3172,    5.3271,    1.5493,    0.0000,    4.0341,    0.2017,    4.0341,    0.2017,
   23,   0.2538,   0.7430,   0.3116,   0.1296,   0.1033, 932.6990, 799.9344, 126.4287, 104.1674, 701.8983,   0.9349,   2.8236,  41.4106,  76.0328, 117.4434,   0.3378,   0.0074,   0.1040,   0.0436,   0.2751,   0.1670,  36.7928,   0.3689,   1.8948,   1.0911,   0.7859,   0.4772,    0.014,    0.139,    2.671,    1.351,    7.768,   66.776,    0.1376,    0.0000,    2.8119,    2.7940,    1.6758,    0.0000,    3.5260,    0.1763,    3.5260,    0.1763,
   24,   0.2816,   0.8298,   0.3693,   0.1544,   0.1197, 954.8821, 799.9546, 134.7750,  98.3999, 721.6962,   1.0507,   2.8030,  41.8781,  75.5655, 117.4436,   0.3807,   0.0091,   0.1162,   0.0475,   0.3094,   0.1878,  36.6998,   0.4549,   2.1160,   1.1867,   0.8841,   0.5367,    0.014,    0.146,    2.643,    1.410,    7.961,   66.071,    0.1239,    0.0000,    3.1224,    3.1087,    1.8267,    0.0000,    2.8539,    0.1427,    2.8539,    0.1427,
   25,   0.3161,   0.9381,   0.4218,   0.1796,   0.1279,1027.1952, 797.8345, 174.5575, 103.0900, 751.6781,   1.1829,   2.7849,  42.2256,  75.2184, 117.4440,   0.4249,   0.0090,   0.1313,   0.0522,   0.3518,   0.2136,  36.4604,   0.4520,   2.3922,   1.3056,   1.0051,   0.6103,    0.015,    0.154,    2.617,    1.464,    8.224,   65.415,    0.1152,    0.0000,    3.2036,    3.1949,    2.0185,    0.0000,    4.5853,    0.2293,    4.5853,    0.2293,
   26,   0.3912,   0.9754,   0.4376,   0.2243,   0.1149,1082.7830, 799.9407, 147.2628,  91.7466, 841.6763,   1.2764,   2.7897,  41.8514,  75.5961, 117.4475,   0.3442,   0.0104,   0.1366,   0.0530,   0.4558,   0.2764,  35.4934,   0.5201,   2.4873,   1.3256,   1.2504,   0.7745,    0.015,    0.171,    2.604,    1.528,    8.872,   65.086,    0.1099,    0.0000,    2.6449,    2.6396,    2.1746,    0.0000,    2.6657,    0.1333,    2.6657,    0.1333,
   27,   0.4432,   0.9781,   0.4626,   0.2049,   0.1316, 824.5189, 798.4944, 188.2860, 103.0050, 534.6798,   1.4127,   2.7795,  41.8359,  75.6097, 117.4456,   0.3657,   0.0090,   0.1369,   0.0539,   0.5264,   0.3207,  35.1923,   0.4521,   2.4941,   1.3484,   1.4557,   0.8933,    0.016,    0.175,    2.589,    1.594,    9.189,   64.711,    0.1146,    0.0000,    2.9901,    2.9947,    2.1686,    0.0000,    4.6776,    0.2339,    4.6776,    0.2339,
   28,   0.4871,   0.9988,   0.4495,   0.2032,   0.1309,1075.2305, 799.9977, 167.0820, 103.0585, 803.5940,   1.5325,   2.7752,  41.7521,  75.6900, 117.4421,   0.3740,   0.0111,   0.1398,   0.0557,   0.5917,   0.3603,  34.6530,   0.5552,   2.5469,   1.3913,   1.6051,   1.0006,    0.016,    0.181,    2.577,    1.639,    9.509,   64.432,    0.1107,    0.0000,    2.9775,    2.9736,    2.2247,    0.0000,    1.2004,    0.0600,    1.2004,    0.0600,
   29,   0.5347,   1.0256,   0.4731,   0.2086,   0.1283,1327.3278, 797.3055, 165.0864, 100.7330,1064.2059,   1.6650,   2.7788,  41.4346,  76.0101, 117.4447,   0.3943,   0.0103,   0.1436,   0.0583,   0.6575,   0.4011,  34.0057,   0.5134,   2.6152,   1.4587,   1.7356,   1.1061,    0.017,    0.190,    2.572,    1.688,    9.921,   64.294,    0.1066,    0.0000,    2.8157,    2.8116,    2.2981,    0.0000,    3.9824,    0.1991,    3.9824,    0.1991,
   30,   0.5868,   1.0590,   0.5000,   0.2216,   0.1327,1175.1230, 799.3051, 186.0647, 102.9908, 884.0681,   1.8037,   2.7858,  41.0411,  76.4020, 117.4431,   0.4087,   0.0118,   0.1483,   0.0618,   0.7289,   0.4442,  33.1148,   0.5925,   2.7004,   1.5449,   1.8716,   1.2170,    0.017,    0.199,    2.569,    1.740,   10.338,   64.219,    0.1045,    0.0000,    2.8501,    2.8479,    2.4150,    0.0000,    1.8553,    0.0928,    1.8553,    0.0928,
   31,   0.6410,   1.0780,   0.4941,   0.2626,   0.1405,1483.9203, 799.9951, 182.8607, 102.1991,1198.1721,   1.8877,   2.7929,  40.6403,  76.7973, 117.4377,   0.3065,   0.0134,   0.1509,   0.0640,   0.8399,   0.5130,  32.1951,   0.6715,   2.7489,   1.5994,   2.0290,   1.3965,    0.018,    0.207,    2.568,    1.797,   10.712,   64.184,    0.1046,    0.0000,    2.9553,    2.9553,    2.5351,    0.0000,    2.0099,    0.1005,    2.0099,    0.1005,
   32,   0.7036,   1.0624,   0.5323,   0.2468,   0.1419,1144.0876, 799.0013, 192.3314, 114.1644, 838.5875,   2.0224,   2.8018,  40.1915,  77.2459, 117.4374,   0.3026,   0.0123,   0.1487,   0.0658,   0.9268,   0.5663,  31.4881,   0.6145,   2.7092,   1.6441,   2.2048,   1.5307,    0.018,    0.213,    2.570,    1.843,   11.041,   64.257,    0.1046,    0.0000,    2.9375,    2.9375,    2.5736,    0.0000,    4.7057,    0.2353,    4.7057,    0.2353,
   33,   0.7606,   1.0677,   0.4987,   0.2484,   0.1445, 716.6377, 799.7501, 229.1417, 110.6475, 376.1030,   2.1158,   2.8142,  39.7093,  77.7324, 117.4417,   0.2599,   0.0117,   0.1495,   0.0687,   1.0074,   0.6186,  30.6353,   0.5872,   2.7228,   1.7183,   2.3790,   1.6667,    0.019,    0.220,    2.575,    1.884,   11.366,   64.379,    0.1022,    0.0000,    2.9822,    2.9799,    2.6607,    0.0000,    4.4080,    0.2204,    4.4080,    0.2204,
   34,   0.7999,   1.0245,   0.4613,   0.2182,   0.1433,1101.7085, 799.9523, 146.9043,  91.8230, 862.7927,   2.2014,   2.8286,  39.1538,  78.2889, 117.4427,   0.2537,   0.0130,   0.1434,   0.0686,   1.0676,   0.6551,  29.9358,   0.6481,   2.6125,   1.7150,   2.4830,   1.7593,    0.019,    0.226,    2.584,    1.927,   11.676,   64.590,    0.0951,    0.0000,    2.8764,    2.8692,    2.6378,    0.0000,    2.3498,    0.1175,    2.3498,    0.1175,
   35,   0.6928,   0.9702,   0.4476,   0.2062,   0.1502,1226.4808, 799.8044, 166.1147, 109.6804, 950.8413,   1.9595,   3.1618,  37.7983,  79.6447, 117.4430,   0.2552,   0.0115,   0.1358,   0.0691,   0.9222,   0.5657,  29.2558,   0.5729,   2.4740,   1.7270,   2.2289,   1.5398,    0.020,    0.234,    2.908,    1.974,   12.081,   65.493,    0.0967,    0.0000,    2.8632,    2.8648,    2.6081,    0.0000,    3.0478,    0.1524,    3.0478,    0.1524,
   36,   0.5854,   0.9412,   0.4609,   0.2028,   0.1594,1326.1034, 798.1108, 135.0721,  94.2925,1098.4430,   1.8738,   3.3462,  36.9321,  80.5060, 117.4382,   0.2768,   0.0105,   0.1318,   0.0711,   0.8593,   0.5242,  28.6189,   0.5271,   2.4002,   1.7787,   2.1569,   1.4503,    0.020,    0.239,    3.087,    2.022,   12.345,   66.043,    0.0962,    0.0000,    2.9568,    2.9564,    2.6149,    0.0000,    3.8568,    0.1928,    3.8568,    0.1928,
   37,   0.6258,   0.9375,   0.4320,   0.2019,   0.1615,1077.3901, 799.1638, 142.5307,  89.1501, 844.6675,   1.9508,   3.3377,  36.5552,  80.8870, 117.4422,   0.2699,   0.0115,   0.1313,   0.0726,   0.9103,   0.5552,  27.9546,   0.5773,   2.3907,   1.8142,   2.2836,   1.5347,    0.021,    0.243,    3.075,    2.055,   12.535,   66.192,    0.1042,    0.0000,    3.0325,    3.0405,    2.6708,    0.0000,    2.9356,    0.1468,    2.9356,    0.1468,
   38,   0.6119,   0.9432,   0.4429,   0.2026,   0.1598,1469.5847, 799.7175, 138.4093,  89.4363,1241.1962,   1.9713,   3.3975,  35.8849,  81.5588, 117.4436,   0.2688,   0.0122,   0.1321,   0.0756,   0.9207,   0.5620,  27.0500,   0.6083,   2.4053,   1.8892,   2.3606,   1.5715,    0.021,    0.252,    3.125,    2.096,   12.892,   66.474,    0.0963,    0.0000,    2.9670,    2.9590,    2.7702,    0.0000,    3.2576,    0.1629,    3.2576,    0.1629,
   39,   0.6541,   0.9459,   0.4306,   0.2021,   0.1586, 932.6990, 799.9336, 165.4389, 103.3738, 663.6785,   2.0396,   3.3991,  35.2881,  82.1544, 117.4425,   0.2525,   0.0136,   0.1324,   0.0767,   0.9716,   0.5927,  26.1169,   0.6779,   2.4120,   1.9177,   2.5050,   1.6586,    0.021,    0.260,    3.117,    2.143,   13.266,   66.647,    0.0989,    0.0000,    2.9204,    2.9230,    2.7994,    0.0000,    2.5377,    0.1269,    2.5377,    0.1269,
   40,   0.6244,   0.9730,   0.4683,   0.2209,   0.1936, 954.8821, 799.9543, 163.4253,  97.8830, 693.5627,   1.6457,   3.8466,  33.9282,  83.5116, 117.4398,   0.2417,   0.0142,   0.1362,   0.0822,   0.7267,   0.4448,  25.3423,   0.7088,   2.4812,   2.0557,   2.0714,   1.2689,    0.022,    0.261,    3.564,    2.186,   13.372,   67.862,    0.0916,    0.0000,    3.3812,    3.3739,    2.9300,    0.0000,    3.6607,    0.1830,    3.6607,    0.1830,
   41,   0.6600,   0.9853,   0.4774,   0.2190,   0.2011,1027.1952, 797.8374, 188.5495, 102.7906, 737.9811,   1.7430,   3.8066,  33.8529,  83.5826, 117.4355,   0.2561,   0.0152,   0.1379,   0.0842,   0.7746,   0.4750,  24.9126,   0.7612,   2.5126,   2.1042,   2.2074,   1.3548,    0.022,    0.258,    3.526,    2.204,   13.324,   67.961,    0.0935,    0.0000,    3.5825,    3.5844,    2.9793,    0.0000,    3.1457,    0.1573,    3.1457,    0.1573,
   42,   0.6331,   0.9714,   0.4475,   0.2085,   0.1779,1082.7830, 799.9409, 146.0687,  91.7608, 842.8572,   1.7186,   3.8920,  32.8866,  84.5502, 117.4368,   0.2520,   0.0104,   0.1360,   0.0835,   0.7674,   0.4693,  24.2760,   0.5222,   2.4771,   2.0866,   2.1861,   1.3385,    0.022,    0.272,    3.598,    2.237,   13.801,   68.415,    0.0972,    0.0000,    3.0931,    3.0969,    3.0372,    0.0000,    7.5388,    0.3769,    7.5388,    0.3769,
   43,   0.4328,   0.9394,   0.4319,   0.1960,   0.2128, 824.5189, 798.5022, 173.1903, 103.2675, 549.5065,   1.3568,   4.2763,  31.2510,  86.1818, 117.4328,   0.2628,   0.0071,   0.1315,   0.0832,   0.5420,   0.3302,  23.9305,   0.3540,   2.3954,   2.0793,   1.5485,   0.9434,    0.023,    0.273,    3.981,    2.293,   13.988,   69.804,    0.0968,    0.0000,    3.4984,    3.4979,    2.9000,    0.0000,    3.5381,    0.1769,    3.5381,    0.1769,
   44,   0.4688,   0.9682,   0.4302,   0.2022,   0.2062,1075.2305, 799.9978, 157.8503, 103.1896, 812.7020,   1.4277,   4.2268,  31.1107,  86.3288, 117.4395,   0.2546,   0.0078,   0.1355,   0.0852,   0.5866,   0.3579,  23.4213,   0.3918,   2.4688,   2.1302,   1.6761,   1.0225,    0.023,    0.274,    3.930,    2.307,   14.026,   69.898,    0.0979,    0.0000,    3.5128,    3.5140,    3.0281,    0.0000,    2.2223,    0.1111,    2.2223,    0.1111,
   45,   0.4898,   1.0382,   0.4602,   0.2057,   0.1980,1327.3278, 797.2736, 159.8565, 100.8062,1069.3959,   1.5117,   4.1993,  29.1480,  88.2872, 117.4352,   0.2680,   0.0095,   0.1453,   0.0913,   0.6197,   0.3778,  20.8915,   0.4766,   2.6473,   2.2827,   1.7704,   1.0795,    0.023,    0.281,    3.895,    2.332,   15.800,   70.043,    0.1120,    0.0000,    4.4575,    4.4716,    3.1145,    0.0000,    1.3966,    0.0698,    1.3966,    0.0698,
   46,   0.5259,   1.0838,   0.5065,   0.2253,   0.2019,1175.1230, 799.3025, 188.6999, 102.9657, 881.4321,   1.6189,   4.1712,  29.2491,  88.1870, 117.4360,   0.2829,   0.0103,   0.1517,   0.0954,   0.6702,   0.4084,  20.5024,   0.5170,   2.7637,   2.3844,   1.9147,   1.1668,    0.024,    0.291,    3.856,    2.374,   15.513,   70.199,    0.1008,    0.0000,    4.0321,    4.0209,    3.3481,    0.0000,    2.3581,    0.1179,    2.3581,    0.1179,
   47,   0.5679,   1.0872,   0.5028,   0.2339,   0.2107,1483.9203, 799.9951, 186.5159, 102.1538,1194.5603,   1.7089,   4.1394,  29.1406,  88.2983, 117.4389,   0.2782,   0.0113,   0.1522,   0.0961,   0.7271,   0.4439,  20.0540,   0.5671,   2.7724,   2.4013,   2.0775,   1.2682,    0.024,    0.297,    3.818,    2.424,   15.416,   70.361,    0.0968,    0.0000,    3.8884,    3.8845,    3.4119,    0.0000,    2.1908,    0.1095,    2.1908,    0.1095,
   48,   0.6118,   1.0937,   0.5465,   0.2453,   0.2105,1144.0876, 798.9932, 199.5766, 114.0849, 831.4284,   1.8273,   4.1117,  28.8519,  88.5925, 117.4444,   0.2932,   0.0125,   0.1531,   0.0973,   0.7889,   0.4822,  19.3723,   0.6271,   2.7889,   2.4330,   2.2533,   1.3775,    0.025,    0.303,    3.784,    2.470,   15.499,   70.536,    0.0874,    0.0000,    3.7579,    3.7485,    3.4637,    0.0000,    2.0664,    0.1033,    2.0664,    0.1033,
   49,   0.6541,   1.0930,   0.5278,   0.2463,   0.2078, 716.6377, 799.7500, 252.1572, 110.0138, 353.7143,   1.9223,   4.0906,  28.4089,  89.0313, 117.4402,   0.2861,   0.0136,   0.1530,   0.0975,   0.8511,   0.5210,  18.5863,   0.6783,   2.7871,   2.4373,   2.4316,   1.4882,    0.025,    0.311,    3.754,    2.513,   15.711,   70.717,    0.0905,    0.0000,    3.6298,    3.6328,    3.4957,    0.0000,    2.2476,    0.1124,    2.2476,    0.1124,
   50,   0.7041,   1.0604,   0.4852,   0.2369,   0.2083,1101.7085, 799.9527, 160.1105,  91.6435, 849.7667,   1.9851,   4.0678,  28.0191,  89.4203, 117.4394,   0.2517,   0.0136,   0.1485,   0.0948,   0.9155,   0.5611,  18.0492,   0.6779,   2.7040,   2.3696,   2.6157,   1.6026,    0.026,    0.314,    3.728,    2.557,   15.868,   70.902,    0.0932,    0.0000,    3.6045,    3.6072,    3.4262,    0.0000,    3.0020,    0.1501,    3.0020,    0.1501,
   51,   0.7394,   1.0486,   0.4935,   0.2281,   0.2021,1226.4808, 799.8029, 187.3496, 109.4222, 929.8671,   2.0665,   4.0497,  27.6462,  89.7952, 117.4414,   0.2501,   0.0115,   0.1468,   0.0939,   0.9691,   0.5951,  17.5874,   0.5749,   2.6740,   2.3473,   2.7627,   1.6999,    0.026,    0.318,    3.706,    2.583,   16.023,   71.094,    0.0948,    0.0000,    3.5512,    3.5528,    3.3638,    0.0000,    4.9747,    0.2487,    4.9747,    0.2487,
   52,   0.7842,   0.9961,   0.5191,   0.2613,   0.2048,1326.1034, 798.0768, 152.4897,  94.1410,1081.2119,   2.1431,   4.0260,  27.4537,  89.9909, 117.4446,   0.1746,   0.0118,   0.1395,   0.0906,   1.0703,   0.6564,  17.1597,   0.5879,   2.5401,   2.2644,   3.0304,   1.8712,    0.026,    0.316,    3.684,    2.604,   16.016,   71.273,    0.0978,    0.0000,    3.6207,    3.6237,    3.2603,    0.0000,    2.4855,    0.1243,    2.4855,    0.1243,
