 year,         CAI,         LAI,         GPP,       Rauto,          Rh,        rain,   SiolWater,      Transp,        Evap,      Runoff,      plantC,       soilC,      plantN,       soilN,        totN,         NSC,       SeedC,       leafC,       rootC,    SapwoodC,       WoodC,         NSN,       SeedN,       leafN,       rootN,    SapwoodN,       WoodN,       McrbC,     fastSOM,     SlowSOM,       McrbN,   fastSoilN,   slowSoilN,    mineralN,      N_fxed,      N_uptk,     N_yrMin,       N_P2S,      N_loss,       seedC,       seedN,  Seedling-C,  Seedling-N,
   11,   0.1013,   0.2506,   0.1134,   0.0485,   0.1502, 824.5189, 798.6448,  46.2526, 105.5481, 674.0291,   0.2928,   5.2482,  44.8522, 135.0934, 179.9456,   0.1025,   0.0042,   0.0351,   0.0210,   0.0810,   0.0491,  43.1084,   0.2088,   0.6389,   0.5244,   0.2314,   0.1402,    0.015,    0.068,    5.165,    1.508,    4.093,  129.130,    0.3629,    0.0000,    4.4213,    4.4016,    0.7459,    0.0000,    1.2041,    0.0602,    1.2041,    0.0602,
   12,   0.1074,   0.2676,   0.1161,   0.0512,   0.1451,1075.2305, 799.9984,  43.5221, 104.8099, 925.5523,   0.3181,   5.1428,  47.5100, 132.4218, 179.9318,   0.1099,   0.0050,   0.0375,   0.0215,   0.0898,   0.0544,  45.6273,   0.2515,   0.6824,   0.5368,   0.2566,   0.1555,    0.015,    0.069,    5.059,    1.487,    4.132,  126.466,    0.3372,    0.0000,    4.3372,    4.3114,    0.7824,    0.0000,    0.8734,    0.0437,    0.8734,    0.0437,
   13,   0.1146,   0.2891,   0.1284,   0.0542,   0.1374,1327.3278, 798.2476,  45.5923, 102.2079,1181.2810,   0.3508,   5.0466,  49.8386, 130.0851, 179.9237,   0.1244,   0.0042,   0.0405,   0.0225,   0.0992,   0.0601,  47.8763,   0.2076,   0.7371,   0.5624,   0.2834,   0.1717,    0.015,    0.072,    4.960,    1.475,    4.276,  124.001,    0.3328,    0.0000,    4.0905,    4.0862,    0.8116,    0.0000,    2.6769,    0.1338,    2.6769,    0.1338,
   14,   0.1227,   0.3152,   0.1429,   0.0597,   0.1376,1175.1230, 799.3988,  54.8253, 104.4136,1014.7403,   0.3895,   4.9534,  52.1222, 127.8203, 179.9426,   0.1401,   0.0046,   0.0441,   0.0240,   0.1100,   0.0666,  49.9843,   0.2296,   0.8037,   0.6000,   0.3142,   0.1904,    0.015,    0.075,    4.864,    1.468,    4.451,  121.591,    0.3099,    0.0000,    4.1472,    4.1243,    0.8669,    0.0000,    1.6654,    0.0833,    1.6654,    0.0833,
   15,   0.1323,   0.3438,   0.1507,   0.0656,   0.1411,1483.9203, 799.9957,  57.5633, 103.9030,1321.8600,   0.4265,   4.8602,  54.3579, 125.5871, 179.9449,   0.1528,   0.0042,   0.0481,   0.0253,   0.1220,   0.0740,  52.0800,   0.2077,   0.8766,   0.6336,   0.3487,   0.2113,    0.015,    0.078,    4.767,    1.466,    4.643,  119.181,    0.2965,    0.0000,    4.2084,    4.1950,    0.9304,    0.0000,    2.7620,    0.1381,    2.7620,    0.1381,
   16,   0.1425,   0.3759,   0.1754,   0.0726,   0.1393,1144.0876, 799.2241,  66.1399, 115.6377, 963.0835,   0.4778,   4.7720,  56.4563, 123.4855, 179.9418,   0.1759,   0.0047,   0.0526,   0.0272,   0.1354,   0.0820,  53.9633,   0.2339,   0.9586,   0.6792,   0.3868,   0.2344,    0.015,    0.082,    4.675,    1.468,    4.874,  116.872,    0.2712,    0.0000,    4.1755,    4.1501,    0.9900,    0.0000,    2.0797,    0.1040,    2.0797,    0.1040,
   17,   0.1542,   0.4125,   0.1840,   0.0788,   0.1413, 716.6377, 799.7601,  90.7468, 114.1064, 511.2529,   0.5271,   4.6863,  58.4588, 121.4820, 179.9408,   0.1937,   0.0052,   0.0578,   0.0289,   0.1505,   0.0912,  55.7359,   0.2580,   1.0520,   0.7224,   0.4299,   0.2605,    0.015,    0.087,    4.585,    1.474,    5.140,  114.612,    0.2556,    0.0000,    4.1986,    4.1830,    1.0668,    0.0000,    2.4307,    0.1215,    2.4307,    0.1215,
   18,   0.1661,   0.4477,   0.1842,   0.0818,   0.1356,1101.7085, 799.9603,  64.2691,  92.9684, 944.2817,   0.5695,   4.6105,  60.1458, 119.7948, 179.9406,   0.2036,   0.0062,   0.0627,   0.0302,   0.1661,   0.1006,  57.1764,   0.3095,   1.1417,   0.7561,   0.4746,   0.2876,    0.015,    0.093,    4.502,    1.489,    5.507,  112.557,    0.2421,    0.0000,    3.9921,    3.9787,    1.1361,    0.0000,    2.0553,    0.1028,    2.0553,    0.1028,
   19,   0.1795,   0.4891,   0.2080,   0.0880,   0.1322,1226.4808, 799.8069,  83.2284, 110.6516,1032.7592,   0.6256,   4.5422,  61.6155, 118.3304, 179.9459,   0.2251,   0.0064,   0.0685,   0.0322,   0.1827,   0.1107,  58.4063,   0.3192,   1.2471,   0.8044,   0.5221,   0.3164,    0.015,    0.101,    4.427,    1.508,    5.926,  110.662,    0.2341,    0.0000,    3.8780,    3.8700,    1.2053,    0.0000,    3.0859,    0.1543,    3.0859,    0.1543,
   20,   0.1947,   0.5386,   0.2410,   0.0984,   0.1351,1326.1034, 798.3002,  75.8686,  94.8186,1156.9329,   0.6989,   4.4759,  62.9959, 116.9456, 179.9415,   0.2581,   0.0072,   0.0754,   0.0349,   0.2014,   0.1220,  59.4689,   0.3580,   1.3735,   0.8714,   0.5754,   0.3487,    0.015,    0.108,    4.353,    1.535,    6.367,  108.820,    0.2232,    0.0000,    3.9105,    3.8996,    1.2978,    0.0000,    2.9116,    0.1456,    2.9116,    0.1456,
   21,   0.2123,   0.5942,   0.2524,   0.1078,   0.1374,1077.3901, 799.1938,  89.7719,  90.1028, 896.6303,   0.7676,   4.4141,  64.2655, 115.6800, 179.9454,   0.2807,   0.0084,   0.0832,   0.0373,   0.2230,   0.1351,  60.3770,   0.4182,   1.5151,   0.9319,   0.6371,   0.3861,    0.016,    0.116,    4.282,    1.566,    6.838,  107.059,    0.2166,    0.0000,    3.9440,    3.9374,    1.4146,    0.0000,    3.0517,    0.1526,    3.0517,    0.1526,
   22,   0.2255,   0.6562,   0.2795,   0.1171,   0.1351,1469.5847, 799.7229,  93.7664,  90.1271,1285.1713,   0.8395,   4.3695,  64.9968, 114.9462, 179.9431,   0.3111,   0.0077,   0.0919,   0.0402,   0.2420,   0.1466,  60.8252,   0.3837,   1.6734,   1.0040,   0.6915,   0.4190,    0.016,    0.127,    4.227,    1.608,    7.465,  105.670,    0.2033,    0.0000,    8.3407,    8.3274,    1.5299,    0.0000,    5.1074,    0.2554,    5.1074,    0.2554,
   23,   0.2472,   0.7231,   0.3044,   0.1257,   0.1344, 932.6990, 799.9346, 123.4745, 104.2273, 704.7924,   0.9288,   4.3240,  65.8439, 114.0975, 179.9414,   0.3447,   0.0093,   0.1012,   0.0431,   0.2678,   0.1627,  61.2288,   0.4643,   1.8440,   1.0769,   0.7652,   0.4648,    0.017,    0.138,    4.169,    1.657,    8.015,  104.234,    0.1907,    0.0000,    3.7989,    3.7864,    1.6518,    0.0000,    3.5260,    0.1763,    3.5260,    0.1763,
   24,   0.2713,   0.7984,   0.3573,   0.1471,   0.1539, 954.8821, 799.9547, 130.3495,  98.4807, 726.0411,   1.0418,   4.2672,  67.0820, 112.8579, 179.9399,   0.3931,   0.0122,   0.1118,   0.0466,   0.2975,   0.1806,  61.9038,   0.6118,   2.0360,   1.1643,   0.8499,   0.5161,    0.017,    0.145,    4.105,    1.708,    8.338,  102.636,    0.1768,    0.0000,    4.3444,    4.3304,    1.7895,    0.0000,    2.8539,    0.1427,    2.8539,    0.1427,
   25,   0.3021,   0.8960,   0.4047,   0.1690,   0.1626,1027.1952, 797.8502, 167.4550, 103.2418, 758.6126,   1.1700,   4.2121,  68.3021, 111.6407, 179.9428,   0.4477,   0.0113,   0.1254,   0.0510,   0.3326,   0.2020,  62.6488,   0.5658,   2.2847,   1.2755,   0.9502,   0.5770,    0.018,    0.152,    4.043,    1.752,    8.658,  101.066,    0.1645,    0.0000,    4.5299,    4.5176,    1.9682,    0.0000,    7.1587,    0.3579,    7.1587,    0.3579,
   26,   0.3354,   0.9992,   0.4214,   0.1778,   0.1442,1082.7830, 799.9405, 142.6696,  91.7958, 846.2353,   1.2949,   4.1864,  68.6079, 111.3368, 179.9447,   0.4860,   0.0142,   0.1399,   0.0552,   0.3731,   0.2266,  62.2587,   0.7085,   2.5480,   1.3792,   1.0661,   0.6473,    0.018,    0.170,    3.998,    1.808,    9.419,   99.959,    0.1506,    0.0000,    3.8322,    3.8183,    2.1603,    0.0000,    3.3193,    0.1660,    3.3193,    0.1660,
   27,   0.3753,   1.1225,   0.4920,   0.2055,   0.1653, 824.5189, 798.4586, 203.3622, 102.7679, 519.8792,   1.4511,   4.1510,  69.1730, 110.7712, 179.9442,   0.5476,   0.0123,   0.1572,   0.0605,   0.4191,   0.2544,  62.2582,   0.6165,   2.8624,   1.5115,   1.1975,   0.7270,    0.019,    0.181,    3.951,    1.887,    9.979,   98.765,    0.1401,    0.0000,    4.3002,    4.2898,    2.3631,    0.0000,    7.8566,    0.3928,    7.8566,    0.3928,
   28,   0.4219,   1.2667,   0.5307,   0.2300,   0.1667,1075.2305, 799.9975, 201.8395, 102.5852, 769.2750,   1.6070,   4.1288,  69.3863, 110.5571, 179.9434,   0.5872,   0.0133,   0.1773,   0.0659,   0.4745,   0.2888,  61.6632,   0.6659,   3.2301,   1.6464,   1.3556,   0.8251,    0.020,    0.198,    3.911,    1.964,   10.684,   97.784,    0.1245,    0.0000,    4.2114,    4.1958,    2.6145,    0.0000,    5.4949,    0.2747,    5.4949,    0.2747,
   29,   0.4744,   1.4293,   0.6156,   0.2567,   0.1662,1327.3278, 796.8020, 221.4846, 100.0399,1009.0029,   1.8060,   4.1224,  69.0866, 110.8546, 179.9412,   0.6529,   0.0144,   0.2001,   0.0726,   0.5385,   0.3276,  60.4350,   0.7186,   3.6447,   1.8139,   1.5385,   0.9359,    0.021,    0.218,    3.883,    2.063,   11.591,   97.086,    0.1144,    0.0000,    3.9664,    3.9563,    2.8784,    0.0000,    5.6699,    0.2835,    5.6699,    0.2835,
   30,   0.5667,   1.5634,   0.7088,   0.3170,   0.1751,1175.1230, 799.2458, 275.0032, 102.0468, 795.6323,   2.0211,   4.1238,  68.5597, 111.3816, 179.9413,   0.6565,   0.0173,   0.2189,   0.0777,   0.6529,   0.3977,  58.8097,   0.8674,   3.9868,   1.9424,   1.8298,   1.1236,    0.022,    0.240,    3.862,    2.178,   12.541,   96.554,    0.1087,    0.0000,    4.0171,    4.0114,    3.1623,    0.0000,    4.4112,    0.2206,    4.4112,    0.2206,
   31,   0.6817,   1.5825,   0.7310,   0.3575,   0.1877,1483.9203, 799.9946, 278.4326, 100.9819,1103.7598,   2.2087,   4.1219,  68.1155, 111.8242, 179.9397,   0.5847,   0.0172,   0.2216,   0.0781,   0.8118,   0.4953,  57.7067,   0.8584,   4.0355,   1.9521,   2.2007,   1.3622,    0.023,    0.254,    3.845,    2.296,   13.296,   96.117,    0.1153,    0.0000,    4.1954,    4.2020,    3.2683,    0.0000,    7.4907,    0.3745,    7.4907,    0.3745,
   32,   0.7943,   1.5658,   0.7975,   0.3738,   0.1907,1144.0876, 798.8450, 296.9006, 112.9863, 735.3541,   2.4411,   4.1225,  67.6624, 112.2742, 179.9366,   0.5470,   0.0176,   0.2192,   0.0791,   0.9798,   0.5982,  56.6190,   0.8824,   3.9929,   1.9786,   2.5679,   1.6216,    0.024,    0.264,    3.834,    2.388,   13.914,   95.853,    0.1187,    0.0000,    4.2138,    4.2173,    3.3045,    0.0000,    6.9104,    0.3455,    6.9104,    0.3455,
   33,   0.8673,   1.5816,   0.7271,   0.3281,   0.1754, 716.6377, 799.7430, 336.2955, 107.4023, 272.0471,   2.6430,   4.1441,  66.6812, 113.2612, 179.9424,   0.5732,   0.0192,   0.2214,   0.0814,   1.0856,   0.6622,  55.0633,   0.9624,   4.0330,   2.0351,   2.7993,   1.7880,    0.025,    0.282,    3.837,    2.471,   14.745,   95.925,    0.1200,    0.0000,    3.7101,    3.7114,    3.3380,    0.0000,    5.8654,    0.2933,    5.8654,    0.2933,
   34,   0.9557,   1.5819,   0.7039,   0.3313,   0.1959,1101.7085, 799.9481, 232.0448,  90.6950, 778.7714,   2.8110,   4.1528,  66.1044, 113.8419, 179.9463,   0.5535,   0.0203,   0.2215,   0.0838,   1.2004,   0.7315,  54.0024,   1.0146,   4.0339,   2.0955,   2.9985,   1.9595,    0.026,    0.290,    3.838,    2.559,   15.233,   95.932,    0.1179,    0.0000,    4.1793,    4.1773,    3.4225,    0.0000,    5.1483,    0.2574,    5.1483,    0.2574,
   35,   1.0276,   1.6240,   0.7279,   0.3264,   0.1934,1226.4808, 799.7905, 274.9732, 108.4071, 843.2628,   2.9994,   4.1725,  65.2976, 114.6461, 179.9437,   0.5781,   0.0185,   0.2274,   0.0890,   1.2943,   0.7921,  52.7560,   0.9256,   4.1412,   2.2239,   3.1405,   2.1105,    0.026,    0.302,    3.844,    2.629,   15.803,   96.100,    0.1147,    0.0000,    4.0621,    4.0589,    3.5468,    0.0000,    7.2894,    0.3645,    7.2894,    0.3645,
   36,   1.1220,   1.6402,   0.7936,   0.3575,   0.2009,1326.1034, 797.7839, 233.0001,  93.4165,1001.6954,   3.2131,   4.1939,  64.4285, 115.5076, 179.9361,   0.5897,   0.0184,   0.2296,   0.0929,   1.4157,   0.8669,  51.3628,   0.9193,   4.1826,   2.3213,   3.3457,   2.2968,    0.027,    0.313,    3.854,    2.708,   16.342,   96.345,    0.1127,    0.0000,    4.1130,    4.1109,    3.6762,    0.0000,    4.9920,    0.2496,    4.9920,    0.2496,
   37,   1.1972,   1.5802,   0.7194,   0.3403,   0.2072,1077.3901, 799.0883, 237.8826,  87.4954, 750.7116,   3.3613,   4.2174,  63.4714, 116.4638, 179.9352,   0.5665,   0.0193,   0.2212,   0.0894,   1.5080,   0.9570,  50.1830,   0.9632,   4.0296,   2.2356,   3.5272,   2.5328,    0.028,    0.322,    3.868,    2.784,   16.877,   96.675,    0.1283,    0.0000,    4.2082,    4.2238,    3.6196,    0.0000,    3.4977,    0.1749,    3.4977,    0.1749,
   38,   0.7509,   1.6019,   0.7270,   0.3675,   0.2379,1469.5847, 799.7005, 235.3161,  87.9654,1145.6959,   2.5816,   5.1182,  59.1518, 120.7863, 179.9381,   0.4223,   0.0156,   0.2243,   0.1005,   1.1247,   0.6942,  46.8524,   0.7784,   4.0848,   2.5129,   2.9893,   1.9339,    0.030,    0.368,    4.721,    2.973,   18.708,   98.997,    0.1079,    0.0000,    4.0854,    4.0650,    3.9113,    0.0000,    4.6928,    0.2346,    4.6928,    0.2346,
   39,   0.8229,   1.5382,   0.7042,   0.3494,   0.2330, 932.6990, 799.9283, 275.3040, 101.0706, 556.1018,   2.7162,   5.1049,  58.3616, 121.5795, 179.9410,   0.3280,   0.0171,   0.2154,   0.0973,   1.2762,   0.7822,  45.7069,   0.8558,   3.9225,   2.4325,   3.2664,   2.1775,    0.031,    0.369,    4.705,    3.075,   19.068,   99.317,    0.1200,    0.0000,    4.2429,    4.2550,    3.8501,    0.0000,    3.1802,    0.1590,    3.1802,    0.1590,
   40,   0.7921,   1.4974,   0.7285,   0.3361,   0.2685, 954.8821, 799.9514, 254.9532,  96.1722, 603.7413,   2.5840,   5.3608,  57.7371, 122.2053, 179.9423,   0.3271,   0.0109,   0.2096,   0.0989,   1.2013,   0.7362,  45.6521,   0.5438,   3.8185,   2.4719,   3.1853,   2.0655,    0.031,    0.355,    4.975,    3.106,   18.761,  100.219,    0.1182,    0.0000,    5.0518,    5.0499,    3.7624,    0.0000,   10.2383,    0.5119,   10.2383,    0.5119,
   41,   0.8459,   1.5092,   0.7319,   0.3325,   0.2739,1027.1952, 797.6506, 286.0504, 100.4782, 642.9732,   2.7646,   5.3053,  58.1047, 121.8318, 179.9365,   0.3479,   0.0125,   0.2113,   0.1023,   1.2959,   0.7947,  45.4341,   0.6256,   3.8485,   2.5576,   3.4191,   2.2200,    0.031,    0.341,    4.934,    3.074,   18.241,  100.399,    0.1183,    0.0000,    5.3527,    5.3528,    3.8303,    0.0000,    3.8136,    0.1907,    3.8136,    0.1907,
   42,   0.8946,   1.4782,   0.6879,   0.3114,   0.2357,1082.7830, 799.9369, 222.1729,  90.9485, 767.3808,   2.9152,   5.2953,  57.5877, 122.3526, 179.9402,   0.3557,   0.0145,   0.2069,   0.1026,   1.3864,   0.8491,  44.5484,   0.7232,   3.7694,   2.5641,   3.6168,   2.3658,    0.031,    0.351,    4.914,    3.062,   18.493,  100.677,    0.1209,    0.0000,    4.5622,    4.5649,    3.9172,    0.0000,    3.4315,    0.1716,    3.4315,    0.1716,
   43,   0.8125,   1.4538,   0.6819,   0.3066,   0.2667, 824.5189, 798.4056, 268.6211, 101.6651, 455.7691,   2.9232,   5.3955,  57.2051, 122.7317, 179.9368,   0.3847,   0.0132,   0.2035,   0.1058,   1.3755,   0.8405,  44.1752,   0.6584,   3.7072,   2.6440,   3.6526,   2.3677,    0.031,    0.347,    5.017,    3.071,   18.363,  101.185,    0.1126,    0.0000,    5.0314,    5.0231,    3.9033,    0.0000,    6.2504,    0.3125,    6.2504,    0.3125,
   44,   0.8582,   1.4613,   0.6614,   0.3069,   0.2601,1075.2305, 799.9973, 238.3493, 102.1332, 733.1620,   3.0450,   5.3681,  56.9611, 122.9765, 179.9377,   0.3868,   0.0144,   0.2046,   0.1080,   1.4473,   0.8838,  43.4935,   0.7212,   3.7264,   2.7007,   3.8316,   2.4877,    0.031,    0.351,    4.987,    3.069,   18.397,  101.398,    0.1127,    0.0000,    4.9182,    4.9183,    4.0181,    0.0000,    4.1548,    0.2077,    4.1548,    0.2077,
   45,   0.8910,   1.5337,   0.6937,   0.3073,   0.2513,1327.3278, 796.6472, 237.0900,  99.8769, 993.7137,   3.1833,   5.3646,  54.0994, 125.8411, 179.9406,   0.4191,   0.0171,   0.2147,   0.1145,   1.5006,   0.9173,  39.9236,   0.8536,   3.9109,   2.8625,   3.9681,   2.5807,    0.031,    0.361,    4.973,    3.099,   20.933,  101.679,    0.1297,    0.0000,    6.2353,    6.2524,    4.1297,    0.0000,    3.0441,    0.1522,    3.0441,    0.1522,
   46,   0.9444,   1.5814,   0.7519,   0.3335,   0.2573,1175.1230, 799.2368, 275.6049, 102.0530, 794.8768,   3.3482,   5.3604,  54.2391, 125.6991, 179.9382,   0.4475,   0.0185,   0.2214,   0.1195,   1.5776,   0.9637,  39.4079,   0.9243,   4.0325,   2.9875,   4.1753,   2.7117,    0.032,    0.375,    4.954,    3.154,   20.465,  101.963,    0.1173,    0.0000,    5.6068,    5.5943,    4.3851,    0.0000,    4.5375,    0.2269,    4.5375,    0.2269,
   47,   0.9941,   1.6062,   0.7404,   0.3400,   0.2697,1483.9203, 799.9946, 272.2229, 101.0736,1109.8655,   3.4862,   5.3525,  54.0279, 125.9147, 179.9426,   0.4584,   0.0211,   0.2249,   0.1232,   1.6481,   1.0105,  38.5823,   1.0535,   4.0957,   3.0795,   4.3723,   2.8444,    0.032,    0.384,    4.936,    3.223,   20.324,  102.258,    0.1100,    0.0000,    5.3864,    5.3792,    4.5128,    0.0000,    3.4808,    0.1740,    3.4808,    0.1740,
   48,   0.9845,   1.5792,   0.8034,   0.3626,   0.2903,1144.0876, 798.8404, 292.6311, 113.0459, 739.5672,   2.9785,   6.0104,  51.8476, 128.0939, 179.9415,   0.4743,   0.0220,   0.2211,   0.1256,   1.3225,   0.8131,  37.5014,   1.0991,   4.0270,   3.1388,   3.7623,   2.3189,    0.033,    0.396,    5.582,    3.302,   20.528,  104.165,    0.0981,    0.0000,    5.1753,    5.1633,    4.6175,    0.0000,    4.9358,    0.2468,    4.9358,    0.2468,
   49,   1.0592,   1.5668,   0.7708,   0.3618,   0.2526, 716.6377, 799.7430, 366.3038, 106.3511, 243.0839,   3.1266,   6.0186,  50.4547, 129.4876, 179.9423,   0.4622,   0.0197,   0.2194,   0.1254,   1.4250,   0.8749,  35.7873,   0.9870,   3.9954,   3.1361,   4.0537,   2.4953,    0.034,    0.425,    5.559,    3.400,   21.469,  104.516,    0.1015,    0.0000,    4.3107,    4.3142,    4.6668,    0.0000,    8.4258,    0.4213,    8.4258,    0.4213,
   50,   1.1257,   1.5269,   0.7030,   0.3389,   0.2941,1101.7085, 799.9473, 233.2830,  90.6529, 777.5750,   3.2301,   5.9850,  49.8575, 130.0847, 179.9422,   0.4299,   0.0201,   0.2138,   0.1235,   1.5068,   0.9361,  34.9175,   1.0028,   3.8935,   3.0879,   4.2862,   2.6695,    0.035,    0.426,    5.524,    3.506,   21.678,  104.795,    0.1061,    0.0000,    4.9984,    5.0030,    4.5866,    0.0000,    5.6245,    0.2812,    5.6245,    0.2812,
   51,   1.1275,   1.4444,   0.6842,   0.3078,   0.2886,1226.4808, 799.7929, 261.9075, 108.5353, 856.1982,   3.3062,   5.9960,  48.8815, 131.0551, 179.9366,   0.4429,   0.0221,   0.2022,   0.1179,   1.5501,   0.9710,  33.9480,   1.1037,   3.6833,   2.9487,   4.4242,   2.7734,    0.036,    0.434,    5.526,    3.584,   22.183,  105.174,    0.1137,    0.0000,    5.0256,    5.0333,    4.3599,    0.0000,    3.3693,    0.1685,    3.3693,    0.1685,
   52,   1.1417,   1.3830,   0.6977,   0.3061,   0.2950,1326.1034, 797.8874, 208.6688,  93.6334,1025.7097,   3.4174,   5.9810,  48.2430, 131.6978, 179.9408,   0.4696,   0.0221,   0.1936,   0.1142,   1.6029,   1.0149,  33.2985,   1.1072,   3.5267,   2.8555,   4.5565,   2.8986,    0.037,    0.436,    5.508,    3.653,   22.423,  105.505,    0.1176,    0.0000,    5.1641,    5.1681,    4.1859,    0.0000,    5.0379,    0.2519,    5.0379,    0.2519,
