 year,         CAI,         LAI,         GPP,       Rauto,          Rh,        rain,   SiolWater,      Transp,        Evap,      Runoff,      plantC,       soilC,      plantN,       soilN,        totN,         NSC,       SeedC,       leafC,       rootC,    SapwoodC,       WoodC,         NSN,       SeedN,       leafN,       rootN,    SapwoodN,       WoodN,       McrbC,     fastSOM,     SlowSOM,       McrbN,   fastSoilN,   slowSoilN,    mineralN,      N_fxed,      N_uptk,     N_yrMin,       N_P2S,      N_loss,       seedC,       seedN,  Seedling-C,  Seedling-N,
   11,   0.1472,   0.4324,   0.2371,   0.0928,   0.2171, 824.5189, 798.6103,  66.1290, 105.1499, 654.5806,   0.5762,   7.2939,  54.3712, 188.0662, 242.4374,   0.2389,   0.0069,   0.0605,   0.0414,   0.1422,   0.0862,  51.2351,   0.3462,   1.1027,   1.0346,   0.4064,   0.2463,    0.022,    0.120,    7.152,    2.202,    6.788,  178.799,    0.2761,    0.0000,    5.9337,    5.9090,    1.4127,    0.0000,    3.2242,    0.1612,    3.2242,    0.1612,
   12,   0.1639,   0.4828,   0.2529,   0.1025,   0.2126,1075.2305, 799.9982,  65.5104, 104.4282, 903.9108,   0.6488,   7.1591,  57.5239, 184.9015, 242.4254,   0.2648,   0.0071,   0.0676,   0.0444,   0.1650,   0.1000,  54.0720,   0.3527,   1.2312,   1.1110,   0.4713,   0.2857,    0.022,    0.129,    7.008,    2.215,    7.220,  175.210,    0.2572,    0.0000,    5.7888,    5.7699,    1.5486,    0.0000,    4.0196,    0.2010,    4.0196,    0.2010,
   13,   0.1835,   0.5413,   0.2889,   0.1127,   0.2043,1327.3278, 798.0953,  70.5005, 101.8576,1156.8765,   0.7400,   7.0396,  60.2142, 182.2052, 242.4194,   0.3044,   0.0061,   0.0758,   0.0485,   0.1900,   0.1151,  56.4438,   0.3048,   1.3803,   1.2135,   0.5429,   0.3290,    0.022,    0.140,    6.877,    2.243,    7.795,  171.931,    0.2359,    0.0000,    5.5206,    5.4993,    1.6796,    0.0000,    5.5483,    0.2774,    5.5483,    0.2774,
   14,   0.2057,   0.6103,   0.3334,   0.1277,   0.2079,1175.1230, 799.3750,  88.0754, 104.0339, 981.7403,   0.8517,   6.9256,  62.7638, 179.6719, 242.4356,   0.3532,   0.0075,   0.0854,   0.0530,   0.2195,   0.1331,  58.5012,   0.3733,   1.5563,   1.3257,   0.6271,   0.3802,    0.023,    0.153,    6.750,    2.283,    8.415,  168.754,    0.2199,    0.0000,    5.6006,    5.5846,    1.8468,    0.0000,    3.9312,    0.1966,    3.9312,    0.1966,
   15,   0.2319,   0.6904,   0.3627,   0.1449,   0.2167,1483.9203, 799.9954,  95.5052, 103.3420,1284.4561,   0.9652,   6.8131,  65.2469, 177.1933, 242.4402,   0.3949,   0.0086,   0.0966,   0.0576,   0.2536,   0.1538,  60.4513,   0.4306,   1.7604,   1.4405,   0.7247,   0.4394,    0.023,    0.165,    6.625,    2.334,    9.036,  165.618,    0.2045,    0.0000,    5.7681,    5.7527,    2.0298,    0.0000,    4.7570,    0.2379,    4.7570,    0.2379,
   16,   0.2640,   0.7897,   0.4364,   0.1677,   0.2179,1144.0876, 799.1447, 113.7360, 115.0576, 916.1470,   1.1178,   6.7112,  67.4173, 175.0141, 242.4314,   0.4628,   0.0090,   0.1106,   0.0639,   0.2935,   0.1780,  62.0106,   0.4488,   2.0138,   1.5970,   0.8386,   0.5085,    0.024,    0.180,    6.507,    2.394,    9.763,  162.674,    0.1836,    0.0000,    5.7229,    5.7020,    2.2475,    0.0000,    6.2260,    0.3113,    6.2260,    0.3113,
   17,   0.3034,   0.9121,   0.4962,   0.1927,   0.2254, 716.6377, 799.7578, 165.0567, 112.3422, 438.6306,   1.2901,   6.6167,  69.3827, 173.0507, 242.4334,   0.5319,   0.0099,   0.1277,   0.0712,   0.3421,   0.2074,  63.2119,   0.4954,   2.3259,   1.7798,   0.9773,   0.5924,    0.025,    0.198,    6.394,    2.466,   10.571,  159.848,    0.1660,    0.0000,    5.8350,    5.8174,    2.5213,    0.0000,    6.6451,    0.3323,    6.6451,    0.3323,
   18,   0.3480,   1.0481,   0.5217,   0.2132,   0.2217,1101.7085, 799.9570, 123.5404,  92.1529, 885.8280,   1.4510,   6.5424,  70.7253, 171.7217, 242.4471,   0.5763,   0.0109,   0.1467,   0.0782,   0.3978,   0.2411,  63.7295,   0.5430,   2.6726,   1.9546,   1.1367,   0.6890,    0.026,    0.221,    6.296,    2.563,   11.617,  157.387,    0.1543,    0.0000,    5.5448,    5.5332,    2.8147,    0.0000,    6.6811,    0.3341,    6.6811,    0.3341,
   19,   0.4112,   1.1891,   0.6224,   0.2522,   0.2220,1226.4808, 799.7980, 168.2024, 109.5991, 948.8460,   1.6571,   6.4842,  71.5707, 170.8650, 242.4357,   0.6244,   0.0119,   0.1665,   0.0858,   0.4784,   0.2901,  63.6064,   0.5952,   3.0323,   2.1453,   1.3650,   0.8266,    0.027,    0.248,    6.209,    2.678,   12.822,  155.227,    0.1381,    0.0000,    5.3743,    5.3580,    3.1144,    0.0000,    6.2101,    0.3105,    6.2101,    0.3105,
   20,   0.5113,   1.2717,   0.7264,   0.3103,   0.2331,1326.1034, 798.1230, 151.1553,  94.1483,1082.4886,   1.8934,   6.4308,  72.2154, 170.2086, 242.4241,   0.6302,   0.0109,   0.1780,   0.0925,   0.6114,   0.3705,  63.4180,   0.5432,   3.2428,   2.3117,   1.6694,   1.0303,    0.028,    0.273,    6.129,    2.817,   14.023,  153.236,    0.1331,    0.0000,    5.4557,    5.4507,    3.3797,    0.0000,    7.7569,    0.3878,    7.7569,    0.3878,
   21,   0.5923,   1.3666,   0.7499,   0.3092,   0.2421,1077.3901, 799.1172, 177.2293,  88.4840, 810.6923,   2.1384,   6.3844,  72.7069, 169.7129, 242.4198,   0.6723,   0.0126,   0.1913,   0.0993,   0.7234,   0.4395,  62.9566,   0.6275,   3.4849,   2.4824,   1.9451,   1.2104,    0.030,    0.297,    6.058,    2.954,   15.195,  151.434,    0.1309,    0.0000,    5.5708,    5.5686,    3.6350,    0.0000,    5.2548,    0.2627,    5.2548,    0.2627,
   22,   0.6827,   1.4748,   0.8096,   0.3343,   0.2424,1469.5847, 799.7088, 178.2628,  88.7589,1201.9825,   2.4003,   6.3553,  72.7306, 169.7027, 242.4333,   0.7123,   0.0138,   0.2065,   0.1077,   0.8460,   0.5141,  62.0007,   0.6883,   3.7609,   2.6917,   2.1895,   1.3995,    0.031,    0.326,    5.998,    3.101,   16.523,  149.953,    0.1254,    0.0000,    5.4096,    5.4040,    3.9317,    0.0000,    5.7278,    0.2864,    5.7278,    0.2864,
   23,   0.7739,   1.5978,   0.8582,   0.3535,   0.2463, 932.6990, 799.9281, 229.0858, 101.9862, 601.4141,   2.6719,   6.3422,  72.2824, 170.1492, 242.4316,   0.7551,   0.0149,   0.2237,   0.1177,   0.9697,   0.5908,  60.4777,   0.7453,   4.0743,   2.9432,   2.4498,   1.5921,    0.033,    0.359,    5.951,    3.266,   18.002,  148.764,    0.1169,    0.0000,    5.2761,    5.2676,    4.2698,    0.0000,    6.2986,    0.3149,    6.2986,    0.3149,
   24,   0.9122,   1.6408,   0.9799,   0.4783,   0.2871, 954.8821, 799.9510, 233.3009,  96.5131, 625.0519,   2.9215,   6.3068,  72.4682, 169.9649, 242.4332,   0.5985,   0.0164,   0.2297,   0.1245,   1.2122,   0.7402,  59.5276,   0.8199,   4.1840,   3.1130,   2.8555,   1.9682,    0.034,    0.377,    5.895,    3.437,   19.034,  147.377,    0.1175,    0.0000,    6.2115,    6.2121,    4.5801,    0.0000,    6.2404,    0.3120,    6.2404,    0.3120,
   25,   1.0333,   1.6689,   1.0102,   0.4464,   0.3049,1027.1952, 797.6748, 269.4573, 100.8349, 659.1826,   3.2207,   6.2669,  72.8940, 169.5390, 242.4330,   0.5938,   0.0171,   0.2337,   0.1321,   1.3919,   0.8521,  58.9722,   0.8564,   4.2558,   3.3027,   3.2564,   2.2506,    0.036,    0.387,    5.844,    3.560,   19.766,  146.094,    0.1191,    0.0000,    6.6454,    6.6470,    4.7703,    0.0000,    7.4981,    0.3749,    7.4981,    0.3749,
   26,   1.1308,   1.6708,   0.9434,   0.4068,   0.2707,1082.7830, 799.9355, 207.2879,  91.1144, 782.1233,   3.4782,   6.2750,  72.0509, 170.3795, 242.4304,   0.6085,   0.0186,   0.2339,   0.1369,   1.5386,   0.9417,  57.4217,   0.9324,   4.2605,   3.4231,   3.5373,   2.4758,    0.037,    0.420,    5.818,    3.679,   21.132,  145.449,    0.1196,    0.0000,    5.5915,    5.5920,    4.9767,    0.0000,    7.0852,    0.3543,    7.0852,    0.3543,
   27,   0.9569,   1.6119,   0.9528,   0.4086,   0.3273, 824.5189, 798.4099, 256.3306, 101.9118, 467.8055,   3.2177,   6.7518,  69.7076, 172.7203, 242.4278,   0.6285,   0.0189,   0.2257,   0.1417,   1.3683,   0.8346,  55.4496,   0.9471,   4.1104,   3.5420,   3.3901,   2.2684,    0.039,    0.439,    6.274,    3.854,   22.290,  146.472,    0.1050,    0.0000,    5.6158,    5.6012,    5.0438,    0.0000,    6.9165,    0.3458,    6.9165,    0.3458,
   28,   1.0684,   1.6120,   0.9179,   0.4169,   0.3237,1075.2305, 799.9974, 226.9304, 102.2324, 744.4827,   3.4315,   6.7152,  68.8769, 173.5447, 242.4216,   0.5934,   0.0214,   0.2257,   0.1448,   1.5195,   0.9267,  53.8104,   1.0687,   4.1106,   3.6205,   3.7512,   2.5156,    0.040,    0.453,    6.223,    3.964,   22.984,  146.488,    0.1091,    0.0000,    5.7592,    5.7634,    5.1957,    0.0000,    6.8241,    0.3412,    6.8241,    0.3412,
   29,   1.1660,   1.5968,   0.9291,   0.4075,   0.3150,1327.3278, 797.0908, 216.2021, 100.0649,1013.9710,   3.6604,   6.6925,  67.9255, 174.5105, 242.4361,   0.5965,   0.0198,   0.2235,   0.1452,   1.6545,   1.0209,  52.4005,   0.9879,   4.0718,   3.6297,   4.0637,   2.7721,    0.041,    0.468,    6.184,    4.073,   23.761,  146.571,    0.1056,    0.0000,    5.6499,    5.6464,    5.2239,    0.0000,    9.8696,    0.4935,    9.8696,    0.4935,
   30,   1.2138,   1.5140,   0.9111,   0.3787,   0.3264,1175.1230, 799.2762, 227.6568, 102.5582, 842.7250,   3.8727,   6.6858,  66.7092, 175.7204, 242.4295,   0.6396,   0.0208,   0.2120,   0.1381,   1.7479,   1.1144,  51.0911,   1.0380,   3.8608,   3.4530,   4.2396,   3.0268,    0.042,    0.485,    6.159,    4.205,   24.698,  146.699,    0.1181,    0.0000,    5.8513,    5.8639,    4.9718,    0.0000,    5.8938,    0.2947,    5.8938,    0.2947,
   31,   1.2322,   1.4393,   0.8179,   0.3583,   0.3423,1483.9203, 799.9948, 205.0927, 101.9098,1176.2051,   3.9949,   6.6805,  65.9458, 176.4831, 242.4289,   0.6403,   0.0191,   0.2015,   0.1322,   1.8181,   1.1838,  50.4155,   0.9570,   3.6701,   3.3042,   4.3810,   3.2179,    0.043,    0.489,    6.148,    4.317,   25.192,  146.847,    0.1277,    0.0000,    6.2585,    6.2680,    4.6983,    0.0000,    7.3795,    0.3690,    7.3795,    0.3690,
   32,   1.0119,   1.4584,   0.8825,   0.3880,   0.3685,1144.0876, 798.9709, 220.8835, 113.8549, 810.3740,   3.2866,   7.5144,  63.1486, 179.2810, 242.4296,   0.6124,   0.0197,   0.2042,   0.1464,   1.4112,   0.8928,  48.4436,   0.9831,   3.7189,   3.6598,   3.8174,   2.5258,    0.044,    0.510,    6.960,    4.428,   26.058,  148.684,    0.1111,    0.0000,    6.3828,    6.3661,    5.0549,    0.0000,    5.9356,    0.2968,    5.9356,    0.2968,
   33,   1.0632,   1.4977,   0.8904,   0.3794,   0.3445, 716.6377, 799.7517, 283.6698, 109.0404, 323.1528,   3.5068,   7.4602,  62.7650, 179.6682, 242.4332,   0.6501,   0.0212,   0.2097,   0.1522,   1.5266,   0.9470,  47.2962,   1.0577,   3.8191,   3.8059,   4.1064,   2.6796,    0.045,    0.517,    6.899,    4.472,   26.378,  148.703,    0.1150,    0.0000,    6.1619,    6.1658,    5.2825,    0.0000,    5.5005,    0.2750,    5.5005,    0.2750,
   34,   1.1083,   1.5053,   0.8272,   0.3679,   0.3572,1101.7085, 799.9508, 185.1513,  91.3244, 825.0409,   3.6672,   7.4015,  62.5475, 179.8850, 242.4326,   0.6463,   0.0224,   0.2107,   0.1537,   1.6278,   1.0063,  46.5484,   1.1177,   3.8385,   3.8423,   4.3530,   2.8476,    0.045,    0.519,    6.838,    4.518,   26.540,  148.713,    0.1148,    0.0000,    6.4083,    6.4081,    5.3706,    0.0000,    5.5660,    0.2783,    5.5660,    0.2783,
   35,   0.7700,   1.5027,   0.8428,   0.3651,   0.3713,1226.4808, 799.7957, 220.4596, 108.9786, 897.2037,   3.1043,   8.0707,  59.5612, 182.8771, 242.4383,   0.6390,   0.0153,   0.2104,   0.1588,   1.2924,   0.7885,  45.0594,   0.7642,   3.8319,   3.9695,   3.6862,   2.2501,    0.046,    0.545,    7.480,    4.616,   27.572,  150.574,    0.1141,    0.0000,    6.2645,    6.2638,    5.4641,    0.0000,   10.2660,    0.5133,   10.2660,    0.5133,
   36,   0.8298,   1.5597,   0.9222,   0.3873,   0.3766,1326.1034, 798.0344, 187.1126,  93.8240,1046.9348,   3.3316,   8.0017,  59.1352, 183.2996, 242.4348,   0.6784,   0.0121,   0.2184,   0.1657,   1.4026,   0.8544,  43.9714,   0.6045,   3.9772,   4.1437,   3.9976,   2.4407,    0.047,    0.551,    7.404,    4.691,   27.910,  150.588,    0.1104,    0.0000,    6.4478,    6.4441,    5.6767,    0.0000,   10.5176,    0.5259,   10.5176,    0.5259,
   37,   0.9157,   1.5633,   0.9089,   0.4780,   0.3800,1077.3901, 799.1025, 209.4495,  87.9217, 778.9583,   3.4475,   7.9368,  58.6650, 183.7676, 242.4326,   0.4319,   0.0125,   0.2189,   0.1660,   1.6275,   0.9907,  42.5134,   0.6258,   3.9864,   4.1511,   4.5664,   2.8218,    0.047,    0.559,    7.330,    4.748,   28.275,  150.618,    0.1267,    0.0000,    6.5578,    6.5741,    5.8453,    0.0000,    7.0753,    0.3538,    7.0753,    0.3538,
   38,   0.9825,   1.5240,   0.9070,   0.3889,   0.3671,1469.5847, 799.7084, 192.5775,  88.5444,1187.8647,   3.6550,   7.8801,  58.2772, 184.1618, 242.4390,   0.4433,   0.0141,   0.2134,   0.1633,   1.7539,   1.0670,  41.6431,   0.7038,   3.8862,   4.0826,   4.9258,   3.0357,    0.048,    0.563,    7.269,    4.790,   28.564,  150.690,    0.1175,    0.0000,    6.4692,    6.4601,    5.6836,    0.0000,    5.5712,    0.2786,    5.5712,    0.2786,
   39,   1.0399,   1.5208,   0.8724,   0.3729,   0.3585, 932.6990, 799.9288, 227.4737, 102.0242, 602.9866,   3.8404,   7.8352,  57.8138, 184.6252, 242.4390,   0.4604,   0.0128,   0.2129,   0.1657,   1.8577,   1.1309,  40.7900,   0.6419,   3.8780,   4.1422,   5.1485,   3.2132,    0.048,    0.570,    7.217,    4.827,   28.902,  150.774,    0.1226,    0.0000,    6.3716,    6.3768,    5.6695,    0.0000,    8.3921,    0.4196,    8.3921,    0.4196,
   40,   0.9602,   1.5463,   0.9197,   0.3941,   0.4079, 954.8821, 799.9514, 216.4093,  96.8493, 641.6074,   3.8433,   7.9495,  57.5115, 184.9320, 242.4435,   0.4892,   0.0147,   0.2165,   0.1742,   1.8348,   1.1139,  40.2670,   0.7357,   3.9431,   4.3559,   5.0449,   3.1649,    0.048,    0.561,    7.340,    4.840,   28.666,  151.311,    0.1149,    0.0000,    7.2975,    7.2897,    5.8090,    0.0000,    5.0573,    0.2529,    5.0573,    0.2529,
   41,   1.0339,   1.6268,   0.9694,   0.4226,   0.4214,1027.1952, 797.6898, 257.9133, 101.1875, 670.3589,   4.0511,   7.8667,  57.7994, 184.6315, 242.4309,   0.5134,   0.0149,   0.2278,   0.1865,   1.9334,   1.1751,  39.6474,   0.7458,   4.1485,   4.6625,   5.2606,   3.3346,    0.048,    0.556,    7.263,    4.823,   28.423,  151.272,    0.1131,    0.0000,    7.6232,    7.6214,    6.1851,    0.0000,    7.6637,    0.3832,    7.6637,    0.3832,
   42,   1.1292,   1.5825,   0.9113,   0.4078,   0.3674,1082.7830, 799.9364, 199.5441,  91.1982, 789.7989,   4.2053,   7.8484,  56.7879, 185.6321, 242.4200,   0.4901,   0.0151,   0.2216,   0.1826,   2.0495,   1.2464,  38.3596,   0.7556,   4.0355,   4.5653,   5.5386,   3.5333,    0.049,    0.584,    7.216,    4.864,   29.270,  151.380,    0.1183,    0.0000,    6.4790,    6.4843,    6.3346,    0.0000,    6.5770,    0.3289,    6.5770,    0.3289,
   43,   0.9664,   1.5600,   0.9057,   0.3923,   0.4306, 824.5189, 798.4122, 242.8368, 102.1499, 481.0627,   3.7781,   8.3583,  54.5952, 187.8214, 242.4166,   0.5114,   0.0144,   0.2184,   0.1858,   1.7706,   1.0775,  37.4901,   0.7220,   3.9780,   4.6445,   4.7129,   3.0477,    0.050,    0.585,    7.724,    4.955,   29.633,  153.119,    0.1143,    0.0000,    7.2955,    7.2914,    6.1577,    0.0000,    6.1354,    0.3068,    6.1354,    0.3068,
   44,   1.0506,   1.5755,   0.8846,   0.4023,   0.4195,1075.2305, 799.9974, 219.0825, 102.3350, 752.2330,   3.9148,   8.2841,  54.3874, 188.0358, 242.4231,   0.4853,   0.0142,   0.2206,   0.1888,   1.8682,   1.1378,  36.7510,   0.7091,   4.0176,   4.7208,   4.9716,   3.2174,    0.050,    0.591,    7.644,    4.986,   29.812,  153.123,    0.1150,    0.0000,    7.2702,    7.2709,    6.3861,    0.0000,    6.3763,    0.3188,    6.3763,    0.3188,
   45,   1.1152,   1.5364,   0.8948,   0.3858,   0.4031,1327.3278, 797.1398, 209.0665, 100.1477,1020.9788,   4.0791,   8.2252,  53.9514, 188.4715, 242.4229,   0.5096,   0.0150,   0.2151,   0.1867,   1.9555,   1.1974,  36.0220,   0.7494,   3.9178,   4.6663,   5.2099,   3.3860,    0.050,    0.599,    7.576,    5.036,   30.165,  153.161,    0.1088,    0.0000,    6.9521,    6.9459,    6.3003,    0.0000,    4.9376,    0.2469,    4.9376,    0.2469,
   46,   1.1562,   1.4841,   0.8953,   0.3806,   0.4095,1175.1230, 799.2806, 224.6392, 102.5911, 845.7579,   4.2346,   8.1747,  53.3596, 189.0575, 242.4171,   0.5389,   0.0158,   0.2078,   0.1809,   2.0305,   1.2606,  35.2766,   0.7914,   3.7844,   4.5231,   5.4185,   3.5655,    0.051,    0.606,    7.517,    5.097,   30.609,  153.233,    0.1183,    0.0000,    7.0974,    7.1069,    6.1500,    0.0000,    4.7210,    0.2361,    4.7210,    0.2361,
   47,   1.0739,   1.4579,   0.8382,   0.3801,   0.4500,1483.9203, 799.9947, 210.6318, 101.8448,1170.7311,   3.4086,   9.0072,  50.6874, 191.7198, 242.4073,   0.5026,   0.0165,   0.2041,   0.1822,   1.5481,   0.9550,  34.4757,   0.8270,   3.7176,   4.5551,   4.3907,   2.7213,    0.052,    0.610,    8.345,    5.169,   30.890,  155.541,    0.1197,    0.0000,    7.4009,    7.4023,    6.0649,    0.0000,    4.7971,    0.2399,    4.7971,    0.2399,
   48,   1.0837,   1.4621,   0.8979,   0.3848,   0.4419,1144.0876, 798.9691, 223.5052, 113.8256, 807.7827,   3.5478,   8.9374,  50.7787, 191.6283, 242.4070,   0.5328,   0.0193,   0.2047,   0.1844,   1.6141,   0.9926,  34.0301,   0.9628,   3.7283,   4.6100,   4.6116,   2.8359,    0.052,    0.605,    8.280,    5.177,   30.777,  155.564,    0.1097,    0.0000,    7.4943,    7.4844,    6.1727,    0.0000,    3.4114,    0.1706,    3.4114,    0.1706,
   49,   1.1213,   1.4411,   0.8870,   0.3833,   0.4150, 716.6377, 799.7501, 282.8603, 109.0553, 323.9470,   3.7104,   8.8618,  50.3572, 192.0477, 242.4049,   0.5546,   0.0179,   0.2018,   0.1807,   1.6967,   1.0587,  33.3978,   0.8951,   3.6748,   4.5168,   4.8477,   3.0249,    0.052,    0.617,    8.193,    5.199,   31.150,  155.582,    0.1172,    0.0000,    7.0181,    7.0257,    6.1516,    0.0000,    7.3081,    0.3654,    7.3081,    0.3654,
   50,   1.1368,   1.4145,   0.7983,   0.3617,   0.4314,1101.7085, 799.9512, 177.0829,  91.4264, 833.0083,   3.7925,   8.7835,  50.1103, 192.3027, 242.4130,   0.5249,   0.0173,   0.1980,   0.1776,   1.7611,   1.1137,  32.9867,   0.8641,   3.6071,   4.4388,   5.0317,   3.1820,    0.052,    0.618,    8.113,    5.245,   31.311,  155.628,    0.1191,    0.0000,    7.2685,    7.2704,    5.9980,    0.0000,    6.0980,    0.3049,    6.0980,    0.3049,
   51,   1.1417,   1.3987,   0.8116,   0.3523,   0.4167,1226.4808, 799.7982, 207.9815, 109.1358, 909.5245,   3.8944,   8.7224,  49.8150, 192.5876, 242.4026,   0.5298,   0.0177,   0.1958,   0.1751,   1.8188,   1.1572,  32.4826,   0.8857,   3.5666,   4.3772,   5.1967,   3.3063,    0.053,    0.622,    8.048,    5.265,   31.506,  155.695,    0.1218,    0.0000,    7.1508,    7.1535,    5.9088,    0.0000,    4.8990,    0.2449,    4.8990,    0.2449,
   52,   1.1488,   1.3808,   0.8509,   0.3601,   0.4211,1326.1034, 798.0790, 168.6520,  93.9932,1065.1823,   4.0272,   8.6582,  49.7444, 192.6580, 242.4023,   0.5574,   0.0174,   0.1933,   0.1732,   1.8836,   1.2023,  32.2117,   0.8701,   3.5211,   4.3292,   5.3771,   3.4352,    0.053,    0.619,    7.986,    5.283,   31.487,  155.766,    0.1212,    0.0000,    7.2626,    7.2620,    5.8279,    0.0000,    5.6597,    0.2830,    5.6597,    0.2830,
