 year,         CAI,         LAI,         GPP,       Rauto,          Rh,        rain,   SiolWater,      Transp,        Evap,      Runoff,      plantC,       soilC,      plantN,       soilN,        totN,         NSC,       SeedC,       leafC,       rootC,    SapwoodC,       WoodC,         NSN,       SeedN,       leafN,       rootN,    SapwoodN,       WoodN,       McrbC,     fastSOM,     SlowSOM,       McrbN,   fastSoilN,   slowSoilN,    mineralN,      N_fxed,      N_uptk,     N_yrMin,       N_P2S,      N_loss,       seedC,       seedN,  Seedling-C,  Seedling-N,
   20,   0.3095,   0.9624,   0.5273,   0.2061,   0.3103,1326.1034, 798.2300, 111.2942,  94.4948,1121.8986,   1.3509,   9.5974, 115.6216, 251.6669, 367.2885,   0.5677,   0.0094,   0.1347,   0.1048,   0.3327,   0.2016, 108.5506,   0.4714,   2.4542,   2.6190,   0.9505,   0.5761,    0.036,    0.297,    9.264,    3.608,   16.258,  231.612,    0.1899,    0.0000,    8.4831,    8.4681,    3.5305,    0.0000,    7.1453,    0.3573,    7.1453,    0.3573,
   21,   0.3416,   1.0621,   0.5596,   0.2259,   0.3194,1077.3901, 799.1458, 134.8397,  89.2437, 852.4022,   1.4929,   9.4683, 118.0625, 249.2035, 367.2661,   0.6196,   0.0125,   0.1487,   0.1146,   0.3719,   0.2256, 110.1578,   0.6236,   2.7085,   2.8656,   1.0626,   0.6446,    0.037,    0.326,    9.105,    3.741,   17.647,  227.621,    0.1947,    0.0000,    8.6315,    8.6363,    3.8782,    0.0000,    4.5326,    0.2266,    4.5326,    0.2266,
   22,   0.3772,   1.1732,   0.6131,   0.2462,   0.3174,1469.5847, 799.7135, 138.8582,  89.3730,1240.7963,   1.6489,   9.3608, 119.8889, 247.3848, 367.2738,   0.6792,   0.0142,   0.1643,   0.1257,   0.4142,   0.2513, 111.1422,   0.7110,   2.9918,   3.1426,   1.1835,   0.7179,    0.039,    0.362,    8.960,    3.899,   19.307,  224.005,    0.1742,    0.0000,    8.4523,    8.4318,    4.2648,    0.0000,    6.3921,    0.3196,    6.3921,    0.3196,
   23,   0.4170,   1.2969,   0.6734,   0.2668,   0.3202, 932.6990, 799.9297, 184.5437, 102.9284, 645.0192,   1.8240,   9.2705, 121.1524, 246.1177, 367.2701,   0.7495,   0.0154,   0.1816,   0.1379,   0.4601,   0.2795, 111.5158,   0.7676,   3.3072,   3.4486,   1.3147,   0.7985,    0.041,    0.402,    8.828,    4.083,   21.179,  220.691,    0.1651,    0.0000,    8.3331,    8.3240,    4.6720,    0.0000,    7.8295,    0.3915,    7.8295,    0.3915,
   24,   0.4621,   1.4384,   0.7942,   0.3118,   0.3716, 954.8821, 799.9514, 196.1923,  97.2130, 661.4640,   2.0515,   9.1529, 123.2563, 244.0275, 367.2838,   0.8551,   0.0184,   0.2014,   0.1521,   0.5129,   0.3115, 112.5084,   0.9211,   3.6680,   3.8033,   1.4655,   0.8900,    0.043,    0.429,    8.681,    4.282,   22.570,  217.020,    0.1556,    0.0000,    9.6672,    9.6577,    5.1402,    0.0000,    6.9620,    0.3481,    6.9620,    0.3481,
   25,   0.5164,   1.6093,   0.9029,   0.3565,   0.3975,1027.1952, 797.6530, 253.7835, 101.2612, 674.4543,   2.3148,   9.0373, 125.3425, 241.9361, 367.2786,   0.9766,   0.0199,   0.2253,   0.1686,   0.5752,   0.3493, 113.3891,   0.9925,   4.1037,   4.2160,   1.6433,   0.9979,    0.045,    0.458,    8.535,    4.467,   23.949,  213.373,    0.1467,    0.0000,   10.2444,   10.2355,    5.6929,    0.0000,    9.8759,    0.4938,    9.8759,    0.4938,
   26,   0.5794,   1.8051,   0.9342,   0.3811,   0.3575,1082.7830, 799.9346, 214.0173,  91.0372, 775.4524,   2.5515,   8.9948, 125.2733, 242.0053, 367.2786,   1.0491,   0.0230,   0.2527,   0.1872,   0.6468,   0.3927, 111.8699,   1.1496,   4.6029,   4.6809,   1.8480,   1.1219,    0.047,    0.520,    8.428,    4.682,   26.497,  210.687,    0.1385,    0.0000,    8.7897,    8.7814,    6.3520,    0.0000,    9.1224,    0.4561,    9.1224,    0.4561,
   27,   0.6514,   2.0290,   1.1020,   0.4395,   0.4170, 824.5189, 798.2891, 308.6761, 101.0686, 416.4209,   2.8635,   8.9269, 125.7090, 241.5728, 367.2819,   1.1750,   0.0266,   0.2841,   0.2086,   0.7273,   0.4421, 110.6508,   1.3288,   5.1740,   5.2144,   2.0781,   1.2630,    0.050,    0.565,    8.312,    4.978,   28.666,  207.799,    0.1309,    0.0000,    9.9776,    9.9700,    7.0363,    0.0000,    8.9700,    0.4485,    8.9700,    0.4485,
   28,   0.7403,   2.3052,   1.1915,   0.4974,   0.4270,1075.2305, 799.9970, 309.9758, 101.0599, 662.4937,   3.1640,   8.8928, 125.2586, 242.0356, 367.2942,   1.2502,   0.0281,   0.3227,   0.2337,   0.8267,   0.5027, 108.3373,   1.4028,   5.8783,   5.8419,   2.3621,   1.4362,    0.053,    0.627,    8.214,    5.275,   31.304,  205.336,    0.1207,    0.0000,    9.9621,    9.9519,    7.8985,    0.0000,   12.0699,    0.6035,   12.0699,    0.6035,
   29,   0.8766,   2.5730,   1.3787,   0.5803,   0.4342,1327.3278, 796.1393, 336.9335,  98.4766, 895.7788,   3.5237,   8.8958, 123.4977, 243.7868, 367.2845,   1.3041,   0.0296,   0.3602,   0.2595,   0.9763,   0.5939, 104.4847,   1.4776,   6.5613,   6.4887,   2.7895,   1.6958,    0.056,    0.703,    8.136,    5.650,   34.616,  203.409,    0.1116,    0.0000,    9.5563,    9.5471,    8.8121,    0.0000,   12.5848,    0.6292,   12.5848,    0.6292,
   30,   1.0680,   2.7865,   1.5744,   0.6823,   0.4649,1175.1230, 799.1497, 413.4154, 100.5631, 658.1373,   3.9338,   8.9119, 121.2507, 246.0215, 367.2722,   1.2942,   0.0329,   0.3901,   0.2811,   1.2036,   0.7320,  99.9466,   1.6430,   7.1057,   7.0270,   3.4388,   2.0897,    0.061,    0.779,    8.072,    6.072,   38.042,  201.799,    0.1085,    0.0000,    9.8810,    9.8778,    9.6582,    0.0000,   11.3365,    0.5668,   11.3365,    0.5668,
   31,   1.3038,   2.8683,   1.6049,   0.7631,   0.5058,1483.9203, 799.9934, 416.8659,  99.2469, 966.9659,   4.2634,   8.9168, 119.2487, 248.0187, 367.2674,   1.1189,   0.0345,   0.4016,   0.2901,   1.4975,   0.9209,  96.0507,   1.7239,   7.3143,   7.2528,   4.2785,   2.6286,    0.065,    0.836,    8.015,    6.507,   41.020,  200.378,    0.1132,    0.0000,   10.5975,   10.6021,   10.1746,    0.0000,   13.5067,    0.6753,   13.5067,    0.6753,
   32,   1.4476,   2.7561,   1.6494,   0.7076,   0.5236,1144.0876, 798.6543, 427.3744, 111.4969, 606.5542,   4.6709,   8.9260, 117.1030, 250.1598, 367.2628,   1.1565,   0.0377,   0.3859,   0.2716,   1.6867,   1.1326,  93.3526,   1.8839,   7.0281,   6.7909,   4.8141,   3.2334,    0.069,    0.875,    7.982,    6.895,   43.596,  199.540,    0.1287,    0.0000,   10.8699,   10.8854,    9.7521,    0.0000,   10.6602,    0.5330,   10.6602,    0.5330,
   33,   1.5399,   2.5078,   1.5583,   0.7044,   0.3987, 716.6377, 799.7310, 508.9264, 100.6351, 106.0036,   4.9152,   9.1360, 110.5604, 256.7201, 367.2805,   1.0517,   0.0367,   0.3511,   0.2404,   1.8987,   1.3367,  87.1291,   1.8360,   6.3948,   6.0094,   5.3791,   3.8119,    0.073,    1.007,    8.056,    7.323,   48.751,  200.514,    0.1325,    0.0000,    6.9804,    6.9842,    9.1751,    0.0000,   12.8642,    0.6432,   12.8642,    0.6432,
   34,   1.5556,   2.3219,   1.2936,   0.5780,   0.5673,1101.7085, 799.9452, 294.0730,  89.8383, 717.5867,   5.0498,   9.1483, 108.9416, 258.3253, 367.2668,   0.9848,   0.0370,   0.3251,   0.2275,   2.0021,   1.4733,  85.6082,   1.8514,   5.9208,   5.6870,   5.6852,   4.1891,    0.077,    0.974,    8.097,    7.749,   49.351,  201.070,    0.1546,    0.0000,   10.6023,   10.6243,    7.9909,    0.0000,   10.7570,    0.5379,   10.7570,    0.5379,
   35,   1.5285,   2.2694,   1.2730,   0.5357,   0.5419,1226.4808, 799.7858, 332.7174, 107.6122, 786.3154,   5.2040,   9.1873, 108.2570, 259.0046, 367.2616,   1.0096,   0.0362,   0.3177,   0.2241,   2.0766,   1.5397,  84.8110,   1.8093,   5.7869,   5.6031,   5.8705,   4.3762,    0.079,    0.951,    8.158,    7.850,   49.339,  201.649,    0.1661,    0.0000,   11.2895,   11.3010,    7.7826,    0.0000,   12.0829,    0.6041,   12.0829,    0.6041,
   36,   1.5026,   2.2494,   1.3151,   0.5392,   0.5435,1326.1034, 797.7772, 267.3895,  93.0809, 967.6422,   5.4001,   9.2210, 108.2275, 259.0314, 367.2589,   1.0728,   0.0372,   0.3149,   0.2229,   2.1585,   1.5939,  84.5056,   1.8575,   5.7361,   5.5721,   6.0286,   4.5276,    0.078,    0.928,    8.215,    7.841,   48.834,  202.191,    0.1654,    0.0000,   11.7747,   11.7741,    7.6998,    0.0000,   10.7172,    0.5359,   10.7172,    0.5359,
   37,   1.4779,   2.2601,   1.2442,   0.5288,   0.5418,1077.3901, 799.0225, 289.0043,  86.5235, 700.6231,   5.5350,   9.2577, 108.3843, 258.8710, 367.2552,   1.0899,   0.0344,   0.3164,   0.2240,   2.2284,   1.6419,  84.4737,   1.7193,   5.7632,   5.5993,   6.1671,   4.6617,    0.078,    0.912,    8.268,    7.770,   48.208,  202.702,    0.1922,    0.0000,   11.9096,   11.9364,    7.7335,    0.0000,   15.3913,    0.7696,   15.3913,    0.7696,
   38,   1.4601,   2.2531,   1.2478,   0.5234,   0.5228,1469.5847, 799.6806, 271.7332,  87.3475,1109.8525,   5.6776,   9.3145, 108.0201, 259.2287, 367.2488,   1.1213,   0.0267,   0.3154,   0.2230,   2.3031,   1.6880,  84.2610,   1.3371,   5.7454,   5.5745,   6.3124,   4.7898,    0.077,    0.913,    8.325,    7.726,   48.088,  203.246,    0.1688,    0.0000,   11.4474,   11.4241,    7.7757,    0.0000,   20.4501,    1.0225,   20.4501,    1.0225,
   39,   1.4366,   2.2213,   1.2025,   0.5002,   0.5125, 932.6990, 799.9224, 320.4670, 100.0420, 511.9541,   5.8014,   9.3773, 107.3053, 259.9341, 367.2395,   1.1512,   0.0264,   0.3110,   0.2200,   2.3647,   1.7281,  83.4642,   1.3207,   5.6643,   5.4999,   6.4532,   4.9030,    0.077,    0.919,    8.382,    7.718,   48.239,  203.798,    0.1781,    0.0000,   11.0652,   11.0746,    7.6906,    0.0000,   13.4208,    0.6710,   13.4208,    0.6710,
   40,   1.0471,   2.5654,   1.4711,   0.6543,   0.6106, 954.8821, 799.9456, 356.1176,  93.9905, 504.7547,   5.0238,  10.3580, 103.8961, 263.3621, 367.2582,   1.0745,   0.0257,   0.3592,   0.2676,   1.9451,   1.3517,  79.9610,   1.2844,   6.5418,   6.6900,   5.5575,   3.8614,    0.078,    0.935,    9.345,    7.763,   48.657,  206.792,    0.1507,    0.0000,   12.4574,   12.4300,    9.0814,    0.0000,   12.1327,    0.6066,   12.1327,    0.6066,
   41,   1.1119,   2.6475,   1.5524,   0.6362,   0.5785,1027.1952, 797.3560, 430.0741,  95.6481, 504.0638,   5.4314,  10.2874, 104.0711, 263.2159, 367.2870,   1.2262,   0.0243,   0.3707,   0.2748,   2.1146,   1.4208,  79.1338,   1.2148,   6.7512,   6.8708,   6.0418,   4.0587,    0.077,    0.932,    9.278,    7.740,   48.262,  207.062,    0.1520,    0.0000,   11.8480,   11.8493,    9.5951,    0.0000,   19.0642,    0.9532,   19.0642,    0.9532,
   42,   1.1577,   2.6471,   1.4314,   0.6101,   0.5502,1082.7830, 799.9284, 324.7668,  89.6828, 665.7638,   5.7107,  10.2776, 102.5830, 264.6946, 367.2776,   1.2641,   0.0262,   0.3706,   0.2733,   2.2854,   1.4911,  76.9028,   1.3085,   6.7502,   6.8323,   6.5296,   4.2597,    0.078,    0.961,    9.238,    7.796,   49.265,  207.473,    0.1605,    0.0000,   11.0662,   11.0746,    9.6503,    0.0000,   15.9253,    0.7963,   15.9253,    0.7963,
   43,   1.2081,   2.6837,   1.4988,   0.6855,   0.6168, 824.5189, 798.1846, 414.9449,  99.2741, 312.0451,   5.9582,  10.2242, 102.2060, 265.0552, 367.2612,   1.1717,   0.0271,   0.3757,   0.2762,   2.5185,   1.5890,  75.3653,   1.3566,   6.8435,   6.9055,   7.1958,   4.5392,    0.079,    0.952,    9.193,    7.878,   49.189,  207.835,    0.1528,    0.0000,   12.3406,   12.3329,    9.5447,    0.0000,   16.2850,    0.8143,   16.2850,    0.8143,
   44,   1.2321,   2.6973,   1.4301,   0.6293,   0.6010,1075.2305, 799.9968, 367.0815, 100.2294, 606.1099,   6.1846,  10.1951, 101.8058, 265.4398, 367.2455,   1.1695,   0.0252,   0.3776,   0.2731,   2.6401,   1.6991,  74.4431,   1.2601,   6.8782,   6.8274,   7.5431,   4.8538,    0.079,    0.950,    9.166,    7.881,   49.143,  208.260,    0.1554,    0.0000,   12.2846,   12.2871,    9.4786,    0.0000,   18.5723,    0.9286,   18.5723,    0.9286,
   45,   1.2477,   2.6528,   1.4550,   0.6214,   0.5790,1327.3278, 796.0897, 351.4745,  98.2868, 881.4789,   6.4273,  10.2041, 100.7856, 266.4627, 367.2484,   1.1931,   0.0253,   0.3714,   0.2698,   2.7697,   1.7980,  72.9612,   1.2639,   6.7646,   6.7459,   7.9135,   5.1365,    0.079,    0.961,    9.164,    7.929,   49.589,  208.801,    0.1442,    0.0000,   11.7178,   11.7066,    9.3407,    0.0000,   15.0927,    0.7546,   15.0927,    0.7546,
   46,   1.2665,   2.6451,   1.4894,   0.6337,   0.5861,1175.1230, 799.1635, 388.5060, 100.8306, 682.7141,   6.6882,  10.2097, 100.0523, 267.1966, 367.2489,   1.2188,   0.0208,   0.3703,   0.2653,   2.8997,   1.9132,  71.8816,   1.0418,   6.7450,   6.6331,   8.2849,   5.4659,    0.080,    0.964,    9.167,    7.966,   49.744,  209.330,    0.1555,    0.0000,   11.8596,   11.8710,    9.2410,    0.0000,   19.3965,    0.9698,   19.3965,    0.9698,
   47,   1.2764,   2.6913,   1.4389,   0.6379,   0.6058,1483.9203, 799.9935, 373.6013,  99.7903,1009.6987,   6.8784,  10.2122,  99.3135, 267.9509, 367.2644,   1.1891,   0.0180,   0.3768,   0.2714,   2.9947,   2.0284,  70.4129,   0.9016,   6.8627,   6.7849,   8.5563,   5.7950,    0.080,    0.960,    9.172,    7.993,   49.934,  209.869,    0.1550,    0.0000,   12.4845,   12.4839,    9.3008,    0.0000,   18.0248,    0.9012,   18.0248,    0.9012,
   48,   1.2848,   2.7247,   1.5556,   0.6647,   0.6015,1144.0876, 798.6654, 399.8599, 111.8472, 633.7086,   7.1437,  10.2334,  98.5330, 268.7221, 367.2552,   1.2210,   0.0202,   0.3815,   0.2765,   3.1089,   2.1357,  68.6789,   1.0105,   6.9480,   6.9116,   8.8825,   6.1016,    0.080,    0.965,    9.188,    8.009,   50.145,  210.427,    0.1406,    0.0000,   12.4685,   12.4541,    9.5455,    0.0000,   13.1190,    0.6559,   13.1190,    0.6559,
   49,   1.3064,   2.5273,   1.5267,   0.6621,   0.4454, 716.6377, 799.7344, 500.9461, 101.0098, 113.6167,   7.3851,  10.4073,  94.5532, 272.6846, 367.2378,   1.2245,   0.0176,   0.3538,   0.2557,   3.2701,   2.2634,  65.0247,   0.8814,   6.4445,   6.3928,   9.3431,   6.4667,    0.082,    1.058,    9.268,    8.168,   53.057,  211.308,    0.1522,    0.0000,    8.6520,    8.6636,    9.4016,    0.0000,   16.8335,    0.8417,   16.8335,    0.8417,
   50,   1.3059,   2.5404,   1.3305,   0.5983,   0.6143,1101.7085, 799.9448, 306.3459,  89.6891, 705.4645,   7.5090,  10.3988,  94.5737, 272.6912, 367.2649,   1.1687,   0.0194,   0.3557,   0.2591,   3.3530,   2.3531,  64.3443,   0.9705,   6.4781,   6.4778,   9.5800,   6.7229,    0.083,    1.019,    9.297,    8.329,   52.325,  211.880,    0.1564,    0.0000,   12.0101,   12.0143,    8.9134,    0.0000,   12.6297,    0.6315,   12.6297,    0.6315,
   51,   1.3023,   2.5830,   1.3924,   0.5980,   0.5866,1226.4808, 799.7811, 368.5151, 107.1372, 750.9968,   7.6885,  10.4243,  94.5486, 272.6955, 367.2441,   1.1797,   0.0207,   0.3616,   0.2604,   3.4572,   2.4090,  63.6572,   1.0359,   6.5866,   6.5088,   9.8776,   6.8826,    0.083,    1.002,    9.339,    8.309,   51.757,  212.471,    0.1587,    0.0000,   11.9832,   11.9855,    8.9847,    0.0000,   12.8991,    0.6450,   12.8991,    0.6450,
   52,   1.3047,   2.6280,   1.4879,   0.6300,   0.5915,1326.1034, 797.6743, 306.8129,  92.6968, 928.7033,   7.9191,  10.4572,  94.1890, 273.0711, 367.2601,   1.2164,   0.0184,   0.3679,   0.2655,   3.5582,   2.4926,  62.6401,   0.9209,   6.7015,   6.6387,  10.1664,   7.1214,    0.083,    0.991,    9.384,    8.273,   51.532,  213.113,    0.1532,    0.0000,   12.2638,   12.2582,    9.1617,    0.0000,   16.8835,    0.8442,   16.8835,    0.8442,
