 year,         CAI,         LAI,         GPP,       Rauto,          Rh,        rain,   SiolWater,      Transp,        Evap,      Runoff,      plantC,       soilC,      plantN,       soilN,        totN,         NSC,       SeedC,       leafC,       rootC,    SapwoodC,       WoodC,         NSN,       SeedN,       leafN,       rootN,    SapwoodN,       WoodN,       McrbC,     fastSOM,     SlowSOM,       McrbN,   fastSoilN,   slowSoilN,    mineralN,      N_fxed,      N_uptk,     N_yrMin,       N_P2S,      N_loss,       seedC,       seedN,  Seedling-C,  Seedling-N,
   11,   0.1411,   0.4441,   0.2440,   0.0953,   0.3593, 824.5189, 798.6080,  68.2747, 105.1100, 652.4783,   0.6072,  13.1893,  92.4254, 337.0625, 429.4879,   0.2849,   0.0067,   0.0622,   0.0445,   0.1301,   0.0788,  89.2468,   0.3370,   1.1323,   1.1124,   0.3716,   0.2252,    0.035,    0.128,   13.027,    3.451,    7.496,  325.679,    0.4372,    0.0000,   10.0550,   10.0106,    1.5322,    0.0000,    3.1255,    0.1563,    3.1255,    0.1563,
   12,   0.1569,   0.4928,   0.2586,   0.1053,   0.3500,1075.2305, 799.9982,  67.1760, 104.4021, 902.2668,   0.6764,  12.9223,  98.8167, 330.6699, 429.4866,   0.3094,   0.0070,   0.0690,   0.0490,   0.1507,   0.0913,  95.2914,   0.3521,   1.2566,   1.2252,   0.4304,   0.2609,    0.035,    0.139,   12.749,    3.450,    8.086,  318.725,    0.4086,    0.0000,    9.9283,    9.8997,    1.6885,    0.0000,    3.5132,    0.1757,    3.5132,    0.1757,
   13,   0.1750,   0.5487,   0.2935,   0.1153,   0.3340,1327.3278, 798.0910,  71.7874, 101.8399,1155.6123,   0.7618,  12.6802, 104.4395, 325.0520, 429.4915,   0.3479,   0.0053,   0.0768,   0.0541,   0.1729,   0.1048, 100.6288,   0.2665,   1.3991,   1.3519,   0.4939,   0.2993,    0.035,    0.153,   12.492,    3.469,    8.917,  312.304,    0.3619,    0.0000,    9.4599,    9.4132,    1.8609,    0.0000,    5.8158,    0.2908,    5.8158,    0.2908,
   14,   0.1942,   0.6084,   0.3343,   0.1288,   0.3371,1175.1230, 799.3755,  88.5910, 104.0275, 981.2261,   0.8646,  12.4458, 109.7412, 319.7054, 429.4466,   0.3940,   0.0072,   0.0852,   0.0594,   0.1986,   0.1204, 105.4359,   0.3576,   1.5514,   1.4851,   0.5673,   0.3439,    0.035,    0.169,   12.242,    3.502,    9.825,  306.047,    0.3327,    0.0000,    9.4398,    9.4105,    2.0493,    0.0000,    2.9907,    0.1495,    2.9907,    0.1495,
   15,   0.2170,   0.6795,   0.3588,   0.1453,   0.3484,1483.9203, 799.9955,  94.6053, 103.3530,1285.3466,   0.9643,  12.2112, 115.0560, 314.3854, 429.4414,   0.4308,   0.0070,   0.0951,   0.0657,   0.2276,   0.1380, 110.2848,   0.3506,   1.7327,   1.6433,   0.6504,   0.3941,    0.035,    0.184,   11.991,    3.546,   10.750,  299.782,    0.3074,    0.0000,    9.7729,    9.7476,    2.2634,    0.0000,    5.5440,    0.2772,    5.5440,    0.2772,
   16,   0.2415,   0.7566,   0.4217,   0.1634,   0.3469,1144.0876, 799.1534, 110.0589, 115.0966, 919.7775,   1.0967,  11.9902, 119.9817, 309.4483, 429.4300,   0.4921,   0.0088,   0.1059,   0.0725,   0.2599,   0.1575, 114.6062,   0.4407,   1.9292,   1.8132,   0.7425,   0.4500,    0.036,    0.203,   11.752,    3.599,   11.780,  293.791,    0.2777,    0.0000,    9.7244,    9.6946,    2.4975,    0.0000,    4.2474,    0.2124,    4.2474,    0.2124,
   17,   0.2715,   0.8504,   0.4683,   0.1836,   0.3548, 716.6377, 799.7584, 155.8510, 112.5653, 447.6201,   1.2405,  11.7754, 124.7891, 304.6646, 429.4537,   0.5538,   0.0091,   0.1191,   0.0810,   0.2974,   0.1802, 118.7778,   0.4544,   2.1686,   2.0238,   0.8497,   0.5149,    0.037,    0.223,   11.516,    3.663,   12.846,  287.896,    0.2591,    0.0000,    9.9914,    9.9729,    2.7843,    0.0000,    6.7337,    0.3367,    6.7337,    0.3367,
   18,   0.3040,   0.9512,   0.4787,   0.1984,   0.3441,1101.7085, 799.9576, 113.4998,  92.2831, 895.7416,   1.3632,  11.5885, 128.7266, 300.7100, 429.4366,   0.5889,   0.0096,   0.1332,   0.0897,   0.3373,   0.2044, 122.0294,   0.4802,   2.4256,   2.2435,   0.9638,   0.5841,    0.038,    0.250,   11.301,    3.755,   14.186,  282.534,    0.2349,    0.0000,    9.5417,    9.5174,    3.1083,    0.0000,    7.0654,    0.3533,    7.0654,    0.3533,
   19,   0.3377,   1.0569,   0.5530,   0.2166,   0.3396,1226.4808, 799.7982, 149.5370, 109.8209, 967.2906,   1.5262,  11.4215, 132.1086, 297.3390, 429.4476,   0.6561,   0.0126,   0.1480,   0.0988,   0.3802,   0.2304, 124.5669,   0.6322,   2.6950,   2.4697,   1.0864,   0.6584,    0.039,    0.280,   11.103,    3.867,   15.684,  277.567,    0.2208,    0.0000,    9.3732,    9.3591,    3.4165,    0.0000,    5.1689,    0.2584,    5.1689,    0.2584,
   20,   0.3778,   1.1836,   0.6445,   0.2463,   0.3514,1326.1034, 798.1591, 136.1716,  94.2776,1097.3083,   1.7316,  11.2623, 135.2324, 294.2193, 429.4516,   0.7543,   0.0136,   0.1657,   0.1099,   0.4284,   0.2597, 126.8204,   0.6801,   3.0181,   2.7478,   1.2241,   0.7419,    0.040,    0.311,   10.911,    4.010,   17.231,  272.773,    0.2053,    0.0000,    9.5586,    9.5431,    3.7926,    0.0000,    8.2346,    0.4117,    8.2346,    0.4117,
   21,   0.4234,   1.3263,   0.6937,   0.2746,   0.3622,1077.3901, 799.1158, 167.3681,  88.6600, 820.4180,   1.9354,  11.1139, 138.0579, 291.3975, 429.4554,   0.8328,   0.0168,   0.1857,   0.1220,   0.4844,   0.2938, 128.5643,   0.8388,   3.3820,   3.0493,   1.3841,   0.8394,    0.042,    0.346,   10.726,    4.167,   18.871,  268.152,    0.2079,    0.0000,    9.7513,    9.7538,    4.2212,    0.0000,    7.5298,    0.3765,    7.5298,    0.3765,
   22,   0.4739,   1.4851,   0.7707,   0.3032,   0.3606,1469.5847, 799.7067, 174.7775,  88.8105,1205.4163,   2.1627,  10.9925, 140.0747, 289.3820, 429.4566,   0.9230,   0.0197,   0.2079,   0.1355,   0.5457,   0.3309, 129.4100,   0.9863,   3.7870,   3.3869,   1.5590,   0.9455,    0.044,    0.389,   10.560,    4.355,   20.839,  264.004,    0.1834,    0.0000,    9.4843,    9.4598,    4.7065,    0.0000,    8.7394,    0.4370,    8.7394,    0.4370,
   23,   0.5314,   1.6655,   0.8585,   0.3331,   0.3648, 932.6990, 799.9265, 235.5126, 101.8489, 595.1205,   2.4212,  10.8932, 141.4048, 288.0680, 429.4728,   1.0299,   0.0217,   0.2332,   0.1505,   0.6132,   0.3727, 129.4950,   1.0830,   4.2470,   3.7626,   1.7521,   1.0650,    0.046,    0.437,   10.410,    4.578,   23.073,  260.246,    0.1714,    0.0000,    9.3523,    9.3402,    5.2206,    0.0000,   10.8088,    0.5404,   10.8088,    0.5404,
   24,   0.5989,   1.8779,   1.0283,   0.3965,   0.4248, 954.8821, 799.9491, 254.2847,  96.0847, 604.4935,   2.7549,  10.7656, 143.5525, 285.9165, 429.4691,   1.1831,   0.0262,   0.2629,   0.1683,   0.6932,   0.4212, 130.0602,   1.3121,   4.7886,   4.2077,   1.9805,   1.2035,    0.048,    0.473,   10.244,    4.824,   24.830,  256.105,    0.1576,    0.0000,   10.8014,   10.7876,    5.8258,    0.0000,    9.5531,    0.4777,    9.5531,    0.4777,
   25,   0.6829,   2.1414,   1.1904,   0.4628,   0.4551,1027.1952, 797.4816, 334.8951,  99.0345, 595.7353,   3.1463,  10.6461, 145.4761, 283.9473, 429.4235,   1.3599,   0.0271,   0.2998,   0.1896,   0.7900,   0.4799, 130.2935,   1.3531,   5.4605,   4.7406,   2.2572,   1.3712,    0.051,    0.512,   10.083,    5.066,   26.661,  252.078,    0.1413,    0.0000,   11.3512,   11.3349,    6.5563,    0.0000,   14.9763,    0.7488,   14.9763,    0.7488,
   26,   0.7830,   2.4539,   1.2570,   0.5070,   0.4136,1082.7830, 799.9297, 288.2267,  90.1496, 701.9606,   3.5140,  10.6138, 144.8841, 284.5576, 429.4417,   1.4699,   0.0303,   0.3436,   0.2144,   0.9053,   0.5506, 127.5923,   1.5157,   6.2576,   5.3589,   2.5865,   1.5732,    0.053,    0.591,    9.969,    5.348,   29.843,  249.228,    0.1385,    0.0000,    9.7621,    9.7592,    7.4445,    0.0000,   13.6114,    0.6806,   13.6114,    0.6806,
   27,   0.9025,   2.8265,   1.5196,   0.6002,   0.4859, 824.5189, 798.1288, 425.9209,  99.0820, 301.3189,   4.0012,  10.5591, 144.6531, 284.8215, 429.4746,   1.6578,   0.0303,   0.3957,   0.2437,   1.0405,   0.6331, 125.0546,   1.5155,   7.2076,   6.0937,   2.9728,   1.8089,    0.057,    0.652,    9.849,    5.738,   32.729,  246.227,    0.1264,    0.0000,   11.0952,   11.0832,    8.4285,    0.0000,   17.3322,    0.8666,   17.3322,    0.8666,
   28,   1.0931,   3.1676,   1.6601,   0.7185,   0.5015,1075.2305, 799.9964, 430.9309,  99.0383, 543.3964,   4.4554,  10.5443, 143.3036, 286.1681, 429.4717,   1.6729,   0.0355,   0.4435,   0.2705,   1.2636,   0.7695, 120.8895,   1.7761,   8.0773,   6.7616,   3.6104,   2.1888,    0.061,    0.731,    9.752,    6.138,   36.121,  243.794,    0.1148,    0.0000,   11.0247,   11.0131,    9.4811,    0.0000,   13.2034,    0.6602,   13.2034,    0.6602,
   29,   1.3444,   3.2824,   1.8060,   0.8045,   0.5101,1327.3278, 795.4787, 440.7319,  96.9802, 794.1356,   4.9339,  10.5565, 140.9695, 288.5087, 429.4781,   1.6115,   0.0365,   0.4595,   0.2792,   1.5767,   0.9706, 116.5346,   1.8232,   8.3700,   6.9795,   4.5047,   2.7574,    0.066,    0.810,    9.681,    6.596,   39.778,  242.016,    0.1186,    0.0000,   10.6230,   10.6267,   10.0911,    0.0000,   16.9514,    0.8476,   16.9514,    0.8476,
   30,   1.5265,   3.1158,   1.7981,   0.7893,   0.5461,1175.1230, 799.1146, 477.0235,  99.8614, 594.6042,   5.3709,  10.5811, 138.0190, 291.4457, 429.4647,   1.5580,   0.0386,   0.4362,   0.2608,   1.8393,   1.2381, 112.8563,   1.9303,   7.9454,   6.5188,   5.2469,   3.5213,    0.071,    0.874,    9.637,    7.091,   43.310,  240.909,    0.1354,    0.0000,   10.8809,   10.8978,    9.7241,    0.0000,   15.0060,    0.7503,   15.0060,    0.7503,
   31,   1.6034,   2.9464,   1.6531,   0.7470,   0.5967,1483.9203, 799.9933, 432.1640,  99.0432, 951.8359,   5.6110,  10.6494, 134.2708, 295.1968, 429.4677,   1.4267,   0.0368,   0.4125,   0.2485,   2.0319,   1.4546, 108.7917,   1.8419,   7.5135,   6.2126,   5.7766,   4.1346,    0.076,    0.929,    9.645,    7.606,   46.321,  241.117,    0.1527,    0.0000,   10.6299,   10.6472,    9.0892,    0.0000,   16.8044,    0.8402,   16.8044,    0.8402,
   32,   1.6278,   2.7595,   1.6399,   0.6916,   0.6092,1144.0876, 798.6501, 422.0882, 111.5732, 611.7697,   5.8828,  10.7153, 131.1191, 298.3577, 429.4767,   1.4337,   0.0342,   0.3863,   0.2333,   2.1804,   1.6148, 105.7706,   1.7120,   7.0368,   5.8329,   6.1879,   4.5789,    0.080,    0.953,    9.682,    7.977,   48.472,  241.762,    0.1467,    0.0000,   11.1612,   11.1553,    8.5154,    0.0000,   17.0825,    0.8541,   17.0825,    0.8541,
   33,   1.6370,   2.5096,   1.5133,   0.6501,   0.4594, 716.6377, 799.7253, 491.2795, 101.4132, 122.8752,   6.0786,  10.9233, 125.9651, 303.5161, 429.4813,   1.4026,   0.0329,   0.3513,   0.2142,   2.3190,   1.7585, 100.9936,   1.6472,   6.3996,   5.3552,   6.5808,   4.9888,    0.083,    1.048,    9.793,    8.292,   52.333,  242.722,    0.1682,    0.0000,    8.3994,    8.4209,    7.9878,    0.0000,   16.3398,    0.8170,   16.3398,    0.8170,
   34,   1.6114,   2.4628,   1.3119,   0.5820,   0.6280,1101.7085, 799.9448, 300.3416,  89.7730, 711.3773,   6.1585,  10.9438, 125.2664, 304.1880, 429.4544,   1.3237,   0.0331,   0.3448,   0.2136,   2.3980,   1.8453,  99.9508,   1.6542,   6.2803,   5.3403,   6.8047,   5.2361,    0.086,    1.010,    9.848,    8.565,   52.209,  243.233,    0.1806,    0.0000,   12.0278,   12.0401,    7.5864,    0.0000,   15.2234,    0.7612,   15.2234,    0.7612,
   35,   1.5832,   2.5012,   1.3551,   0.5731,   0.5989,1226.4808, 799.7775, 357.4555, 107.2907, 761.9064,   6.3007,  10.9816, 125.0370, 304.4117, 429.4487,   1.3226,   0.0327,   0.3502,   0.2156,   2.4767,   1.9030,  99.1987,   1.6366,   6.3780,   5.3901,   7.0317,   5.4019,    0.086,    0.987,    9.909,    8.580,   51.855,  243.790,    0.1862,    0.0000,   12.3837,   12.3894,    7.6344,    0.0000,   15.9907,    0.7995,   15.9907,    0.7995,
   36,   1.5636,   2.5266,   1.4406,   0.5895,   0.6000,1326.1034, 797.6838, 297.0464,  92.7933, 938.3583,   6.5164,  11.0150, 125.2061, 304.2595, 429.4656,   1.3884,   0.0279,   0.3537,   0.2166,   2.5679,   1.9618,  99.0841,   1.3974,   6.4427,   5.4159,   7.2946,   5.5714,    0.085,    0.964,    9.966,    8.521,   51.203,  244.353,    0.1823,    0.0000,   12.7477,   12.7438,    7.7208,    0.0000,   21.0384,    1.0519,   21.0384,    1.0519,
   37,   1.5419,   2.5534,   1.3896,   0.5850,   0.5986,1077.3901, 798.9854, 327.6754,  85.8041, 662.6150,   6.6827,  11.0516, 125.3733, 304.0569, 429.4301,   1.4072,   0.0291,   0.3575,   0.2184,   2.6508,   2.0198,  98.6693,   1.4527,   6.5111,   5.4590,   7.5448,   5.7364,    0.084,    0.949,   10.018,    8.425,   50.565,  244.856,    0.2105,    0.0000,   12.8338,   12.8620,    7.8085,    0.0000,   16.5481,    0.8274,   16.5481,    0.8274,
   38,   1.5256,   2.5628,   1.3991,   0.5877,   0.5773,1469.5847, 799.6718, 309.6476,  86.7735,1072.4844,   6.8548,  11.1109, 125.0222, 304.4243, 429.4465,   1.4213,   0.0300,   0.3588,   0.2191,   2.7441,   2.0816,  97.7791,   1.5021,   6.5351,   5.4763,   7.8149,   5.9147,    0.084,    0.950,   10.077,    8.368,   50.414,  245.459,    0.1837,    0.0000,   12.3039,   12.2772,    7.8946,    0.0000,   16.8823,    0.8441,   16.8823,    0.8441,
   39,   1.5106,   2.5705,   1.3799,   0.5770,   0.5650, 932.6990, 799.9194, 372.2928,  98.8497, 461.3131,   7.0223,  11.1784, 124.3452, 305.0779, 429.4231,   1.4372,   0.0303,   0.3599,   0.2196,   2.8304,   2.1450,  96.6154,   1.5160,   6.5549,   5.4888,   8.0735,   6.0967,    0.083,    0.956,   10.139,    8.347,   50.496,  246.043,    0.1913,    0.0000,   11.8682,   11.8758,    7.9009,    0.0000,   17.8746,    0.8937,   17.8746,    0.8937,
   40,   1.4972,   2.6408,   1.4833,   0.6198,   0.6326, 954.8821, 799.9456, 361.0321,  93.8967, 499.9313,   7.2475,  11.1812, 125.1981, 304.2433, 429.4414,   1.4912,   0.0324,   0.3697,   0.2246,   2.9227,   2.2069,  96.6134,   1.6200,   6.7340,   5.6141,   8.3403,   6.2762,    0.083,    0.925,   10.174,    8.272,   49.279,  246.512,    0.1802,    0.0000,   13.3950,   13.3839,    8.0013,    0.0000,   17.2731,    0.8637,   17.2731,    0.8637,
   41,   1.4931,   2.7031,   1.5469,   0.6547,   0.6045,1027.1952, 797.3159, 429.4576,  95.7137, 504.6558,   7.4920,  11.2215, 125.1933, 304.2424, 429.4357,   1.5423,   0.0297,   0.3784,   0.2291,   3.0328,   2.2796,  95.9458,   1.4842,   6.8928,   5.7282,   8.6555,   6.4868,    0.082,    0.920,   10.219,    8.197,   48.826,  247.038,    0.1814,    0.0000,   12.7088,   12.7100,    8.2062,    0.0000,   23.2975,    1.1649,   23.2975,    1.1649,
   42,   1.4993,   2.8640,   1.5200,   0.6929,   0.5728,1082.7830, 799.9260, 344.3868,  89.4214, 646.3693,   7.6470,  11.3173, 123.6845, 305.7516, 429.4361,   1.4117,   0.0316,   0.4010,   0.2409,   3.0152,   2.5466,  92.9190,   1.5820,   7.3032,   6.0237,   8.6046,   7.2519,    0.082,    0.951,   10.285,    8.209,   49.628,  247.732,    0.1826,    0.0000,   11.7171,   11.7184,    8.6875,    0.0000,   19.7460,    0.9873,   19.7460,    0.9873,
   43,   1.2551,   2.8933,   1.5777,   0.6700,   0.6568, 824.5189, 798.1154, 438.8622,  98.8513, 288.6154,   7.2561,  11.9567, 121.7234, 307.6469, 429.3703,   1.4505,   0.0287,   0.4051,   0.2441,   2.9524,   2.1755,  92.1614,   1.4358,   7.3779,   6.1014,   8.4353,   6.2117,    0.082,    0.932,   10.943,    8.230,   49.198,  250.046,    0.1735,    0.0000,   13.1221,   13.1129,    8.6745,    0.0000,   19.7381,    0.9869,   19.7381,    0.9869,
   44,   1.2762,   2.9779,   1.5544,   0.6838,   0.6375,1075.2305, 799.9966, 400.9094,  99.6623, 572.7802,   7.5145,  11.9285, 121.6485, 307.7183, 429.3668,   1.4300,   0.0244,   0.4169,   0.2501,   3.1249,   2.2682,  91.1797,   1.2177,   7.5938,   6.2521,   8.9283,   6.4769,    0.082,    0.928,   10.919,    8.181,   48.896,  250.470,    0.1715,    0.0000,   12.9411,   12.9391,    8.9514,    0.0000,   24.9174,    1.2459,   24.9174,    1.2459,
   45,   1.1530,   3.0536,   1.6619,   0.7090,   0.6259,1327.3278, 795.7026, 403.6318,  97.5443, 830.4489,   7.4228,  12.3438, 119.1000, 310.2873, 429.3872,   1.4421,   0.0240,   0.4275,   0.2586,   3.1786,   2.0920,  88.5916,   1.1996,   7.7867,   6.4643,   9.0818,   5.9760,    0.082,    0.950,   11.311,    8.226,   49.662,  252.245,    0.1542,    0.0000,   12.2740,   12.2567,    9.3491,    0.0000,   18.5491,    0.9275,   18.5491,    0.9275,
   46,   1.1835,   3.0359,   1.7040,   0.7080,   0.6312,1175.1230, 799.1250, 447.6940, 100.1888, 623.8199,   7.8235,  12.3048, 118.5467, 310.8511, 429.3978,   1.5137,   0.0262,   0.4250,   0.2558,   3.3843,   2.2185,  87.0942,   1.3095,   7.7415,   6.3945,   9.6694,   6.3376,    0.083,    0.951,   11.271,    8.253,   49.723,  252.710,    0.1651,    0.0000,   12.4098,   12.4208,    9.3262,    0.0000,   17.6690,    0.8835,   17.6690,    0.8835,
   47,   1.2116,   3.0450,   1.6365,   0.7120,   0.6497,1483.9203, 799.9932, 427.4339,  99.1049, 956.5163,   8.1392,  12.2606, 118.4413, 310.9507, 429.3920,   1.5204,   0.0213,   0.4263,   0.2567,   3.5820,   2.3326,  86.2988,   1.0633,   7.7649,   6.4165,  10.2344,   6.6634,    0.083,    0.942,   11.236,    8.260,   49.382,  253.145,    0.1640,    0.0000,   12.8026,   12.8015,    9.2609,    0.0000,   24.6282,    1.2314,   24.6282,    1.2314,
   48,   1.2340,   3.0259,   1.7283,   0.7296,   0.6421,1144.0876, 798.5912, 447.1953, 111.2853, 587.0112,   8.5158,  12.2376, 118.1372, 311.2710, 429.4082,   1.5795,   0.0231,   0.4236,   0.2541,   3.7729,   2.4627,  85.1007,   1.1542,   7.7161,   6.3514,  10.7797,   7.0351,    0.082,    0.938,   11.217,    8.248,   49.221,  253.652,    0.1509,    0.0000,   12.7261,   12.7130,    9.2511,    0.0000,   17.6366,    0.8818,   17.6366,    0.8818,
   49,   1.2605,   2.7986,   1.6532,   0.7169,   0.4463, 716.6377, 799.7290, 540.5177,  99.2121,  75.7716,   8.8268,  12.4131, 113.7694, 315.6325, 429.4019,   1.5760,   0.0238,   0.3918,   0.2346,   3.9787,   2.6219,  80.7225,   1.1877,   7.1365,   5.8647,  11.3676,   7.4903,    0.084,    1.038,   11.291,    8.392,   52.481,  254.595,    0.1641,    0.0000,    8.3523,    8.3655,    8.9499,    0.0000,   17.8832,    0.8942,   17.8832,    0.8942,
   50,   1.2721,   2.7622,   1.4361,   0.6505,   0.6537,1101.7085, 799.9427, 334.1150,  89.3040, 678.0796,   8.9980,  12.3713, 114.0090, 315.4060, 429.4150,   1.4920,   0.0239,   0.3867,   0.2306,   4.1042,   2.7606,  80.3922,   1.1966,   7.0435,   5.7641,  11.7261,   7.8865,    0.086,    0.991,   11.295,    8.555,   51.594,  255.083,    0.1732,    0.0000,   12.3739,   12.3831,    8.3626,    0.0000,   17.7564,    0.8878,   17.7564,    0.8878,
   51,   1.2638,   2.8175,   1.5027,   0.6490,   0.6246,1226.4808, 799.7776, 400.8074, 106.6967, 719.1445,   9.1747,  12.4213, 113.4158, 316.0273, 429.4431,   1.4821,   0.0187,   0.3944,   0.2327,   4.1998,   2.8470,  79.3467,   0.9339,   7.1846,   5.8174,  11.9995,   8.1337,    0.085,    0.971,   11.365,    8.527,   51.520,  255.800,    0.1795,    0.0000,   12.7651,   12.7714,    8.4135,    0.0000,   22.5843,    1.1292,   22.5843,    1.1292,
   52,   1.2697,   2.8711,   1.5991,   0.6723,   0.6279,1326.1034, 797.5840, 331.9289,  92.4448, 903.9265,   9.4626,  12.4292, 113.0245, 316.3976, 429.4221,   1.5134,   0.0206,   0.4020,   0.2358,   4.3485,   2.9424,  77.9460,   1.0323,   7.3214,   5.8943,  12.4242,   8.4062,    0.085,    0.955,   11.389,    8.473,   51.399,  256.350,    0.1762,    0.0000,   13.2663,   13.2630,    8.4676,    0.0000,   15.9709,    0.7985,   15.9709,    0.7985,
