 year,         CAI,         LAI,         GPP,       Rauto,          Rh,        rain,   SiolWater,      Transp,        Evap,      Runoff,      plantC,       soilC,      plantN,       soilN,        totN,         NSC,       SeedC,       leafC,       rootC,    SapwoodC,       WoodC,         NSN,       SeedN,       leafN,       rootN,    SapwoodN,       WoodN,       McrbC,     fastSOM,     SlowSOM,       McrbN,   fastSoilN,   slowSoilN,    mineralN,      N_fxed,      N_uptk,     N_yrMin,       N_P2S,      N_loss,       seedC,       seedN,  Seedling-C,  Seedling-N,
   19,   0.4229,   1.3285,   0.6901,   0.2652,   0.3803,1226.4808, 799.7936, 186.7302, 109.3764, 930.5442,   1.9525,  13.1206, 150.9859, 340.6368, 491.6227,   0.8478,   0.0167,   0.1860,   0.1034,   0.4972,   0.3014, 141.8979,   0.8342,   3.3876,   2.5845,   1.4206,   0.8610,    0.043,    0.293,   12.785,    4.264,   16.513,  319.625,    0.2336,    0.0000,   10.3795,   10.3605,    3.6885,    0.0000,    8.4574,    0.4229,    8.4574,    0.4229,
   20,   0.4800,   1.5085,   0.8160,   0.3056,   0.3942,1326.1034, 798.0551, 172.5242,  93.9548,1061.3735,   2.2444,  12.9444, 154.4216, 337.2424, 491.6640,   0.9875,   0.0191,   0.2112,   0.1164,   0.5667,   0.3436, 144.1096,   0.9537,   3.8467,   2.9109,   1.6192,   0.9816,    0.044,    0.330,   12.570,    4.432,   18.335,  314.255,    0.2203,    0.0000,   10.6056,   10.5922,    4.1499,    0.0000,   10.7665,    0.5383,   10.7665,    0.5383,
   21,   0.5456,   1.7147,   0.8903,   0.3456,   0.4072,1077.3901, 799.0724, 214.9953,  87.8178, 773.5653,   2.5422,  12.7826, 157.4448, 334.2308, 491.6756,   1.1042,   0.0250,   0.2401,   0.1307,   0.6488,   0.3935, 145.5763,   1.2510,   4.3725,   3.2672,   1.8536,   1.1242,    0.046,    0.371,   12.365,    4.621,   20.276,  309.124,    0.2100,    0.0000,   10.7838,   10.7735,    4.6723,    0.0000,    9.4364,    0.4718,    9.4364,    0.4718,
   22,   0.6231,   1.9582,   1.0073,   0.3894,   0.4067,1469.5847, 799.6966, 228.6229,  87.9796,1152.3638,   2.8802,  12.6551, 159.3874, 332.2474, 491.6349,   1.2423,   0.0258,   0.2741,   0.1474,   0.7411,   0.4494, 146.0147,   1.2918,   4.9933,   3.6861,   2.1174,   1.2841,    0.048,    0.423,   12.184,    4.849,   22.621,  304.593,    0.1845,    0.0000,   10.3869,   10.3615,    5.2955,    0.0000,   15.5722,    0.7786,   15.5722,    0.7786,
   23,   0.7123,   2.2379,   1.1427,   0.4364,   0.4130, 932.6990, 799.9217, 313.7206, 100.1740, 518.5839,   3.2706,  12.5570, 160.4826, 331.1828, 491.6654,   1.4001,   0.0295,   0.3133,   0.1663,   0.8470,   0.5144, 145.2530,   1.4746,   5.7067,   4.1585,   2.4199,   1.4698,    0.051,    0.483,   12.023,    5.122,   25.309,  300.579,    0.1723,    0.0000,   10.2486,   10.2363,    5.9657,    0.0000,   13.9625,    0.6981,   13.9625,    0.6981,
   24,   0.8204,   2.5770,   1.3968,   0.5316,   0.4835, 954.8821, 799.9454, 345.6616,  94.2021, 514.9961,   3.7771,  12.4316, 162.3347, 329.3319, 491.6666,   1.6232,   0.0351,   0.3608,   0.1888,   0.9763,   0.5929, 144.8059,   1.7533,   6.5713,   4.7207,   2.7895,   1.6939,    0.054,    0.529,   11.848,    5.435,   27.548,  296.192,    0.1571,    0.0000,   11.8294,   11.8142,    6.7677,    0.0000,   13.5243,    0.6762,   13.5243,    0.6762,
   25,   0.9595,   3.0122,   1.6516,   0.6391,   0.4595,1027.1952, 797.2010, 463.1570,  94.4816, 472.3056,   4.3771,  12.3841, 161.8894, 329.7406, 491.6300,   1.8711,   0.0352,   0.4217,   0.2171,   1.1384,   0.6938, 141.7883,   1.7587,   7.6811,   5.4265,   3.2526,   1.9821,    0.058,    0.608,   11.718,    5.775,   30.878,  292.946,    0.1416,    0.0000,   10.5686,   10.5531,    7.7671,    0.0000,   20.8345,    1.0417,   20.8345,    1.0417,
   26,   1.1729,   3.4481,   1.7811,   0.7462,   0.4856,1082.7830, 799.9221, 407.6151,  88.5543, 583.8937,   4.9373,  12.3723, 160.3404, 331.3279, 491.6683,   1.9339,   0.0393,   0.4827,   0.2450,   1.3897,   0.8467, 137.1042,   1.9643,   8.7927,   6.1250,   3.9519,   2.4023,    0.062,    0.699,   11.611,    6.207,   34.729,  290.258,    0.1339,    0.0000,   10.6072,   10.5994,    8.9185,    0.0000,   18.0124,    0.9006,   18.0124,    0.9006,
   27,   1.4224,   3.5820,   1.9695,   0.8406,   0.5614, 824.5189, 734.5116, 554.6064,  96.3793, 238.9460,   5.5576,  12.3199, 159.6677, 331.9918, 491.6596,   1.9989,   0.0393,   0.5015,   0.2506,   1.6977,   1.0696, 134.5658,   1.9671,   9.1342,   6.2657,   4.7372,   2.9976,    0.067,    0.752,   11.501,    6.687,   37.657,  287.508,    0.1394,    0.0000,   11.9576,   11.9632,    9.4236,    0.0000,   21.1154,    1.0558,   21.1154,    1.0558,
   28,   1.6298,   3.3717,   1.8355,   0.8850,   0.5936,1075.2305, 799.9962, 478.9117,  98.0657, 432.7688,   5.8941,  12.3388, 156.9135, 334.7348, 491.6483,   1.7024,   0.0415,   0.4720,   0.2298,   2.0503,   1.3981, 130.7530,   2.0757,   8.5980,   5.7455,   5.8197,   3.9216,    0.072,    0.826,   11.441,    7.212,   41.348,  286.018,    0.1567,    0.0000,   11.5462,   11.5635,    8.9426,    0.0000,   17.4361,    0.8718,   17.4361,    0.8718,
   29,   1.6841,   3.0981,   1.7451,   0.7292,   0.6045,1327.3278, 795.6474, 424.8724,  97.2147, 809.5917,   6.2200,  12.4236, 152.0646, 339.5527, 491.6173,   1.6891,   0.0379,   0.4337,   0.2131,   2.2141,   1.6320, 126.1520,   1.8962,   7.9001,   5.3265,   6.2278,   4.5619,    0.078,    0.900,   11.446,    7.766,   45.460,  286.145,    0.1811,    0.0000,   10.5067,   10.5311,    8.1843,    0.0000,   19.6717,    0.9836,   19.6717,    0.9836,
   30,   1.7277,   3.0338,   1.7430,   0.7682,   0.6305,1175.1230, 799.1201, 457.0771, 100.0914, 614.4835,   6.4836,  12.5037, 148.3744, 343.2496, 491.6240,   1.5486,   0.0391,   0.4247,   0.2086,   2.4207,   1.8419, 121.6344,   1.9554,   7.7362,   5.2141,   6.6864,   5.1480,    0.082,    0.938,   11.484,    8.196,   48.092,  286.785,    0.1768,    0.0000,   11.1724,   11.1681,    7.9372,    0.0000,   16.2371,    0.8119,   16.2371,    0.8119,
   31,   1.7141,   2.9122,   1.5982,   0.6739,   0.6568,1483.9203, 799.9933, 415.4700,  99.2525, 968.3267,   6.7099,  12.5441, 146.6864, 344.9637, 491.6502,   1.5541,   0.0387,   0.4077,   0.2041,   2.5299,   1.9754, 119.8046,   1.9344,   7.4262,   5.1026,   6.8983,   5.5204,    0.084,    0.934,   11.525,    8.439,   48.981,  287.353,    0.1903,    0.0000,   12.4243,   12.4379,    7.6535,    0.0000,   18.4303,    0.9215,   18.4303,    0.9215,
   32,   1.6933,   2.8624,   1.6469,   0.6702,   0.6508,1144.0876, 798.6269, 423.9504, 111.5654, 609.9376,   6.9925,  12.5857, 145.8435, 345.7821, 491.6256,   1.6355,   0.0386,   0.4007,   0.2023,   2.6437,   2.0716, 118.6375,   1.9325,   7.2990,   5.0579,   7.1298,   5.7868,    0.085,    0.926,   11.574,    8.527,   49.219,  287.855,    0.1808,    0.0000,   12.9263,   12.9167,    7.5657,    0.0000,   18.8856,    0.9443,   18.8856,    0.9443,
   33,   1.6787,   2.7631,   1.5576,   0.6523,   0.4776, 716.6377, 799.7164, 501.1404, 101.0051, 113.4067,   7.2074,  12.7963, 141.5696, 350.0158, 491.5854,   1.6711,   0.0342,   0.3868,   0.1974,   2.7540,   2.1638, 114.4296,   1.7109,   7.0461,   4.9353,   7.3984,   6.0494,    0.087,    1.013,   11.696,    8.689,   52.362,  288.771,    0.1936,    0.0000,    9.2237,    9.2366,    7.4919,    0.0000,   24.3507,    1.2175,   24.3507,    1.2175,
   34,   1.6541,   2.7456,   1.4235,   0.6186,   0.6613,1101.7085, 799.9438, 330.6944,  89.3698, 681.4210,   7.3292,  12.8161, 141.4046, 350.1971, 491.6017,   1.6323,   0.0336,   0.3844,   0.1976,   2.8431,   2.2381, 113.9276,   1.6822,   7.0013,   4.9400,   7.5984,   6.2552,    0.089,    0.981,   11.747,    8.860,   51.852,  289.285,    0.2001,    0.0000,   12.8992,   12.9057,    7.3909,    0.0000,   20.8726,    1.0436,   20.8726,    1.0436,
   35,   1.6280,   2.7517,   1.4705,   0.6106,   0.6332,1226.4808, 799.7701, 391.9422, 106.8201, 727.8971,   7.5141,  12.8549, 141.3383, 350.2620, 491.6003,   1.6656,   0.0335,   0.3852,   0.1988,   2.9316,   2.2994, 113.4297,   1.6751,   7.0169,   4.9690,   7.8321,   6.4156,    0.088,    0.963,   11.803,    8.848,   51.401,  289.809,    0.2034,    0.0000,   12.9207,   12.9240,    7.4077,    0.0000,   20.8758,    1.0438,   20.8758,    1.0438,
   36,   1.6077,   2.7723,   1.5437,   0.6298,   0.6369,1326.1034, 797.6034, 322.8054,  92.5373, 912.9318,   7.7552,  12.8872, 141.5162, 350.0908, 491.6071,   1.7343,   0.0341,   0.3881,   0.2007,   3.0341,   2.3637, 113.0454,   1.7071,   7.0694,   5.0178,   8.0892,   6.5873,    0.088,    0.946,   11.853,    8.796,   50.787,  290.310,    0.1970,    0.0000,   13.1182,   13.1119,    7.4664,    0.0000,   21.0282,    1.0514,   21.0282,    1.0514,
   37,   1.5893,   2.8169,   1.4882,   0.6341,   0.6368,1077.3901, 798.9448, 354.9503,  85.2780, 635.8250,   7.9338,  12.9239, 141.6673, 349.9480, 491.6153,   1.7306,   0.0354,   0.3944,   0.2042,   3.1375,   2.4317, 112.4574,   1.7713,   7.1831,   5.1041,   8.3796,   6.7718,    0.087,    0.936,   11.901,    8.719,   50.207,  290.798,    0.2243,    0.0000,   13.1187,   13.1460,    7.5799,    0.0000,   21.7663,    1.0883,   21.7663,    1.0883,
   38,   1.1983,   3.2487,   1.7075,   0.7831,   0.6508,1469.5847, 799.6624, 384.2163,  85.6669, 998.9917,   7.0071,  14.1214, 137.3367, 354.2911, 491.6277,   1.5467,   0.0307,   0.4548,   0.2362,   2.7973,   1.9413, 108.1286,   1.5353,   8.2842,   5.9056,   7.9669,   5.5161,    0.088,    0.973,   13.061,    8.753,   51.289,  294.070,    0.1786,    0.0000,   12.5787,   12.5331,    8.7701,    0.0000,   25.9246,    1.2962,   25.9246,    1.2962,
   39,   1.2376,   3.2562,   1.7125,   0.7063,   0.6304, 932.6990, 799.9128, 466.2002,  96.2507, 369.9986,   7.4331,  14.0687, 136.5452, 355.0939, 491.6390,   1.6204,   0.0311,   0.4559,   0.2364,   3.0474,   2.0419, 106.2944,   1.5531,   8.3034,   5.9108,   8.6813,   5.8022,    0.088,    0.976,   13.005,    8.768,   51.628,  294.508,    0.1896,    0.0000,   12.3500,   12.3610,    8.8764,    0.0000,   23.0107,    1.1505,   23.0107,    1.1505,
   40,   1.2731,   3.2950,   1.8260,   0.7611,   0.6859, 954.8821, 771.1998, 449.0390,  91.9346, 442.6230,   7.9007,  13.9774, 137.1456, 354.4784, 491.6240,   1.7160,   0.0314,   0.4613,   0.2362,   3.2758,   2.1799, 105.7338,   1.5678,   8.4022,   5.9059,   9.3358,   6.2001,    0.087,    0.950,   12.941,    8.722,   50.750,  294.824,    0.1827,    0.0000,   13.7140,   13.7071,    8.8517,    0.0000,   23.2409,    1.1620,   23.2409,    1.1620,
   41,   1.3129,   3.1936,   1.8505,   0.7869,   0.5770,1027.1952, 797.1456, 515.4738,  92.3404, 393.4388,   8.3473,  14.0145, 135.2224, 356.4081, 491.6305,   1.7788,   0.0261,   0.4471,   0.2297,   3.5170,   2.3485, 103.3159,   1.3062,   8.1436,   5.7437,  10.0276,   6.6853,    0.088,    0.986,   12.941,    8.758,   51.979,  295.480,    0.1908,    0.0000,   11.3335,   11.3416,    8.7725,    0.0000,   28.1738,    1.4087,   28.1738,    1.4087,
   42,   1.2986,   3.1597,   1.6644,   0.7284,   0.6498,1082.7830, 799.9237, 379.6638,  88.9400, 611.4019,   8.5896,  14.0561, 134.5652, 357.0445, 491.6097,   1.7330,   0.0258,   0.4424,   0.2273,   3.6884,   2.4727, 101.9300,   1.2919,   8.0574,   5.6830,  10.5381,   7.0648,    0.088,    0.981,   12.987,    8.819,   51.916,  296.104,    0.2047,    0.0000,   12.6409,   12.6548,    8.5681,    0.0000,   22.7264,    1.1363,   22.7264,    1.1363,
   43,   1.3194,   3.2082,   1.7472,   0.7458,   0.7121, 824.5189, 797.0018, 487.0511,  97.9561, 242.4364,   8.9555,  13.9776, 135.6257, 355.9821, 491.6079,   1.7561,   0.0262,   0.4491,   0.2269,   3.8589,   2.6381, 101.8977,   1.3109,   8.1809,   5.6735,  11.0255,   7.5372,    0.088,    0.941,   12.948,    8.782,   50.549,  296.457,    0.1943,    0.0000,   14.1195,   14.1091,    8.4523,    0.0000,   21.2285,    1.0614,   21.2285,    1.0614,
   44,   1.3347,   3.2988,   1.7161,   0.7532,   0.6902,1075.2305, 799.9963, 443.5059,  98.8250, 529.9077,   9.2569,  13.9467, 135.5291, 356.0913, 491.6204,   1.7168,   0.0289,   0.4618,   0.2332,   4.0259,   2.7902, 100.3698,   1.4436,   8.4119,   5.8292,  11.5027,   7.9719,    0.087,    0.929,   12.931,    8.675,   50.302,  296.920,    0.1949,    0.0000,   14.2404,   14.2410,    8.6509,    0.0000,   19.9854,    0.9993,   19.9854,    0.9993,
   45,   1.3522,   3.3479,   1.7875,   0.7562,   0.6599,1327.3278, 795.4304, 436.0037,  97.0724, 798.8200,   9.6108,  13.9615, 134.6970, 356.9392, 491.6361,   1.7503,   0.0238,   0.4687,   0.2360,   4.1950,   2.9370,  98.6929,   1.1908,   8.5372,   5.8991,  11.9856,   8.3914,    0.086,    0.934,   12.941,    8.635,   50.604,  297.521,    0.1790,    0.0000,   13.6358,   13.6198,    8.8203,    0.0000,   26.9971,    1.3499,   26.9971,    1.3499,
   46,   1.3665,   3.3793,   1.8647,   0.7792,   0.6674,1175.1230, 799.0899, 492.7257,  99.6948, 579.0457,  10.0016,  13.9867, 133.8709, 357.7628, 491.6337,   1.7986,   0.0264,   0.4731,   0.2377,   4.3749,   3.0909,  96.6608,   1.3198,   8.6173,   5.9422,  12.4997,   8.8311,    0.086,    0.939,   12.961,    8.626,   50.802,  298.146,    0.1883,    0.0000,   13.7478,   13.7571,    8.9400,    0.0000,   20.3486,    1.0174,   20.3486,    1.0174,
   47,   1.3786,   3.4288,   1.7994,   0.7878,   0.6889,1483.9203, 799.9928, 473.4586,  98.5111, 911.0483,  10.3086,  13.9999, 133.6397, 357.9625, 491.6022,   1.7729,   0.0278,   0.4800,   0.2361,   4.5433,   3.2484,  95.3400,   1.3914,   8.7435,   5.9030,  12.9807,   9.2810,    0.086,    0.930,   12.983,    8.619,   50.422,  298.733,    0.1879,    0.0000,   14.1277,   14.1273,    8.8775,    0.0000,   21.2467,    1.0623,   21.2467,    1.0623,
   48,   1.3917,   3.4825,   1.9459,   0.8200,   0.6841,1144.0876, 798.4874, 507.6593, 110.5343, 527.4015,  10.7049,  14.0439, 132.6128, 358.9973, 491.6101,   1.8367,   0.0246,   0.4876,   0.2413,   4.6795,   3.4352,  93.2835,   1.2308,   8.8805,   6.0333,  13.3700,   9.8146,    0.086,    0.934,   13.023,    8.616,   50.771,  299.439,    0.1711,    0.0000,   14.2222,   14.2055,    9.1202,    0.0000,   26.2199,    1.3110,   26.2199,    1.3110,
   49,   1.4072,   3.2584,   1.8468,   0.8079,   0.4416, 716.6377, 762.2819, 593.7623,  96.6939,  62.3891,  11.0127,  14.3316, 126.6747, 364.9410, 491.6157,   1.8143,   0.0257,   0.4562,   0.2215,   4.9227,   3.5725,  87.2743,   1.2825,   8.3089,   5.5373,  14.0648,  10.2069,    0.088,    1.057,   13.186,    8.792,   55.166,  300.794,    0.1889,    0.0000,    8.6463,    8.6642,    8.8608,    0.0000,   21.2957,    1.0648,   21.2957,    1.0648,
   50,   1.4073,   3.2607,   1.6588,   0.7384,   0.7072,1101.7085, 799.9395, 390.6130,  88.5404, 584.8999,  11.2076,  14.3486, 126.3750, 365.2561, 491.6312,   1.7497,   0.0260,   0.4565,   0.2252,   5.0509,   3.6993,  86.1320,   1.2986,   8.3148,   5.6290,  14.4312,  10.5694,    0.090,    1.011,   13.247,    9.025,   54.516,  301.518,    0.1967,    0.0000,   14.1157,   14.1235,    8.4536,    0.0000,   21.5420,    1.0771,   21.5420,    1.0771,
   51,   1.4062,   3.3434,   1.7539,   0.7454,   0.6773,1226.4808, 799.7682, 472.5601, 105.6647, 648.4302,  11.4749,  14.4115, 125.9759, 365.6481, 491.6239,   1.7688,   0.0231,   0.4681,   0.2297,   5.1870,   3.7982,  84.8791,   1.1571,   8.5257,   5.7422,  14.8199,  10.8519,    0.090,    0.993,   13.328,    9.033,   54.096,  302.320,    0.1988,    0.0000,   14.1929,   14.1950,    8.6335,    0.0000,   24.5104,    1.2255,   24.5104,    1.2255,
   52,   1.4048,   3.4030,   1.8626,   0.7753,   0.6838,1326.1034, 797.4213, 392.5245,  91.8146, 844.1176,  11.8074,  14.4813, 125.6916, 365.9275, 491.6190,   1.8313,   0.0247,   0.4764,   0.2326,   5.3390,   3.9035,  83.5576,   1.2334,   8.6776,   5.8160,  15.2543,  11.1526,    0.090,    0.980,   13.411,    9.006,   53.585,  303.144,    0.1917,    0.0000,   14.3839,   14.3768,    8.7591,    0.0000,   20.1319,    1.0066,   20.1319,    1.0066,
