 year,         CAI,         LAI,         GPP,       Rauto,          Rh,        rain,   SiolWater,      Transp,        Evap,      Runoff,      plantC,       soilC,      plantN,       soilN,        totN,         NSC,       SeedC,       leafC,       rootC,    SapwoodC,       WoodC,         NSN,       SeedN,       leafN,       rootN,    SapwoodN,       WoodN,       McrbC,     fastSOM,     SlowSOM,       McrbN,   fastSoilN,   slowSoilN,    mineralN,      N_fxed,      N_uptk,     N_yrMin,       N_P2S,      N_loss,       seedC,       seedN,  Seedling-C,  Seedling-N,
   11,   0.1047,   0.2977,   0.1663,   0.0697,   0.1770, 824.5189, 798.6371,  46.0760, 105.5315, 674.2267,   0.3328,   5.3335,  41.7343, 138.9688, 180.7031,   0.1035,   0.0060,   0.0417,   0.0475,   0.0835,   0.0506,  39.1024,   0.3012,   0.7590,   1.1887,   0.2385,   0.1445,    0.019,    0.136,    5.178,    1.907,    7.401,  129.460,    0.2005,    0.0000,    4.8562,    4.8414,    1.5068,    0.0000,    1.0476,    0.0524,    1.0476,    0.0524,
   12,   0.1128,   0.3192,   0.1709,   0.0750,   0.1730,1075.2305, 799.9984,  43.9388, 104.7670, 925.1736,   0.3541,   5.2349,  44.0316, 136.6572, 180.6888,   0.1090,   0.0039,   0.0447,   0.0503,   0.0910,   0.0552,  41.3485,   0.1946,   0.8140,   1.2568,   0.2601,   0.1576,    0.019,    0.143,    5.073,    1.916,    7.730,  126.822,    0.1887,    0.0000,    4.7593,    4.7476,    1.6273,    0.0000,    3.5694,    0.1785,    3.5694,    0.1785,
   13,   0.1199,   0.3371,   0.1839,   0.0774,   0.1664,1327.3278, 798.2892,  44.5304, 102.1954,1182.3169,   0.3827,   5.1460,  46.0152, 134.6674, 180.6825,   0.1199,   0.0037,   0.0472,   0.0532,   0.0988,   0.0599,  43.1868,   0.1849,   0.8597,   1.3303,   0.2824,   0.1711,    0.019,    0.151,    4.975,    1.937,    8.164,  124.384,    0.1812,    0.0000,    4.5571,    4.5496,    1.6928,    0.0000,    1.7253,    0.0863,    1.7253,    0.0863,
   14,   0.1273,   0.3600,   0.2007,   0.0834,   0.1689,1175.1230, 799.4010,  52.4615, 104.4304,1017.1284,   0.4171,   5.0596,  47.9449, 132.7505, 180.6954,   0.1329,   0.0044,   0.0504,   0.0566,   0.1076,   0.0652,  44.8986,   0.2199,   0.9180,   1.4148,   0.3073,   0.1862,    0.020,    0.160,    4.880,    1.965,    8.616,  121.996,    0.1731,    0.0000,    4.6511,    4.6430,    1.8010,    0.0000,    1.0095,    0.0505,    1.0095,    0.0505,
   15,   0.1357,   0.3824,   0.2067,   0.0895,   0.1756,1483.9203, 799.9957,  53.9137, 103.9356,1325.4767,   0.4457,   4.9723,  49.8796, 130.8146, 180.6942,   0.1401,   0.0046,   0.0535,   0.0596,   0.1170,   0.0709,  46.6488,   0.2283,   0.9750,   1.4906,   0.3343,   0.2026,    0.020,    0.168,    4.784,    1.999,    9.043,  119.603,    0.1690,    0.0000,    4.8114,    4.8073,    1.9178,    0.0000,    1.6330,    0.0816,    1.6330,    0.0816,
   16,   0.1447,   0.4089,   0.2327,   0.0972,   0.1755,1144.0876, 799.2377,  60.0104, 115.6984, 969.1379,   0.4874,   4.8903,  51.6830, 129.0186, 180.7016,   0.1571,   0.0049,   0.0573,   0.0638,   0.1272,   0.0771,  48.2166,   0.2437,   1.0428,   1.5962,   0.3635,   0.2203,    0.020,    0.178,    4.692,    2.035,    9.520,  117.309,    0.1545,    0.0000,    4.8317,    4.8172,    2.0308,    0.0000,    1.6494,    0.0825,    1.6494,    0.0825,
   17,   0.1555,   0.4419,   0.2481,   0.1050,   0.1802, 716.6377, 799.7618,  81.9018, 114.3130, 519.9057,   0.5290,   4.8112,  53.3956, 127.3073, 180.7029,   0.1712,   0.0045,   0.0619,   0.0686,   0.1387,   0.0841,  49.6911,   0.2252,   1.1268,   1.7160,   0.3964,   0.2401,    0.021,    0.188,    4.602,    2.074,   10.031,  115.054,    0.1474,    0.0000,    4.9385,    4.9314,    2.1922,    0.0000,    2.6015,    0.1301,    2.6015,    0.1301,
   18,   0.1658,   0.4673,   0.2419,   0.1068,   0.1756,1101.7085, 799.9607,  56.5218,  93.0466, 951.9525,   0.5564,   4.7430,  54.7399, 125.9551, 180.6950,   0.1735,   0.0046,   0.0654,   0.0717,   0.1502,   0.0910,  50.8348,   0.2322,   1.1916,   1.7922,   0.4291,   0.2600,    0.021,    0.202,    4.520,    2.129,   10.688,  112.997,    0.1414,    0.0000,    4.7329,    4.7269,    2.3206,    0.0000,    2.1371,    0.1069,    2.1371,    0.1069,
   19,   0.1756,   0.4937,   0.2647,   0.1118,   0.1734,1226.4808, 799.8092,  70.7741, 110.7800,1045.0859,   0.5967,   4.6819,  55.8857, 124.8087, 180.6944,   0.1856,   0.0062,   0.0691,   0.0756,   0.1620,   0.0981,  51.6824,   0.3112,   1.2589,   1.8899,   0.4628,   0.2804,    0.022,    0.217,    4.443,    2.188,   11.403,  111.080,    0.1374,    0.0000,    4.6668,    4.6628,    2.4263,    0.0000,    0.8075,    0.0404,    0.8075,    0.0404,
   20,   0.1885,   0.5337,   0.2962,   0.1229,   0.1796,1326.1034, 798.3663,  61.5683,  94.9422,1171.0465,   0.6499,   4.6220,  56.9755, 123.7211, 180.6966,   0.2074,   0.0051,   0.0747,   0.0817,   0.1750,   0.1060,  52.5156,   0.2536,   1.3610,   2.0424,   0.5000,   0.3029,    0.023,    0.231,    4.368,    2.261,   12.117,  109.210,    0.1326,    0.0000,    4.7921,    4.7874,    2.5847,    0.0000,    3.7037,    0.1852,    3.7037,    0.1852,
   21,   0.2010,   0.5711,   0.3055,   0.1304,   0.1848,1077.3901, 799.2008,  72.7100,  90.3976, 913.4585,   0.6955,   4.5663,  57.9552, 122.7446, 180.6998,   0.2188,   0.0063,   0.0800,   0.0865,   0.1892,   0.1147,  53.1522,   0.3154,   1.4562,   2.1631,   0.5406,   0.3277,    0.023,    0.247,    4.296,    2.336,   12.871,  107.402,    0.1364,    0.0000,    4.9053,    4.9091,    2.7861,    0.0000,    1.6143,    0.0807,    1.6143,    0.0807,
   22,   0.2149,   0.6106,   0.3251,   0.1377,   0.1835,1469.5847, 799.7259,  72.5082,  90.4389,1306.1217,   0.7450,   4.5204,  58.6310, 122.0641, 180.6951,   0.2333,   0.0063,   0.0855,   0.0922,   0.2041,   0.1237,  53.5179,   0.3156,   1.5571,   2.3040,   0.5831,   0.3534,    0.024,    0.266,    4.230,    2.423,   13.759,  105.756,    0.1253,    0.0000,    4.7964,    4.7853,    2.9616,    0.0000,    2.9653,    0.1483,    2.9653,    0.1483,
   23,   0.2291,   0.6508,   0.3427,   0.1437,   0.1847, 932.6990, 799.9352,  92.9040, 104.8392, 734.7532,   0.7978,   4.4814,  59.0808, 121.6172, 180.6980,   0.2493,   0.0070,   0.0911,   0.0976,   0.2196,   0.1332,  53.6215,   0.3517,   1.6595,   2.4402,   0.6273,   0.3805,    0.025,    0.287,    4.169,    2.523,   14.736,  104.235,    0.1236,    0.0000,    4.7590,    4.7573,    3.1367,    0.0000,    2.4422,    0.1221,    2.4422,    0.1221,
   24,   0.2463,   0.7020,   0.3936,   0.1644,   0.2131, 954.8821, 799.9551,  96.3208,  99.0854, 759.4642,   0.8700,   4.4251,  60.0591, 120.6310, 180.6900,   0.2787,   0.0066,   0.0983,   0.1056,   0.2370,   0.1438,  54.2088,   0.3311,   1.7901,   2.6410,   0.6773,   0.4108,    0.026,    0.298,    4.101,    2.621,   15.365,  102.529,    0.1163,    0.0000,    5.5277,    5.5203,    3.3678,    0.0000,    3.8662,    0.1933,    3.8662,    0.1933,
   25,   0.2630,   0.7548,   0.4303,   0.1797,   0.2261,1027.1952, 797.9290, 119.8457, 104.2686, 805.1143,   0.9519,   4.3676,  61.1423, 119.5576, 180.6999,   0.3120,   0.0090,   0.1057,   0.1133,   0.2564,   0.1555,  54.7600,   0.4490,   1.9248,   2.8315,   0.7326,   0.4444,    0.027,    0.308,    4.033,    2.702,   15.928,  100.812,    0.1154,    0.0000,    5.9014,    5.9005,    3.6170,    0.0000,    1.5749,    0.0787,    1.5749,    0.0787,
   26,   0.2817,   0.8081,   0.4277,   0.1828,   0.2017,1082.7830, 799.9419,  97.2333,  92.2929, 891.2523,   1.0148,   4.3474,  61.1148, 119.5843, 180.6992,   0.3259,   0.0102,   0.1131,   0.1201,   0.2773,   0.1681,  54.2683,   0.5119,   2.0607,   3.0013,   0.7922,   0.4804,    0.028,    0.339,    3.981,    2.799,   17.163,   99.513,    0.1097,    0.0000,    5.0867,    5.0810,    3.8914,    0.0000,    2.8747,    0.1437,    2.8747,    0.1437,
   27,   0.3027,   0.8691,   0.4807,   0.2016,   0.2326, 824.5189, 798.5226, 133.7351, 103.9620, 588.2465,   1.1014,   4.3074,  61.5477, 119.1460, 180.6937,   0.3595,   0.0105,   0.1217,   0.1291,   0.2992,   0.1814,  54.2054,   0.5257,   2.2162,   3.2274,   0.8548,   0.5183,    0.029,    0.355,    3.923,    2.927,   18.029,   98.084,    0.1065,    0.0000,    5.7676,    5.7644,    4.1124,    0.0000,    4.0228,    0.2011,    4.0228,    0.2011,
   28,   0.3251,   0.9325,   0.4948,   0.2146,   0.2345,1075.2305, 799.9979, 127.7883, 103.5504, 842.4266,   1.1735,   4.2809,  61.6677, 119.0245, 180.6922,   0.3736,   0.0122,   0.1306,   0.1369,   0.3238,   0.1963,  53.7699,   0.6106,   2.3779,   3.4232,   0.9252,   0.5610,    0.030,    0.379,    3.872,    3.044,   19.088,   96.792,    0.1018,    0.0000,    5.7925,    5.7878,    4.4415,    0.0000,    2.9743,    0.1487,    2.9743,    0.1487,
   29,   0.3521,   1.0110,   0.5450,   0.2300,   0.2341,1327.3278, 797.6395, 132.6104, 101.0870,1095.9966,   1.2668,   4.2684,  61.2892, 119.3984, 180.6876,   0.4025,   0.0114,   0.1415,   0.1480,   0.3505,   0.2129,  52.8316,   0.5696,   2.5782,   3.7001,   1.0015,   0.6082,    0.032,    0.408,    3.828,    3.189,   20.412,   95.701,    0.0963,    0.0000,    5.5830,    5.5776,    4.7284,    0.0000,    5.6275,    0.2814,    5.6275,    0.2814,
   30,   0.3823,   1.1072,   0.6091,   0.2549,   0.2466,1175.1230, 799.3237, 160.1533, 103.2608, 910.0258,   1.3802,   4.2626,  60.6962, 119.9963, 180.6925,   0.4341,   0.0143,   0.1550,   0.1613,   0.3830,   0.2326,  51.3698,   0.7129,   2.8232,   4.0315,   1.0943,   0.6645,    0.034,    0.441,    3.788,    3.355,   21.847,   94.702,    0.0918,    0.0000,    5.7728,    5.7683,    5.1401,    0.0000,    2.5083,    0.1254,    2.5083,    0.1254,
   31,   0.4380,   1.2031,   0.6465,   0.2955,   0.2665,1483.9203, 799.9950, 169.0110, 102.3670,1211.8734,   1.4689,   4.2585,  59.9860, 120.7114, 180.6973,   0.4090,   0.0132,   0.1684,   0.1738,   0.4384,   0.2662,  49.9015,   0.6592,   3.0678,   4.3445,   1.2524,   0.7605,    0.035,    0.472,    3.751,    3.545,   23.308,   93.768,    0.0897,    0.0000,    6.1021,    6.1000,    5.5983,    0.0000,    6.7246,    0.3362,    6.7246,    0.3362,
   32,   0.5012,   1.2996,   0.7504,   0.3333,   0.2768,1144.0876, 799.0139, 193.2962, 114.1604, 837.6114,   1.6022,   4.2655,  58.9276, 121.7695, 180.6971,   0.3999,   0.0156,   0.1819,   0.1877,   0.5080,   0.3091,  47.8091,   0.7785,   3.3140,   4.6914,   1.4515,   0.8831,    0.037,    0.508,    3.720,    3.746,   24.945,   92.992,    0.0871,    0.0000,    6.2077,    6.2051,    6.0665,    0.0000,    3.8106,    0.1905,    3.8106,    0.1905,
   33,   0.5776,   1.3501,   0.7942,   0.3574,   0.2807, 716.6377, 799.7535, 261.2941, 109.7272, 344.8828,   1.7378,   4.2860,  57.4701, 123.2303, 180.7004,   0.3752,   0.0174,   0.1890,   0.1953,   0.5970,   0.3638,  45.5313,   0.8690,   3.4428,   4.8816,   1.7058,   1.0396,    0.040,    0.550,    3.697,    3.958,   26.773,   92.411,    0.0886,    0.0000,    6.1407,    6.1422,    6.4196,    0.0000,    4.5034,    0.2252,    4.5034,    0.2252,
   34,   0.6450,   1.3399,   0.7413,   0.3392,   0.2963,1101.7085, 799.9537, 169.1526,  91.5346, 840.8317,   1.8351,   4.2944,  56.2760, 124.4166, 180.6926,   0.3405,   0.0188,   0.1876,   0.1951,   0.6789,   0.4142,  43.9185,   0.9394,   3.4167,   4.8782,   1.9397,   1.1834,    0.042,    0.576,    3.677,    4.178,   28.227,   91.920,    0.0911,    0.0000,    6.3893,    6.3918,    6.4340,    0.0000,    4.6069,    0.2303,    4.6069,    0.2303,
   35,   0.7051,   1.3205,   0.7585,   0.3288,   0.2945,1226.4808, 799.8040, 197.6335, 109.2560, 919.7479,   1.9629,   4.3018,  55.3228, 125.3726, 180.6954,   0.3492,   0.0197,   0.1849,   0.1937,   0.7551,   0.4603,  42.6535,   0.9857,   3.3674,   4.8437,   2.1574,   1.3150,    0.043,    0.597,    3.662,    4.342,   29.399,   91.533,    0.0985,    0.0000,    6.4949,    6.5023,    6.3226,    0.0000,    4.7751,    0.2388,    4.7751,    0.2388,
   36,   0.7707,   1.3308,   0.8048,   0.3438,   0.3051,1326.1034, 798.1031, 160.7617,  94.0654,1072.9922,   2.1188,   4.3018,  54.6630, 126.0331, 180.6960,   0.3715,   0.0183,   0.1863,   0.1974,   0.8354,   0.5099,  41.5733,   0.9175,   3.3934,   4.9351,   2.3869,   1.4568,    0.045,    0.609,    3.648,    4.485,   30.252,   91.197,    0.0999,    0.0000,    6.7873,    6.7887,    6.3408,    0.0000,    7.3508,    0.3675,    7.3508,    0.3675,
   37,   0.8279,   1.3491,   0.7757,   0.3432,   0.3116,1077.3901, 799.1284, 176.7708,  88.4999, 811.1041,   2.2372,   4.3045,  54.1185, 126.5775, 180.6960,   0.3658,   0.0185,   0.1889,   0.2000,   0.9090,   0.5550,  40.5678,   0.9265,   3.4403,   5.0011,   2.5970,   1.5858,    0.046,    0.622,    3.637,    4.588,   30.968,   90.907,    0.1155,    0.0000,    7.0354,    7.0511,    6.4865,    0.0000,    6.0822,    0.3041,    6.0822,    0.3041,
   38,   0.8897,   1.3436,   0.7928,   0.3439,   0.3066,1469.5847, 799.7130, 167.2795,  88.9376,1212.7947,   2.3679,   4.3160,  53.3570, 127.3377, 180.6947,   0.3706,   0.0198,   0.1881,   0.2000,   0.9871,   0.6023,  39.4009,   0.9878,   3.4263,   5.0008,   2.8204,   1.7208,    0.047,    0.638,    3.631,    4.688,   31.767,   90.776,    0.1062,    0.0000,    6.8468,    6.8375,    6.5258,    0.0000,    4.8906,    0.2445,    4.8906,    0.2445,
   39,   0.9418,   1.3395,   0.7662,   0.3326,   0.3044, 932.6990, 799.9310, 199.5475, 102.6207, 630.3197,   2.4822,   4.3305,  52.5457, 128.1491, 180.6948,   0.3747,   0.0213,   0.1875,   0.1998,   1.0544,   0.6444,  38.2146,   1.0671,   3.4156,   4.9947,   3.0125,   1.8412,    0.048,    0.653,    3.629,    4.785,   32.522,   90.731,    0.1113,    0.0000,    6.7451,    6.7503,    6.4894,    0.0000,    4.5567,    0.2278,    4.5567,    0.2278,
   40,   0.9490,   1.3782,   0.8263,   0.3599,   0.3465, 954.8821, 799.9526, 193.9925,  97.2754, 663.6028,   2.5531,   4.3794,  52.1315, 128.5647, 180.6962,   0.3950,   0.0204,   0.1929,   0.2076,   1.0780,   0.6592,  37.4459,   1.0181,   3.5144,   5.1897,   3.0801,   1.8833,    0.048,    0.645,    3.686,    4.841,   32.498,   91.120,    0.1062,    0.0000,    7.5203,    7.5152,    6.6249,    0.0000,    6.7905,    0.3395,    6.7905,    0.3395,
   41,   1.0126,   1.4312,   0.8674,   0.3826,   0.3593,1027.1952, 797.7584, 231.9011, 101.8323, 695.6633,   2.6985,   4.3594,  52.1714, 128.5249, 180.6963,   0.4160,   0.0157,   0.2004,   0.2163,   1.1482,   0.7019,  37.0420,   0.7863,   3.6496,   5.4075,   3.2805,   2.0055,    0.048,    0.637,    3.674,    4.845,   32.264,   91.307,    0.1082,    0.0000,    7.9672,    7.9692,    6.8846,    0.0000,   11.6255,    0.5813,   11.6256,    0.5813,
   42,   1.0723,   1.4176,   0.8173,   0.3632,   0.3147,1082.7830, 799.9377, 179.8640,  91.4081, 809.3381,   2.8037,   4.3935,  50.9087, 129.7829, 180.6917,   0.4094,   0.0165,   0.1985,   0.2129,   1.2204,   0.7460,  35.5283,   0.8244,   3.6148,   5.3230,   3.4870,   2.1313,    0.049,    0.667,    3.678,    4.893,   33.195,   91.583,    0.1133,    0.0000,    6.8263,    6.8313,    7.0455,    0.0000,    6.1935,    0.3097,    6.1935,    0.3097,
   43,   1.0464,   1.4233,   0.8406,   0.3686,   0.3574, 824.5189, 798.4432, 227.0511, 102.4108, 496.5577,   2.8407,   4.4710,  50.3189, 130.3769, 180.6958,   0.4291,   0.0159,   0.1993,   0.2165,   1.2286,   0.7514,  34.8229,   0.7968,   3.6294,   5.4128,   3.5103,   2.1467,    0.050,    0.661,    3.761,    4.960,   33.231,   92.077,    0.1088,    0.0000,    7.6524,    7.6480,    6.8809,    0.0000,    6.8447,    0.3422,    6.8447,    0.3422,
   44,   1.0911,   1.4328,   0.8101,   0.3642,   0.3497,1075.2305, 799.9976, 202.6450, 102.5508, 768.4841,   2.9348,   4.4731,  49.8846, 130.8117, 180.6962,   0.4272,   0.0179,   0.2006,   0.2153,   1.2857,   0.7880,  34.0254,   0.8969,   3.6537,   5.3836,   3.6735,   2.2514,    0.050,    0.666,    3.758,    4.981,   33.406,   92.314,    0.1106,    0.0000,    7.6204,    7.6222,    7.0484,    0.0000,    4.6460,    0.2323,    4.6460,    0.2323,
   45,   0.9378,   1.3911,   0.8043,   0.3514,   0.3510,1327.3278, 797.2568, 189.3934, 100.3926,1040.2892,   2.6558,   4.8536,  47.6958, 133.0043, 180.7001,   0.4329,   0.0174,   0.1948,   0.2124,   1.1162,   0.6823,  32.8336,   0.8676,   3.5473,   5.3089,   3.1890,   1.9494,    0.051,    0.679,    4.124,    5.058,   34.125,   93.716,    0.1058,    0.0000,    7.3622,    7.3574,    6.7845,    0.0000,    4.8586,    0.2429,    4.8586,    0.2429,
   46,   0.9979,   1.4066,   0.8474,   0.3662,   0.3542,1175.1230, 799.2876, 212.8731, 102.7163, 857.5058,   2.7935,   4.8427,  47.3024, 133.3901, 180.6925,   0.4477,   0.0191,   0.1969,   0.2151,   1.1877,   0.7268,  31.9115,   0.9559,   3.5868,   5.3779,   3.3935,   2.0767,    0.051,    0.682,    4.110,    5.097,   34.249,   93.933,    0.1109,    0.0000,    7.5000,    7.5051,    6.9395,    0.0000,    4.3055,    0.2153,    4.3055,    0.2153,
   47,   1.0501,   1.4120,   0.8185,   0.3675,   0.3656,1483.9203, 799.9948, 206.0271, 101.9050,1175.2827,   2.8965,   4.8246,  47.1513, 133.5443, 180.6956,   0.4404,   0.0210,   0.1977,   0.2159,   1.2538,   0.7678,  31.3293,   1.0484,   3.6007,   5.3969,   3.5821,   2.1938,    0.051,    0.678,    4.095,    5.120,   34.161,   94.153,    0.1111,    0.0000,    7.7730,    7.7732,    6.9781,    0.0000,    4.2232,    0.2112,    4.2232,    0.2112,
   48,   1.1013,   1.4108,   0.8720,   0.3763,   0.3618,1144.0876, 798.9800, 217.0563, 113.8982, 814.1498,   3.0409,   4.8137,  46.9405, 133.7565, 180.6971,   0.4745,   0.0195,   0.1975,   0.2164,   1.3213,   0.8117,  30.8648,   0.9732,   3.5975,   5.4107,   3.7752,   2.3191,    0.051,    0.678,    4.085,    5.127,   34.147,   94.381,    0.1018,    0.0000,    7.7413,    7.7320,    7.0091,    0.0000,    7.6226,    0.3811,    7.6226,    0.3811,
   49,   1.1350,   1.3792,   0.8514,   0.3729,   0.3489, 716.6377, 799.7509, 271.5100, 109.4186, 334.9438,   3.1537,   4.8298,  46.0300, 134.6617, 180.6917,   0.4856,   0.0198,   0.1931,   0.2105,   1.3827,   0.8620,  29.8483,   0.9885,   3.5169,   5.2630,   3.9506,   2.4627,    0.052,    0.692,    4.086,    5.166,   34.709,   94.677,    0.1103,    0.0000,    7.3954,    7.4039,    6.9165,    0.0000,    5.6253,    0.2813,    5.6253,    0.2813,
   50,   1.1456,   1.3356,   0.7609,   0.3468,   0.3605,1101.7085, 799.9517, 168.0070,  91.5467, 841.9667,   3.1977,   4.8388,  45.4574, 135.2366, 180.6940,   0.4566,   0.0205,   0.1870,   0.2029,   1.4276,   0.9032,  29.2962,   1.0243,   3.4057,   5.0715,   4.0789,   2.5806,    0.052,    0.692,    4.094,    5.223,   34.900,   95.000,    0.1137,    0.0000,    7.5873,    7.5907,    6.6349,    0.0000,    4.5210,    0.2260,    4.5210,    0.2260,
   51,   1.1456,   1.3203,   0.7687,   0.3373,   0.3489,1226.4808, 799.8015, 196.1450, 109.2812, 921.2088,   3.2611,   4.8570,  44.9843, 135.7052, 180.6895,   0.4579,   0.0197,   0.1848,   0.2002,   1.4661,   0.9324,  28.7745,   0.9857,   3.3668,   5.0043,   4.1889,   2.6640,    0.052,    0.694,    4.111,    5.238,   35.017,   95.334,    0.1164,    0.0000,    7.4933,    7.4961,    6.4785,    0.0000,    5.8965,    0.2948,    5.8965,    0.2948,
   52,   1.1486,   1.3048,   0.8063,   0.3448,   0.3537,1326.1034, 798.0967, 158.4215,  94.0861,1075.3077,   3.3565,   4.8685,  44.7738, 135.9111, 180.6849,   0.4779,   0.0206,   0.1827,   0.1986,   1.5120,   0.9648,  28.3771,   1.0282,   3.3271,   4.9648,   4.3200,   2.7566,    0.052,    0.688,    4.128,    5.247,   34.890,   95.658,    0.1153,    0.0000,    7.6136,    7.6124,    6.3789,    0.0000,    4.3089,    0.2154,    4.3089,    0.2154,
