 year,         CAI,         LAI,         GPP,       Rauto,          Rh,        rain,   SiolWater,      Transp,        Evap,      Runoff,      plantC,       soilC,      plantN,       soilN,        totN,         NSC,       SeedC,       leafC,       rootC,    SapwoodC,       WoodC,         NSN,       SeedN,       leafN,       rootN,    SapwoodN,       WoodN,       McrbC,     fastSOM,     SlowSOM,       McrbN,   fastSoilN,   slowSoilN,    mineralN,      N_fxed,      N_uptk,     N_yrMin,       N_P2S,      N_loss,       seedC,       seedN,  Seedling-C,  Seedling-N,
   11,   0.0906,   0.2476,   0.1120,   0.0495,   0.2962, 824.5189, 798.6442,  45.5840, 105.5578, 674.6877,   0.2504,  11.1574,  82.7647, 284.5282, 367.2928,   0.0774,   0.0042,   0.0347,   0.0280,   0.0661,   0.0400,  80.9178,   0.2123,   0.6313,   0.7001,   0.1888,   0.1144,    0.028,    0.085,   11.044,    2.820,    5.071,  276.103,    0.5348,    0.0000,    8.7448,    8.7145,    0.9390,    0.0000,    1.0061,    0.0503,    1.0061,    0.0503,
   12,   0.0948,   0.2589,   0.1127,   0.0515,   0.2858,1075.2305, 799.9984,  42.1596, 104.8311, 926.8936,   0.2648,  10.9183,  88.7572, 278.5341, 367.2913,   0.0807,   0.0045,   0.0362,   0.0288,   0.0714,   0.0433,  86.8278,   0.2226,   0.6601,   0.7192,   0.2040,   0.1236,    0.028,    0.087,   10.803,    2.779,    5.163,  270.078,    0.5143,    0.0000,    8.6337,    8.6131,    0.9858,    0.0000,    0.8734,    0.0437,    0.8734,    0.0437,
   13,   0.0985,   0.2690,   0.1202,   0.0525,   0.2693,1327.3278, 798.2719,  42.5510, 102.2478,1184.2572,   0.2846,  10.6964,  94.2243, 273.0595, 367.2838,   0.0883,   0.0056,   0.0377,   0.0298,   0.0768,   0.0465,  92.1634,   0.2776,   0.6859,   0.7452,   0.2193,   0.1329,    0.027,    0.091,   10.578,    2.747,    5.361,  264.455,    0.4965,    0.0000,    8.2479,    8.2302,    1.0057,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,
   14,   0.1051,   0.2902,   0.1321,   0.0580,   0.2683,1175.1230, 799.4018,  50.4754, 104.4645,1019.0611,   0.3073,  10.4787,  99.6140, 267.6782, 367.2921,   0.0979,   0.0034,   0.0406,   0.0320,   0.0831,   0.0503,  97.5243,   0.1687,   0.7400,   0.7998,   0.2373,   0.1438,    0.027,    0.095,   10.357,    2.720,    5.584,  258.914,    0.4594,    0.0000,    8.3517,    8.3146,    1.0776,    0.0000,    3.3856,    0.1693,    3.3856,    0.1693,
   15,   0.1107,   0.3055,   0.1355,   0.0613,   0.2733,1483.9203, 799.9957,  51.5460, 103.9939,1327.7887,   0.3269,  10.2593, 105.0055, 262.2834, 367.2889,   0.1027,   0.0039,   0.0428,   0.0334,   0.0898,   0.0544, 102.7831,   0.1969,   0.7791,   0.8345,   0.2565,   0.1554,    0.027,    0.099,   10.134,    2.698,    5.815,  253.338,    0.4324,    0.0000,    8.5245,    8.4974,    1.1406,    0.0000,    0.7759,    0.0388,    0.7759,    0.0388,
   16,   0.1170,   0.3249,   0.1534,   0.0662,   0.2680,1144.0876, 799.2393,  57.5144, 115.7502, 971.5767,   0.3567,  10.0477, 110.1762, 257.0880, 367.2642,   0.1165,   0.0036,   0.0455,   0.0354,   0.0970,   0.0588, 107.8370,   0.1805,   0.8284,   0.8852,   0.2770,   0.1679,    0.027,    0.103,    9.918,    2.679,    6.069,  247.941,    0.3995,    0.0000,    8.4677,    8.4347,    1.1969,    0.0000,    1.7646,    0.0882,    1.7646,    0.0882,
   17,   0.1226,   0.3419,   0.1549,   0.0691,   0.2693, 716.6377, 799.7610,  76.0720, 114.4383, 525.6130,   0.3817,   9.8386, 115.2914, 251.9837, 367.2751,   0.1235,   0.0052,   0.0479,   0.0369,   0.1047,   0.0635, 112.7563,   0.2593,   0.8718,   0.9235,   0.2992,   0.1813,    0.027,    0.108,    9.704,    2.661,    6.337,  242.601,    0.3843,    0.0000,    8.5819,    8.5668,    1.2631,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,
   18,   0.1297,   0.3595,   0.1504,   0.0703,   0.2555,1101.7085, 799.9609,  52.1367,  93.1199, 956.2614,   0.3978,   9.6468, 119.9044, 247.3775, 367.2819,   0.1243,   0.0042,   0.0503,   0.0384,   0.1125,   0.0681, 117.3012,   0.2107,   0.9168,   0.9598,   0.3213,   0.1947,    0.027,    0.114,    9.506,    2.654,    6.707,  237.648,    0.3684,    0.0000,    8.2437,    8.2279,    1.3250,    0.0000,    2.5000,    0.1250,    2.5000,    0.1250,
   19,   0.1359,   0.3767,   0.1630,   0.0725,   0.2461,1226.4808, 799.8098,  64.7549, 110.8824,1051.0031,   0.4222,   9.4663, 124.1999, 243.0818, 367.2817,   0.1316,   0.0049,   0.0527,   0.0400,   0.1202,   0.0728, 121.4452,   0.2436,   0.9605,   0.9990,   0.3434,   0.2081,    0.026,    0.121,    9.319,    2.650,    7.114,  232.964,    0.3543,    0.0000,    8.0620,    8.0479,    1.3685,    0.0000,    0.9647,    0.0482,    0.9647,    0.0482,
   20,   0.1439,   0.4020,   0.1826,   0.0789,   0.2476,1326.1034, 798.3605,  56.9691,  94.9955,1175.5959,   0.4561,   9.2880, 128.4373, 238.8502, 367.2874,   0.1465,   0.0041,   0.0563,   0.0426,   0.1287,   0.0780, 125.5531,   0.2043,   1.0251,   1.0644,   0.3676,   0.2228,    0.027,    0.128,    9.134,    2.652,    7.513,  228.346,    0.3390,    0.0000,    8.1633,    8.1480,    1.4418,    0.0000,    2.5327,    0.1266,    2.5327,    0.1266,
   21,   0.1512,   0.4240,   0.1839,   0.0826,   0.2480,1077.3901, 799.2139,  64.8091,  90.5797, 921.1564,   0.4832,   9.1136, 132.5707, 234.7146, 367.2854,   0.1525,   0.0054,   0.0594,   0.0444,   0.1380,   0.0836, 129.4796,   0.2676,   1.0813,   1.1091,   0.3942,   0.2389,    0.027,    0.135,    8.952,    2.655,    7.910,  223.811,    0.3383,    0.0000,    8.2317,    8.2309,    1.5294,    0.0000,    0.6906,    0.0345,    0.6906,    0.0345,
   22,   0.1608,   0.4520,   0.1968,   0.0874,   0.2388,1469.5847, 799.7281,  65.2899,  90.5851,1313.2058,   0.5142,   8.9526, 136.3259, 230.9579, 367.2837,   0.1625,   0.0039,   0.0633,   0.0472,   0.1478,   0.0896, 133.1223,   0.1931,   1.1526,   1.1797,   0.4223,   0.2559,    0.027,    0.144,    8.782,    2.666,    8.418,  219.560,    0.3134,    0.0000,    8.0253,    8.0005,    1.6188,    0.0000,    3.4839,    0.1742,    3.4839,    0.1742,
   23,   0.1691,   0.4755,   0.2045,   0.0895,   0.2328, 932.6990, 799.9366,  82.1144, 105.0895, 745.2929,   0.5468,   8.8014, 139.7612, 227.5218, 367.2829,   0.1722,   0.0052,   0.0666,   0.0492,   0.1579,   0.0957, 136.3331,   0.2601,   1.2126,   1.2307,   0.4512,   0.2734,    0.027,    0.153,    8.621,    2.684,    8.996,  215.534,    0.3065,    0.0000,    7.8556,    7.8487,    1.6937,    0.0000,    0.8077,    0.0404,    0.8077,    0.0404,
   24,   0.1781,   0.5030,   0.2302,   0.1005,   0.2614, 954.8821, 799.9563,  83.1689,  99.3641, 772.3373,   0.5898,   8.6265, 143.9573, 223.3316, 367.2888,   0.1898,   0.0063,   0.0704,   0.0519,   0.1690,   0.1024, 140.2879,   0.3127,   1.2826,   1.2985,   0.4829,   0.2927,    0.027,    0.157,    8.443,    2.696,    9.280,  211.071,    0.2847,    0.0000,    8.7715,    8.7497,    1.7802,    0.0000,    1.2853,    0.0643,    1.2853,    0.0643,
   25,   0.1900,   0.5407,   0.2498,   0.1109,   0.2704,1027.1952, 797.9774, 102.3223, 104.6717, 822.1876,   0.6361,   8.4480, 148.3319, 218.9543, 367.2863,   0.2083,   0.0049,   0.0757,   0.0555,   0.1816,   0.1100, 144.4840,   0.2475,   1.3787,   1.3886,   0.5188,   0.3144,    0.027,    0.160,    8.261,    2.697,    9.464,  206.520,    0.2731,    0.0000,    9.1547,    9.1431,    1.9010,    0.0000,    3.8789,    0.1939,    3.8789,    0.1939,
   26,   0.2007,   0.5718,   0.2478,   0.1102,   0.2337,1082.7830, 799.9437,  83.1362,  92.4484, 905.2415,   0.6751,   8.3118, 151.4037, 215.8764, 367.2802,   0.2172,   0.0069,   0.0801,   0.0581,   0.1947,   0.1180, 147.2524,   0.3470,   1.4582,   1.4525,   0.5564,   0.3373,    0.027,    0.174,    8.111,    2.710,   10.132,  202.767,    0.2668,    0.0000,    8.0539,    8.0475,    2.0155,    0.0000,    0.7787,    0.0389,    0.7787,    0.0389,
   27,   0.2133,   0.6083,   0.2736,   0.1206,   0.2600, 824.5189, 798.5675, 112.0338, 104.3179, 609.5480,   0.7244,   8.1542, 155.0115, 212.2830, 367.2946,   0.2371,   0.0061,   0.0852,   0.0617,   0.2082,   0.1262, 150.6597,   0.3027,   1.5513,   1.5425,   0.5948,   0.3606,    0.027,    0.180,    7.947,    2.736,   10.631,  198.666,    0.2497,    0.0000,    8.7499,    8.7327,    2.1144,    0.0000,    3.7112,    0.1856,    3.7112,    0.1856,
   28,   0.2251,   0.6422,   0.2780,   0.1256,   0.2546,1075.2305, 799.9980, 104.6394, 103.8977, 865.2701,   0.7669,   8.0088, 158.3804, 208.9061, 367.2865,   0.2465,   0.0083,   0.0899,   0.0643,   0.2228,   0.1351, 153.6967,   0.4162,   1.6375,   1.6075,   0.6366,   0.3859,    0.028,    0.190,    7.792,    2.755,   11.120,  194.791,    0.2398,    0.0000,    8.7090,    8.6991,    2.2402,    0.0000,    0.8233,    0.0412,    0.8233,    0.0412,
   29,   0.2393,   0.6843,   0.3035,   0.1320,   0.2447,1327.3278, 797.7445, 108.1097, 101.4187,1120.0560,   0.8228,   7.8794, 161.1843, 206.0925, 367.2767,   0.2693,   0.0074,   0.0958,   0.0684,   0.2378,   0.1442, 156.2699,   0.3689,   1.7449,   1.7093,   0.6794,   0.4119,    0.028,    0.202,    7.650,    2.789,   11.833,  191.243,    0.2270,    0.0000,    8.3238,    8.3110,    2.3524,    0.0000,    4.0700,    0.2035,    4.0700,    0.2035,
   30,   0.2539,   0.7318,   0.3320,   0.1423,   0.2484,1175.1230, 799.3484, 127.8053, 103.6078, 942.1114,   0.8891,   7.7540, 163.8802, 203.3944, 367.2746,   0.2962,   0.0087,   0.1025,   0.0728,   0.2546,   0.1544, 158.5928,   0.4335,   1.8661,   1.8192,   0.7273,   0.4412,    0.028,    0.214,    7.511,    2.831,   12.568,  187.781,    0.2150,    0.0000,    8.4278,    8.4158,    2.5082,    0.0000,    2.2665,    0.1133,    2.2665,    0.1133,
   31,   0.2695,   0.7792,   0.3425,   0.1529,   0.2580,1483.9203, 799.9954, 131.1011, 102.8701,1249.3042,   0.9472,   7.6271, 166.6082, 200.6656, 367.2737,   0.3128,   0.0102,   0.1091,   0.0768,   0.2728,   0.1655, 160.9379,   0.5109,   1.9870,   1.9199,   0.7794,   0.4729,    0.029,    0.226,    7.373,    2.879,   13.257,  184.319,    0.2104,    0.0000,    8.6693,    8.6647,    2.6637,    0.0000,    2.2857,    0.1143,    2.2857,    0.1143,
   32,   0.2873,   0.8364,   0.3919,   0.1671,   0.2578,1144.0876, 799.0832, 147.9721, 114.6643, 882.3650,   1.0320,   7.5088, 169.1319, 198.1425, 367.2745,   0.3516,   0.0108,   0.1171,   0.0824,   0.2926,   0.1775, 163.0569,   0.5390,   2.1329,   2.0599,   0.8360,   0.5072,    0.029,    0.239,    7.241,    2.929,   14.003,  181.015,    0.1944,    0.0000,    8.6919,    8.6760,    2.8362,    0.0000,    3.5661,    0.1783,    3.5661,    0.1783,
   33,   0.3072,   0.8986,   0.4029,   0.1785,   0.2640, 716.6377, 799.7533, 199.0395, 111.4552, 405.4777,   1.1059,   7.3952, 171.4738, 195.7978, 367.2715,   0.3761,   0.0108,   0.1258,   0.0879,   0.3145,   0.1908, 164.9998,   0.5419,   2.2914,   2.1968,   0.8987,   0.5451,    0.030,    0.253,    7.112,    2.985,   14.827,  177.799,    0.1872,    0.0000,    8.7689,    8.7616,    3.0443,    0.0000,    4.4454,    0.2223,    4.4454,    0.2223,
   34,   0.3263,   0.9516,   0.3939,   0.1815,   0.2573,1101.7085, 799.9565, 137.6592,  91.9543, 871.9059,   1.1584,   7.2975, 173.2448, 194.0264, 367.2712,   0.3809,   0.0122,   0.1332,   0.0921,   0.3361,   0.2038, 166.3611,   0.6121,   2.4265,   2.3025,   0.9602,   0.5824,    0.031,    0.272,    6.995,    3.059,   15.901,  174.881,    0.1850,    0.0000,    8.4265,    8.4244,    3.2259,    0.0000,    3.1232,    0.1562,    3.1232,    0.1562,
   35,   0.3461,   1.0104,   0.4333,   0.1904,   0.2538,1226.4808, 799.7975, 173.4097, 109.5733, 943.6638,   1.2335,   7.2107, 174.6943, 192.5817, 367.2760,   0.4063,   0.0135,   0.1415,   0.0973,   0.3579,   0.2171, 167.3677,   0.6744,   2.5766,   2.4327,   1.0227,   0.6202,    0.031,    0.292,    6.887,    3.140,   17.081,  172.181,    0.1796,    0.0000,    8.3005,    8.2951,    3.3862,    0.0000,    3.3985,    0.1699,    3.3985,    0.1699,
   36,   0.3681,   1.0808,   0.4875,   0.2073,   0.2623,1326.1034, 798.0598, 153.4897,  94.1297,1080.2333,   1.3355,   7.1261, 176.0342, 191.2460, 367.2802,   0.4522,   0.0146,   0.1513,   0.1041,   0.3818,   0.2316, 168.1941,   0.7303,   2.7560,   2.6013,   1.0909,   0.6616,    0.032,    0.311,    6.783,    3.239,   18.261,  169.571,    0.1753,    0.0000,    8.4289,    8.4245,    3.5952,    0.0000,    3.8782,    0.1939,    3.8782,    0.1939,
   37,   0.3935,   1.1597,   0.4978,   0.2214,   0.2693,1077.3901, 799.1243, 176.8588,  88.5334, 810.9457,   1.4204,   7.0482, 177.2320, 190.0408, 367.2728,   0.4769,   0.0138,   0.1624,   0.1105,   0.4088,   0.2481, 168.9481,   0.6881,   2.9574,   2.7616,   1.1680,   0.7090,    0.033,    0.332,    6.683,    3.339,   19.447,  167.077,    0.1788,    0.0000,    8.5752,    8.5788,    3.8566,    0.0000,    6.4711,    0.3236,    6.4711,    0.3236,
   38,   0.4200,   1.2411,   0.5353,   0.2338,   0.2667,1469.5847, 799.7084, 179.1841,  88.8030,1201.0254,   1.5180,   6.9851, 177.9065, 189.3595, 367.2659,   0.5096,   0.0145,   0.1738,   0.1177,   0.4366,   0.2658, 169.0658,   0.7256,   3.1648,   2.9435,   1.2473,   0.7595,    0.035,    0.357,    6.594,    3.455,   20.895,  164.838,    0.1717,    0.0000,    8.3277,    8.3205,    4.1086,    0.0000,    5.2088,    0.2604,    5.2088,    0.2604,
   39,   0.4471,   1.3232,   0.5644,   0.2438,   0.2679, 932.6990, 799.9294, 228.3450, 102.0499, 602.0894,   1.6220,   6.9332, 178.3221, 188.9513, 367.2734,   0.5452,   0.0168,   0.1853,   0.1248,   0.4661,   0.2838, 168.8448,   0.8399,   3.3742,   3.1205,   1.3318,   0.8108,    0.036,    0.385,    6.512,    3.588,   22.388,  162.805,    0.1700,    0.0000,    8.3321,    8.3305,    4.3583,    0.0000,    3.9586,    0.1979,    3.9586,    0.1979,
   40,   0.4773,   1.4176,   0.6434,   0.2773,   0.3085, 954.8821, 799.9514, 234.0288,  96.5510, 624.2897,   1.7568,   6.8551, 179.7918, 187.4951, 367.2869,   0.6043,   0.0180,   0.1985,   0.1335,   0.4989,   0.3037, 169.6484,   0.8977,   3.6149,   3.3374,   1.4255,   0.8678,    0.037,    0.399,    6.419,    3.718,   23.136,  160.479,    0.1618,    0.0000,    9.6834,    9.6752,    4.6474,    0.0000,    5.7287,    0.2864,    5.7287,    0.2864,
   41,   0.5104,   1.5227,   0.6998,   0.3045,   0.3266,1027.1952, 797.6229, 288.5830, 100.3891, 640.5581,   1.9043,   6.7759, 181.3978, 185.8807, 367.2785,   0.6658,   0.0206,   0.2132,   0.1428,   0.5358,   0.3263, 170.4550,   1.0279,   3.8828,   3.5690,   1.5308,   0.9323,    0.038,    0.411,    6.326,    3.823,   23.745,  158.156,    0.1561,    0.0000,   10.1749,   10.1691,    4.9730,    0.0000,    5.0464,    0.2523,    5.0464,    0.2523,
   42,   0.5482,   1.6387,   0.7040,   0.3101,   0.2904,1082.7830, 799.9354, 237.5679,  90.7699, 752.1396,   2.0313,   6.7520, 181.1708, 186.1161, 367.2868,   0.7034,   0.0196,   0.2294,   0.1523,   0.5759,   0.3507, 169.5548,   0.9822,   4.1787,   3.8079,   1.6453,   1.0019,    0.039,    0.452,    6.261,    3.948,   25.501,  156.513,    0.1547,    0.0000,    8.7513,    8.7499,    5.3505,    0.0000,    9.1408,    0.4570,    9.1408,    0.4570,
   43,   0.5852,   1.7518,   0.7831,   0.3395,   0.3339, 824.5189, 798.3235, 322.5732, 100.7774, 402.7850,   2.1918,   6.7005, 181.8037, 185.4945, 367.2982,   0.7696,   0.0226,   0.2453,   0.1624,   0.6166,   0.3753, 169.3105,   1.1322,   4.4671,   4.0599,   1.7617,   1.0723,    0.041,    0.473,    6.187,    4.117,   26.565,  154.666,    0.1465,    0.0000,    9.9198,    9.9117,    5.6635,    0.0000,    5.5798,    0.2790,    5.5798,    0.2790,
   44,   0.6274,   1.8801,   0.8069,   0.3611,   0.3358,1075.2305, 799.9971, 305.5182, 101.1977, 666.8455,   2.3336,   6.6686, 181.9010, 185.3787, 367.2797,   0.8089,   0.0235,   0.2632,   0.1727,   0.6623,   0.4030, 168.5691,   1.1774,   4.7944,   4.3166,   1.8922,   1.1514,    0.043,    0.503,    6.123,    4.269,   27.913,  153.060,    0.1359,    0.0000,    9.8147,    9.8041,    6.0812,    0.0000,    8.5222,    0.4261,    8.5222,    0.4261,
   45,   0.6692,   2.0086,   0.8858,   0.3789,   0.3341,1327.3278, 796.0658, 317.2964,  98.8428, 915.1212,   2.5179,   6.6571, 181.2526, 186.0296, 367.2822,   0.8852,   0.0276,   0.2812,   0.1840,   0.7086,   0.4313, 166.8931,   1.3798,   5.1221,   4.6008,   2.0246,   1.2323,    0.045,    0.541,    6.071,    4.459,   29.658,  151.782,    0.1314,    0.0000,    9.4327,    9.4281,    6.4434,    0.0000,    5.6759,    0.2838,    5.6759,    0.2838,
   46,   0.7204,   2.1726,   0.9794,   0.4154,   0.3504,1175.1230, 799.1723, 379.7357, 100.9234, 691.3606,   2.7342,   6.6543, 180.3742, 186.9121, 367.2863,   0.9786,   0.0267,   0.3042,   0.1983,   0.7624,   0.4640, 165.0376,   1.3354,   5.5402,   4.9568,   2.1783,   1.3258,    0.047,    0.581,    6.026,    4.672,   31.465,  150.646,    0.1289,    0.0000,    9.6915,    9.6890,    6.9448,    0.0000,   11.6660,    0.5833,   11.6660,    0.5833,
   47,   0.7762,   2.3444,   1.0222,   0.4542,   0.3765,1483.9203, 799.9939, 393.6358,  99.5338, 989.9308,   2.9278,   6.6522, 179.4517, 187.8164, 367.2681,   1.0307,   0.0319,   0.3282,   0.2125,   0.8228,   0.5015, 162.7814,   1.5946,   5.9783,   5.3134,   2.3510,   1.4329,    0.049,    0.618,    5.985,    4.910,   33.175,  149.605,    0.1266,    0.0000,   10.1507,   10.1483,    7.4656,    0.0000,    6.6510,    0.3325,    6.6510,    0.3325,
   48,   0.8436,   2.5579,   1.1863,   0.5051,   0.3887,1144.0876, 798.5577, 450.5946, 111.2510, 583.6776,   3.2049,   6.6673, 178.0373, 189.2458, 367.2831,   1.1491,   0.0313,   0.3581,   0.2311,   0.8911,   0.5441, 160.0713,   1.5639,   6.5228,   5.7787,   2.5460,   1.5545,    0.052,    0.663,    5.953,    5.157,   35.147,  148.823,    0.1196,    0.0000,   10.2386,   10.2316,    8.0640,    0.0000,   13.0787,    0.6539,   13.0787,    0.6539,
   49,   0.9274,   2.8172,   1.2269,   0.5568,   0.2663, 716.6377, 760.2429, 595.4544,  96.8465,  62.6572,   3.4336,   6.8426, 171.5383, 195.7377, 367.2760,   1.1862,   0.0304,   0.3944,   0.2523,   0.9751,   0.5953, 152.0428,   1.5185,   7.1838,   6.3065,   2.7859,   1.7008,    0.055,    0.806,    5.982,    5.474,   40.626,  149.522,    0.1153,    0.0000,    5.8654,    5.8610,    8.8036,    0.0000,   14.0657,    0.7033,   14.0657,    0.7033,
   50,   1.0464,   3.0553,   1.2544,   0.6045,   0.4464,1101.7085, 799.9409, 440.1129,  87.7853, 534.1172,   3.6037,   6.8757, 168.8111, 198.4771, 367.2882,   1.1192,   0.0336,   0.4277,   0.2713,   1.0858,   0.6660, 147.5528,   1.6789,   7.7911,   6.7830,   3.1024,   1.9029,    0.060,    0.841,    5.974,    6.031,   43.005,  149.323,    0.1185,    0.0000,   10.2909,   10.2942,    9.5870,    0.0000,   10.1667,    0.5083,   10.1667,    0.5083,
   51,   1.1906,   3.1587,   1.3709,   0.6429,   0.4477,1226.4808, 799.7628, 548.6546, 104.4693, 573.5378,   3.8318,   6.9278, 165.9980, 201.2946, 367.2926,   1.0747,   0.0379,   0.4422,   0.2801,   1.2354,   0.7615, 143.3412,   1.8936,   8.0546,   7.0033,   3.5297,   2.1756,    0.064,    0.885,    5.979,    6.413,   45.319,  149.437,    0.1247,    0.0000,   10.5361,   10.5424,    9.9727,    0.0000,    8.5953,    0.4298,    8.5953,    0.4298,
   52,   1.2796,   3.1734,   1.4471,   0.6327,   0.4711,1326.1034, 797.1259, 460.5139,  91.0624, 777.1674,   4.1246,   6.9781, 163.1402, 204.1508, 367.2910,   1.1669,   0.0391,   0.4443,   0.2770,   1.3379,   0.8594, 139.8917,   1.9525,   8.0923,   6.9256,   3.8226,   2.4555,    0.068,    0.916,    5.995,    6.755,   47.412,  149.854,    0.1301,    0.0000,   11.0898,   11.0951,   10.0288,    0.0000,   10.7736,    0.5387,   10.7736,    0.5387,
