 year,         CAI,         LAI,         GPP,       Rauto,          Rh,        rain,   SiolWater,      Transp,        Evap,      Runoff,      plantC,       soilC,      plantN,       soilN,        totN,         NSC,       SeedC,       leafC,       rootC,    SapwoodC,       WoodC,         NSN,       SeedN,       leafN,       rootN,    SapwoodN,       WoodN,       McrbC,     fastSOM,     SlowSOM,       McrbN,   fastSoilN,   slowSoilN,    mineralN,      N_fxed,      N_uptk,     N_yrMin,       N_P2S,      N_loss,       seedC,       seedN,  Seedling-C,  Seedling-N,
   21,   0.0961,   0.1864,   0.0840,   0.0392,   0.1221,1077.3901, 799.2434,  28.7579,  91.3525, 956.5047,   0.2049,   4.2766,  69.8130, 110.8893, 180.7023,   0.0281,   0.0036,   0.0261,   0.0258,   0.0755,   0.0458,  68.1670,   0.1790,   0.4753,   0.6452,   0.2158,   0.1307,    0.014,    0.079,    4.184,    1.353,    4.668,  104.597,    0.2717,    0.0000,    4.2249,    4.2208,    0.8534,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,
   22,   0.0989,   0.1939,   0.0885,   0.0406,   0.1172,1469.5847, 799.7347,  28.2837,  91.1806,1349.6416,   0.2118,   4.2001,  71.6377, 109.0616, 180.6993,   0.0295,   0.0028,   0.0271,   0.0270,   0.0781,   0.0473,  69.9721,   0.1380,   0.4945,   0.6747,   0.2232,   0.1352,    0.014,    0.082,    4.104,    1.351,    4.845,  102.607,    0.2596,    0.0000,    4.0989,    4.0869,    0.8780,    0.0000,    1.4250,    0.0712,    1.4250,    0.0712,
   23,   0.1007,   0.1972,   0.0879,   0.0400,   0.1138, 932.6990, 799.9391,  34.3715, 106.1167, 792.0170,   0.2178,   4.1275,  73.3293, 107.3689, 180.6982,   0.0302,   0.0034,   0.0276,   0.0273,   0.0806,   0.0488,  71.6059,   0.1697,   0.5028,   0.6813,   0.2302,   0.1395,    0.014,    0.086,    4.028,    1.352,    5.049,  100.709,    0.2590,    0.0000,    4.0190,    4.0184,    0.8947,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,
   24,   0.1025,   0.2021,   0.0959,   0.0438,   0.1272, 954.8821, 799.9578,  33.8074, 100.4010, 820.6647,   0.2272,   4.0426,  75.4357, 105.2608, 180.6964,   0.0331,   0.0040,   0.0283,   0.0281,   0.0832,   0.0504,  73.6336,   0.2024,   0.5154,   0.7025,   0.2378,   0.1441,    0.013,    0.085,    3.944,    1.348,    5.075,   98.594,    0.2443,    0.0000,    4.4870,    4.4723,    0.9140,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,
   25,   0.1057,   0.2122,   0.1010,   0.0472,   0.1308,1027.1952, 798.0983,  40.4582, 106.1218, 882.4822,   0.2364,   3.9563,  77.6394, 103.0601, 180.6994,   0.0357,   0.0032,   0.0297,   0.0293,   0.0862,   0.0522,  75.8071,   0.1624,   0.5412,   0.7333,   0.2462,   0.1492,    0.013,    0.085,    3.858,    1.337,    5.040,   96.449,    0.2345,    0.0000,    4.6666,    4.6569,    0.9542,    0.0000,    1.5027,    0.0751,    1.5027,    0.0751,
   26,   0.1078,   0.2165,   0.0969,   0.0448,   0.1123,1082.7830, 799.9463,  31.9195,  93.0718, 955.9528,   0.2425,   3.8901,  79.2159, 101.4862, 180.7021,   0.0356,   0.0040,   0.0303,   0.0295,   0.0891,   0.0539,  77.3179,   0.1987,   0.5520,   0.7387,   0.2544,   0.1541,    0.013,    0.090,    3.787,    1.332,    5.250,   94.675,    0.2297,    0.0000,    4.1112,    4.1064,    0.9818,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,
   27,   0.1036,   0.2206,   0.1018,   0.0471,   0.1244, 824.5189, 798.6516,  41.0890, 105.6560, 679.0778,   0.2425,   3.8204,  80.8508,  99.8528, 180.7036,   0.0384,   0.0032,   0.0309,   0.0302,   0.0872,   0.0528,  78.9760,   0.1586,   0.5625,   0.7538,   0.2490,   0.1509,    0.013,    0.090,    3.717,    1.333,    5.373,   92.920,    0.2277,    0.0000,    8.6505,    8.6485,    0.9779,    0.0000,    1.2195,    0.0610,    1.2195,    0.0610,
   28,   0.1068,   0.2269,   0.1011,   0.0481,   0.1207,1075.2305, 799.9984,  37.4821, 104.9192, 931.4910,   0.2478,   3.7474,  82.6741,  98.0259, 180.7000,   0.0378,   0.0027,   0.0318,   0.0305,   0.0903,   0.0547,  80.7805,   0.1372,   0.5787,   0.7637,   0.2579,   0.1562,    0.013,    0.092,    3.642,    1.327,    5.430,   91.050,    0.2193,    0.0000,    4.4621,    4.4538,    1.0219,    0.0000,    1.1779,    0.0589,    1.1779,    0.0589,
   29,   0.1097,   0.2331,   0.1062,   0.0484,   0.1148,1327.3278, 798.3127,  37.2590, 102.3252,1189.4332,   0.2576,   3.6806,  84.2506,  96.4466, 180.6971,   0.0406,   0.0029,   0.0326,   0.0316,   0.0934,   0.0565,  82.2963,   0.1427,   0.5945,   0.7888,   0.2667,   0.1616,    0.013,    0.095,    3.573,    1.326,    5.588,   89.318,    0.2147,    0.0000,    4.2558,    4.2512,    1.0260,    0.0000,    0.6510,    0.0326,    0.6510,    0.0326,
   30,   0.1124,   0.2433,   0.1129,   0.0509,   0.1153,1175.1230, 799.4072,  42.4818, 104.5615,1026.9961,   0.2695,   3.6153,  85.8076,  94.8870, 180.6946,   0.0435,   0.0037,   0.0341,   0.0329,   0.0967,   0.0586,  83.7356,   0.1851,   0.6204,   0.8227,   0.2764,   0.1674,    0.013,    0.097,    3.505,    1.326,    5.741,   87.615,    0.2047,    0.0000,    4.3098,    4.2998,    1.0678,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,
   31,   0.1155,   0.2512,   0.1136,   0.0531,   0.1185,1483.9203, 799.9958,  42.7285, 104.1383,1336.4714,   0.2778,   3.5491,  87.3850,  93.3093, 180.6943,   0.0442,   0.0039,   0.0352,   0.0337,   0.1002,   0.0607,  85.2477,   0.1952,   0.6406,   0.8418,   0.2863,   0.1734,    0.013,    0.100,    3.436,    1.328,    5.879,   85.903,    0.1994,    0.0000,    4.4052,    4.3999,    1.1116,    0.0000,    0.6440,    0.0322,    0.6440,    0.0322,
   32,   0.1189,   0.2634,   0.1264,   0.0567,   0.1170,1144.0876, 799.2568,  46.8170, 115.9035, 982.1070,   0.2935,   3.4861,  88.8842,  91.8101, 180.6943,   0.0500,   0.0042,   0.0369,   0.0356,   0.1040,   0.0630,  86.6382,   0.2084,   0.6716,   0.8891,   0.2970,   0.1799,    0.013,    0.103,    3.370,    1.331,    6.037,   84.254,    0.1881,    0.0000,    4.3975,    4.3863,    1.1507,    0.0000,    0.6429,    0.0321,    0.6429,    0.0321,
   33,   0.1225,   0.2746,   0.1263,   0.0587,   0.1187, 716.6377, 799.7618,  61.4560, 114.7715, 539.9120,   0.3044,   3.4243,  90.3381,  90.3565, 180.6946,   0.0513,   0.0044,   0.0384,   0.0369,   0.1079,   0.0654,  87.9988,   0.2222,   0.7002,   0.9218,   0.3084,   0.1868,    0.013,    0.106,    3.305,    1.335,    6.218,   82.622,    0.1816,    0.0000,    4.4418,    4.4352,    1.2103,    0.0000,    0.6806,    0.0340,    0.6806,    0.0340,
   34,   0.1262,   0.2799,   0.1203,   0.0576,   0.1139,1101.7085, 799.9612,  40.9400,  93.2661, 967.3121,   0.3088,   3.3687,  91.5628,  89.1306, 180.6934,   0.0490,   0.0041,   0.0392,   0.0373,   0.1116,   0.0676,  89.2004,   0.2044,   0.7137,   0.9322,   0.3190,   0.1932,    0.013,    0.111,    3.245,    1.346,    6.489,   81.116,    0.1799,    0.0000,    4.2723,    4.2706,    1.2409,    0.0000,    1.2696,    0.0635,    1.2696,    0.0635,
   35,   0.1291,   0.2858,   0.1265,   0.0581,   0.1107,1226.4808, 799.8123,  49.5413, 111.0832,1066.0145,   0.3183,   3.3168,  92.6934,  88.0050, 180.6984,   0.0500,   0.0050,   0.0400,   0.0381,   0.1153,   0.0698,  90.2317,   0.2511,   0.7288,   0.9528,   0.3294,   0.1995,    0.014,    0.115,    3.188,    1.357,    6.767,   79.700,    0.1798,    0.0000,    4.2122,    4.2121,    1.2505,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,
   36,   0.1340,   0.3033,   0.1400,   0.0632,   0.1126,1326.1034, 798.4024,  42.7970,  95.1369,1189.5892,   0.3339,   3.2654,  93.8160,  86.8834, 180.6994,   0.0550,   0.0039,   0.0425,   0.0406,   0.1195,   0.0724,  91.2844,   0.1942,   0.7734,   1.0160,   0.3413,   0.2067,    0.014,    0.119,    3.132,    1.373,    7.029,   78.307,    0.1747,    0.0000,    4.2798,    4.2747,    1.3033,    0.0000,    2.1236,    0.1062,    2.1236,    0.1062,
   37,   0.1382,   0.3162,   0.1393,   0.0651,   0.1139,1077.3901, 799.2278,  48.3301,  90.9108, 937.3335,   0.3433,   3.2162,  94.8909,  85.8074, 180.6983,   0.0542,   0.0042,   0.0443,   0.0418,   0.1238,   0.0750,  92.2611,   0.2112,   0.8063,   1.0444,   0.3537,   0.2143,    0.014,    0.125,    3.078,    1.389,    7.302,   76.944,    0.1720,    0.0000,    4.3318,    4.3291,    1.3806,    0.0000,    0.7231,    0.0362,    0.7231,    0.0362,
   38,   0.1418,   0.3263,   0.1454,   0.0661,   0.1109,1469.5847, 799.7312,  47.1842,  90.8766,1331.0323,   0.3563,   3.1716,  95.7858,  84.9113, 180.6971,   0.0563,   0.0053,   0.0457,   0.0432,   0.1281,   0.0776,  93.0194,   0.2654,   0.8320,   1.0810,   0.3661,   0.2218,    0.014,    0.130,    3.027,    1.410,    7.654,   75.678,    0.1691,    0.0000,    4.2060,    4.2032,    1.4134,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,
   39,   0.1466,   0.3388,   0.1478,   0.0676,   0.1094, 932.6990, 799.9380,  58.4849, 105.6061, 768.4066,   0.3677,   3.1310,  96.5584,  84.1387, 180.6970,   0.0578,   0.0048,   0.0474,   0.0447,   0.1326,   0.0804,  93.7296,   0.2396,   0.8640,   1.1166,   0.3789,   0.2297,    0.014,    0.137,    2.980,    1.435,    8.047,   74.491,    0.1662,    0.0000,    4.1544,    4.1514,    1.4659,    0.0000,    1.6092,    0.0805,    1.6092,    0.0805,
   40,   0.1511,   0.3520,   0.1636,   0.0745,   0.1238, 954.8821, 799.9570,  58.3578,  99.8565, 796.6552,   0.3854,   3.0788,  97.7533,  82.9432, 180.6965,   0.0633,   0.0054,   0.0493,   0.0467,   0.1374,   0.0833,  94.7872,   0.2698,   0.8976,   1.1680,   0.3926,   0.2381,    0.015,    0.138,    2.926,    1.455,    8.180,   73.149,    0.1592,    0.0000,    4.6481,    4.6411,    1.5218,    0.0000,    0.5647,    0.0282,    0.5647,    0.0282,
   41,   0.1566,   0.3698,   0.1733,   0.0801,   0.1288,1027.1952, 798.0408,  70.1450, 105.4086, 853.5616,   0.4035,   3.0250,  99.0814,  81.6154, 180.6968,   0.0684,   0.0051,   0.0518,   0.0490,   0.1425,   0.0867,  96.0013,   0.2568,   0.9430,   1.2257,   0.4072,   0.2476,    0.015,    0.139,    2.871,    1.464,    8.219,   71.777,    0.1546,    0.0000,    4.8833,    4.8787,    1.6002,    0.0000,    1.5181,    0.0759,    1.5181,    0.0759,
   42,   0.1614,   0.3817,   0.1682,   0.0776,   0.1122,1082.7830, 799.9453,  55.8739,  92.7623, 932.2504,   0.4159,   2.9909,  99.7190,  80.9744, 180.6934,   0.0689,   0.0059,   0.0534,   0.0501,   0.1478,   0.0898,  96.5203,   0.2938,   0.9733,   1.2527,   0.4222,   0.2567,    0.015,    0.149,    2.827,    1.481,    8.658,   70.684,    0.1521,    0.0000,    4.2854,    4.2828,    1.6664,    0.0000,    0.5516,    0.0276,    0.5516,    0.0276,
   43,   0.1673,   0.3962,   0.1802,   0.0829,   0.1260, 824.5189, 798.6141,  73.2229, 105.0142, 647.6200,   0.4335,   2.9446, 100.6580,  80.0367, 180.6947,   0.0745,   0.0052,   0.0555,   0.0522,   0.1531,   0.0931,  97.3804,   0.2582,   1.0103,   1.3058,   0.4374,   0.2659,    0.015,    0.151,    2.779,    1.505,    8.914,   69.467,    0.1501,    0.0000,    4.6284,    4.6264,    1.6951,    0.0000,    1.9871,    0.0994,    1.9871,    0.0994,
   44,   0.1718,   0.4063,   0.1789,   0.0840,   0.1239,1075.2305, 799.9982,  66.7455, 104.4378, 902.6689,   0.4452,   2.9037, 101.5662,  79.1277, 180.6939,   0.0741,   0.0065,   0.0569,   0.0528,   0.1585,   0.0964,  98.1546,   0.3264,   1.0360,   1.3211,   0.4529,   0.2753,    0.015,    0.156,    2.733,    1.522,    9.139,   68.318,    0.1484,    0.0000,    4.6913,    4.6896,    1.7699,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,
   45,   0.1715,   0.4204,   0.1885,   0.0855,   0.1201,1327.3278, 798.0727,  66.6059, 101.9338,1160.7178,   0.4558,   2.8758, 102.0148,  78.6813, 180.6961,   0.0797,   0.0062,   0.0589,   0.0549,   0.1592,   0.0970,  98.5306,   0.3086,   1.0720,   1.3717,   0.4548,   0.2772,    0.015,    0.162,    2.699,    1.547,    9.525,   67.463,    0.1458,    0.0000,    8.4388,    8.4363,    1.7847,    0.0000,    1.6744,    0.0837,    1.6744,    0.0837,
   46,   0.1775,   0.4425,   0.2023,   0.0909,   0.1224,1175.1230, 799.3833,  76.9058, 104.1619, 992.7487,   0.4789,   2.8416, 102.6669,  78.0294, 180.6963,   0.0863,   0.0068,   0.0619,   0.0578,   0.1654,   0.1008,  98.9950,   0.3392,   1.1283,   1.4440,   0.4725,   0.2879,    0.016,    0.168,    2.658,    1.573,    9.873,   66.440,    0.1430,    0.0000,    4.5721,    4.5692,    1.8797,    0.0000,    0.8665,    0.0433,    0.8665,    0.0433,
   47,   0.1837,   0.4589,   0.2048,   0.0952,   0.1278,1483.9203, 799.9956,  77.7314, 103.6024,1301.9760,   0.4960,   2.8061, 103.3389,  77.3587, 180.6975,   0.0887,   0.0072,   0.0642,   0.0595,   0.1717,   0.1047,  99.5302,   0.3603,   1.1702,   1.4887,   0.4905,   0.2991,    0.016,    0.174,    2.617,    1.604,   10.201,   65.413,    0.1410,    0.0000,    4.6960,    4.6940,    1.9707,    0.0000,    1.0883,    0.0544,    1.0883,    0.0544,
   48,   0.1902,   0.4816,   0.2285,   0.1018,   0.1282,1144.0876, 799.1895,  85.3966, 115.3976, 944.1011,   0.5266,   2.7739, 103.9341,  76.7640, 180.6981,   0.1010,   0.0078,   0.0674,   0.0629,   0.1785,   0.1088,  99.9196,   0.3922,   1.2282,   1.5732,   0.5099,   0.3110,    0.016,    0.180,    2.578,    1.633,   10.560,   64.437,    0.1331,    0.0000,    4.7114,    4.7036,    2.0494,    0.0000,    0.9875,    0.0494,    0.9875,    0.0494,
   49,   0.1971,   0.5032,   0.2291,   0.1057,   0.1321, 716.6377, 799.7587, 112.4474, 113.6086, 490.0170,   0.5484,   2.7432, 104.4702,  76.2292, 180.6993,   0.1053,   0.0084,   0.0704,   0.0655,   0.1857,   0.1132, 100.2781,   0.4184,   1.2831,   1.6366,   0.5305,   0.3234,    0.017,    0.187,    2.539,    1.665,   10.950,   63.484,    0.1299,    0.0000,    4.7776,    4.7744,    2.1630,    0.0000,    1.1701,    0.0585,    1.1701,    0.0585,
   50,   0.2059,   0.5199,   0.2201,   0.1057,   0.1292,1101.7085, 799.9595,  75.8283,  92.8031, 932.8862,   0.5574,   2.7192, 104.7114,  75.9823, 180.6937,   0.1011,   0.0061,   0.0728,   0.0671,   0.1928,   0.1175, 100.5162,   0.3052,   1.3258,   1.6779,   0.5507,   0.3356,    0.017,    0.197,    2.506,    1.708,   11.509,   62.637,    0.1275,    0.0000,    4.5730,    4.5706,    2.2426,    0.0000,    3.9073,    0.1954,    3.9073,    0.1954,
   51,   0.2125,   0.5341,   0.2332,   0.1069,   0.1277,1226.4808, 799.8082,  92.2471, 110.5411,1023.8483,   0.5765,   2.6984, 104.8527,  75.8372, 180.6899,   0.1039,   0.0075,   0.0748,   0.0691,   0.1997,   0.1217, 100.4733,   0.3728,   1.3620,   1.7264,   0.5706,   0.3476,    0.018,    0.206,    2.475,    1.752,   12.093,   61.861,    0.1313,    0.0000,    4.5120,    4.5156,    2.2764,    0.0000,    0.3732,    0.0187,    0.3732,    0.0187,
   52,   0.2216,   0.5647,   0.2575,   0.1155,   0.1322,1326.1034, 798.2861,  79.6130,  94.7832,1153.2380,   0.6072,   2.6773, 105.0202,  75.6760, 180.6962,   0.1146,   0.0065,   0.0791,   0.0733,   0.2075,   0.1263, 100.4711,   0.3233,   1.4401,   1.8321,   0.5928,   0.3609,    0.018,    0.215,    2.444,    1.803,   12.635,   61.109,    0.1291,    0.0000,    4.6350,    4.6328,    2.3703,    0.0000,    2.8078,    0.1404,    2.8078,    0.1404,
