 year,         CAI,         LAI,         GPP,       Rauto,          Rh,        rain,   SiolWater,      Transp,        Evap,      Runoff,      plantC,       soilC,      plantN,       soilN,        totN,         NSC,       SeedC,       leafC,       rootC,    SapwoodC,       WoodC,         NSN,       SeedN,       leafN,       rootN,    SapwoodN,       WoodN,       McrbC,     fastSOM,     SlowSOM,       McrbN,   fastSoilN,   slowSoilN,    mineralN,      N_fxed,      N_uptk,     N_yrMin,       N_P2S,      N_loss,       seedC,       seedN,  Seedling-C,  Seedling-N,
   14,   0.0955,   0.2389,   0.1098,   0.0489,   0.2243,1175.1230, 799.4082,  41.6639, 104.5728,1027.8171,   0.2480,   8.6245,  84.3583, 220.7352, 305.0935,   0.0660,   0.0033,   0.0335,   0.0292,   0.0722,   0.0438,  82.5210,   0.1669,   0.6093,   0.7297,   0.2063,   0.1250,    0.023,    0.088,    8.514,    2.303,    5.165,  212.847,    0.4201,    0.0000,    7.0274,    6.9976,    0.9657,    0.0000,    2.4671,    0.1234,    2.4671,    0.1234,
   15,   0.0995,   0.2489,   0.1116,   0.0512,   0.2283,1483.9203, 799.9958,  42.2075, 104.1475,1336.9843,   0.2606,   8.4434,  88.8316, 216.2592, 305.0908,   0.0688,   0.0035,   0.0348,   0.0301,   0.0768,   0.0465,  86.9160,   0.1755,   0.6346,   0.7532,   0.2194,   0.1329,    0.023,    0.090,    8.331,    2.280,    5.313,  208.263,    0.4030,    0.0000,    7.1747,    7.1577,    1.0143,    0.0000,    0.7759,    0.0388,    0.7759,    0.0388,
   16,   0.1037,   0.2617,   0.1248,   0.0546,   0.2236,1144.0876, 799.2583,  46.5183, 115.9069, 982.4039,   0.2812,   8.2686,  93.1513, 211.9392, 305.0905,   0.0781,   0.0035,   0.0366,   0.0317,   0.0817,   0.0495,  91.1403,   0.1765,   0.6673,   0.7925,   0.2333,   0.1414,    0.023,    0.093,    8.153,    2.260,    5.482,  203.824,    0.3737,    0.0000,    7.1483,    7.1189,    1.0521,    0.0000,    0.9829,    0.0491,    0.9829,    0.0491,
   17,   0.1075,   0.2728,   0.1248,   0.0565,   0.2245, 716.6377, 799.7620,  61.0205, 114.7779, 540.3400,   0.2973,   8.0957,  97.3969, 207.6864, 305.0833,   0.0823,   0.0046,   0.0382,   0.0328,   0.0868,   0.0526,  95.2527,   0.2306,   0.6956,   0.8195,   0.2481,   0.1503,    0.022,    0.096,    7.977,    2.241,    5.663,  199.425,    0.3581,    0.0000,    7.2107,    7.1951,    1.1022,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,
   18,   0.1122,   0.2827,   0.1199,   0.0566,   0.2127,1101.7085, 799.9613,  41.2127,  93.2629, 967.0408,   0.3063,   7.9369, 101.2364, 203.8509, 305.0873,   0.0814,   0.0041,   0.0396,   0.0336,   0.0919,   0.0557,  99.0485,   0.2047,   0.7209,   0.8405,   0.2626,   0.1591,    0.022,    0.101,    7.814,    2.230,    5.930,  195.343,    0.3475,    0.0000,    6.9294,    6.9188,    1.1421,    0.0000,    1.5502,    0.0775,    1.5502,    0.0775,
   19,   0.1164,   0.2935,   0.1284,   0.0579,   0.2046,1226.4808, 799.8115,  50.6642, 111.0681,1064.9060,   0.3213,   7.7874, 104.8195, 200.2679, 305.0874,   0.0856,   0.0042,   0.0411,   0.0347,   0.0970,   0.0587, 102.5479,   0.2105,   0.7485,   0.8678,   0.2770,   0.1678,    0.022,    0.106,    7.659,    2.223,    6.224,  191.483,    0.3378,    0.0000,    6.7746,    6.7648,    1.1669,    0.0000,    0.9778,    0.0489,    0.9778,    0.0489,
   20,   0.1217,   0.3108,   0.1425,   0.0626,   0.2056,1326.1034, 798.4004,  44.0885,  95.1237,1188.3108,   0.3433,   7.6395, 108.3651, 196.7210, 305.0861,   0.0945,   0.0039,   0.0435,   0.0368,   0.1025,   0.0621, 105.9899,   0.1930,   0.7925,   0.9195,   0.2928,   0.1774,    0.022,    0.110,    7.507,    2.220,    6.507,  187.673,    0.3212,    0.0000,    6.8604,    6.8438,    1.2184,    0.0000,    1.5189,    0.0759,    1.5189,    0.0759,
   21,   0.1266,   0.3253,   0.1425,   0.0649,   0.2057,1077.3901, 799.2264,  49.8443,  90.8801, 935.8483,   0.3595,   7.4950, 111.8317, 193.2606, 305.0923,   0.0973,   0.0045,   0.0455,   0.0380,   0.1085,   0.0657, 109.3322,   0.2227,   0.8295,   0.9496,   0.3099,   0.1877,    0.022,    0.115,    7.357,    2.218,    6.790,  183.934,    0.3191,    0.0000,    6.9208,    6.9187,    1.2871,    0.0000,    0.7004,    0.0350,    0.7004,    0.0350,
   22,   0.1330,   0.3435,   0.1514,   0.0681,   0.1978,1469.5847, 799.7307,  49.7687,  90.8401,1328.4822,   0.3785,   7.3613, 114.9779, 190.1153, 305.0931,   0.1025,   0.0034,   0.0481,   0.0401,   0.1148,   0.0695, 112.3998,   0.1722,   0.8760,   1.0033,   0.3279,   0.1986,    0.022,    0.122,    7.217,    2.222,    7.165,  180.426,    0.3022,    0.0000,    6.7323,    6.7155,    1.3494,    0.0000,    2.3242,    0.1162,    2.3242,    0.1162,
   23,   0.1385,   0.3582,   0.1554,   0.0691,   0.1925, 932.6990, 799.9378,  62.0205, 105.5247, 764.9538,   0.3979,   7.2351, 117.8812, 187.2114, 305.0927,   0.1077,   0.0040,   0.0501,   0.0415,   0.1211,   0.0734, 115.1734,   0.2012,   0.9134,   1.0374,   0.3461,   0.2097,    0.022,    0.129,    7.084,    2.232,    7.594,  177.090,    0.2946,    0.0000,    6.6040,    6.5964,    1.4012,    0.0000,    0.8188,    0.0409,    0.8188,    0.0409,
   24,   0.1438,   0.3738,   0.1728,   0.0766,   0.2157, 954.8821, 799.9569,  62.0763,  99.7793, 793.0143,   0.4245,   7.0888, 121.4274, 183.6663, 305.0937,   0.1176,   0.0055,   0.0523,   0.0434,   0.1280,   0.0776, 118.5262,   0.2767,   0.9533,   1.0838,   0.3658,   0.2216,    0.022,    0.131,    6.936,    2.236,    7.766,  173.387,    0.2766,    0.0000,    7.3606,    7.3426,    1.4567,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,
   25,   0.1518,   0.3991,   0.1858,   0.0840,   0.2227,1027.1952, 798.0293,  75.7162, 105.2753, 848.1376,   0.4524,   6.9399, 125.1361, 179.9628, 305.0989,   0.1283,   0.0040,   0.0559,   0.0460,   0.1359,   0.0823, 122.1445,   0.1995,   1.0177,   1.1510,   0.3882,   0.2352,    0.022,    0.133,    6.785,    2.230,    7.850,  169.620,    0.2632,    0.0000,    7.6818,    7.6683,    1.5446,    0.0000,    3.1776,    0.1589,    3.1776,    0.1589,
   26,   0.1581,   0.4165,   0.1822,   0.0822,   0.1920,1082.7830, 799.9450,  60.8531,  92.7032, 927.3176,   0.4748,   6.8257, 127.7657, 177.3280, 305.0937,   0.1321,   0.0057,   0.0583,   0.0475,   0.1439,   0.0872, 124.5676,   0.2871,   1.0620,   1.1887,   0.4111,   0.2492,    0.022,    0.143,    6.661,    2.234,    8.326,  166.512,    0.2554,    0.0000,    6.7530,    6.7453,    1.6209,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,
   27,   0.1662,   0.4385,   0.1987,   0.0892,   0.2130, 824.5189, 798.6042,  81.0753, 104.8704, 639.9183,   0.5036,   6.6929, 130.8442, 174.2435, 305.0877,   0.1434,   0.0046,   0.0614,   0.0501,   0.1520,   0.0921, 127.5466,   0.2298,   1.1183,   1.2519,   0.4343,   0.2633,    0.022,    0.146,    6.524,    2.246,    8.652,  163.102,    0.2442,    0.0000,    7.3138,    7.3027,    1.6800,    0.0000,    2.9049,    0.1452,    2.9049,    0.1452,
   28,   0.1734,   0.4573,   0.1999,   0.0919,   0.2080,1075.2305, 799.9981,  74.9368, 104.3169, 894.5892,   0.5266,   6.5698, 133.7740, 171.3138, 305.0877,   0.1470,   0.0059,   0.0640,   0.0516,   0.1607,   0.0974, 130.2842,   0.2958,   1.1660,   1.2907,   0.4591,   0.2783,    0.023,    0.153,    6.394,    2.253,    8.964,  159.862,    0.2357,    0.0000,    7.3156,    7.3070,    1.7688,    0.0000,    0.5885,    0.0294,    0.5885,    0.0294,
   29,   0.1825,   0.4829,   0.2158,   0.0956,   0.1992,1327.3278, 797.9978,  76.5570, 101.8074,1150.9651,   0.5585,   6.4588, 136.2658, 168.8243, 305.0900,   0.1595,   0.0046,   0.0676,   0.0545,   0.1696,   0.1028, 132.6639,   0.2303,   1.2313,   1.3622,   0.4845,   0.2936,    0.023,    0.161,    6.275,    2.270,    9.446,  156.881,    0.2274,    0.0000,    7.0008,    6.9925,    1.8335,    0.0000,    3.1998,    0.1600,    3.1998,    0.1600,
   30,   0.1908,   0.5106,   0.2333,   0.1018,   0.2014,1175.1230, 799.3750,  89.3328, 104.0249, 980.3927,   0.5967,   6.3504, 138.6887, 166.3933, 305.0820,   0.1735,   0.0062,   0.0715,   0.0575,   0.1793,   0.1088, 134.8162,   0.3106,   1.3021,   1.4365,   0.5124,   0.3108,    0.023,    0.169,    6.158,    2.292,    9.931,  153.956,    0.2140,    0.0000,    7.0849,    7.0715,    1.9366,    0.0000,    0.5695,    0.0285,    0.5695,    0.0285,
   31,   0.1998,   0.5369,   0.2381,   0.1081,   0.2083,1483.9203, 799.9955,  90.7630, 103.4186,1289.1206,   0.6285,   6.2403, 141.1562, 163.9218, 305.0780,   0.1813,   0.0072,   0.0752,   0.0599,   0.1898,   0.1151, 137.0595,   0.3584,   1.3692,   1.4979,   0.5422,   0.3290,    0.023,    0.176,    6.041,    2.319,   10.373,  151.020,    0.2103,    0.0000,    7.2793,    7.2755,    2.0380,    0.0000,    1.3357,    0.0668,    1.3357,    0.0668,
   32,   0.2104,   0.5717,   0.2699,   0.1173,   0.2072,1144.0876, 799.1633, 101.4468, 115.2037, 928.2725,   0.6774,   6.1366, 143.4845, 161.5950, 305.0795,   0.2033,   0.0070,   0.0800,   0.0639,   0.2011,   0.1220, 139.1544,   0.3510,   1.4579,   1.5980,   0.5745,   0.3486,    0.023,    0.185,    5.928,    2.346,   10.851,  148.204,    0.1948,    0.0000,    7.3011,    7.2856,    2.1499,    0.0000,    2.5752,    0.1288,    2.5752,    0.1288,
   33,   0.2217,   0.6067,   0.2743,   0.1235,   0.2116, 716.6377, 799.7573, 135.0199, 113.0686, 467.9581,   0.7176,   6.0355, 145.7000, 159.3745, 305.0744,   0.2150,   0.0075,   0.0849,   0.0674,   0.2134,   0.1294, 141.1148,   0.3732,   1.5470,   1.6855,   0.6097,   0.3698,    0.024,    0.194,    5.818,    2.375,   11.373,  145.437,    0.1889,    0.0000,    7.3726,    7.3667,    2.2873,    0.0000,    2.1739,    0.1087,    2.1739,    0.1087,
   34,   0.2319,   0.6317,   0.2645,   0.1236,   0.2046,1101.7085, 799.9589,  91.8700,  92.5754, 917.0735,   0.7428,   5.9464, 147.4975, 157.5816, 305.0791,   0.2142,   0.0088,   0.0884,   0.0696,   0.2252,   0.1366, 142.6723,   0.4410,   1.6108,   1.7398,   0.6434,   0.3902,    0.024,    0.206,    5.716,    2.418,   12.072,  142.905,    0.1866,    0.0000,    7.1009,    7.0986,    2.3896,    0.0000,    1.2467,    0.0623,    1.2467,    0.0623,
   35,   0.2430,   0.6633,   0.2870,   0.1285,   0.2005,1226.4808, 799.8047, 114.2782, 110.2750,1002.0892,   0.7814,   5.8653, 149.0616, 156.0146, 305.0763,   0.2257,   0.0091,   0.0929,   0.0728,   0.2371,   0.1438, 144.0058,   0.4558,   1.6913,   1.8206,   0.6774,   0.4108,    0.025,    0.219,    5.622,    2.464,   12.828,  140.539,    0.1827,    0.0000,    6.9909,    6.9870,    2.4768,    0.0000,    2.3108,    0.1155,    2.3108,    0.1155,
   36,   0.2557,   0.7047,   0.3202,   0.1390,   0.2058,1326.1034, 798.2257, 100.1185,  94.5986,1132.9727,   0.8362,   5.7853, 150.5788, 154.4986, 305.0774,   0.2493,   0.0091,   0.0987,   0.0775,   0.2500,   0.1516, 145.2411,   0.4550,   1.7971,   1.9381,   0.7143,   0.4333,    0.025,    0.231,    5.529,    2.522,   13.572,  138.229,    0.1761,    0.0000,    7.1066,    7.1001,    2.6083,    0.0000,    2.8079,    0.1404,    2.8079,    0.1404,
   37,   0.2687,   0.7446,   0.3226,   0.1459,   0.2099,1077.3901, 799.1752, 113.9672,  89.6553, 872.8259,   0.8786,   5.7094, 152.0111, 153.0627, 305.0738,   0.2585,   0.0101,   0.1042,   0.0811,   0.2642,   0.1605, 146.3669,   0.5049,   1.8988,   2.0271,   0.7549,   0.4584,    0.026,    0.244,    5.440,    2.579,   14.309,  135.992,    0.1830,    0.0000,    7.2157,    7.2225,    2.7720,    0.0000,    2.1335,    0.1067,    2.1335,    0.1067,
   38,   0.2834,   0.7893,   0.3436,   0.1526,   0.2063,1469.5847, 799.7198, 114.1907,  89.8045,1265.0547,   0.9281,   5.6440, 153.0786, 151.9934, 305.0720,   0.2742,   0.0092,   0.1105,   0.0857,   0.2790,   0.1694, 147.1786,   0.4624,   2.0127,   2.1436,   0.7972,   0.4840,    0.026,    0.260,    5.358,    2.646,   15.232,  133.942,    0.1730,    0.0000,    7.0262,    7.0163,    2.9185,    0.0000,    4.0512,    0.2026,    4.0512,    0.2026,
   39,   0.2984,   0.8335,   0.3579,   0.1578,   0.2056, 932.6990, 799.9337, 144.0686, 103.8107, 684.6135,   0.9792,   5.5866, 153.8532, 151.2263, 305.0795,   0.2894,   0.0098,   0.1167,   0.0901,   0.2944,   0.1788, 147.6323,   0.4923,   2.1253,   2.2514,   0.8411,   0.5108,    0.027,    0.278,    5.282,    2.725,   16.283,  132.044,    0.1742,    0.0000,    6.9059,    6.9071,    3.0698,    0.0000,    2.7601,    0.1380,    2.7601,    0.1380,
   40,   0.3142,   0.8824,   0.4033,   0.1773,   0.2350, 954.8821, 799.9543, 146.0481,  98.1955, 710.6284,   1.0480,   5.5080, 155.4125, 149.6734, 305.0860,   0.3176,   0.0112,   0.1235,   0.0955,   0.3112,   0.1890, 148.7871,   0.5597,   2.2501,   2.3864,   0.8892,   0.5400,    0.028,    0.285,    5.195,    2.798,   16.825,  129.885,    0.1653,    0.0000,    7.8759,    7.8671,    3.2396,    0.0000,    2.3257,    0.1163,    2.3257,    0.1163,
   41,   0.3314,   0.9374,   0.4336,   0.1924,   0.2468,1027.1952, 797.8351, 178.0778, 103.0147, 748.2311,   1.1223,   5.4275, 157.1940, 147.8825, 305.0765,   0.3470,   0.0127,   0.1312,   0.1011,   0.3298,   0.2005, 150.1271,   0.6341,   2.3905,   2.5271,   0.9422,   0.5730,    0.029,    0.291,    5.108,    2.851,   17.168,  127.705,    0.1590,    0.0000,    8.3247,    8.3184,    3.4351,    0.0000,    2.5241,    0.1262,    2.5241,    0.1262,
   42,   0.3501,   0.9935,   0.4302,   0.1928,   0.2175,1082.7830, 799.9406, 144.6776,  91.7748, 844.2339,   1.1823,   5.3869, 157.5734, 147.4924, 305.0658,   0.3614,   0.0133,   0.1391,   0.1063,   0.3496,   0.2127, 150.1116,   0.6656,   2.5333,   2.6564,   0.9990,   0.6076,    0.029,    0.316,    5.042,    2.918,   18.372,  126.046,    0.1565,    0.0000,    7.1732,    7.1707,    3.6498,    0.0000,    3.5676,    0.1784,    3.5676,    0.1784,
   43,   0.3694,   1.0504,   0.4722,   0.2089,   0.2475, 824.5189, 798.4738, 193.9276, 102.9202, 529.1465,   1.2599,   5.3245, 158.5901, 146.4803, 305.0704,   0.3929,   0.0134,   0.1471,   0.1123,   0.3696,   0.2247, 150.7355,   0.6718,   2.6785,   2.8063,   1.0559,   0.6420,    0.030,    0.327,    4.968,    3.010,   19.119,  124.197,    0.1553,    0.0000,    7.9793,    7.9781,    3.8115,    0.0000,    4.2240,    0.2112,    4.2240,    0.2112,
   44,   0.3900,   1.1107,   0.4804,   0.2189,   0.2465,1075.2305, 799.9977, 181.3367, 102.8628, 789.5159,   1.3242,   5.2751, 159.3474, 145.7350, 305.0824,   0.4072,   0.0145,   0.1555,   0.1175,   0.3915,   0.2380, 151.0534,   0.7248,   2.8323,   2.9385,   1.1184,   0.6800,    0.031,    0.344,    4.900,    3.088,   19.988,  122.509,    0.1502,    0.0000,    7.9797,    7.9747,    4.0508,    0.0000,    3.6663,    0.1833,    3.6663,    0.1833,
   45,   0.4104,   1.1718,   0.5199,   0.2269,   0.2424,1327.3278, 797.1232, 185.6661, 100.4772,1044.0648,   1.4110,   5.2385, 159.6366, 145.4502, 305.0868,   0.4413,   0.0167,   0.1640,   0.1240,   0.4134,   0.2515, 150.8123,   0.8359,   2.9880,   3.1006,   1.1810,   0.7187,    0.032,    0.365,    4.842,    3.189,   21.079,  121.038,    0.1447,    0.0000,    7.7037,    7.6982,    4.2274,    0.0000,    2.5470,    0.1274,    2.5470,    0.1274,
   46,   0.4342,   1.2503,   0.5674,   0.2452,   0.2514,1175.1230, 799.2847, 219.0671, 102.6407, 851.2571,   1.5133,   5.2066, 159.8367, 145.2464, 305.0830,   0.4835,   0.0175,   0.1750,   0.1321,   0.4384,   0.2669, 150.4565,   0.8744,   3.1883,   3.3025,   1.2525,   0.7624,    0.033,    0.388,    4.786,    3.302,   22.154,  119.651,    0.1398,    0.0000,    7.8994,    7.8944,    4.5067,    0.0000,    4.5872,    0.2294,    4.5872,    0.2294,
   47,   0.4601,   1.3284,   0.5844,   0.2632,   0.2669,1483.9203, 799.9948, 224.3381, 101.6598,1157.2136,   1.6006,   5.1733, 160.1300, 144.9644, 305.0944,   0.5081,   0.0181,   0.1860,   0.1396,   0.4656,   0.2833, 150.2115,   0.9026,   3.3874,   3.4889,   1.3303,   0.8094,    0.034,    0.407,    4.732,    3.427,   23.106,  118.291,    0.1400,    0.0000,    8.2804,    8.2806,    4.7904,    0.0000,    5.1854,    0.2593,    5.1854,    0.2593,
   48,   0.4897,   1.4242,   0.6674,   0.2873,   0.2722,1144.0876, 798.9027, 252.6592, 113.4896, 779.0320,   1.7319,   5.1496, 160.1431, 144.9526, 305.0958,   0.5696,   0.0168,   0.1994,   0.1497,   0.4944,   0.3020, 149.6530,   0.8411,   3.6317,   3.7420,   1.4125,   0.8629,    0.036,    0.431,    4.683,    3.555,   24.198,  117.071,    0.1287,    0.0000,    8.3136,    8.3024,    5.0979,    0.0000,    7.4773,    0.3739,    7.4773,    0.3739,
   49,   0.5195,   1.5172,   0.6817,   0.3035,   0.2515, 716.6377, 799.7448, 337.7305, 107.3395, 270.7272,   1.8439,   5.1641, 158.8493, 146.2518, 305.1011,   0.6055,   0.0194,   0.2124,   0.1587,   0.5263,   0.3216, 147.6202,   0.9705,   3.8688,   3.9672,   1.5037,   0.9189,    0.037,    0.476,    4.651,    3.715,   26.132,  116.278,    0.1265,    0.0000,    7.3535,    7.3513,    5.4447,    0.0000,    4.2352,    0.2118,    4.2352,    0.2118,
   50,   0.5498,   1.6004,   0.6634,   0.3088,   0.2899,1101.7085, 799.9517, 232.4491,  90.6865, 778.3723,   1.9166,   5.1559, 158.2219, 146.8713, 305.0932,   0.6069,   0.0208,   0.2241,   0.1663,   0.5578,   0.3407, 146.3762,   1.0394,   4.0811,   4.1583,   1.5936,   0.9733,    0.039,    0.502,    4.615,    3.920,   27.455,  115.374,    0.1219,    0.0000,    8.3092,    8.3046,    5.7594,    0.0000,    5.3059,    0.2653,    5.3059,    0.2653,
   51,   0.5785,   1.6846,   0.7238,   0.3205,   0.2903,1226.4808, 799.7847, 290.3665, 108.1857, 828.1030,   2.0258,   5.1594, 157.3184, 147.7724, 305.0909,   0.6417,   0.0247,   0.2358,   0.1747,   0.5892,   0.3597, 144.7099,   1.2347,   4.2957,   4.3669,   1.6834,   1.0278,    0.041,    0.532,    4.586,    4.097,   28.913,  114.638,    0.1243,    0.0000,    8.2704,    8.2728,    6.0097,    0.0000,    2.8981,    0.1449,    2.8981,    0.1449,
   52,   0.6128,   1.7959,   0.8104,   0.3482,   0.3053,1326.1034, 797.7421, 255.5799,  93.1977, 979.3716,   2.1771,   5.1646, 156.3548, 148.7362, 305.0910,   0.7109,   0.0243,   0.2514,   0.1862,   0.6237,   0.3806, 143.0363,   1.2134,   4.5796,   4.6561,   1.7820,   1.0874,    0.043,    0.562,    4.560,    4.290,   30.329,  113.998,    0.1194,    0.0000,    8.5373,    8.5323,    6.3545,    0.0000,    7.7746,    0.3887,    7.7746,    0.3887,
