 year,         CAI,         LAI,         GPP,       Rauto,          Rh,        rain,   SiolWater,      Transp,        Evap,      Runoff,      plantC,       soilC,      plantN,       soilN,        totN,         NSC,       SeedC,       leafC,       rootC,    SapwoodC,       WoodC,         NSN,       SeedN,       leafN,       rootN,    SapwoodN,       WoodN,       McrbC,     fastSOM,     SlowSOM,       McrbN,   fastSoilN,   slowSoilN,    mineralN,      N_fxed,      N_uptk,     N_yrMin,       N_P2S,      N_loss,       seedC,       seedN,  Seedling-C,  Seedling-N,
   16,   0.1820,   0.5602,   0.3150,   0.1271,   0.2644,1144.0876, 799.2009,  81.9749, 115.4262, 947.4830,   0.7302,   8.4441,  85.4510, 219.6360, 305.0870,   0.2932,   0.0065,   0.0784,   0.0716,   0.1746,   0.1058,  81.1036,   0.3271,   1.4285,   1.7907,   0.4988,   0.3023,    0.029,    0.199,    8.217,    2.869,   11.137,  205.415,    0.2156,    0.0000,    7.4229,    7.3992,    2.3560,    0.0000,    2.4839,    0.1242,    2.4839,    0.1242,
   17,   0.2003,   0.6169,   0.3427,   0.1401,   0.2708, 716.6377, 799.7604, 113.8331, 113.5755, 488.6737,   0.8093,   8.2957,  88.7575, 216.3331, 305.0906,   0.3252,   0.0056,   0.0864,   0.0784,   0.1953,   0.1183,  84.0458,   0.2812,   1.5732,   1.9612,   0.5580,   0.3381,    0.029,    0.215,    8.052,    2.922,   11.910,  201.296,    0.2050,    0.0000,    7.5974,    7.5868,    2.5819,    0.0000,    4.8112,    0.2406,    4.8112,    0.2406,
   18,   0.2187,   0.6706,   0.3414,   0.1468,   0.2630,1101.7085, 799.9594,  80.6608,  92.7292, 928.1309,   0.8695,   8.1658,  91.4674, 213.6180, 305.0854,   0.3376,   0.0058,   0.0939,   0.0843,   0.2167,   0.1313,  86.3646,   0.2906,   1.7099,   2.1081,   0.6191,   0.3751,    0.030,    0.235,    7.901,    2.996,   12.904,  197.525,    0.1921,    0.0000,    7.2877,    7.2749,    2.8027,    0.0000,    3.9307,    0.1965,    3.9307,    0.1965,
   19,   0.2366,   0.7249,   0.3834,   0.1564,   0.2595,1226.4808, 799.8043, 103.3874, 110.3765,1012.8806,   0.9528,   8.0497,  93.7830, 211.3013, 305.0842,   0.3685,   0.0083,   0.1015,   0.0906,   0.2391,   0.1448,  88.1591,   0.4145,   1.8485,   2.2640,   0.6830,   0.4138,    0.031,    0.257,    7.761,    3.082,   14.005,  194.034,    0.1799,    0.0000,    7.1416,    7.1294,    2.9967,    0.0000,    1.8721,    0.0936,    1.8721,    0.0936,
   20,   0.2591,   0.7955,   0.4370,   0.1745,   0.2684,1326.1034, 798.2834,  91.9700,  94.6657,1141.0032,   1.0589,   7.9373,  95.9545, 209.1238, 305.0783,   0.4173,   0.0074,   0.1114,   0.0991,   0.2638,   0.1599,  89.8689,   0.3699,   2.0285,   2.4767,   0.7538,   0.4568,    0.032,    0.280,    7.626,    3.188,   15.125,  190.641,    0.1698,    0.0000,    7.3026,    7.2925,    3.2554,    0.0000,    5.6431,    0.2822,    5.6431,    0.2822,
   21,   0.2830,   0.8687,   0.4594,   0.1894,   0.2761,1077.3901, 799.1677, 110.4425,  89.6886, 876.3866,   1.1577,   7.8324,  97.9328, 207.1480, 305.0809,   0.4508,   0.0091,   0.1216,   0.1073,   0.2918,   0.1770,  91.2406,   0.4553,   2.2152,   2.6822,   0.8337,   0.5058,    0.033,    0.304,    7.495,    3.301,   16.299,  187.374,    0.1737,    0.0000,    7.4517,    7.4556,    3.5543,    0.0000,    3.7148,    0.1857,    3.7148,    0.1857,
   22,   0.3087,   0.9475,   0.4973,   0.2036,   0.2741,1469.5847, 799.7186, 112.3164,  89.7928,1266.9348,   1.2655,   7.7440,  99.4190, 205.6707, 305.0897,   0.4897,   0.0103,   0.1326,   0.1162,   0.3215,   0.1951,  92.1074,   0.5139,   2.4161,   2.9055,   0.9187,   0.5574,    0.034,    0.334,    7.376,    3.434,   17.690,  184.389,    0.1575,    0.0000,    7.3017,    7.2856,    3.8570,    0.0000,    4.5957,    0.2298,    4.5957,    0.2298,
   23,   0.3365,   1.0325,   0.5382,   0.2176,   0.2761, 932.6990, 799.9319, 147.1561, 103.7141, 681.6227,   1.3847,   7.6691, 100.4477, 204.6288, 305.0765,   0.5347,   0.0117,   0.1445,   0.1258,   0.3534,   0.2145,  92.4618,   0.5846,   2.6329,   3.1458,   1.0098,   0.6129,    0.036,    0.367,    7.266,    3.587,   19.239,  181.649,    0.1529,    0.0000,    7.1869,    7.1823,    4.1698,    0.0000,    4.8701,    0.2435,    4.8701,    0.2435,
   24,   0.3685,   1.1321,   0.6280,   0.2520,   0.3196, 954.8821, 799.9529, 154.8458,  97.9910, 702.0363,   1.5411,   7.5690, 102.2692, 202.8147, 305.0840,   0.6057,   0.0131,   0.1585,   0.1377,   0.3896,   0.2365,  93.4966,   0.6538,   2.8869,   3.4431,   1.1132,   0.6757,    0.037,    0.388,    7.144,    3.747,   20.338,  178.588,    0.1418,    0.0000,    8.3754,    8.3642,    4.5450,    0.0000,    5.6455,    0.2823,    5.6455,    0.2823,
   25,   0.4047,   1.2463,   0.7031,   0.2829,   0.3406,1027.1952, 797.7700, 197.2991, 102.5713, 729.5151,   1.7206,   7.4694, 104.1193, 200.9569, 305.0762,   0.6874,   0.0150,   0.1745,   0.1506,   0.4313,   0.2618,  94.4435,   0.7517,   3.1780,   3.7659,   1.2322,   0.7479,    0.039,    0.409,    7.022,    3.891,   21.390,  175.538,    0.1375,    0.0000,    8.8677,    8.8634,    4.9721,    0.0000,    5.9927,    0.2996,    5.9927,    0.2996,
   26,   0.4465,   1.3742,   0.7164,   0.2970,   0.3052,1082.7830, 799.9376, 163.8734,  91.5747, 825.1761,   1.8743,   7.4297, 104.2000, 200.8720, 305.0720,   0.7325,   0.0168,   0.1924,   0.1645,   0.4780,   0.2901,  93.5471,   0.8419,   3.5043,   4.1120,   1.3658,   0.8289,    0.041,    0.459,    6.930,    4.058,   23.436,  173.248,    0.1304,    0.0000,    7.6352,    7.6281,    5.4721,    0.0000,    6.7851,    0.3393,    6.7851,    0.3393,
   27,   0.4937,   1.5198,   0.8308,   0.3369,   0.3542, 824.5189, 798.3911, 232.4106, 102.3258, 491.3342,   2.0787,   7.3647, 104.8535, 200.2324, 305.0859,   0.8160,   0.0186,   0.2128,   0.1809,   0.5290,   0.3214,  93.0960,   0.9307,   3.8755,   4.5214,   1.5115,   0.9184,    0.043,    0.492,    6.830,    4.285,   25.080,  170.743,    0.1239,    0.0000,    8.7008,    8.6944,    5.9636,    0.0000,    7.2238,    0.3612,    7.2238,    0.3612,
   28,   0.5480,   1.6860,   0.8798,   0.3709,   0.3603,1075.2305, 799.9974, 228.5773, 102.1839, 742.8655,   2.2679,   7.3238, 104.8736, 200.2136, 305.0872,   0.8639,   0.0221,   0.2360,   0.1981,   0.5897,   0.3582,  91.8093,   1.1040,   4.2994,   4.9529,   1.6847,   1.0233,    0.045,    0.538,    6.741,    4.506,   27.062,  168.530,    0.1166,    0.0000,    8.6961,    8.6887,    6.5789,    0.0000,    6.3921,    0.3196,    6.3921,    0.3196,
   29,   0.6134,   1.8871,   1.0013,   0.4111,   0.3635,1327.3278, 796.8056, 245.0246,  99.6885, 985.8121,   2.5061,   7.3122, 103.8882, 201.1967, 305.0849,   0.9409,   0.0221,   0.2642,   0.2199,   0.6587,   0.4003,  89.4445,   1.1073,   4.8122,   5.4987,   1.8820,   1.1436,    0.048,    0.595,    6.669,    4.784,   29.578,  166.727,    0.1076,    0.0000,    8.3614,    8.3524,    7.2494,    0.0000,    9.8739,    0.4937,    9.8739,    0.4937,
   30,   0.7212,   2.0984,   1.1549,   0.4896,   0.3876,1175.1230, 799.2220, 305.0025, 101.7229, 765.9833,   2.7806,   7.3154, 102.3744, 202.6989, 305.0733,   0.9727,   0.0253,   0.2938,   0.2430,   0.7751,   0.4708,  86.1231,   1.2663,   5.3510,   6.0744,   2.2145,   1.3451,    0.051,    0.658,    6.606,    5.109,   32.336,  165.151,    0.1027,    0.0000,    8.6160,    8.6111,    8.0521,    0.0000,    7.8721,    0.3936,    7.8721,    0.3936,
   31,   0.8690,   2.2566,   1.2316,   0.5618,   0.4229,1483.9203, 799.9940, 321.4394, 100.4476,1061.2640,   3.0240,   7.3189, 100.7378, 204.3307, 305.0685,   0.9140,   0.0236,   0.3159,   0.2612,   0.9376,   0.5717,  82.9623,   1.1789,   5.7544,   6.5303,   2.6790,   1.6329,    0.055,    0.715,    6.550,    5.472,   35.027,  163.730,    0.1021,    0.0000,    9.1715,    9.1710,    8.7608,    0.0000,   13.1147,    0.6557,   13.1147,    0.6557,
   32,   1.0304,   2.3256,   1.3822,   0.5997,   0.4395,1144.0876, 798.7550, 354.4018, 112.3606, 678.5656,   3.3579,   7.3279,  98.9794, 206.0916, 305.0709,   0.9273,   0.0258,   0.3256,   0.2715,   1.1230,   0.6847,  79.8055,   1.2906,   5.9302,   6.7885,   3.2086,   1.9559,    0.058,    0.766,    6.504,    5.817,   37.577,  162.592,    0.1059,    0.0000,    9.4245,    9.4284,    9.1680,    0.0000,    9.2209,    0.4610,    9.2209,    0.4610,
   33,   1.2409,   2.3409,   1.4458,   0.6684,   0.3515, 716.6377, 799.7427, 472.9672, 102.2398, 140.4478,   3.6648,   7.4464,  94.2070, 210.8870, 305.0940,   0.8169,   0.0278,   0.3277,   0.2617,   1.3851,   0.8454,  73.9508,   1.3923,   5.9692,   6.5434,   3.9371,   2.4142,    0.062,    0.880,    6.505,    6.191,   41.982,  162.604,    0.1109,    0.0000,    6.7328,    6.7377,    9.5258,    0.0000,    9.5412,    0.4771,    9.5412,    0.4771,
   34,   1.3663,   2.3144,   1.2976,   0.6098,   0.4810,1101.7085, 799.9457, 297.7286,  89.7950, 713.9857,   3.8848,   7.4325,  92.6515, 212.4275, 305.0789,   0.7025,   0.0298,   0.3240,   0.2607,   1.5472,   1.0205,  71.4551,   1.4919,   5.9016,   6.5183,   4.3821,   2.9024,    0.066,    0.883,    6.483,    6.621,   43.619,  162.067,    0.1206,    0.0000,    9.7563,    9.7661,    9.0889,    0.0000,    9.0655,    0.4533,    9.0655,    0.4533,
   35,   1.3885,   2.1534,   1.2472,   0.5259,   0.4718,1226.4808, 799.7892, 327.0197, 107.6714, 791.9488,   4.0983,   7.4684,  90.7600, 214.3057, 305.0657,   0.7507,   0.0300,   0.3015,   0.2416,   1.6501,   1.1244,  69.9230,   1.5024,   5.4913,   6.0405,   4.6086,   3.1942,    0.068,    0.887,    6.513,    6.849,   44.711,  162.613,    0.1336,    0.0000,    9.4721,    9.4851,    8.4158,    0.0000,    9.2681,    0.4634,    9.2681,    0.4634,
   36,   1.3975,   2.0805,   1.2497,   0.5308,   0.4805,1326.1034, 797.8475, 252.1366,  93.2261, 982.6837,   4.3018,   7.5033,  89.6873, 215.3855, 305.0728,   0.7736,   0.0319,   0.2913,   0.2380,   1.7579,   1.2092,  68.5788,   1.5959,   5.3053,   5.9488,   4.8423,   3.4162,    0.070,    0.881,    6.553,    6.975,   45.120,  163.153,    0.1372,    0.0000,   10.1076,   10.1112,    8.0577,    0.0000,    7.8062,    0.3903,    7.8062,    0.3903,
   37,   1.3924,   2.0602,   1.1595,   0.5061,   0.4817,1077.3901, 799.0494, 266.2932,  86.9299, 722.9692,   4.4402,   7.5363,  89.2442, 215.8153, 305.0594,   0.7740,   0.0277,   0.2884,   0.2360,   1.8385,   1.2755,  68.0928,   1.3850,   5.2536,   5.9007,   5.0250,   3.5871,    0.070,    0.871,    6.595,    7.000,   45.021,  163.629,    0.1648,    0.0000,   10.4825,   10.5102,    7.9802,    0.0000,   14.5785,    0.7289,   14.5785,    0.7289,
   38,   1.3764,   2.0098,   1.1399,   0.4808,   0.4665,1469.5847, 799.6925, 244.9015,  87.7502,1136.2944,   4.5815,   7.5867,  88.5854, 216.4685, 305.0540,   0.8057,   0.0293,   0.2814,   0.2285,   1.9094,   1.3273,  67.3923,   1.4648,   5.1249,   5.7136,   5.1586,   3.7312,    0.070,    0.871,    6.646,    7.016,   45.169,  164.135,    0.1494,    0.0000,   10.2657,   10.2502,    7.8253,    0.0000,    8.6418,    0.4321,    8.6418,    0.4321,
   39,   1.3574,   1.9783,   1.0819,   0.4555,   0.4566, 932.6990, 799.9255, 285.4108, 100.8116, 546.2475,   4.6958,   7.6416,  87.9377, 217.1062, 305.0438,   0.8410,   0.0233,   0.2770,   0.2246,   1.9651,   1.3649,  66.9965,   1.1633,   5.0446,   5.6151,   5.2800,   3.8381,    0.070,    0.873,    6.699,    7.027,   45.282,  164.638,    0.1592,    0.0000,   10.0337,   10.0436,    7.6206,    0.0000,   16.1887,    0.8094,   16.1887,    0.8094,
   40,   1.0762,   2.1205,   1.2304,   0.5455,   0.5331, 954.8821, 799.9490, 294.0863,  95.3120, 565.4617,   4.2759,   8.2121,  86.1913, 218.8635, 305.0548,   0.7985,   0.0251,   0.2969,   0.2577,   1.7412,   1.1565,  64.8984,   1.2527,   5.4073,   6.4434,   4.8981,   3.2915,    0.070,    0.875,    7.267,    7.048,   45.289,  166.386,    0.1403,    0.0000,   11.3581,   11.3392,    8.5110,    0.0000,    8.7753,    0.4388,    8.7753,    0.4388,
   41,   1.1021,   2.2191,   1.2930,   0.5501,   0.5415,1027.1952, 797.4963, 353.4049,  98.4208, 577.8246,   4.5184,   8.1706,  87.0817, 217.9799, 305.0616,   0.8757,   0.0219,   0.3107,   0.2686,   1.8528,   1.1887,  65.0115,   1.0960,   5.6586,   6.7148,   5.2168,   3.3840,    0.070,    0.852,    7.249,    6.973,   44.221,  166.646,    0.1405,    0.0000,   11.6782,   11.6784,    8.9587,    0.0000,   16.4825,    0.8241,   16.4825,    0.8241,
   42,   1.1393,   2.2004,   1.2074,   0.5244,   0.4764,1082.7830, 799.9315, 271.2213,  90.3632, 718.7669,   4.7070,   8.1885,  85.5673, 219.4902, 305.0575,   0.8880,   0.0214,   0.3081,   0.2648,   1.9749,   1.2498,  63.1513,   1.0692,   5.6111,   6.6192,   5.5584,   3.5582,    0.070,    0.888,    7.231,    6.994,   45.319,  167.030,    0.1472,    0.0000,   10.0499,   10.0566,    9.0924,    0.0000,   13.8989,    0.6949,   13.8989,    0.6949,
   43,   1.0925,   2.2058,   1.2581,   0.5378,   0.5435, 824.5189, 798.2758, 345.7563, 100.4514, 379.9683,   4.6682,   8.4041,  84.4634, 220.6081, 305.0715,   0.9317,   0.0220,   0.3088,   0.2678,   1.9384,   1.1995,  62.0808,   1.0980,   5.6247,   6.6944,   5.5384,   3.4271,    0.071,    0.883,    7.451,    7.069,   45.384,  168.015,    0.1404,    0.0000,   11.1817,   11.1749,    8.9740,    0.0000,   12.1880,    0.6094,   12.1880,    0.6094,
   44,   1.1218,   2.2290,   1.2163,   0.5343,   0.5303,1075.2305, 799.9970, 310.3846, 101.0725, 662.0565,   4.8518,   8.3722,  84.0618, 221.0051, 305.0669,   0.9403,   0.0242,   0.3121,   0.2696,   2.0477,   1.2579,  60.9846,   1.2081,   5.6839,   6.7406,   5.8506,   3.5939,    0.071,    0.887,    7.414,    7.085,   45.470,  168.310,    0.1406,    0.0000,   11.0591,   11.0594,    9.1533,    0.0000,   11.4795,    0.5740,   11.4795,    0.5740,
   45,   1.1462,   2.2186,   1.2462,   0.5311,   0.5134,1327.3278, 796.4944, 299.4941,  98.9949, 932.3453,   5.0525,   8.3724,  82.9802, 222.1075, 305.0877,   0.9838,   0.0166,   0.3106,   0.2672,   2.1458,   1.3286,  59.8886,   0.8276,   5.6574,   6.6797,   6.1310,   3.7959,    0.072,    0.904,    7.397,    7.158,   46.086,  168.733,    0.1302,    0.0000,   10.4973,   10.4868,    9.0966,    0.0000,   19.7813,    0.9891,   19.7813,    0.9891,
   46,   1.1629,   2.2071,   1.2815,   0.5410,   0.5227,1175.1230, 799.2073, 331.8320, 101.4396, 739.1404,   5.2669,   8.3750,  81.9321, 223.1424, 305.0745,   1.0226,   0.0190,   0.3090,   0.2663,   2.2467,   1.4033,  58.2670,   0.9503,   5.6282,   6.6581,   6.4192,   4.0094,    0.072,    0.916,    7.387,    7.237,   46.630,  169.136,    0.1399,    0.0000,   10.6558,   10.6655,    9.0955,    0.0000,    9.6471,    0.4824,    9.6471,    0.4824,
   47,   1.1725,   2.2120,   1.2278,   0.5413,   0.5415,1483.9203, 799.9940, 317.2280, 100.4998,1065.4060,   5.4213,   8.3647,  81.4501, 223.6181, 305.0682,   1.0176,   0.0203,   0.3097,   0.2676,   2.3348,   1.4713,  57.2296,   1.0144,   5.6406,   6.6909,   6.6710,   4.2036,    0.073,    0.914,    7.378,    7.295,   46.662,  169.522,    0.1399,    0.0000,   11.0684,   11.0684,    9.0875,    0.0000,   10.4771,    0.5239,   10.4771,    0.5239,
   48,   1.1829,   2.2153,   1.3021,   0.5511,   0.5369,1144.0876, 798.7885, 333.5261, 112.5883, 699.1766,   5.6352,   8.3643,  81.0075, 224.0547, 305.0623,   1.0771,   0.0180,   0.3101,   0.2656,   2.4255,   1.5388,  56.4923,   0.8990,   5.6491,   6.6406,   6.9301,   4.3965,    0.073,    0.913,    7.378,    7.320,   46.672,  169.933,    0.1289,    0.0000,   11.0508,   11.0398,    9.0919,    0.0000,   13.6509,    0.6825,   13.6509,    0.6825,
   49,   1.1974,   2.1438,   1.2754,   0.5518,   0.4359, 716.6377, 799.7401, 417.9863, 104.3997, 193.3044,   5.8172,   8.4695,  78.1634, 226.8989, 305.0623,   1.0908,   0.0203,   0.3001,   0.2560,   2.5277,   1.6223,  53.4248,   1.0154,   5.4666,   6.3994,   7.2220,   4.6351,    0.074,    0.977,    7.418,    7.441,   48.762,  170.557,    0.1382,    0.0000,    8.6202,    8.6295,    8.9637,    0.0000,    8.9127,    0.4456,    8.9127,    0.4456,
   50,   1.2130,   2.1479,   1.1382,   0.5500,   0.5437,1101.7085, 799.9473, 261.7405,  90.2883, 749.4746,   5.8679,   8.4630,  77.8379, 227.2054, 305.0433,   0.9398,   0.0192,   0.3007,   0.2572,   2.6436,   1.7075,  52.5400,   0.9598,   5.4771,   6.4292,   7.5532,   4.8785,    0.076,    0.956,    7.431,    7.570,   48.514,  170.981,    0.1410,    0.0000,   10.7607,   10.7636,    8.7013,    0.0000,   12.0637,    0.6032,   12.0637,    0.6032,
   51,   1.2106,   2.1509,   1.1830,   0.5119,   0.5230,1226.4808, 799.7834, 311.8620, 107.8829, 806.9026,   5.9947,   8.4835,  77.3551, 227.6983, 305.0533,   0.9418,   0.0211,   0.3011,   0.2596,   2.7019,   1.7691,  51.5517,   1.0539,   5.4849,   6.4902,   7.7198,   5.0546,    0.076,    0.954,    7.454,    7.584,   48.501,  171.470,    0.1431,    0.0000,   10.7198,   10.7218,    8.7583,    0.0000,    8.9675,    0.4484,    8.9675,    0.4484,
   52,   1.2133,   2.1600,   1.2522,   0.5269,   0.5294,1326.1034, 797.8341, 257.2346,  93.1769, 977.6456,   6.1710,   8.5023,  77.0555, 227.9999, 305.0555,   0.9941,   0.0152,   0.3024,   0.2597,   2.7794,   1.8202,  51.1537,   0.7597,   5.5080,   6.4924,   7.9412,   5.2006,    0.076,    0.946,    7.480,    7.588,   48.320,  171.953,    0.1394,    0.0000,   10.8838,   10.8800,    8.8242,    0.0000,   16.7641,    0.8382,   16.7641,    0.8382,
